% run    par  time               x                   y
  1      1    0.35618E-02    0.1293030802E+01   -0.1561459303E+00


% run    par  time               x                   y
  2      1    0.71237E-02    0.1414920375E+01    0.1819557453E-01


% run    par  time               x                   y
  3      1    0.10685E-01    0.1677283157E+01    0.1484235792E+00


% run    par  time               x                   y
  4      1    0.14247E-01    0.1834220766E+01   -0.8881896977E-01


% run    par  time               x                   y
  5      1    0.17809E-01    0.2034771631E+01    0.1633128850E-01


% run    par  time               x                   y
  6      1    0.21371E-01    0.1960074233E+01    0.3237283710E+00


% run    par  time               x                   y
  7      1    0.24933E-01    0.2156878144E+01    0.6444404666E+00


% run    par  time               x                   y
  8      1    0.28495E-01    0.2287841823E+01    0.7176129811E+00


% run    par  time               x                   y
  9      1    0.32056E-01    0.2385893858E+01    0.4591311328E+00


% run    par  time               x                   y
 10      1    0.35618E-01    0.2528959574E+01    0.2860051719E+00


% run    par  time               x                   y
 11      1    0.39180E-01    0.2866461792E+01    0.2183398853E+00


% run    par  time               x                   y
 12      1    0.42742E-01    0.3200131219E+01    0.2350001828E-01


% run    par  time               x                   y
 13      1    0.46304E-01    0.3334526921E+01   -0.1167525998E+00


% run    par  time               x                   y
 14      1    0.49866E-01    0.3483322373E+01   -0.4054537905E+00


% run    par  time               x                   y
 15      1    0.53427E-01    0.3423269913E+01   -0.2529559223E+00


% run    par  time               x                   y
 16      1    0.56989E-01    0.3052738942E+01   -0.2496248406E+00


% run    par  time               x                   y
 17      1    0.60551E-01    0.3005920893E+01   -0.1339922259E+00


% run    par  time               x                   y
 18      1    0.64113E-01    0.3330457389E+01    0.5284662044E-01


% run    par  time               x                   y
 19      1    0.67675E-01    0.3315897126E+01    0.1779593676E+00


% run    par  time               x                   y
 20      1    0.71237E-01    0.3372743831E+01   -0.2488562391E+00


% run    par  time               x                   y
 21      1    0.74798E-01    0.3430810827E+01   -0.3422186410E+00


% run    par  time               x                   y
 22      1    0.78360E-01    0.3606422176E+01   -0.6693098957E+00


% run    par  time               x                   y
 23      1    0.81922E-01    0.3181868993E+01   -0.6884853192E+00


% run    par  time               x                   y
 24      1    0.85484E-01    0.2903599840E+01   -0.5209164488E+00


% run    par  time               x                   y
 25      1    0.89046E-01    0.2673586760E+01   -0.5148884373E+00


% run    par  time               x                   y
 26      1    0.92608E-01    0.2769571880E+01   -0.1672848127E+00


% run    par  time               x                   y
 27      1    0.96169E-01    0.2747236407E+01    0.1561551926E+00


% run    par  time               x                   y
 28      1    0.99731E-01    0.2614224530E+01    0.3884398850E+00


% run    par  time               x                   y
 29      1    0.10329E+00    0.2318043037E+01    0.3048842614E+00


% run    par  time               x                   y
 30      1    0.10685E+00    0.2247179581E+01    0.3475100064E-01


% run    par  time               x                   y
 31      1    0.11042E+00    0.2156372366E+01   -0.3044326819E+00


% run    par  time               x                   y
 32      1    0.11398E+00    0.1805016922E+01   -0.1742639149E+00


% run    par  time               x                   y
 33      1    0.11754E+00    0.1472709383E+01   -0.7994514381E-02


% run    par  time               x                   y
 34      1    0.12110E+00    0.1439121220E+01   -0.3360793353E+00


% run    par  time               x                   y
