% run    par  time               x                   y
  1      1    0.35618E-02    0.1417562623E+01   -0.1727003460E+00


% run    par  time               x                   y
  2      1    0.71237E-02    0.1672978164E+01   -0.7895437707E-01


% run    par  time               x                   y
  3      1    0.10685E-01    0.1597049897E+01   -0.2815702261E+00


% run    par  time               x                   y
  4      1    0.14247E-01    0.1719187380E+01   -0.6196215006E+00


% run    par  time               x                   y
  5      1    0.17809E-01    0.1765066821E+01   -0.7298329535E+00


% run    par  time               x                   y
  6      1    0.21371E-01    0.1745609341E+01   -0.4239504394E+00


% run    par  time               x                   y
  7      1    0.24933E-01    0.1676718932E+01   -0.3246963019E+00


% run    par  time               x                   y
  8      1    0.28495E-01    0.1480125066E+01   -0.6096449811E-01


% run    par  time               x                   y
  9      1    0.32056E-01    0.1373595063E+01    0.3092389013E+00


% run    par  time               x                   y
 10      1    0.35618E-01    0.1769589780E+01    0.4519353609E+00


% run    par  time               x                   y
 11      1    0.39180E-01    0.2093627522E+01    0.2729437363E+00


% run    par  time               x                   y
 12      1    0.42742E-01    0.2343976962E+01    0.3044000111E-01


% run    par  time               x                   y
 13      1    0.46304E-01    0.2481360594E+01   -0.1708908030E+00


% run    par  time               x                   y
 14      1    0.49866E-01    0.2223252895E+01   -0.4912637486E+00


% run    par  time               x                   y
 15      1    0.53427E-01    0.1965322425E+01   -0.1839777103E+00


% run    par  time               x                   y
 16      1    0.56989E-01    0.2121240646E+01    0.1270064306E+00


% run    par  time               x                   y
 17      1    0.60551E-01    0.2206007761E+01    0.4699050049E+00


% run    par  time               x                   y
 18      1    0.64113E-01    0.2109927288E+01    0.7789990288E+00


% run    par  time               x                   y
 19      1    0.67675E-01    0.2040790852E+01    0.7565506585E+00


% run    par  time               x                   y
 20      1    0.71237E-01    0.2166125687E+01    0.1045910003E+01


% run    par  time               x                   y
 21      1    0.74798E-01    0.2178146658E+01    0.1169951278E+01


% run    par  time               x                   y
 22      1    0.78360E-01    0.2301030338E+01    0.1087921932E+01


% run    par  time               x                   y
 23      1    0.81922E-01    0.2282300994E+01    0.1175850106E+01


% run    par  time               x                   y
 24      1    0.85484E-01    0.2461874484E+01    0.1168217901E+01


% run    par  time               x                   y
 25      1    0.89046E-01    0.2535056754E+01    0.1282951896E+01


% run    par  time               x                   y
 26      1    0.92608E-01    0.2030820774E+01    0.1327879061E+01


% run    par  time               x                   y
 27      1    0.96169E-01    0.1876634125E+01    0.1549707742E+01


% run    par  time               x                   y
 28      1    0.99731E-01    0.2027614700E+01    0.1149851177E+01


% run    par  time               x                   y
 29      1    0.10329E+00    0.1742740874E+01    0.1238135537E+01


% run    par  time               x                   y
 30      1    0.10685E+00    0.1442611048E+01    0.1124010991E+01


% run    par  time               x                   y
 31      1    0.11042E+00    0.1468253208E+01    0.1250970849E+01


% run    par  time               x                   y
 32      1    0.11398E+00    0.1544696642E+01    0.1347577083E+01


% run    par  time               x                   y
 33      1    0.11754E+00    0.1477943250E+01    0.1059868703E+01


% run    par  time               x                   y
 34      1    0.12110E+00    0.1277612375E+01    0.1223197210E+01


% run    par  time               x                   y
 35      1    0.12466E+00    0.1269896542E+01    0.9069299543E+00


% run    par  time               x                   y
 36      1    0.12823E+00    0.1020826454E+01    0.7690705176E+00


