% run    par  time               x                   y
  1      1    0.35618E-02    0.2571809291E+00   -0.5348868165E-01
  1      2    0.35618E-02    0.7698419221E+00    0.9303913199E+00
  1      3    0.35618E-02   -0.2434838433E+00    0.7566030811E+00
  1      4    0.35618E-02   -0.8572820254E+00    0.1154218005E+00
  1      5    0.35618E-02   -0.3211893019E+00   -0.9846810266E+00
  1      6    0.35618E-02    0.4117172437E+00   -0.6667002567E+00
  1      7    0.35618E-02    0.2183614169E+01   -0.7968114783E-01
  1      8    0.35618E-02    0.1553393164E+01    0.6175623032E+00
  1      9    0.35618E-02    0.9167684698E+00    0.1650386899E+01
  1     10    0.35618E-02    0.3495880754E+00    0.1892933811E+01
  1     11    0.35618E-02   -0.7195005984E+00    0.1620351243E+01
  1     12    0.35618E-02   -0.1414065481E+01    0.1173733011E+01
  1     13    0.35618E-02   -0.1830469327E+01    0.1913278487E+00
  1     14    0.35618E-02   -0.1376594602E+01   -0.7828655765E+00
  1     15    0.35618E-02   -0.7885526583E+00   -0.1963974188E+01
  1     16    0.35618E-02    0.1279320481E+00   -0.1440756466E+01
  1     17    0.35618E-02    0.1326396929E+01   -0.1608508798E+01
  1     18    0.35618E-02    0.1903836581E+01   -0.8478321599E+00
  1     19    0.35618E-02    0.3228525436E+01   -0.2470442700E+00
  1     20    0.35618E-02    0.2525766767E+01    0.8101293390E+00
  1     21    0.35618E-02    0.2130562981E+01    0.1456953796E+01
  1     22    0.35618E-02    0.1775451684E+01    0.2693690200E+01
  1     23    0.35618E-02    0.7167535540E+00    0.3015008133E+01
  1     24    0.35618E-02   -0.2289703084E+00    0.2769182964E+01
  1     25    0.35618E-02   -0.1213902730E+01    0.2416806444E+01
  1     26    0.35618E-02   -0.2056754484E+01    0.1667507620E+01
  1     27    0.35618E-02   -0.2332412995E+01    0.1225380092E+01
  1     28    0.35618E-02   -0.2845832337E+01    0.2088447447E+00
  1     29    0.35618E-02   -0.2482401005E+01   -0.1076367751E+01
  1     30    0.35618E-02   -0.1839429525E+01   -0.1914516583E+01
  1     31    0.35618E-02   -0.1360911808E+01   -0.2474716332E+01
