% run    par  time               x                   y
  1      1    0.35618E-02    0.9785916527E+00    0.1486506832E+00


% run    par  time               x                   y
  2      1    0.71237E-02    0.7934276979E+00    0.1985965567E+00


% run    par  time               x                   y
  3      1    0.10685E-01    0.6189536497E+00    0.5265022692E-01


% run    par  time               x                   y
  4      1    0.14247E-01    0.8457245619E+00    0.3565782066E-01


% run    par  time               x                   y
  5      1    0.17809E-01    0.9602886632E+00    0.2245814772E+00


% run    par  time               x                   y
  6      1    0.21371E-01    0.9702916541E+00    0.3297311021E+00


% run    par  time               x                   y
  7      1    0.24933E-01    0.7356890254E+00    0.3046003813E+00


% run    par  time               x                   y
  8      1    0.28495E-01    0.6394595311E+00    0.3009941365E+00


% run    par  time               x                   y
  9      1    0.32056E-01    0.3382659941E+00    0.3699976677E-01


% run    par  time               x                   y
 10      1    0.35618E-01    0.2133832048E+00   -0.3849842100E-01


% run    par  time               x                   y
 11      1    0.39180E-01    0.1021070145E+00   -0.2793228368E+00


% run    par  time               x                   y
 12      1    0.42742E-01    0.2878829782E-01    0.7194563475E-01


% run    par  time               x                   y
 13      1    0.46304E-01   -0.2866410543E+00    0.1397620598E-01


% run    par  time               x                   y
 14      1    0.49866E-01   -0.5351064852E+00   -0.2799266263E+00


% run    par  time               x                   y
 15      1    0.53427E-01   -0.8367084289E+00   -0.4080160213E+00


% run    par  time               x                   y
 16      1    0.56989E-01   -0.1187693684E+01   -0.2902212034E+00


% run    par  time               x                   y
 17      1    0.60551E-01   -0.1510131699E+01   -0.3620522689E+00


% run    par  time               x                   y
 18      1    0.64113E-01   -0.1578528391E+01   -0.5965559031E+00


% run    par  time               x                   y
 19      1    0.67675E-01   -0.1628586044E+01   -0.8738343862E+00


% run    par  time               x                   y
 20      1    0.71237E-01   -0.1496648890E+01   -0.1165432248E+01


% run    par  time               x                   y
 21      1    0.74798E-01   -0.1913541986E+01   -0.1297928142E+01


% run    par  time               x                   y
 22      1    0.78360E-01   -0.2325169907E+01   -0.1278978484E+01


% run    par  time               x                   y
 23      1    0.81922E-01   -0.2680302921E+01   -0.1138911293E+01


% run    par  time               x                   y
 24      1    0.85484E-01   -0.2607515874E+01   -0.1321606884E+01


% run    par  time               x                   y
 25      1    0.89046E-01   -0.2697135205E+01   -0.1735157521E+01


% run    par  time               x                   y
 26      1    0.92608E-01   -0.2803977910E+01   -0.2057144543E+01


% run    par  time               x                   y
 27      1    0.96169E-01   -0.2692442640E+01   -0.1990670380E+01


% run    par  time               x                   y
 28      1    0.99731E-01   -0.2712763044E+01   -0.2317380039E+01


% run    par  time               x                   y
 29      1    0.10329E+00   -0.2895082393E+01   -0.2084954248E+01


% run    par  time               x                   y
 30      1    0.10685E+00   -0.2817910192E+01   -0.1678558920E+01


% run    par  time               x                   y
 31      1    0.11042E+00   -0.2920414664E+01   -0.1874094431E+01


% run    par  time               x                   y
 32      1    0.11398E+00   -0.3129330083E+01   -0.2047274538E+01


% run    par  time               x                   y
 33      1    0.11754E+00   -0.3483859509E+01   -0.1841230773E+01


% run    par  time               x                   y
 34      1    0.12110E+00   -0.3378926469E+01   -0.1535104910E+01


% run    par  time               x                   y
 35      1    0.12466E+00   -0.3177691337E+01   -0.1494405114E+01


% run    par  time               x                   y
 36      1    0.12823E+00   -0.3334105529E+01   -0.1495228886E+01


% run    par  time               x                   y
 37      1    0.13179E+00   -0.3162190658E+01   -0.1858609723E+01


% run    par  time               x                   y
 38      1    0.13535E+00   -0.3066535324E+01   -0.2154135910E+01


% run    par  time               x                   y
 39      1    0.13891E+00   -0.2672276723E+01   -0.2139766445E+01


% run    par  time               x                   y
 40      1    0.14247E+00   -0.2689599280E+01   -0.1950090886E+01


% run    par  time               x                   y
 41      1    0.14603E+00   -0.2941165312E+01   -0.2035192625E+01


% run    par  time               x                   y
 42      1    0.14960E+00   -0.2853873082E+01   -0.1838511953E+01


% run    par  time               x                   y
 43      1    0.15316E+00   -0.2486157587E+01   -0.1800988782E+01


% run    par  time               x                   y
 44      1    0.15672E+00   -0.2354259086E+01   -0.1437270421E+01


% run    par  time               x                   y
 45      1    0.16028E+00   -0.2233328578E+01   -0.1631929813E+01


% run    par  time               x                   y
 46      1    0.16384E+00   -0.2259492726E+01   -0.1962196808E+01


% run    par  time               x                   y
 47      1    0.16741E+00   -0.2658353530E+01   -0.2026776207E+01


% run    par  time               x                   y
 48      1    0.17097E+00   -0.2701289184E+01   -0.2148643876E+01


% run    par  time               x                   y
 49      1    0.17453E+00   -0.2468904017E+01   -0.2185817781E+01


% run    par  time               x                   y
 50      1    0.17809E+00   -0.2254752318E+01   -0.2099005881E+01


% run    par  time               x                   y
 51      1    0.18165E+00   -0.1952691796E+01   -0.2191911939E+01


% run    par  time               x                   y
 52      1    0.18522E+00   -0.1756640049E+01   -0.2351935863E+01


% run    par  time               x                   y
 53      1    0.18878E+00   -0.1469020427E+01   -0.2694934065E+01


% run    par  time               x                   y
 54      1    0.19234E+00   -0.1760114513E+01   -0.2603632713E+01


% run    par  time               x                   y
 55      1    0.19590E+00   -0.1950229029E+01   -0.2713338450E+01


% run    par  time               x                   y
 56      1    0.19946E+00   -0.1767274139E+01   -0.2879434804E+01


% run    par  time               x                   y
 57      1    0.20302E+00   -0.2021272681E+01   -0.2898248834E+01


% run    par  time               x                   y
 58      1    0.20659E+00   -0.2252240658E+01   -0.2811488986E+01


% run    par  time               x                   y
 59      1    0.21015E+00   -0.2260716609E+01   -0.3070673007E+01


% run    par  time               x                   y
 60      1    0.21371E+00   -0.2082216689E+01   -0.3465643734E+01


% run    par  time               x                   y
 61      1    0.21727E+00   -0.2313965445E+01   -0.3592348785E+01


% run    par  time               x                   y
 62      1    0.22083E+00   -0.2564014711E+01   -0.3404994769E+01


% run    par  time               x                   y
 63      1    0.22440E+00   -0.2454766185E+01   -0.3216190039E+01


% run    par  time               x                   y
 64      1    0.22796E+00   -0.2769633977E+01   -0.3218971028E+01


% run    par  time               x                   y
 65      1    0.23152E+00   -0.2763952172E+01   -0.3303335875E+01


% run    par  time               x                   y
 66      1    0.23508E+00   -0.2493324173E+01   -0.3277295447E+01


% run    par  time               x                   y
 67      1    0.23864E+00   -0.2370415510E+01   -0.3514835476E+01


% run    par  time               x                   y
 68      1    0.24220E+00   -0.2371511289E+01   -0.3757479351E+01


% run    par  time               x                   y
 69      1    0.24577E+00   -0.2119010788E+01   -0.3776795773E+01


% run    par  time               x                   y
 70      1    0.24933E+00   -0.1910615137E+01   -0.3537976397E+01


% run    par  time               x                   y
 71      1    0.25289E+00   -0.1516537320E+01   -0.3557667922E+01


% run    par  time               x                   y
 72      1    0.25645E+00   -0.1633469906E+01   -0.3633536302E+01


% run    par  time               x                   y
 73      1    0.26001E+00   -0.1421193461E+01   -0.3303342271E+01


% run    par  time               x                   y
 74      1    0.26358E+00   -0.1036960485E+01   -0.3175324225E+01


% run    par  time               x                   y
 75      1    0.26714E+00   -0.9489190976E+00   -0.3108492323E+01


% run    par  time               x                   y
 76      1    0.27070E+00   -0.9065124591E+00   -0.3135654154E+01


% run    par  time               x                   y
 77      1    0.27426E+00   -0.1112875339E+01   -0.3273114978E+01


% run    par  time               x                   y
 78      1    0.27782E+00   -0.1406345845E+01   -0.3374854357E+01


% run    par  time               x                   y
 79      1    0.28138E+00   -0.1530481326E+01   -0.3096141199E+01


% run    par  time               x                   y
 80      1    0.28495E+00   -0.1311567576E+01   -0.3089980561E+01


% run    par  time               x                   y
 81      1    0.28851E+00   -0.1286439416E+01   -0.3011595516E+01


% run    par  time               x                   y
 82      1    0.29207E+00   -0.1177079844E+01   -0.2884225476E+01


% run    par  time               x                   y
 83      1    0.29563E+00   -0.1422080243E+01   -0.2922456851E+01


% run    par  time               x                   y
 84      1    0.29919E+00   -0.1300309224E+01   -0.2733231902E+01


% run    par  time               x                   y
 85      1    0.30276E+00   -0.1183056013E+01   -0.2494225340E+01


% run    par  time               x                   y
 86      1    0.30632E+00   -0.1069943399E+01   -0.2307962284E+01


% run    par  time               x                   y
 87      1    0.30988E+00   -0.1424030621E+01   -0.2258219774E+01


% run    par  time               x                   y
 88      1    0.31344E+00   -0.1332757522E+01   -0.2562508162E+01


% run    par  time               x                   y
 89      1    0.31700E+00   -0.1260097532E+01   -0.2738757751E+01


% run    par  time               x                   y
 90      1    0.32056E+00   -0.1640960604E+01   -0.2894248634E+01


% run    par  time               x                   y
 91      1    0.32413E+00   -0.1836310358E+01   -0.2843162961E+01


% run    par  time               x                   y
 92      1    0.32769E+00   -0.1735019192E+01   -0.2660992320E+01


% run    par  time               x                   y
 93      1    0.33125E+00   -0.1870806263E+01   -0.2913694763E+01


% run    par  time               x                   y
 94      1    0.33481E+00   -0.1955880233E+01   -0.2888440559E+01


% run    par  time               x                   y
 95      1    0.33837E+00   -0.1833043809E+01   -0.2919025092E+01


% run    par  time               x                   y
 96      1    0.34194E+00   -0.2005169304E+01   -0.3149167458E+01


% run    par  time               x                   y
 97      1    0.34550E+00   -0.1919100184E+01   -0.3339184507E+01


% run    par  time               x                   y
 98      1    0.34906E+00   -0.2168943520E+01   -0.3417925574E+01


% run    par  time               x                   y
 99      1    0.35262E+00   -0.2084912412E+01   -0.3097889721E+01


% run    par  time               x                   y
100      1    0.35618E+00   -0.2423852065E+01   -0.2998067442E+01


