  0      1    0.12929E-04    0.16153E-03
  0      2    0.25857E-04    0.66338E-03
  0      3    0.38786E-04    0.15387E-02
  0      4    0.51714E-04    0.32032E-02
  0      5    0.64643E-04    0.54005E-02
  0      6    0.77571E-04    0.76122E-02
  0      7    0.90500E-04    0.98735E-02
  0      8    0.10343E-03    0.11320E-01
  0      9    0.11636E-03    0.13006E-01
  0     10    0.12929E-03    0.14890E-01
  0     11    0.14221E-03    0.16990E-01
  0     12    0.15514E-03    0.19282E-01
  0     13    0.16807E-03    0.21753E-01
  0     14    0.18100E-03    0.24241E-01
  0     15    0.19393E-03    0.26799E-01
  0     16    0.20686E-03    0.29437E-01
  0     17    0.21979E-03    0.32155E-01
  0     18    0.23271E-03    0.35034E-01
  0     19    0.24564E-03    0.38293E-01
  0     20    0.25857E-03    0.41480E-01
  0     21    0.27150E-03    0.44800E-01
  0     22    0.28443E-03    0.48340E-01
  0     23    0.29736E-03    0.51943E-01
  0     24    0.31029E-03    0.55748E-01
  0     25    0.32321E-03    0.60049E-01
  0     26    0.33614E-03    0.64427E-01
  0     27    0.34907E-03    0.68551E-01
  0     28    0.36200E-03    0.72787E-01
  0     29    0.37493E-03    0.76905E-01
  0     30    0.38786E-03    0.81013E-01
  0     31    0.40079E-03    0.85873E-01
  0     32    0.41371E-03    0.90690E-01
  0     33    0.42664E-03    0.94938E-01
  0     34    0.43957E-03    0.99845E-01
  0     35    0.45250E-03    0.10405E+00
  0     36    0.46543E-03    0.10884E+00
  0     37    0.47836E-03    0.11387E+00
  0     38    0.49129E-03    0.11898E+00
  0     39    0.50421E-03    0.12432E+00
  0     40    0.51714E-03    0.12988E+00
  0     41    0.53007E-03    0.13525E+00
  0     42    0.54300E-03    0.14037E+00
  0     43    0.55593E-03    0.14572E+00
  0     44    0.56886E-03    0.15098E+00
  0     45    0.58179E-03    0.15616E+00
  0     46    0.59471E-03    0.16157E+00
  0     47    0.60764E-03    0.16688E+00
  0     48    0.62057E-03    0.17216E+00
  0     49    0.63350E-03    0.17772E+00
  0     50    0.64643E-03    0.18334E+00
  0     51    0.65936E-03    0.18855E+00
  0     52    0.67229E-03    0.19476E+00
  0     53    0.68521E-03    0.20087E+00
  0     54    0.69814E-03    0.20735E+00
  0     55    0.71107E-03    0.21326E+00
  0     56    0.72400E-03    0.21900E+00
  0     57    0.73693E-03    0.22489E+00
  0     58    0.74986E-03    0.23140E+00
  0     59    0.76279E-03    0.23748E+00
  0     60    0.77571E-03    0.24374E+00
  0     61    0.78864E-03    0.25017E+00
  0     62    0.80157E-03    0.25658E+00
  0     63    0.81450E-03    0.26297E+00
  0     64    0.82743E-03    0.26961E+00
  0     65    0.84036E-03    0.27623E+00
  0     66    0.85329E-03    0.28256E+00
  0     67    0.86621E-03    0.28992E+00
  0     68    0.87914E-03    0.29694E+00
  0     69    0.89207E-03    0.30404E+00
  0     70    0.90500E-03    0.31060E+00
  0     71    0.91793E-03    0.31759E+00
  0     72    0.93086E-03    0.32468E+00
  0     73    0.94379E-03    0.33226E+00
  0     74    0.95671E-03    0.33990E+00
  0     75    0.96964E-03    0.34742E+00
  0     76    0.98257E-03    0.35503E+00
  0     77    0.99550E-03    0.36292E+00
  0     78    0.10084E-02    0.37104E+00
  0     79    0.10214E-02    0.37969E+00
  0     80    0.10343E-02    0.38813E+00
  0     81    0.10472E-02    0.39631E+00
  0     82    0.10601E-02    0.40434E+00
  0     83    0.10731E-02    0.41210E+00
  0     84    0.10860E-02    0.42129E+00
  0     85    0.10989E-02    0.42945E+00
  0     86    0.11119E-02    0.43716E+00
  0     87    0.11248E-02    0.44566E+00
  0     88    0.11377E-02    0.45435E+00
  0     89    0.11506E-02    0.46321E+00
  0     90    0.11636E-02    0.47221E+00
  0     91    0.11765E-02    0.48086E+00
  0     92    0.11894E-02    0.48997E+00
  0     93    0.12024E-02    0.49959E+00
  0     94    0.12153E-02    0.50802E+00
  0     95    0.12282E-02    0.51737E+00
  0     96    0.12411E-02    0.52647E+00
  0     97    0.12541E-02    0.53597E+00
  0     98    0.12670E-02    0.54428E+00
  0     99    0.12799E-02    0.55349E+00
  0    100    0.12929E-02    0.56352E+00
