% itn    run  time           mean square displacement
  1      1    0.12929E-03    0.14201E-01
  1      2    0.25857E-03    0.51004E-01
  1      3    0.38786E-03    0.10425E+00
  1      4    0.51714E-03    0.16820E+00
  1      5    0.64643E-03    0.24180E+00
  1      6    0.77571E-03    0.32082E+00
  1      7    0.90500E-03    0.40340E+00
  1      8    0.10343E-02    0.48630E+00
  1      9    0.11636E-02    0.56908E+00
  1     10    0.12929E-02    0.65249E+00
  1     11    0.14221E-02    0.73974E+00
  1     12    0.15514E-02    0.82711E+00
  1     13    0.16807E-02    0.91087E+00
  1     14    0.18100E-02    0.99348E+00
  1     15    0.19393E-02    0.10730E+01
  1     16    0.20686E-02    0.11561E+01
  1     17    0.21979E-02    0.12419E+01
  1     18    0.23271E-02    0.13313E+01
  1     19    0.24564E-02    0.14266E+01
  1     20    0.25857E-02    0.15256E+01
  1     21    0.27150E-02    0.16315E+01
  1     22    0.28443E-02    0.17386E+01
  1     23    0.29736E-02    0.18470E+01
  1     24    0.31029E-02    0.19519E+01
  1     25    0.32321E-02    0.20516E+01
  1     26    0.33614E-02    0.21443E+01
  1     27    0.34907E-02    0.22334E+01
  1     28    0.36200E-02    0.23252E+01
  1     29    0.37493E-02    0.24161E+01
  1     30    0.38786E-02    0.25109E+01
  1     31    0.40079E-02    0.25979E+01
  1     32    0.41371E-02    0.26827E+01
  1     33    0.42664E-02    0.27723E+01
  1     34    0.43957E-02    0.28643E+01
  1     35    0.45250E-02    0.29545E+01
  1     36    0.46543E-02    0.30407E+01
  1     37    0.47836E-02    0.31250E+01
  1     38    0.49129E-02    0.32118E+01
  1     39    0.50421E-02    0.32970E+01
  1     40    0.51714E-02    0.33784E+01
  1     41    0.53007E-02    0.34608E+01
  1     42    0.54300E-02    0.35443E+01
  1     43    0.55593E-02    0.36339E+01
  1     44    0.56886E-02    0.37311E+01
  1     45    0.58179E-02    0.38199E+01
  1     46    0.59471E-02    0.38976E+01
  1     47    0.60764E-02    0.39735E+01
  1     48    0.62057E-02    0.40530E+01
  1     49    0.63350E-02    0.41307E+01
  1     50    0.64643E-02    0.42008E+01
  1     51    0.65936E-02    0.42695E+01
  1     52    0.67229E-02    0.43319E+01
  1     53    0.68521E-02    0.43935E+01
  1     54    0.69814E-02    0.44581E+01
  1     55    0.71107E-02    0.45252E+01
  1     56    0.72400E-02    0.45869E+01
  1     57    0.73693E-02    0.46419E+01
  1     58    0.74986E-02    0.47156E+01
  1     59    0.76279E-02    0.47874E+01
  1     60    0.77571E-02    0.48693E+01
  1     61    0.78864E-02    0.49498E+01
  1     62    0.80157E-02    0.50198E+01
  1     63    0.81450E-02    0.50986E+01
  1     64    0.82743E-02    0.51680E+01
