% itn    run  time           vxave               vyave               vaverun
  1      1    0.12929E-03    0.2446300289E+03    0.5256068559E+03    0.5797468568E+03
  1      2    0.25857E-03    0.2855857376E+03    0.1915273477E+03    0.3438632554E+03
  1      3    0.38786E-03   -0.3434198353E+03    0.5256323352E+03    0.6278746173E+03
  1      4    0.51714E-03    0.2820994200E+03    0.5976710625E+03    0.6609014917E+03
  1      5    0.64643E-03   -0.1642779303E+04   -0.1211806687E+04    0.2041371912E+04
  1      6    0.77571E-03   -0.5145784355E+02    0.6474247872E+03    0.6494665232E+03
  1      7    0.90500E-03    0.1366812556E+04   -0.1051642971E+04    0.1724566467E+04
  1      8    0.10343E-02   -0.2291669704E+03   -0.1502195868E+04    0.1519575574E+04
  1      9    0.11636E-02   -0.4317729085E+03    0.2866525740E+03    0.5182639701E+03
  1     10    0.12929E-02   -0.2190159581E+03   -0.2723944138E+03    0.3495235422E+03
  1     11    0.14221E-02   -0.9510831973E+03   -0.1140140996E+04    0.1484749386E+04
  1     12    0.15514E-02    0.5509920564E+03   -0.2495672718E+03    0.6048769043E+03
  1     13    0.16807E-02   -0.4519695634E+03    0.6555569595E+03    0.7962608953E+03
  1     14    0.18100E-02   -0.7242505629E+03   -0.2844910631E+03    0.7781221259E+03
  1     15    0.19393E-02   -0.6246172182E+03    0.6354264810E+03    0.8910182276E+03
  1     16    0.20686E-02   -0.1362869323E+03    0.1898872449E+04    0.1903756997E+04
  1     17    0.21979E-02   -0.7687879432E+02   -0.8897577147E+03    0.8930728637E+03
  1     18    0.23271E-02    0.1687712705E+04   -0.4025890374E+03    0.1735065448E+04
  1     19    0.24564E-02    0.7485554156E+03   -0.3824190556E+03    0.8405828599E+03
  1     20    0.25857E-02   -0.3297590209E+03   -0.4413834029E+01    0.3297885592E+03
  1     21    0.27150E-02    0.1613876196E+04    0.6708170017E+03    0.1747739061E+04
  1     22    0.28443E-02   -0.6229075909E+03    0.1530339378E+04    0.1652256783E+04
  1     23    0.29736E-02    0.1450845018E+04   -0.5767279665E+03    0.1561270769E+04
  1     24    0.31029E-02   -0.9859035858E+03   -0.1043040787E+03    0.9914056794E+03
  1     25    0.32321E-02   -0.6703517857E+03    0.1068302892E+04    0.1261206797E+04
  1     26    0.33614E-02    0.7072111095E+03    0.1403226231E+02    0.7073503077E+03
  1     27    0.34907E-02    0.2606919957E+03    0.3951289525E+03    0.4733785015E+03
