% run    par  time              vx                  vy
  1      1    0.35618E-02    0.1193750402E+04    0.3505226270E+03
  1      2    0.35618E-02    0.1064091308E+04    0.8191371997E+03
  1      3    0.35618E-02    0.5492136034E+03    0.1835098615E+04
  1      4    0.35618E-02    0.8778352708E+03   -0.1957839360E+03
  1      5    0.35618E-02    0.3809234298E+04   -0.8407053623E+03
  1      6    0.35618E-02   -0.1510449988E+04    0.2766104242E+03
  1      7    0.35618E-02    0.3106943896E+03    0.1406481365E+04
  1      8    0.35618E-02   -0.2415675060E+04   -0.2258453902E+04
  1      9    0.35618E-02   -0.4434427711E+03   -0.1949617578E+04
  1     10    0.35618E-02   -0.1612821982E+04    0.2775519769E+02
  1     11    0.35618E-02   -0.1723275324E+04    0.4913838448E+03
  1     12    0.35618E-02   -0.2207638881E+03    0.1921434913E+03
  1     13    0.35618E-02    0.2833309763E+04    0.8901610636E+03
  1     14    0.35618E-02   -0.1553460263E+04    0.1296626584E+03
  1     15    0.35618E-02    0.1424107502E+04    0.1922856709E+04
  1     16    0.35618E-02   -0.1703159335E+04   -0.2240919437E+03
  1     17    0.35618E-02   -0.1341989400E+03   -0.3687203494E+04
  1     18    0.35618E-02   -0.9525191148E+03   -0.7026733930E+03
  1     19    0.35618E-02    0.1064134109E+04   -0.2248034503E+04
  1     20    0.35618E-02    0.9113093957E+03   -0.5225724910E+04
  1     21    0.35618E-02   -0.2773816743E+04   -0.1341093132E+04
  1     22    0.35618E-02   -0.3479429672E+03    0.3448163567E+04
  1     23    0.35618E-02   -0.1843986674E+04    0.5553804411E+02
  1     24    0.35618E-02   -0.3865317892E+04    0.5484129812E+02
  1     25    0.35618E-02   -0.2740358268E+04   -0.2202260527E+04
  1     26    0.35618E-02    0.7276018504E+03   -0.3919700510E+02
  1     27    0.35618E-02    0.2287060727E+04    0.2517116189E+04
  1     28    0.35618E-02   -0.2187729232E+04    0.2527639782E+04
  1     29    0.35618E-02    0.1507597713E+04    0.6635384918E+03
  1     30    0.35618E-02   -0.2915530093E+01    0.5001383356E+03
  1     31    0.35618E-02    0.3456244898E+03   -0.1945472303E+03
  1     32    0.35618E-02   -0.4636225352E+03   -0.4036991783E+04
  1     33    0.35618E-02   -0.2629787060E+04   -0.3596513873E+04
  1     34    0.35618E-02   -0.2454133363E+04   -0.1710598298E+04
  1     35    0.35618E-02    0.3206958336E+03    0.1402745119E+04
  1     36    0.35618E-02    0.3713243728E+03   -0.9661814053E+03
  1     37    0.35618E-02    0.4171382496E+04   -0.4695362217E+04
  1     38    0.35618E-02   -0.1269870249E+04    0.1978709176E+04
  1     39    0.35618E-02    0.1224412448E+04    0.9482767959E+03
  1     40    0.35618E-02    0.2009268010E+04    0.6028697138E+03
  1     41    0.35618E-02   -0.4069600692E+03   -0.3584348412E+04
  1     42    0.35618E-02   -0.1086448889E+04   -0.1027217800E+04
  1     43    0.35618E-02   -0.2303791803E+04    0.1187638192E+04
  1     44    0.35618E-02   -0.2465088499E+03   -0.2565958513E+04
  1     45    0.35618E-02   -0.2092362843E+03   -0.6445502389E+00
  1     46    0.35618E-02   -0.7352114898E+03   -0.8355332161E+03
  1     47    0.35618E-02   -0.2328245750E+04   -0.9655478886E+03
  1     48    0.35618E-02    0.2078364625E+04   -0.5429341298E+04
  1     49    0.35618E-02    0.2573112992E+04   -0.4158585883E+04
  1     50    0.35618E-02    0.4561175512E+04   -0.1450979869E+04
  1     51    0.35618E-02   -0.1049876510E+04   -0.1070803983E+04
  1     52    0.35618E-02   -0.6265122982E+03    0.2524868598E+03
  1     53    0.35618E-02   -0.2627009637E+04   -0.3026595746E+04
  1     54    0.35618E-02    0.1626633719E+04   -0.1272404575E+04
  1     55    0.35618E-02   -0.2783799381E+03    0.1789952273E+04
  1     56    0.35618E-02    0.1582313348E+04    0.9627312791E+03
  1     57    0.35618E-02   -0.4923782973E+04    0.5389703297E+04
  1     58    0.35618E-02    0.4571378963E+03   -0.2608787019E+04
  1     59    0.35618E-02   -0.3156877060E+04   -0.5469114089E+03
  1     60    0.35618E-02   -0.4146267341E+04   -0.1378379913E+04
  1     61    0.35618E-02   -0.3903215265E+04   -0.6395073640E+03
  1     62    0.35618E-02   -0.5655242378E+04    0.6780998071E+03
  1     63    0.35618E-02    0.4587906274E+03    0.3397083289E+04
  1     64    0.35618E-02   -0.3083655646E+04   -0.5184595438E+03
  1     65    0.35618E-02   -0.8707038148E+03    0.3638629112E+04
  1     66    0.35618E-02    0.2659665873E+04    0.5081722582E+04
  1     67    0.35618E-02    0.1713482532E+04   -0.1986646113E+04
  1     68    0.35618E-02   -0.1311000324E+04   -0.4100961824E+03
  1     69    0.35618E-02   -0.4031285475E+02    0.2404975979E+04
  1     70    0.35618E-02    0.3738002829E+03   -0.1373594002E+04
  1     71    0.35618E-02    0.1606771101E+04   -0.7409025016E+03
  1     72    0.35618E-02    0.1861071772E+04    0.2704368331E+02
  1     73    0.35618E-02    0.2215175046E+04    0.1467992417E+04
  1     74    0.35618E-02    0.2507553419E+04    0.1286162270E+04
  1     75    0.35618E-02    0.1284458135E+04   -0.1265373624E+04
  1     76    0.35618E-02   -0.2280176847E+04    0.9147461290E+03
  1     77    0.35618E-02   -0.1580672297E+04    0.7024954934E+03
  1     78    0.35618E-02    0.2062880469E+04   -0.1110389872E+04
  1     79    0.35618E-02   -0.6497138815E+03    0.1789132104E+04
  1     80    0.35618E-02    0.1757100275E+04    0.8421507872E+03
  1     81    0.35618E-02    0.5433680145E+04    0.4725550023E+03
  1     82    0.35618E-02   -0.2405638377E+03   -0.2085216313E+04
  1     83    0.35618E-02   -0.3103356525E+04    0.2868231285E+04
  1     84    0.35618E-02   -0.3749669086E+03   -0.2907605917E+04
  1     85    0.35618E-02    0.7975062060E+03   -0.5742013816E+03
  1     86    0.35618E-02   -0.8773627040E+03   -0.2829858099E+04
  1     87    0.35618E-02    0.5735352603E+04   -0.5482276384E+03
  1     88    0.35618E-02    0.7549947301E+02   -0.1428658648E+03
  1     89    0.35618E-02   -0.4175509468E+03   -0.2391914628E+04
  1     90    0.35618E-02    0.2636719974E+04    0.3419014117E+04
  1     91    0.35618E-02   -0.3457391331E+04    0.4155540523E+04
  1     92    0.35618E-02   -0.1540335816E+04    0.5467318744E+03
  1     93    0.35618E-02   -0.6601573772E+03   -0.7665740546E+03
  1     94    0.35618E-02   -0.4248474883E+04    0.2756511174E+04
  1     95    0.35618E-02   -0.2962920280E+04   -0.1175751090E+04
  1     96    0.35618E-02   -0.8442160857E+03   -0.7940063131E+03
  1     97    0.35618E-02   -0.2040198487E+04    0.1927808060E+04
  1     98    0.35618E-02   -0.9280424100E+03    0.2779623343E+04
  1     99    0.35618E-02    0.3214912511E+04    0.3555116000E+04
  1    100    0.35618E-02   -0.1907553568E+03   -0.1199099447E+03
  1    101    0.35618E-02   -0.5423486987E+03    0.4425204267E+04
  1    102    0.35618E-02   -0.8159974796E+02    0.1415238476E+04
  1    103    0.35618E-02   -0.3461948658E+04   -0.6467723380E+03
  1    104    0.35618E-02    0.4693039156E+03   -0.2047188076E+03
  1    105    0.35618E-02   -0.2014412982E+02    0.6248759614E+03
  1    106    0.35618E-02    0.4706861166E+04    0.7093975642E+03
  1    107    0.35618E-02    0.2326902723E+04    0.2044851096E+04
  1    108    0.35618E-02   -0.2830535077E+04   -0.2579758824E+04
  1    109    0.35618E-02   -0.9477753237E+03    0.2507670578E+04
  1    110    0.35618E-02   -0.2030754260E+03    0.2527692406E+04
  1    111    0.35618E-02    0.6579249696E+03    0.3258805990E+04
  1    112    0.35618E-02   -0.1561655034E+04   -0.5904708754E+04
  1    113    0.35618E-02    0.6078312029E+04    0.2547060281E+04
  1    114    0.35618E-02   -0.4130813372E+04    0.1301451319E+04
  1    115    0.35618E-02    0.5839743259E+03    0.3369319186E+04
  1    116    0.35618E-02   -0.9568362617E+03   -0.2837308454E+04
  1    117    0.35618E-02    0.1980932634E+04   -0.2906133419E+04
