  0      1    0.12929E-03    0.83281E-02
  0      2    0.25857E-03    0.27087E-01
  0      3    0.38786E-03    0.48373E-01
  0      4    0.51714E-03    0.70643E-01
  0      5    0.64643E-03    0.92048E-01
  0      6    0.77571E-03    0.11234E+00
  0      7    0.90500E-03    0.13224E+00
  0      8    0.10343E-02    0.14989E+00
  0      9    0.11636E-02    0.16674E+00
  0     10    0.12929E-02    0.18307E+00
  0     11    0.14221E-02    0.20039E+00
  0     12    0.15514E-02    0.21724E+00
  0     13    0.16807E-02    0.23078E+00
  0     14    0.18100E-02    0.24425E+00
  0     15    0.19393E-02    0.25381E+00
  0     16    0.20686E-02    0.26323E+00
  0     17    0.21979E-02    0.27106E+00
  0     18    0.23271E-02    0.28150E+00
  0     19    0.24564E-02    0.28836E+00
  0     20    0.25857E-02    0.29326E+00
  0     21    0.27150E-02    0.29846E+00
  0     22    0.28443E-02    0.30455E+00
  0     23    0.29736E-02    0.31003E+00
  0     24    0.31029E-02    0.31146E+00
  0     25    0.32321E-02    0.31141E+00
  0     26    0.33614E-02    0.31040E+00
  0     27    0.34907E-02    0.31081E+00
  0     28    0.36200E-02    0.31048E+00
  0     29    0.37493E-02    0.31298E+00
  0     30    0.38786E-02    0.31459E+00
  0     31    0.40079E-02    0.31428E+00
  0     32    0.41371E-02    0.31617E+00
  0     33    0.42664E-02    0.32334E+00
  0     34    0.43957E-02    0.33188E+00
  0     35    0.45250E-02    0.33852E+00
  0     36    0.46543E-02    0.34064E+00
  0     37    0.47836E-02    0.34576E+00
  0     38    0.49129E-02    0.34878E+00
  0     39    0.50421E-02    0.35216E+00
  0     40    0.51714E-02    0.35591E+00
  0     41    0.53007E-02    0.35982E+00
  0     42    0.54300E-02    0.36423E+00
  0     43    0.55593E-02    0.36694E+00
  0     44    0.56886E-02    0.36857E+00
  0     45    0.58179E-02    0.36721E+00
  0     46    0.59471E-02    0.36399E+00
  0     47    0.60764E-02    0.36145E+00
  0     48    0.62057E-02    0.36196E+00
