% itn    run  time           mean square displacement
  1      1    0.12929E-04    0.16799E-03
  1      2    0.25857E-04    0.58469E-03
  1      3    0.38786E-04    0.12384E-02
  1      4    0.51714E-04    0.21408E-02
  1      5    0.64643E-04    0.32857E-02
  1      6    0.77571E-04    0.46250E-02
  1      7    0.90500E-04    0.62097E-02
  1      8    0.10343E-03    0.79658E-02
  1      9    0.11636E-03    0.98182E-02
  1     10    0.12929E-03    0.11893E-01
  1     11    0.14221E-03    0.14187E-01
  1     12    0.15514E-03    0.16603E-01
  1     13    0.16807E-03    0.19148E-01
  1     14    0.18100E-03    0.21868E-01
  1     15    0.19393E-03    0.24713E-01
  1     16    0.20686E-03    0.27657E-01
  1     17    0.21979E-03    0.30920E-01
  1     18    0.23271E-03    0.33943E-01
  1     19    0.24564E-03    0.37436E-01
  1     20    0.25857E-03    0.40850E-01
  1     21    0.27150E-03    0.44423E-01
  1     22    0.28443E-03    0.48211E-01
  1     23    0.29736E-03    0.52261E-01
  1     24    0.31029E-03    0.56235E-01
  1     25    0.32321E-03    0.60440E-01
  1     26    0.33614E-03    0.64534E-01
  1     27    0.34907E-03    0.68794E-01
  1     28    0.36200E-03    0.72984E-01
  1     29    0.37493E-03    0.77612E-01
  1     30    0.38786E-03    0.82452E-01
  1     31    0.40079E-03    0.87357E-01
  1     32    0.41371E-03    0.92356E-01
  1     33    0.42664E-03    0.97341E-01
  1     34    0.43957E-03    0.10251E+00
  1     35    0.45250E-03    0.10767E+00
  1     36    0.46543E-03    0.11337E+00
  1     37    0.47836E-03    0.11951E+00
  1     38    0.49129E-03    0.12504E+00
  1     39    0.50421E-03    0.13115E+00
  1     40    0.51714E-03    0.13726E+00
  1     41    0.53007E-03    0.14337E+00
  1     42    0.54300E-03    0.14971E+00
  1     43    0.55593E-03    0.15578E+00
  1     44    0.56886E-03    0.16209E+00
  1     45    0.58179E-03    0.16818E+00
  1     46    0.59471E-03    0.17475E+00
  1     47    0.60764E-03    0.18100E+00
  1     48    0.62057E-03    0.18770E+00
  1     49    0.63350E-03    0.19442E+00
  1     50    0.64643E-03    0.20104E+00
  1     51    0.65936E-03    0.20749E+00
  1     52    0.67229E-03    0.21407E+00
  1     53    0.68521E-03    0.22030E+00
  1     54    0.69814E-03    0.22689E+00
  1     55    0.71107E-03    0.23356E+00
  1     56    0.72400E-03    0.24042E+00
  1     57    0.73693E-03    0.24748E+00
  1     58    0.74986E-03    0.25425E+00
  1     59    0.76279E-03    0.26134E+00
  1     60    0.77571E-03    0.26842E+00
  1     61    0.78864E-03    0.27550E+00
  1     62    0.80157E-03    0.28228E+00
  1     63    0.81450E-03    0.28958E+00
  1     64    0.82743E-03    0.29613E+00
  1     65    0.84036E-03    0.30351E+00
  1     66    0.85329E-03    0.31039E+00
  1     67    0.86621E-03    0.31697E+00
  1     68    0.87914E-03    0.32362E+00
  1     69    0.89207E-03    0.33045E+00
  1     70    0.90500E-03    0.33713E+00
  1     71    0.91793E-03    0.34413E+00
  1     72    0.93086E-03    0.35164E+00
  1     73    0.94379E-03    0.35886E+00
  1     74    0.95671E-03    0.36652E+00
  1     75    0.96964E-03    0.37422E+00
  1     76    0.98257E-03    0.38101E+00
  1     77    0.99550E-03    0.38720E+00
  1     78    0.10084E-02    0.39357E+00
  1     79    0.10214E-02    0.39973E+00
  1     80    0.10343E-02    0.40695E+00
  1     81    0.10472E-02    0.41432E+00
  1     82    0.10601E-02    0.42206E+00
  1     83    0.10731E-02    0.42904E+00
  1     84    0.10860E-02    0.43597E+00
  1     85    0.10989E-02    0.44192E+00
  1     86    0.11119E-02    0.44861E+00
  1     87    0.11248E-02    0.45543E+00
  1     88    0.11377E-02    0.46202E+00
  1     89    0.11506E-02    0.46883E+00
  1     90    0.11636E-02    0.47593E+00
  1     91    0.11765E-02    0.48127E+00
  1     92    0.11894E-02    0.48816E+00
  1     93    0.12024E-02    0.49480E+00
  1     94    0.12153E-02    0.50175E+00
  1     95    0.12282E-02    0.50840E+00
  1     96    0.12411E-02    0.51526E+00
  1     97    0.12541E-02    0.52264E+00
  1     98    0.12670E-02    0.52973E+00
  1     99    0.12799E-02    0.53671E+00
  1    100    0.12929E-02    0.54440E+00
  1    101    0.13058E-02    0.55108E+00
  1    102    0.13187E-02    0.55790E+00
  1    103    0.13316E-02    0.56480E+00
  1    104    0.13446E-02    0.57149E+00
  1    105    0.13575E-02    0.57792E+00
  1    106    0.13704E-02    0.58486E+00
  1    107    0.13834E-02    0.59193E+00
  1    108    0.13963E-02    0.59806E+00
  1    109    0.14092E-02    0.60486E+00
  1    110    0.14221E-02    0.61177E+00
  1    111    0.14351E-02    0.61841E+00
  1    112    0.14480E-02    0.62430E+00
  1    113    0.14609E-02    0.63087E+00
  1    114    0.14739E-02    0.63763E+00
  1    115    0.14868E-02    0.64465E+00
  1    116    0.14997E-02    0.65074E+00
  1    117    0.15126E-02    0.65731E+00
  1    118    0.15256E-02    0.66385E+00
  1    119    0.15385E-02    0.67062E+00
  1    120    0.15514E-02    0.67861E+00
  1    121    0.15644E-02    0.68588E+00
  1    122    0.15773E-02    0.69326E+00
  1    123    0.15902E-02    0.70034E+00
  1    124    0.16031E-02    0.70700E+00
  1    125    0.16161E-02    0.71347E+00
  1    126    0.16290E-02    0.71971E+00
  1    127    0.16419E-02    0.72663E+00
  1    128    0.16549E-02    0.73295E+00
  1    129    0.16678E-02    0.73918E+00
  1    130    0.16807E-02    0.74547E+00
  1    131    0.16936E-02    0.75272E+00
  1    132    0.17066E-02    0.75924E+00
  1    133    0.17195E-02    0.76575E+00
  1    134    0.17324E-02    0.77112E+00
  1    135    0.17454E-02    0.77918E+00
  1    136    0.17583E-02    0.78513E+00
  1    137    0.17712E-02    0.79059E+00
  1    138    0.17841E-02    0.79650E+00
  1    139    0.17971E-02    0.80203E+00
  1    140    0.18100E-02    0.80748E+00
  1    141    0.18229E-02    0.81252E+00
  1    142    0.18359E-02    0.81777E+00
  1    143    0.18488E-02    0.82344E+00
  1    144    0.18617E-02    0.82919E+00
  1    145    0.18746E-02    0.83481E+00
  1    146    0.18876E-02    0.84012E+00
  1    147    0.19005E-02    0.84674E+00
  1    148    0.19134E-02    0.85374E+00
  1    149    0.19264E-02    0.86048E+00
  1    150    0.19393E-02    0.86650E+00
  1    151    0.19522E-02    0.87304E+00
  1    152    0.19651E-02    0.88022E+00
  1    153    0.19781E-02    0.88760E+00
  1    154    0.19910E-02    0.89494E+00
  1    155    0.20039E-02    0.90215E+00
  1    156    0.20169E-02    0.90862E+00
  1    157    0.20298E-02    0.91534E+00
  1    158    0.20427E-02    0.92173E+00
  1    159    0.20556E-02    0.92921E+00
  1    160    0.20686E-02    0.93545E+00
  1    161    0.20815E-02    0.94276E+00
  1    162    0.20944E-02    0.94864E+00
  1    163    0.21074E-02    0.95568E+00
  1    164    0.21203E-02    0.96240E+00
  1    165    0.21332E-02    0.97007E+00
  1    166    0.21461E-02    0.97831E+00
  1    167    0.21591E-02    0.98582E+00
  1    168    0.21720E-02    0.99356E+00
  1    169    0.21849E-02    0.10009E+01
  1    170    0.21979E-02    0.10079E+01
  1    171    0.22108E-02    0.10152E+01
  1    172    0.22237E-02    0.10215E+01
  1    173    0.22366E-02    0.10289E+01
