*	*	*	0.03952847075	0.0
*	*	*	0.0790569415	0.0
*	*	*	0.1185854123	0.0
*	*	*	0.158113883	0.0
*	*	*	0.1976423538	0.0
*	*	*	0.2371708245	0.0
*	*	*	0.2766992953	0.0
*	*	*	0.316227766	0.0
*	*	*	0.3557562368	0.0
*	*	*	0.3952847075	0.0
*	*	*	0.4348131783	0.0
*	*	*	0.474341649	0.0
*	*	*	0.5138701198	0.0
*	*	*	0.5533985905	0.0
*	*	*	0.5929270613	0.0
*	*	*	0.632455532	0.0
*	*	*	0.6719840028	0.0
*	*	*	0.7115124735	0.0
*	*	*	0.7510409443	0.0
*	*	*	0.790569415	0.0
*	*	*	0.8300978858	0.0
*	*	*	0.8696263565	0.0
*	*	*	0.9091548273	0.0
*	*	*	0.9486832981	0.0
*	*	*	0.9882117688	0.0
*	*	*	1.02774024	572.0357367
*	*	*	1.06726871	76.31109161
*	*	*	1.106797181	55.28791933
*	*	*	1.146325652	50.01225365
*	*	*	1.185854123	45.62369768
*	*	*	1.225382593	44.43953891
*	*	*	1.264911064	38.95439335
*	*	*	1.304439535	34.93508133
*	*	*	1.343968006	39.58824805
*	*	*	1.383496476	36.76771354
*	*	*	1.423024947	32.92011653
*	*	*	1.462553418	31.55308519
*	*	*	1.502081889	37.23065606
*	*	*	1.541610359	36.24598808
*	*	*	1.58113883	35.79253647
*	*	*	1.620667301	35.91478657
*	*	*	1.660195772	37.71652563
*	*	*	1.699724242	37.2924373
*	*	*	1.739252713	34.90530111
*	*	*	1.778781184	33.57155953
*	*	*	1.818309655	36.9080896
*	*	*	1.857838125	40.33476843
*	*	*	1.897366596	43.24546945
*	*	*	1.936895067	63.50971354
*	*	*	1.976423538	60.08661771
*	*	*	2.015952008	75.53041872
*	*	*	2.055480479	45.91244111
*	*	*	2.09500895	44.23597961
*	*	*	2.134537421	54.57874186
*	*	*	2.174065891	43.27301225
*	*	*	2.213594362	55.4994794
*	*	*	2.253122833	44.04883003
*	*	*	2.292651304	42.42065108
*	*	*	2.332179774	38.29440235
*	*	*	2.371708245	39.29424092
*	*	*	2.411236716	37.1407132
*	*	*	2.450765187	35.73075917
*	*	*	2.490293657	37.31033256
*	*	*	2.529822128	37.06497228
*	*	*	2.569350599	39.18550975
*	*	*	2.60887907	40.74366543
*	*	*	2.64840754	50.2505207
*	*	*	2.687936011	37.63507466
*	*	*	2.727464482	38.41403979
*	*	*	2.766992953	41.73050241
*	*	*	2.806521423	41.12894832
*	*	*	2.846049894	44.86551876
*	*	*	2.885578365	45.86706428
*	*	*	2.925106836	46.91526827
*	*	*	2.964635306	54.21550827
*	*	*	3.004163777	53.32653253
*	*	*	3.043692248	41.2940156
*	*	*	3.083220719	51.18806311
*	*	*	3.122749189	42.21424359
*	*	*	3.16227766	63.65236788
*	*	*	3.201806131	53.2788801
*	*	*	3.241334602	42.89333122
*	*	*	3.280863072	42.33225683
*	*	*	3.320391543	43.8665332
*	*	*	3.359920014	41.70801254
*	*	*	3.399448485	40.7595499
*	*	*	3.438976955	42.12533886
*	*	*	3.478505426	45.89676902
*	*	*	3.518033897	47.16597202
*	*	*	3.557562368	41.25960011
*	*	*	3.597090838	49.09499133
*	*	*	3.636619309	38.38364984
*	*	*	3.67614778	37.60897261
*	*	*	3.715676251	39.57437307
*	*	*	3.755204721	47.40493137
*	*	*	3.794733192	40.60145368
*	*	*	3.834261663	42.73510884
*	*	*	3.873790134	41.96249303
*	*	*	3.913318604	41.86049687
*	*	*	3.952847075	43.09137413
*	*	*	3.992375546	40.93285658
*	*	*	4.031904017	38.70313703
*	*	*	4.071432487	50.31014558
*	*	*	4.110960958	43.2893244
*	*	*	4.150489429	48.8274166
*	*	*	4.1900179	44.94676393
*	*	*	4.22954637	40.13155403
*	*	*	4.269074841	44.0347429
*	*	*	4.308603312	40.64978602
*	*	*	4.348131783	41.59326698
*	*	*	4.387660253	40.80511892
*	*	*	4.427188724	48.17984114
*	*	*	4.466717195	51.98891709
*	*	*	4.506245666	44.24965485
*	*	*	4.545774136	39.3440286
*	*	*	4.585302607	39.29147418
*	*	*	4.624831078	39.22816429
*	*	*	4.664359549	41.60477269
*	*	*	4.70388802	44.94983286
*	*	*	4.74341649	39.59579648
*	*	*	4.782944961	39.65604061
*	*	*	4.822473432	50.97149914
*	*	*	4.862001903	36.48636815
*	*	*	4.901530373	36.73528053
*	*	*	4.941058844	39.39645186
*	*	*	4.980587315	39.54786861
*	*	*	5.020115786	38.48907525
*	*	*	5.059644256	48.93500627
*	*	*	5.099172727	46.95297891
*	*	*	5.138701198	40.60208513
*	*	*	5.178229669	49.75098151
*	*	*	5.217758139	38.94144246
*	*	*	5.25728661	40.21579153
*	*	*	5.296815081	39.46184225
*	*	*	5.336343552	41.34951919
*	*	*	5.375872022	44.24170706
*	*	*	5.415400493	44.72848546
*	*	*	5.454928964	42.62034335
*	*	*	5.494457435	43.95020661
*	*	*	5.533985905	43.29927169
*	*	*	5.573514376	41.51214026
*	*	*	5.613042847	46.84801672
*	*	*	5.652571318	48.75420363
*	*	*	5.692099788	46.93802757
*	*	*	5.731628259	51.76372258
*	*	*	5.77115673	39.56755963
*	*	*	5.810685201	39.77953774
*	*	*	5.850213671	39.02184273
*	*	*	5.889742142	40.25437562
*	*	*	5.929270613	39.84430693
*	*	*	5.968799084	39.58407274
*	*	*	6.008327554	39.16143068
*	*	*	6.047856025	37.08786769
