% run    par  time               x                   y
  1      1    0.35618E-02    0.1368250943E+01    0.4107171242E+00
  1      2    0.35618E-02    0.8227290961E+00    0.1162722812E+01
  1      3    0.35618E-02   -0.6055868154E+00    0.1024080367E+01
  1      4    0.35618E-02   -0.1000598745E+01   -0.2340865992E+00
  1      5    0.35618E-02   -0.8528469779E+00   -0.1249739530E+01
  1      6    0.35618E-02    0.6398291317E+00   -0.1417364628E+01
  1      7    0.35618E-02    0.4104393085E+01    0.3488604212E-01
  1      8    0.35618E-02    0.3400739929E+01    0.1346705742E+01
  1      9    0.35618E-02    0.2582552726E+01    0.1815464864E+01
  1     10    0.35618E-02    0.2240200141E+01    0.3340325839E+01
  1     11    0.35618E-02    0.4185355329E+00    0.3453096013E+01
  1     12    0.35618E-02   -0.3026386469E+00    0.3400794255E+01
  1     13    0.35618E-02   -0.1623544165E+01    0.3231296796E+01
  1     14    0.35618E-02   -0.2432005842E+01    0.2007260436E+01
  1     15    0.35618E-02   -0.2748046669E+01    0.1088726011E+01
  1     16    0.35618E-02   -0.3604139388E+01   -0.3561927124E+00
  1     17    0.35618E-02   -0.2955144477E+01   -0.9350413756E+00
  1     18    0.35618E-02   -0.2562304144E+01   -0.2477812695E+01
  1     19    0.35618E-02   -0.1788496547E+01   -0.2905444355E+01
  1     20    0.35618E-02   -0.3290335501E+00   -0.3473193582E+01
  1     21    0.35618E-02    0.8996251118E+00   -0.3375838859E+01
  1     22    0.35618E-02    0.2035046825E+01   -0.3272492695E+01
  1     23    0.35618E-02    0.2494002833E+01   -0.2501265711E+01
  1     24    0.35618E-02    0.3438170585E+01   -0.1094729335E+01
  1     25    0.35618E-02    0.6417302256E+01   -0.2208121564E+00
  1     26    0.35618E-02    0.5761753244E+01    0.1201552147E+01
  1     27    0.35618E-02    0.5178660142E+01    0.1844270196E+01
  1     28    0.35618E-02    0.4723372776E+01    0.3026503183E+01
  1     29    0.35618E-02    0.3910963997E+01    0.4049025979E+01
  1     30    0.35618E-02    0.3449906537E+01    0.5548416536E+01
  1     31    0.35618E-02    0.1800123653E+01    0.5584027030E+01
  1     32    0.35618E-02    0.9927609410E+00    0.5462484803E+01
  1     33    0.35618E-02   -0.8326098346E+00    0.5482030721E+01
  1     34    0.35618E-02   -0.1582974969E+01    0.5438188575E+01
  1     35    0.35618E-02   -0.3076552381E+01    0.5218155931E+01
  1     36    0.35618E-02   -0.3585203473E+01    0.4396345720E+01
  1     37    0.35618E-02   -0.3990334129E+01    0.3245426473E+01
  1     38    0.35618E-02   -0.4969463158E+01    0.1914614761E+01
  1     39    0.35618E-02   -0.5705294644E+01    0.1248905055E+01
  1     40    0.35618E-02   -0.6090616856E+01   -0.1112288993E+00
  1     41    0.35618E-02   -0.5337483990E+01   -0.9420217568E+00
  1     42    0.35618E-02   -0.5245363173E+01   -0.2362887630E+01
  1     43    0.35618E-02   -0.4167660103E+01   -0.3271897212E+01
  1     44    0.35618E-02   -0.3446318764E+01   -0.4427941234E+01
  1     45    0.35618E-02   -0.2927193907E+01   -0.5359477640E+01
  1     46    0.35618E-02   -0.1522941435E+01   -0.5223480450E+01
  1     47    0.35618E-02   -0.3976761725E+00   -0.5564601576E+01
  1     48    0.35618E-02    0.6603805201E+00   -0.5546518083E+01
  1     49    0.35618E-02    0.1817292788E+01   -0.5434329054E+01
  1     50    0.35618E-02    0.3072950146E+01   -0.5487238799E+01
  1     51    0.35618E-02    0.4070858626E+01   -0.4696834091E+01
  1     52    0.35618E-02    0.4322562047E+01   -0.3344719898E+01
  1     53    0.35618E-02    0.5448206000E+01   -0.2185540075E+01
  1     54    0.35618E-02    0.5942841812E+01   -0.9362249284E+00
  1     55    0.35618E-02    0.9124886715E+01   -0.1398310600E+00
  1     56    0.35618E-02    0.8691783491E+01    0.8330104920E+00
  1     57    0.35618E-02    0.7982403084E+01    0.2082776284E+01
  1     58    0.35618E-02    0.7022105186E+01    0.3530351612E+01
  1     59    0.35618E-02    0.6471543725E+01    0.4282933233E+01
  1     60    0.35618E-02    0.5712131700E+01    0.5728196320E+01
  1     61    0.35618E-02    0.5252361640E+01    0.6519536260E+01
  1     62    0.35618E-02    0.4611168339E+01    0.7902101959E+01
  1     63    0.35618E-02    0.3444665067E+01    0.7791626520E+01
  1     64    0.35618E-02    0.2224468465E+01    0.7591081601E+01
  1     65    0.35618E-02    0.9406311986E+00    0.7806278217E+01
  1     66    0.35618E-02   -0.6980946737E+00    0.7616728021E+01
  1     67    0.35618E-02   -0.1545852622E+01    0.7655171786E+01
  1     68    0.35618E-02   -0.2979660977E+01    0.7907767402E+01
  1     69    0.35618E-02   -0.4122588923E+01    0.7603308686E+01
  1     70    0.35618E-02   -0.5023340684E+01    0.6143758488E+01
  1     71    0.35618E-02   -0.5673000350E+01    0.5376683637E+01
  1     72    0.35618E-02   -0.6226198377E+01    0.4097992218E+01
  1     73    0.35618E-02   -0.6651833846E+01    0.3315636897E+01
  1     74    0.35618E-02   -0.7659447130E+01    0.2085245739E+01
  1     75    0.35618E-02   -0.7962337412E+01    0.1163515899E+01
  1     76    0.35618E-02   -0.8738480749E+01   -0.2875140958E+00
  1     77    0.35618E-02   -0.8153276284E+01   -0.9273940237E+00
  1     78    0.35618E-02   -0.7361205021E+01   -0.2023670027E+01
  1     79    0.35618E-02   -0.6741003488E+01   -0.3408985742E+01
  1     80    0.35618E-02   -0.6005778236E+01   -0.4500257063E+01
  1     81    0.35618E-02   -0.5526068750E+01   -0.5663460003E+01
  1     82    0.35618E-02   -0.4742683316E+01   -0.6417443280E+01
  1     83    0.35618E-02   -0.4254156874E+01   -0.7796793599E+01
  1     84    0.35618E-02   -0.3296436575E+01   -0.7822575086E+01
  1     85    0.35618E-02   -0.1814015869E+01   -0.7859132173E+01
  1     86    0.35618E-02   -0.4011616613E+00   -0.7512510260E+01
  1     87    0.35618E-02    0.1009263862E+01   -0.7569165723E+01
  1     88    0.35618E-02    0.2027084210E+01   -0.7550057261E+01
  1     89    0.35618E-02    0.3580220260E+01   -0.7648371425E+01
  1     90    0.35618E-02    0.4512299074E+01   -0.7414675202E+01
  1     91    0.35618E-02    0.5018567916E+01   -0.6511659071E+01
  1     92    0.35618E-02    0.6019813152E+01   -0.5771181586E+01
  1     93    0.35618E-02    0.6301711346E+01   -0.4333684458E+01
  1     94    0.35618E-02    0.7116411848E+01   -0.2988442352E+01
  1     95    0.35618E-02    0.7893937086E+01   -0.1999182807E+01
  1     96    0.35618E-02    0.8143215870E+01   -0.1275823874E+01
  1     97    0.35618E-02    0.1160055208E+02    0.1189036436E+00
  1     98    0.35618E-02    0.1101444213E+02    0.1006162944E+01
