% run    par  time               x                   y
  1      1    0.35618E-02    0.1383123315E+01    0.6562370673E-01
  1      2    0.35618E-02    0.8714463169E+00    0.9716811374E+00
  1      3    0.35618E-02   -0.5357157400E+00    0.9436381536E+00
  1      4    0.35618E-02   -0.1344827774E+01   -0.2147298224E+00
  1      5    0.35618E-02   -0.4194531567E+00   -0.1271309918E+01
  1      6    0.35618E-02    0.5812999239E+00   -0.8694683878E+00
  1      7    0.35618E-02    0.4000176348E+01   -0.9560184295E-01
  1      8    0.35618E-02    0.3171098830E+01    0.9757321763E+00
  1      9    0.35618E-02    0.2770790428E+01    0.2322647479E+01
  1     10    0.35618E-02    0.1853345968E+01    0.3025662110E+01
  1     11    0.35618E-02    0.6227805847E+00    0.3296617783E+01
  1     12    0.35618E-02   -0.4274054123E+00    0.3099435540E+01
  1     13    0.35618E-02   -0.1717689736E+01    0.3115138267E+01
  1     14    0.35618E-02   -0.2453726939E+01    0.1957925631E+01
  1     15    0.35618E-02   -0.3326474507E+01    0.1232727622E+01
  1     16    0.35618E-02   -0.3376338163E+01   -0.4259874040E-01
  1     17    0.35618E-02   -0.2833765394E+01   -0.9746771468E+00
  1     18    0.35618E-02   -0.2455970057E+01   -0.2178739655E+01
  1     19    0.35618E-02   -0.1743252691E+01   -0.3009800053E+01
  1     20    0.35618E-02   -0.9069715132E+00   -0.3446931299E+01
  1     21    0.35618E-02    0.5274766833E+00   -0.3432185132E+01
  1     22    0.35618E-02    0.2073178552E+01   -0.3219416949E+01
  1     23    0.35618E-02    0.2882037481E+01   -0.2159135495E+01
  1     24    0.35618E-02    0.3308917940E+01   -0.1260438692E+01
  1     25    0.35618E-02    0.6400449494E+01   -0.1444441197E+00
  1     26    0.35618E-02    0.5964639131E+01    0.1244474942E+01
  1     27    0.35618E-02    0.5288159635E+01    0.2056865851E+01
  1     28    0.35618E-02    0.4820148701E+01    0.3277758934E+01
  1     29    0.35618E-02    0.3902820394E+01    0.4144256348E+01
  1     30    0.35618E-02    0.3451636899E+01    0.5605497355E+01
  1     31    0.35618E-02    0.1906922105E+01    0.5255388878E+01
  1     32    0.35618E-02    0.7839293031E+00    0.5298487250E+01
  1     33    0.35618E-02   -0.3623188496E+00    0.5581593003E+01
  1     34    0.35618E-02   -0.1688434434E+01    0.5280313609E+01
  1     35    0.35618E-02   -0.3000901662E+01    0.5649107362E+01
  1     36    0.35618E-02   -0.3419824415E+01    0.4625440632E+01
  1     37    0.35618E-02   -0.4112883862E+01    0.3285308155E+01
  1     38    0.35618E-02   -0.4967476595E+01    0.2543890977E+01
  1     39    0.35618E-02   -0.5506825113E+01    0.8289019931E+00
  1     40    0.35618E-02   -0.6377426365E+01    0.1101750897E-01
  1     41    0.35618E-02   -0.5640701673E+01   -0.1059567756E+01
  1     42    0.35618E-02   -0.4718491291E+01   -0.2093882985E+01
  1     43    0.35618E-02   -0.4283348900E+01   -0.3299935821E+01
  1     44    0.35618E-02   -0.3639891182E+01   -0.4209984669E+01
  1     45    0.35618E-02   -0.3167240979E+01   -0.5371240649E+01
