% run    par  time              vx                  vy
  1      1    0.35618E-02   -0.6754992668E+02    0.4330311551E+04
  1      2    0.35618E-02   -0.1231878925E+04    0.1922704245E+04
  1      3    0.35618E-02    0.2309977154E+04    0.2335918220E+04
  1      4    0.35618E-02    0.6684541673E+04   -0.4014116263E+03
  1      5    0.35618E-02   -0.4041796371E+04   -0.2907850364E+04
  1      6    0.35618E-02   -0.3343380330E+04   -0.1191590818E+04
  1      7    0.35618E-02    0.1503845367E+02   -0.6317385968E+03
  1      8    0.35618E-02   -0.3945790484E+04    0.2296975089E+04
  1      9    0.35618E-02   -0.7484022681E+03   -0.2698604577E+04
  1     10    0.35618E-02    0.9661680832E+03    0.2302453361E+04
  1     11    0.35618E-02   -0.1554638506E+03   -0.8616180768E+03
  1     12    0.35618E-02    0.9347891162E+03    0.5020341056E+04
  1     13    0.35618E-02    0.1435908548E+04    0.1663253827E+04
  1     14    0.35618E-02    0.3431251890E+04    0.8369137371E+03
  1     15    0.35618E-02    0.3589739365E+04   -0.3629232794E+04
  1     16    0.35618E-02   -0.5309301374E+02    0.1499953302E+04
  1     17    0.35618E-02    0.2115679786E+04   -0.1916096971E+03
  1     18    0.35618E-02    0.9893622663E+03   -0.2274777681E+04
  1     19    0.35618E-02    0.4820207608E+03   -0.4026369102E+04
  1     20    0.35618E-02   -0.1769124177E+04   -0.1474884813E+04
  1     21    0.35618E-02    0.1426722303E+04    0.2257631271E+03
  1     22    0.35618E-02    0.2807288028E+04   -0.2723121335E+04
  1     23    0.35618E-02    0.4803779356E+02    0.2098817337E+04
  1     24    0.35618E-02    0.1691485986E+04   -0.1235997351E+04
  1     25    0.35618E-02    0.2472271532E+04    0.2258231771E+04
  1     26    0.35618E-02    0.3988118922E+03   -0.1779759538E+04
  1     27    0.35618E-02   -0.2438360134E+04   -0.1913366239E+04
  1     28    0.35618E-02   -0.3507877783E+04   -0.8996248693E+03
  1     29    0.35618E-02    0.7782409597E+03    0.1323700767E+04
  1     30    0.35618E-02   -0.3470718652E+03    0.7776257316E+03
  1     31    0.35618E-02   -0.1489702909E+04   -0.4466658441E+04
  1     32    0.35618E-02   -0.3657499524E+04    0.6472533105E+03
  1     33    0.35618E-02    0.1242206226E+04   -0.2820584403E+04
  1     34    0.35618E-02    0.2312012806E+03   -0.6853198919E+04
  1     35    0.35618E-02    0.5575989686E+03    0.2408814252E+04
  1     36    0.35618E-02   -0.5249598269E+03   -0.6637844384E+04
  1     37    0.35618E-02    0.6772924014E+03    0.3145580486E+04
  1     38    0.35618E-02    0.2302840534E+04    0.7879413286E+03
  1     39    0.35618E-02    0.4763555965E+03   -0.1717067355E+04
  1     40    0.35618E-02   -0.6823166062E+04    0.8069321042E+03
  1     41    0.35618E-02    0.1711286995E+04    0.3348503498E+04
  1     42    0.35618E-02    0.2027108082E+03   -0.1142676981E+04
  1     43    0.35618E-02    0.5088411740E+04   -0.1709846030E+04
  1     44    0.35618E-02    0.4392553025E+04    0.2925374086E+03
  1     45    0.35618E-02    0.5589406286E+04   -0.1700196755E+04
  1     46    0.35618E-02   -0.5729295378E+03   -0.2713880841E+04
  1     47    0.35618E-02    0.5154234003E+03   -0.2707073762E+04
  1     48    0.35618E-02    0.4653454368E+03   -0.2899645985E+03
  1     49    0.35618E-02   -0.3626329396E+04    0.3433207144E+03
  1     50    0.35618E-02    0.3991543758E+03   -0.4367321265E+04
  1     51    0.35618E-02    0.2303413622E+04    0.2892694427E+03
  1     52    0.35618E-02    0.2556076418E+04   -0.2164113617E+03
  1     53    0.35618E-02    0.2114050703E+03   -0.6908887138E+04
  1     54    0.35618E-02   -0.9684980712E+03    0.6454751316E+04
  1     55    0.35618E-02    0.4342302571E+04   -0.1197810034E+04
  1     56    0.35618E-02   -0.1311695578E+04    0.1946078025E+03
  1     57    0.35618E-02   -0.1386090551E+04   -0.3970624285E+04
  1     58    0.35618E-02   -0.2457977970E+04   -0.3228046641E+04
  1     59    0.35618E-02    0.1596739585E+04   -0.5583610043E+03
  1     60    0.35618E-02    0.4423718938E+04    0.2783900154E+04
  1     61    0.35618E-02   -0.3549177795E+04    0.2208267981E+04
  1     62    0.35618E-02    0.1227630005E+03    0.8351990198E+03
  1     63    0.35618E-02   -0.2183677396E+04    0.1249791240E+04
  1     64    0.35618E-02    0.1088294760E+04    0.4810093853E+04
  1     65    0.35618E-02    0.7693244147E+03   -0.2354619452E+04
  1     66    0.35618E-02   -0.1782453429E+04   -0.3838235820E+04
  1     67    0.35618E-02   -0.1724964077E+04   -0.5034720626E+03
  1     68    0.35618E-02    0.4259761180E+01    0.1710052501E+04
  1     69    0.35618E-02   -0.2666249059E+04   -0.2854564101E+04
  1     70    0.35618E-02   -0.3437843801E+03    0.1040247475E+04
  1     71    0.35618E-02    0.1840089897E+04   -0.1519279917E+04
  1     72    0.35618E-02   -0.5490885267E+03   -0.1681865506E+04
  1     73    0.35618E-02   -0.1757111692E+04   -0.1838449759E+04
  1     74    0.35618E-02   -0.2688111392E+04    0.3821399051E+03
  1     75    0.35618E-02    0.1525082363E+04   -0.1779920962E+04
  1     76    0.35618E-02    0.2433642793E+04   -0.2013294029E+04
  1     77    0.35618E-02   -0.6902828889E+02    0.1497975613E+04
  1     78    0.35618E-02    0.2694035943E+04    0.4941835620E+04
  1     79    0.35618E-02   -0.6586333362E+03   -0.2437981679E+03
  1     80    0.35618E-02   -0.1008126084E+04    0.2990411219E+04
  1     81    0.35618E-02   -0.2305722894E+04    0.3047494665E+04
  1     82    0.35618E-02   -0.6999854038E+03    0.2343689909E+04
  1     83    0.35618E-02    0.6914804150E+02   -0.1335950762E+04
  1     84    0.35618E-02   -0.2560153488E+04   -0.1281662898E+04
  1     85    0.35618E-02   -0.5098206915E+03    0.2852058995E+04
  1     86    0.35618E-02    0.1641884303E+04   -0.9596216302E+03
  1     87    0.35618E-02    0.2023239670E+04   -0.6010699328E+03
  1     88    0.35618E-02    0.8503079621E+03   -0.4921316221E+03
  1     89    0.35618E-02   -0.1372836822E+04   -0.6474186535E+02
  1     90    0.35618E-02    0.1695754618E+03    0.8593711780E+03
  1     91    0.35618E-02    0.3417915842E+04   -0.2325852391E+04
  1     92    0.35618E-02    0.1286308637E+04    0.5282690783E+04
  1     93    0.35618E-02   -0.1676568910E+04   -0.2085864155E+04
  1     94    0.35618E-02   -0.1351761291E+04    0.1333808986E+03
  1     95    0.35618E-02    0.3384989257E+03   -0.6792053778E+03
  1     96    0.35618E-02    0.2033106785E+03   -0.1188223443E+04
  1     97    0.35618E-02    0.4760950912E+03   -0.5755501728E+04
  1     98    0.35618E-02    0.2943235013E+03    0.2344185237E+04
  1     99    0.35618E-02    0.7460281130E+04    0.2309306764E+04
  1    100    0.35618E-02   -0.1183532189E+04    0.3824494051E+04
  1    101    0.35618E-02    0.3128791566E+04    0.2821811952E+04
  1    102    0.35618E-02    0.9436867149E+03    0.9714902587E+03
  1    103    0.35618E-02    0.5530138349E+03   -0.2609584074E+04
  1    104    0.35618E-02   -0.3598649101E+04    0.1014325462E+04
  1    105    0.35618E-02    0.2096020758E+04    0.2283738279E+03
  1    106    0.35618E-02   -0.2666424271E+04    0.2171631470E+04
  1    107    0.35618E-02   -0.3262934212E+03    0.8249741856E+03
  1    108    0.35618E-02   -0.2111136836E+04    0.3495582025E+04
  1    109    0.35618E-02    0.7644189581E+03    0.2605256305E+03
  1    110    0.35618E-02    0.7696255669E+03   -0.2533898025E+04
  1    111    0.35618E-02    0.5318249937E+04    0.2822547992E+04
  1    112    0.35618E-02    0.1413571799E+04    0.2454054201E+04
  1    113    0.35618E-02    0.4765444923E+04    0.1211371477E+04
  1    114    0.35618E-02    0.3339210882E+04    0.4821854358E+04
  1    115    0.35618E-02    0.3483119610E+04   -0.3812722046E+04
  1    116    0.35618E-02    0.6469631729E+03   -0.1609283618E+04
  1    117    0.35618E-02   -0.1980028351E+04   -0.1371780100E+04
  1    118    0.35618E-02   -0.6392336170E+02    0.9794858326E+03
  1    119    0.35618E-02   -0.7772714425E+03   -0.2865296599E+04
  1    120    0.35618E-02   -0.1291280274E+04   -0.8798852663E+03
  1    121    0.35618E-02    0.2878354010E+04   -0.3432032695E+04
  1    122    0.35618E-02   -0.4361481191E+03   -0.4430662215E+03
  1    123    0.35618E-02   -0.1143160406E+03    0.8180776207E+03
  1    124    0.35618E-02   -0.5020995717E+03    0.2255074488E+04
  1    125    0.35618E-02   -0.3064314454E+03   -0.2933166789E+03
  1    126    0.35618E-02    0.1617764685E+04    0.2767841051E+04
  1    127    0.35618E-02    0.7417076407E+03   -0.4259287108E+02
  1    128    0.35618E-02    0.3609387660E+04    0.1211643377E+04
  1    129    0.35618E-02   -0.4497646909E+03    0.8613703274E+03
  1    130    0.35618E-02    0.7981536126E+03   -0.7772415420E+03
  1    131    0.35618E-02    0.1325981238E+04    0.2299310505E+04
  1    132    0.35618E-02    0.1676571067E+04    0.1356375203E+04
  1    133    0.35618E-02   -0.5288488282E+04    0.3107675217E+02
