% run    par  time              vx                  vy
  1      1    0.35618E-02    0.1002577563E+04    0.1166672437E+04
  1      2    0.35618E-02   -0.1212162256E+04   -0.1672549933E+03
  1      3    0.35618E-02    0.1487625604E+04    0.1175911590E+04
  1      4    0.35618E-02    0.3582903667E+04    0.5824636823E+02
  1      5    0.35618E-02    0.2585153086E+04   -0.4528747181E+03
  1      6    0.35618E-02    0.9349940748E+02    0.3554568566E+03
  1      7    0.35618E-02    0.2181620542E+04   -0.3264773356E+03
  1      8    0.35618E-02    0.1635887248E+04    0.4607538595E+04
  1      9    0.35618E-02    0.6710661692E+03    0.7356004944E+03
  1     10    0.35618E-02   -0.2570901230E+04   -0.3206316990E+04
  1     11    0.35618E-02    0.5275530274E+03    0.8005128571E+03
  1     12    0.35618E-02   -0.5817587320E+03   -0.1838273236E+04
  1     13    0.35618E-02   -0.1829910364E+04    0.3004398483E+03
  1     14    0.35618E-02   -0.2814996206E+04   -0.7515657374E+03
  1     15    0.35618E-02   -0.4603555488E+04   -0.8521937467E+02
  1     16    0.35618E-02   -0.2933216438E+03    0.2380676237E+04
  1     17    0.35618E-02    0.1978606315E+04    0.2762866463E+04
  1     18    0.35618E-02    0.3266757957E+04    0.1427555984E+04
  1     19    0.35618E-02    0.2074608414E+04    0.3423442950E+03
  1     20    0.35618E-02    0.3489253760E+04    0.1902224327E+04
  1     21    0.35618E-02   -0.1038249076E+04   -0.8132605917E+03
  1     22    0.35618E-02   -0.2036297690E+04   -0.1010837000E+04
  1     23    0.35618E-02   -0.3649122634E+03   -0.1257417020E+04
  1     24    0.35618E-02    0.4237541626E+04   -0.9150075568E+03
  1     25    0.35618E-02    0.2329792011E+04   -0.5944643726E+03
  1     26    0.35618E-02    0.2686746374E+04    0.2181877451E+04
  1     27    0.35618E-02    0.6501180467E+03    0.2341324195E+04
  1     28    0.35618E-02    0.3293574390E+04   -0.7422963130E+03
  1     29    0.35618E-02    0.8874929624E+03   -0.7578208356E+03
  1     30    0.35618E-02    0.1218390472E+04   -0.2790311685E+03
  1     31    0.35618E-02   -0.5138419960E+03   -0.2969130637E+04
  1     32    0.35618E-02    0.2226606371E+04   -0.4002403082E+04
  1     33    0.35618E-02    0.4379965200E+04    0.1213379740E+04
  1     34    0.35618E-02    0.9495023806E+03    0.5695483811E+04
  1     35    0.35618E-02    0.1736296667E+04   -0.5071208906E+03
  1     36    0.35618E-02    0.1513402851E+04   -0.9520812529E+03
  1     37    0.35618E-02   -0.1899768771E+04   -0.1152473219E+04
  1     38    0.35618E-02   -0.2605973007E+04   -0.3150440655E+03
  1     39    0.35618E-02    0.4687538334E+04   -0.2337997654E+04
  1     40    0.35618E-02   -0.2650588141E+04   -0.1670292308E+04
  1     41    0.35618E-02    0.2227088536E+04   -0.3739022243E+04
  1     42    0.35618E-02   -0.1543122202E+04    0.1353952788E+04
  1     43    0.35618E-02   -0.1210769494E+04    0.1897355253E+04
  1     44    0.35618E-02    0.1999819475E+04    0.1078608523E+04
  1     45    0.35618E-02    0.9542581562E+03    0.3187156013E+04
  1     46    0.35618E-02   -0.4301797495E+04   -0.1466638827E+03
  1     47    0.35618E-02    0.1228535669E+04   -0.3615616595E+03
  1     48    0.35618E-02    0.1256318209E+04    0.1042811941E+04
  1     49    0.35618E-02   -0.2121034169E+04   -0.1332747944E+04
