  7    ***    0.12929E-01    0.3952847075E-01    0.0000000000E+00
  7    ***    0.12929E-01    0.7905694150E-01    0.0000000000E+00
  7    ***    0.12929E-01    0.1185854123E+00    0.0000000000E+00
  7    ***    0.12929E-01    0.1581138830E+00    0.0000000000E+00
  7    ***    0.12929E-01    0.1976423538E+00    0.0000000000E+00
  7    ***    0.12929E-01    0.2371708245E+00    0.0000000000E+00
  7    ***    0.12929E-01    0.2766992953E+00    0.0000000000E+00
  7    ***    0.12929E-01    0.3162277660E+00    0.0000000000E+00
  7    ***    0.12929E-01    0.3557562368E+00    0.0000000000E+00
  7    ***    0.12929E-01    0.3952847075E+00    0.0000000000E+00
  7    ***    0.12929E-01    0.4348131783E+00    0.0000000000E+00
  7    ***    0.12929E-01    0.4743416490E+00    0.0000000000E+00
  7    ***    0.12929E-01    0.5138701198E+00    0.0000000000E+00
  7    ***    0.12929E-01    0.5533985905E+00    0.0000000000E+00
  7    ***    0.12929E-01    0.5929270613E+00    0.0000000000E+00
  7    ***    0.12929E-01    0.6324555320E+00    0.0000000000E+00
  7    ***    0.12929E-01    0.6719840028E+00    0.0000000000E+00
  7    ***    0.12929E-01    0.7115124735E+00    0.0000000000E+00
  7    ***    0.12929E-01    0.7510409443E+00    0.0000000000E+00
  7    ***    0.12929E-01    0.7905694150E+00    0.0000000000E+00
  7    ***    0.12929E-01    0.8300978858E+00    0.0000000000E+00
  7    ***    0.12929E-01    0.8696263565E+00    0.0000000000E+00
  7    ***    0.12929E-01    0.9091548273E+00    0.0000000000E+00
  7    ***    0.12929E-01    0.9486832981E+00    0.0000000000E+00
  7    ***    0.12929E-01    0.9882117688E+00    0.0000000000E+00
  7    ***    0.12929E-01    0.1027740240E+01    0.3457086697E+04
  7    ***    0.12929E-01    0.1067268710E+01    0.5512438558E+03
  7    ***    0.12929E-01    0.1106797181E+01    0.4119554972E+03
  7    ***    0.12929E-01    0.1146325652E+01    0.3561615853E+03
  7    ***    0.12929E-01    0.1185854123E+01    0.3349037222E+03
  7    ***    0.12929E-01    0.1225382593E+01    0.3118782871E+03
  7    ***    0.12929E-01    0.1264911064E+01    0.2991533572E+03
  7    ***    0.12929E-01    0.1304439535E+01    0.2906590409E+03
  7    ***    0.12929E-01    0.1343968006E+01    0.2827732004E+03
  7    ***    0.12929E-01    0.1383496476E+01    0.2656801913E+03
  7    ***    0.12929E-01    0.1423024947E+01    0.2598412917E+03
  7    ***    0.12929E-01    0.1462553418E+01    0.2574850820E+03
  7    ***    0.12929E-01    0.1502081889E+01    0.2454036240E+03
  7    ***    0.12929E-01    0.1541610359E+01    0.2597188197E+03
  7    ***    0.12929E-01    0.1581138830E+01    0.2586449141E+03
  7    ***    0.12929E-01    0.1620667301E+01    0.2476477113E+03
  7    ***    0.12929E-01    0.1660195772E+01    0.2552942442E+03
  7    ***    0.12929E-01    0.1699724242E+01    0.2541126490E+03
  7    ***    0.12929E-01    0.1739252713E+01    0.2740440792E+03
  7    ***    0.12929E-01    0.1778781184E+01    0.2820773991E+03
  7    ***    0.12929E-01    0.1818309655E+01    0.3047417232E+03
  7    ***    0.12929E-01    0.1857838125E+01    0.3185891774E+03
  7    ***    0.12929E-01    0.1897366596E+01    0.3264496843E+03
  7    ***    0.12929E-01    0.1936895067E+01    0.3574381563E+03
  7    ***    0.12929E-01    0.1976423538E+01    0.4270402563E+03
  7    ***    0.12929E-01    0.2015952008E+01    0.5450507375E+03
  7    ***    0.12929E-01    0.2055480479E+01    0.3750658781E+03
  7    ***    0.12929E-01    0.2095008950E+01    0.3377326502E+03
  7    ***    0.12929E-01    0.2134537421E+01    0.3246038940E+03
  7    ***    0.12929E-01    0.2174065891E+01    0.3123182623E+03
  7    ***    0.12929E-01    0.2213594362E+01    0.3089177372E+03
  7    ***    0.12929E-01    0.2253122833E+01    0.3092912939E+03
  7    ***    0.12929E-01    0.2292651304E+01    0.3026132415E+03
  7    ***    0.12929E-01    0.2332179774E+01    0.2960358118E+03
  7    ***    0.12929E-01    0.2371708245E+01    0.2904897805E+03
  7    ***    0.12929E-01    0.2411236716E+01    0.2935788741E+03
  7    ***    0.12929E-01    0.2450765187E+01    0.2942045977E+03
  7    ***    0.12929E-01    0.2490293657E+01    0.2951905723E+03
  7    ***    0.12929E-01    0.2529822128E+01    0.2949156969E+03
  7    ***    0.12929E-01    0.2569350599E+01    0.3049352779E+03
  7    ***    0.12929E-01    0.2608879070E+01    0.3044992869E+03
  7    ***    0.12929E-01    0.2648407540E+01    0.2944776501E+03
  7    ***    0.12929E-01    0.2687936011E+01    0.2992597076E+03
  7    ***    0.12929E-01    0.2727464482E+01    0.2971412719E+03
  7    ***    0.12929E-01    0.2766992953E+01    0.2958165982E+03
  7    ***    0.12929E-01    0.2806521423E+01    0.2982089555E+03
  7    ***    0.12929E-01    0.2846049894E+01    0.3053685489E+03
  7    ***    0.12929E-01    0.2885578365E+01    0.3141851755E+03
  7    ***    0.12929E-01    0.2925106836E+01    0.3060117203E+03
  7    ***    0.12929E-01    0.2964635306E+01    0.3218658420E+03
  7    ***    0.12929E-01    0.3004163777E+01    0.3241684745E+03
  7    ***    0.12929E-01    0.3043692248E+01    0.3022132534E+03
  7    ***    0.12929E-01    0.3083220719E+01    0.2991110767E+03
  7    ***    0.12929E-01    0.3122749189E+01    0.2991675001E+03
  7    ***    0.12929E-01    0.3162277660E+01    0.2946527217E+03
  7    ***    0.12929E-01    0.3201806131E+01    0.2928313875E+03
  7    ***    0.12929E-01    0.3241334602E+01    0.2899632517E+03
  7    ***    0.12929E-01    0.3280863072E+01    0.2882593752E+03
  7    ***    0.12929E-01    0.3320391543E+01    0.2878731076E+03
  7    ***    0.12929E-01    0.3359920014E+01    0.2877933228E+03
  7    ***    0.12929E-01    0.3399448485E+01    0.2835933843E+03
  7    ***    0.12929E-01    0.3438976955E+01    0.2886205895E+03
  7    ***    0.12929E-01    0.3478505426E+01    0.2925162357E+03
  7    ***    0.12929E-01    0.3518033897E+01    0.2974364307E+03
  7    ***    0.12929E-01    0.3557562368E+01    0.2895304046E+03
  7    ***    0.12929E-01    0.3597090838E+01    0.2931818120E+03
  7    ***    0.12929E-01    0.3636619309E+01    0.3001821092E+03
  7    ***    0.12929E-01    0.3676147780E+01    0.2998366716E+03
  7    ***    0.12929E-01    0.3715676251E+01    0.3021059271E+03
  7    ***    0.12929E-01    0.3755204721E+01    0.2967029887E+03
