*	*	*	0.03952847075	0.0
*	*	*	0.0790569415	0.0
*	*	*	0.1185854123	0.0
*	*	*	0.158113883	0.0
*	*	*	0.1976423538	0.0
*	*	*	0.2371708245	0.0
*	*	*	0.2766992953	0.0
*	*	*	0.316227766	0.0
*	*	*	0.3557562368	0.0
*	*	*	0.3952847075	0.0
*	*	*	0.4348131783	0.0
*	*	*	0.474341649	0.0
*	*	*	0.5138701198	0.0
*	*	*	0.5533985905	0.0
*	*	*	0.5929270613	0.0
*	*	*	0.632455532	0.0
*	*	*	0.6719840028	2.59277871
*	*	*	0.7115124735	10.965866524
*	*	*	0.7510409443	13.779434236
*	*	*	0.790569415	18.609756244
*	*	*	0.8300978858	27.805067279999996
*	*	*	0.8696263565	43.15038428
*	*	*	0.9091548273	58.073304459999996
*	*	*	0.9486832981	58.803800820000006
*	*	*	0.9882117688	58.510120900000004
*	*	*	1.02774024	7.14745085
*	*	*	1.06726871	1.7014964683999998
*	*	*	1.106797181	0.6469600208
*	*	*	1.146325652	1.1532125186
*	*	*	1.185854123	0.8885341726
*	*	*	1.225382593	4.666596872
*	*	*	1.264911064	3.009426294
*	*	*	1.304439535	5.353090812
*	*	*	1.343968006	6.012224462
*	*	*	1.383496476	8.459723382
*	*	*	1.423024947	14.568251452000002
*	*	*	1.462553418	16.918853582
*	*	*	1.502081889	20.36096774
*	*	*	1.541610359	24.10402302
*	*	*	1.58113883	27.609420540000002
*	*	*	1.620667301	28.40319722
*	*	*	1.660195772	28.029678259999997
*	*	*	1.699724242	18.115752104000002
*	*	*	1.739252713	18.461095302
*	*	*	1.778781184	18.110330388
*	*	*	1.818309655	18.022729075999997
*	*	*	1.857838125	19.276572891999997
*	*	*	1.897366596	16.34607265
*	*	*	1.936895067	10.979787777999999
*	*	*	1.976423538	6.477831252
*	*	*	2.015952008	6.319974505999999
*	*	*	2.055480479	6.893458991999999
*	*	*	2.09500895	9.19642734
*	*	*	2.134537421	9.456084344
*	*	*	2.174065891	11.702278461999999
*	*	*	2.213594362	13.852846245999999
*	*	*	2.253122833	15.287888622
*	*	*	2.292651304	18.080739646
*	*	*	2.332179774	22.22677224
*	*	*	2.371708245	19.949559432
*	*	*	2.411236716	24.17906448
*	*	*	2.450765187	23.93607532
*	*	*	2.490293657	20.14366818
*	*	*	2.529822128	18.05340052
*	*	*	2.569350599	13.208527816
*	*	*	2.60887907	10.199393906000001
*	*	*	2.64840754	10.521872898
*	*	*	2.687936011	11.25933589
*	*	*	2.727464482	12.679111456
*	*	*	2.766992953	13.438570128
*	*	*	2.806521423	11.562339476
*	*	*	2.846049894	11.763427506
*	*	*	2.885578365	10.539028124
*	*	*	2.925106836	10.744871406
*	*	*	2.964635306	11.163946626000001
*	*	*	3.004163777	12.804124085999998
*	*	*	3.043692248	15.94772752
*	*	*	3.083220719	15.27580781
*	*	*	3.122749189	16.127917162
*	*	*	3.16227766	16.777506842
*	*	*	3.201806131	19.536714108
*	*	*	3.241334602	18.358812354
*	*	*	3.280863072	14.718752026
*	*	*	3.320391543	14.12772367
*	*	*	3.359920014	13.603723244
*	*	*	3.399448485	13.628875220000001
*	*	*	3.438976955	12.51513515
*	*	*	3.478505426	9.606192204
*	*	*	3.518033897	10.350886002
*	*	*	3.557562368	10.952989836
*	*	*	3.597090838	11.439740758000001
*	*	*	3.636619309	11.624932156
*	*	*	3.67614778	12.510874708
*	*	*	3.715676251	11.611581514
*	*	*	3.755204721	11.967284022
*	*	*	3.794733192	12.558719352
*	*	*	3.834261663	13.440483760000001
*	*	*	3.873790134	14.382165660000002
*	*	*	3.913318604	14.940722796
*	*	*	3.952847075	13.155358372
*	*	*	3.992375546	12.300127454
*	*	*	4.031904017	14.104399912
*	*	*	4.071432487	12.628548788
*	*	*	4.110960958	12.297894764
*	*	*	4.150489429	14.785986654000002
*	*	*	4.1900179	12.501160664
*	*	*	4.22954637	10.319178112
*	*	*	4.269074841	9.682463624
*	*	*	4.308603312	10.515746029999999
*	*	*	4.348131783	10.869938626
*	*	*	4.387660253	10.544190218
*	*	*	4.427188724	9.447170973999999
*	*	*	4.466717195	10.715282204000001
*	*	*	4.506245666	10.376771414
*	*	*	4.545774136	12.949012970000002
*	*	*	4.585302607	12.188999592
*	*	*	4.624831078	12.730209628
*	*	*	4.664359549	11.86825409
*	*	*	4.70388802	12.701021106
*	*	*	4.74341649	11.78213611
*	*	*	4.782944961	10.680137584
*	*	*	4.822473432	10.897393533999999
*	*	*	4.862001903	11.115537132
*	*	*	4.901530373	10.747310182
*	*	*	4.941058844	11.907840746
*	*	*	4.980587315	11.688508109999999
*	*	*	5.020115786	9.678633566
*	*	*	5.059644256	9.627222174
*	*	*	5.099172727	9.215149648
*	*	*	5.138701198	7.927448314
*	*	*	5.178229669	8.488003454
*	*	*	5.217758139	10.399188016
*	*	*	5.25728661	8.757581822
*	*	*	5.296815081	11.4428152
*	*	*	5.336343552	9.646201632
*	*	*	5.375872022	10.567293103999999
*	*	*	5.415400493	10.291879736
*	*	*	5.454928964	10.857075646
*	*	*	5.494457435	10.706121280000001
*	*	*	5.533985905	10.318807884
*	*	*	5.573514376	9.396658876
*	*	*	5.613042847	9.627790528
*	*	*	5.652571318	10.183533688
*	*	*	5.692099788	10.198693118
*	*	*	5.731628259	8.444794324
*	*	*	5.77115673	8.608907818
*	*	*	5.810685201	8.741115390000001
*	*	*	5.850213671	8.978338568
