% itn    run  time               r                   g
  1      1    0.35618E-02    0.3952847075E-01    0.0000000000E+00
  1      1    0.35618E-02    0.7905694150E-01    0.0000000000E+00
  1      1    0.35618E-02    0.1185854123E+00    0.0000000000E+00
  1      1    0.35618E-02    0.1581138830E+00    0.0000000000E+00
  1      1    0.35618E-02    0.1976423538E+00    0.0000000000E+00
  1      1    0.35618E-02    0.2371708245E+00    0.0000000000E+00
  1      1    0.35618E-02    0.2766992953E+00    0.0000000000E+00
  1      1    0.35618E-02    0.3162277660E+00    0.0000000000E+00
  1      1    0.35618E-02    0.3557562368E+00    0.0000000000E+00
  1      1    0.35618E-02    0.3952847075E+00    0.7148011479E-01
  1      1    0.35618E-02    0.4348131783E+00    0.6467248481E-01
  1      1    0.35618E-02    0.4743416490E+00    0.2361951619E+00
  1      1    0.35618E-02    0.5138701198E+00    0.2172995490E+00
  1      1    0.35618E-02    0.5533985905E+00    0.1509024646E+00
  1      1    0.35618E-02    0.5929270613E+00    0.2809907961E+00
  1      1    0.35618E-02    0.6324555320E+00    0.3504831435E+00
  1      1    0.35618E-02    0.6719840028E+00    0.3292417409E+00
  1      1    0.35618E-02    0.7115124735E+00    0.2328209453E+00
  1      1    0.35618E-02    0.7510409443E+00    0.6240020832E+00
  1      1    0.35618E-02    0.7905694150E+00    0.8357674960E+00
  1      1    0.35618E-02    0.8300978858E+00    0.4968739687E+00
  1      1    0.35618E-02    0.8696263565E+00    0.3158423677E+00
  1      1    0.35618E-02    0.9091548273E+00    0.5130683795E+00
  1      1    0.35618E-02    0.9486832981E+00    0.4334432493E+00
  1      1    0.35618E-02    0.9882117688E+00    0.5543355841E+00
  1      1    0.35618E-02    0.1027740240E+01    0.3994477003E+00
  1      1    0.35618E-02    0.1067268710E+01    0.4356240958E+00
  1      1    0.35618E-02    0.1106797181E+01    0.4197832196E+00
  1      1    0.35618E-02    0.1146325652E+01    0.4288806888E+00
  1      1    0.35618E-02    0.1185854123E+01    0.2992472602E+00
  1      1    0.35618E-02    0.1225382593E+01    0.2894358747E+00
  1      1    0.35618E-02    0.1264911064E+01    0.2802474342E+00
  1      1    0.35618E-02    0.1304439535E+01    0.3760953732E+00
  1      1    0.35618E-02    0.1343968006E+01    0.2229752835E+00
  1      1    0.35618E-02    0.1383496476E+01    0.3149268826E+00
  1      1    0.35618E-02    0.1423024947E+01    0.3060557028E+00
  1      1    0.35618E-02    0.1462553418E+01    0.2604617881E+00
  1      1    0.35618E-02    0.1502081889E+01    0.2716244362E+00
  1      1    0.35618E-02    0.1541610359E+01    0.3527590081E+00
  1      1    0.35618E-02    0.1581138830E+01    0.5329340204E+00
  1      1    0.35618E-02    0.1620667301E+01    0.3688726911E+00
  1      1    0.35618E-02    0.1660195772E+01    0.2618066855E+00
  1      1    0.35618E-02    0.1699724242E+01    0.4473814243E+00
  1      1    0.35618E-02    0.1739252713E+01    0.4370967939E+00
  1      1    0.35618E-02    0.1778781184E+01    0.3509753951E+00
  1      1    0.35618E-02    0.1818309655E+01    0.4029593284E+00
  1      1    0.35618E-02    0.1857838125E+01    0.3358796792E+00
  1      1    0.35618E-02    0.1897366596E+01    0.2859204592E+00
  1      1    0.35618E-02    0.1936895067E+01    0.3220289708E+00
  1      1    0.35618E-02    0.1976423538E+01    0.3018049291E+00
  1      1    0.35618E-02    0.2015952008E+01    0.3630623652E+00
  1      1    0.35618E-02    0.2055480479E+01    0.3823839151E+00
  1      1    0.35618E-02    0.2095008950E+01    0.2974934301E+00
  1      1    0.35618E-02    0.2134537421E+01    0.2411618826E+00
