% run    par  time               x                   y
  1      1    0.35618E-02    0.8367059721E+01    0.9110625735E+01


% run    par  time               x                   y
  2      1    0.71237E-02    0.8305735100E+01    0.9047420389E+01


% run    par  time               x                   y
  3      1    0.10685E-01    0.8469372151E+01    0.8943491070E+01


% run    par  time               x                   y
  4      1    0.14247E-01    0.8532675255E+01    0.9093814866E+01


% run    par  time               x                   y
  5      1    0.17809E-01    0.8615119384E+01    0.9151915847E+01


% run    par  time               x                   y
  6      1    0.21371E-01    0.8495878356E+01    0.9045093918E+01


% run    par  time               x                   y
  7      1    0.24933E-01    0.8553172729E+01    0.9040419348E+01


% run    par  time               x                   y
  8      1    0.28495E-01    0.8445736841E+01    0.8987249493E+01


% run    par  time               x                   y
  9      1    0.32056E-01    0.8528636789E+01    0.9020905654E+01


% run    par  time               x                   y
 10      1    0.35618E-01    0.8465238133E+01    0.8915455809E+01


% run    par  time               x                   y
 11      1    0.39180E-01    0.8557434155E+01    0.8866654588E+01


% run    par  time               x                   y
 12      1    0.42742E-01    0.8495152938E+01    0.8869054449E+01


% run    par  time               x                   y
 13      1    0.46304E-01    0.8444353640E+01    0.8905136599E+01


% run    par  time               x                   y
 14      1    0.49866E-01    0.8461616403E+01    0.9017389454E+01


% run    par  time               x                   y
 15      1    0.53427E-01    0.8559464134E+01    0.8961108850E+01


% run    par  time               x                   y
 16      1    0.56989E-01    0.8410160478E+01    0.8906732279E+01


% run    par  time               x                   y
 17      1    0.60551E-01    0.8314834485E+01    0.8960536040E+01


% run    par  time               x                   y
 18      1    0.64113E-01    0.8220453904E+01    0.9073197017E+01


% run    par  time               x                   y
 19      1    0.67675E-01    0.8289172707E+01    0.9094444396E+01


% run    par  time               x                   y
 20      1    0.71237E-01    0.8295469005E+01    0.9139572829E+01


% run    par  time               x                   y
 21      1    0.74798E-01    0.8324173659E+01    0.9302604223E+01


% run    par  time               x                   y
 22      1    0.78360E-01    0.8391481437E+01    0.9313182757E+01


% run    par  time               x                   y
 23      1    0.81922E-01    0.8324801193E+01    0.9318378018E+01


% run    par  time               x                   y
 24      1    0.85484E-01    0.8416651217E+01    0.9310061121E+01


% run    par  time               x                   y
 25      1    0.89046E-01    0.8519679685E+01    0.9479356098E+01


% run    par  time               x                   y
 26      1    0.92608E-01    0.8505557031E+01    0.9444485963E+01


% run    par  time               x                   y
 27      1    0.96169E-01    0.8418807036E+01    0.9644980957E+01


% run    par  time               x                   y
 28      1    0.99731E-01    0.8329418806E+01    0.9545540010E+01


% run    par  time               x                   y
 29      1    0.10329E+00    0.8367481541E+01    0.9418493648E+01


% run    par  time               x                   y
 30      1    0.10685E+00    0.8266034083E+01    0.9587241275E+01


% run    par  time               x                   y
 31      1    0.11042E+00    0.8186715121E+01    0.9587964837E+01


% run    par  time               x                   y
 32      1    0.11398E+00    0.8299162918E+01    0.9594053654E+01


% run    par  time               x                   y
 33      1    0.11754E+00    0.8246125760E+01    0.9581779510E+01


% run    par  time               x                   y
 34      1    0.12110E+00    0.8321539179E+01    0.9563699939E+01


% run    par  time               x                   y
 35      1    0.12466E+00    0.8354438659E+01    0.9400858782E+01


% run    par  time               x                   y
 36      1    0.12823E+00    0.8345645859E+01    0.9557826863E+01


% run    par  time               x                   y
 37      1    0.13179E+00    0.8193086291E+01    0.9617293999E+01


% run    par  time               x                   y
 38      1    0.13535E+00    0.8225339607E+01    0.9625858281E+01


% run    par  time               x                   y
 39      1    0.13891E+00    0.8376955412E+01    0.9599687668E+01


% run    par  time               x                   y
 40      1    0.14247E+00    0.8253815659E+01    0.9678427983E+01


% run    par  time               x                   y
 41      1    0.14603E+00    0.8293477361E+01    0.9590181210E+01


% run    par  time               x                   y
 42      1    0.14960E+00    0.8314544522E+01    0.9738490941E+01


% run    par  time               x                   y
 43      1    0.15316E+00    0.8362455540E+01    0.9669586902E+01


% run    par  time               x                   y
 44      1    0.15672E+00    0.8309660741E+01    0.9687065009E+01


% run    par  time               x                   y
 45      1    0.16028E+00    0.8368904218E+01    0.9645456258E+01


% run    par  time               x                   y
 46      1    0.16384E+00    0.8403166676E+01    0.9612691834E+01


% run    par  time               x                   y
 47      1    0.16741E+00    0.8545454906E+01    0.9618443284E+01


% run    par  time               x                   y
 48      1    0.17097E+00    0.8503505801E+01    0.9710058535E+01


% run    par  time               x                   y
 49      1    0.17453E+00    0.8618564214E+01    0.9875796776E+01


% run    par  time               x                   y
 50      1    0.17809E+00    0.8559580437E+01    0.9737892901E+01


% run    par  time               x                   y
 51      1    0.18165E+00    0.8573637832E+01    0.9840517149E+01


% run    par  time               x                   y
 52      1    0.18522E+00    0.8509439370E+01    0.9771074992E+01


% run    par  time               x                   y
 53      1    0.18878E+00    0.8597222853E+01    0.9788220373E+01


% run    par  time               x                   y
 54      1    0.19234E+00    0.8488451522E+01    0.9790002881E+01


% run    par  time               x                   y
 55      1    0.19590E+00    0.8486705719E+01    0.9679001786E+01


% run    par  time               x                   y
 56      1    0.19946E+00    0.8476475294E+01    0.9602839336E+01


% run    par  time               x                   y
 57      1    0.20302E+00    0.8335747573E+01    0.9518031347E+01


% run    par  time               x                   y
 58      1    0.20659E+00    0.8411213305E+01    0.9411917252E+01


% run    par  time               x                   y
 59      1    0.21015E+00    0.8369904283E+01    0.9387646204E+01


% run    par  time               x                   y
 60      1    0.21371E+00    0.8351401204E+01    0.9342935573E+01


% run    par  time               x                   y
 61      1    0.21727E+00    0.8315540875E+01    0.9237994086E+01


% run    par  time               x                   y
 62      1    0.22083E+00    0.8393316696E+01    0.9310609295E+01


% run    par  time               x                   y
 63      1    0.22440E+00    0.8330428179E+01    0.9385701736E+01


% run    par  time               x                   y
 64      1    0.22796E+00    0.8441313772E+01    0.9242396248E+01


% run    par  time               x                   y
 65      1    0.23152E+00    0.8494425635E+01    0.9271138182E+01


% run    par  time               x                   y
 66      1    0.23508E+00    0.8468110619E+01    0.9204285305E+01


% run    par  time               x                   y
 67      1    0.23864E+00    0.8501053754E+01    0.9278758529E+01


% run    par  time               x                   y
 68      1    0.24220E+00    0.8652382142E+01    0.9327877921E+01


% run    par  time               x                   y
 69      1    0.24577E+00    0.8507944256E+01    0.9430403042E+01


% run    par  time               x                   y
 70      1    0.24933E+00    0.8537855112E+01    0.9457182291E+01


% run    par  time               x                   y
 71      1    0.25289E+00    0.8521944205E+01    0.9687003682E+01


% run    par  time               x                   y
 72      1    0.25645E+00    0.8285103666E+01    0.9824786756E+01


% run    par  time               x                   y
 73      1    0.26001E+00    0.8390103646E+01    0.9865952837E+01


% run    par  time               x                   y
 74      1    0.26358E+00    0.8577830754E+01    0.9724574404E+01


% run    par  time               x                   y
 75      1    0.26714E+00    0.8467015189E+01    0.9799304714E+01


% run    par  time               x                   y
 76      1    0.27070E+00    0.8503676727E+01    0.9811306946E+01


% run    par  time               x                   y
 77      1    0.27426E+00    0.8523837566E+01    0.9851219810E+01


% run    par  time               x                   y
 78      1    0.27782E+00    0.8533694743E+01    0.9829023096E+01


% run    par  time               x                   y
 79      1    0.28138E+00    0.8745750953E+01    0.9914177082E+01


% run    par  time               x                   y
 80      1    0.28495E+00    0.8720046640E+01    0.9793107487E+01


% run    par  time               x                   y
 81      1    0.28851E+00    0.8828060346E+01    0.9734621046E+01


% run    par  time               x                   y
 82      1    0.29207E+00    0.8813783926E+01    0.9521450162E+01


% run    par  time               x                   y
 83      1    0.29563E+00    0.8642806398E+01    0.9496263203E+01


% run    par  time               x                   y
 84      1    0.29919E+00    0.8432210774E+01    0.9409791256E+01


% run    par  time               x                   y
 85      1    0.30276E+00    0.8411276850E+01    0.9420184329E+01


% run    par  time               x                   y
 86      1    0.30632E+00    0.8461582445E+01    0.9415519220E+01


% run    par  time               x                   y
 87      1    0.30988E+00    0.8434355713E+01    0.9499986365E+01


% run    par  time               x                   y
 88      1    0.31344E+00    0.8538984957E+01    0.9506653298E+01


% run    par  time               x                   y
 89      1    0.31700E+00    0.8658211799E+01    0.9432906433E+01


% run    par  time               x                   y
 90      1    0.32056E+00    0.8630839287E+01    0.9449888063E+01


% run    par  time               x                   y
 91      1    0.32413E+00    0.8738383092E+01    0.9484466643E+01


% run    par  time               x                   y
 92      1    0.32769E+00    0.8737212979E+01    0.9352159062E+01


% run    par  time               x                   y
 93      1    0.33125E+00    0.8738859570E+01    0.9347371184E+01


% run    par  time               x                   y
 94      1    0.33481E+00    0.8695520319E+01    0.9252084798E+01


% run    par  time               x                   y
 95      1    0.33837E+00    0.8740076350E+01    0.9225787059E+01


% run    par  time               x                   y
 96      1    0.34194E+00    0.8746325958E+01    0.9235722220E+01


% run    par  time               x                   y
 97      1    0.34550E+00    0.8828839248E+01    0.9260464185E+01


% run    par  time               x                   y
 98      1    0.34906E+00    0.8740102890E+01    0.9458419289E+01


% run    par  time               x                   y
 99      1    0.35262E+00    0.8739981534E+01    0.9415454560E+01


% run    par  time               x                   y
100      1    0.35618E+00    0.8842553960E+01    0.9437687966E+01


