% run    par  time               x                   y
  1      1    0.35618E-02    0.1717653118E+02    0.4230022245E+01


% run    par  time               x                   y
  2      1    0.71237E-02    0.1713687555E+02    0.4201782883E+01


% run    par  time               x                   y
  3      1    0.10685E-01    0.1714780385E+02    0.4180425338E+01


% run    par  time               x                   y
  4      1    0.14247E-01    0.1712237750E+02    0.4204807837E+01


% run    par  time               x                   y
  5      1    0.17809E-01    0.1710417427E+02    0.4161884480E+01


% run    par  time               x                   y
  6      1    0.21371E-01    0.1700526160E+02    0.4217058684E+01


% run    par  time               x                   y
  7      1    0.24933E-01    0.1681839863E+02    0.4290958596E+01


% run    par  time               x                   y
  8      1    0.28495E-01    0.1677870055E+02    0.4229034366E+01


% run    par  time               x                   y
  9      1    0.32056E-01    0.1671787610E+02    0.4066011967E+01


% run    par  time               x                   y
 10      1    0.35618E-01    0.1665760200E+02    0.4103810324E+01


% run    par  time               x                   y
 11      1    0.39180E-01    0.1683304857E+02    0.4308179720E+01


% run    par  time               x                   y
 12      1    0.42742E-01    0.1685096871E+02    0.4361291704E+01


% run    par  time               x                   y
 13      1    0.46304E-01    0.1689568062E+02    0.4439088149E+01


% run    par  time               x                   y
 14      1    0.49866E-01    0.1690423362E+02    0.4468426898E+01


% run    par  time               x                   y
 15      1    0.53427E-01    0.1687281473E+02    0.4462990616E+01


% run    par  time               x                   y
 16      1    0.56989E-01    0.1687152624E+02    0.4526240937E+01


% run    par  time               x                   y
 17      1    0.60551E-01    0.1704997080E+02    0.4514380863E+01


% run    par  time               x                   y
 18      1    0.64113E-01    0.1691483259E+02    0.4466971802E+01


% run    par  time               x                   y
 19      1    0.67675E-01    0.1676985656E+02    0.4509085390E+01


% run    par  time               x                   y
 20      1    0.71237E-01    0.1689005232E+02    0.4564778497E+01


% run    par  time               x                   y
 21      1    0.74798E-01    0.1688900048E+02    0.4518263713E+01


% run    par  time               x                   y
 22      1    0.78360E-01    0.1695611396E+02    0.4530466363E+01


% run    par  time               x                   y
 23      1    0.81922E-01    0.1704397463E+02    0.4436686445E+01


% run    par  time               x                   y
 24      1    0.85484E-01    0.1706397757E+02    0.4464691356E+01


% run    par  time               x                   y
 25      1    0.89046E-01    0.1701134043E+02    0.4452011923E+01


% run    par  time               x                   y
 26      1    0.92608E-01    0.1698175249E+02    0.4483475876E+01


% run    par  time               x                   y
 27      1    0.96169E-01    0.1711374788E+02    0.4563607387E+01


% run    par  time               x                   y
 28      1    0.99731E-01    0.1699128920E+02    0.4496023318E+01


% run    par  time               x                   y
 29      1    0.10329E+00    0.1712732278E+02    0.4410701070E+01


% run    par  time               x                   y
 30      1    0.10685E+00    0.1697988008E+02    0.4385559985E+01


% run    par  time               x                   y
 31      1    0.11042E+00    0.1702414544E+02    0.4423131446E+01


% run    par  time               x                   y
 32      1    0.11398E+00    0.1701313855E+02    0.4291954908E+01


% run    par  time               x                   y
 33      1    0.11754E+00    0.1702241585E+02    0.4323435960E+01


% run    par  time               x                   y
 34      1    0.12110E+00    0.1726803301E+02    0.4354480561E+01


% run    par  time               x                   y
 35      1    0.12466E+00    0.1726727274E+02    0.4394090478E+01


% run    par  time               x                   y
 36      1    0.12823E+00    0.1730575350E+02    0.4410218860E+01


% run    par  time               x                   y
 37      1    0.13179E+00    0.1726116441E+02    0.4373649078E+01


% run    par  time               x                   y
 38      1    0.13535E+00    0.1733869662E+02    0.4281665839E+01


% run    par  time               x                   y
 39      1    0.13891E+00    0.1721128483E+02    0.4360287812E+01


% run    par  time               x                   y
 40      1    0.14247E+00    0.1717191829E+02    0.4343084159E+01


% run    par  time               x                   y
 41      1    0.14603E+00    0.1703211023E+02    0.4242616496E+01


% run    par  time               x                   y
 42      1    0.14960E+00    0.1690838755E+02    0.4409413046E+01


% run    par  time               x                   y
 43      1    0.15316E+00    0.1686404159E+02    0.4423053836E+01


% run    par  time               x                   y
 44      1    0.15672E+00    0.1684490804E+02    0.4442079023E+01


% run    par  time               x                   y
 45      1    0.16028E+00    0.1695260635E+02    0.4482027954E+01


% run    par  time               x                   y
 46      1    0.16384E+00    0.1699312970E+02    0.4546625683E+01


% run    par  time               x                   y
 47      1    0.16741E+00    0.1705346634E+02    0.4552141465E+01


% run    par  time               x                   y
 48      1    0.17097E+00    0.1698031039E+02    0.4497138195E+01


% run    par  time               x                   y
 49      1    0.17453E+00    0.1695446199E+02    0.4531529173E+01


% run    par  time               x                   y
 50      1    0.17809E+00    0.1689663034E+02    0.4472625485E+01


% run    par  time               x                   y
 51      1    0.18165E+00    0.1696187634E+02    0.4406399809E+01


% run    par  time               x                   y
 52      1    0.18522E+00    0.1695386633E+02    0.4548074704E+01


% run    par  time               x                   y
 53      1    0.18878E+00    0.1693365892E+02    0.4367132365E+01


% run    par  time               x                   y
 54      1    0.19234E+00    0.1680035875E+02    0.4411344147E+01


% run    par  time               x                   y
 55      1    0.19590E+00    0.1679948949E+02    0.4419111342E+01


% run    par  time               x                   y
 56      1    0.19946E+00    0.1668309064E+02    0.4388964674E+01


% run    par  time               x                   y
 57      1    0.20302E+00    0.1675374663E+02    0.4448254745E+01


% run    par  time               x                   y
 58      1    0.20659E+00    0.1672166908E+02    0.4416481854E+01


% run    par  time               x                   y
 59      1    0.21015E+00    0.1660918420E+02    0.4405712653E+01


% run    par  time               x                   y
 60      1    0.21371E+00    0.1653917776E+02    0.4353289824E+01


% run    par  time               x                   y
 61      1    0.21727E+00    0.1639320230E+02    0.4370942572E+01


% run    par  time               x                   y
 62      1    0.22083E+00    0.1653534973E+02    0.4305161909E+01


% run    par  time               x                   y
 63      1    0.22440E+00    0.1648567712E+02    0.4240463865E+01


% run    par  time               x                   y
 64      1    0.22796E+00    0.1649142970E+02    0.4376069101E+01


% run    par  time               x                   y
 65      1    0.23152E+00    0.1640592773E+02    0.4364065772E+01


% run    par  time               x                   y
 66      1    0.23508E+00    0.1648753927E+02    0.4348974884E+01


% run    par  time               x                   y
 67      1    0.23864E+00    0.1653878298E+02    0.4374299571E+01


% run    par  time               x                   y
 68      1    0.24220E+00    0.1653885350E+02    0.4415350452E+01


% run    par  time               x                   y
 69      1    0.24577E+00    0.1661681502E+02    0.4652703812E+01


% run    par  time               x                   y
 70      1    0.24933E+00    0.1661591045E+02    0.4699016055E+01


% run    par  time               x                   y
 71      1    0.25289E+00    0.1672161060E+02    0.4746313636E+01


% run    par  time               x                   y
 72      1    0.25645E+00    0.1687744843E+02    0.4754417212E+01


% run    par  time               x                   y
 73      1    0.26001E+00    0.1691931651E+02    0.4657055394E+01


% run    par  time               x                   y
 74      1    0.26358E+00    0.1695887803E+02    0.4711911843E+01


% run    par  time               x                   y
 75      1    0.26714E+00    0.1693536315E+02    0.4745620345E+01


% run    par  time               x                   y
 76      1    0.27070E+00    0.1690959634E+02    0.4764469879E+01


% run    par  time               x                   y
 77      1    0.27426E+00    0.1678688636E+02    0.4655619432E+01


% run    par  time               x                   y
 78      1    0.27782E+00    0.1676532618E+02    0.4696379787E+01


% run    par  time               x                   y
 79      1    0.28138E+00    0.1681766438E+02    0.4787647014E+01


% run    par  time               x                   y
 80      1    0.28495E+00    0.1670897463E+02    0.4777131945E+01


% run    par  time               x                   y
 81      1    0.28851E+00    0.1660630265E+02    0.4838091134E+01


% run    par  time               x                   y
 82      1    0.29207E+00    0.1655580734E+02    0.4942889151E+01


% run    par  time               x                   y
 83      1    0.29563E+00    0.1648982576E+02    0.5033465601E+01


% run    par  time               x                   y
 84      1    0.29919E+00    0.1649614451E+02    0.5171143895E+01


% run    par  time               x                   y
 85      1    0.30276E+00    0.1649932963E+02    0.5282368861E+01


% run    par  time               x                   y
 86      1    0.30632E+00    0.1644007489E+02    0.5559612544E+01


% run    par  time               x                   y
 87      1    0.30988E+00    0.1626794148E+02    0.5466796873E+01


% run    par  time               x                   y
 88      1    0.31344E+00    0.1624187134E+02    0.5455835207E+01


% run    par  time               x                   y
 89      1    0.31700E+00    0.1627874479E+02    0.5474265346E+01


% run    par  time               x                   y
 90      1    0.32056E+00    0.1628127238E+02    0.5399266587E+01


% run    par  time               x                   y
 91      1    0.32413E+00    0.1625567613E+02    0.5361306512E+01


% run    par  time               x                   y
 92      1    0.32769E+00    0.1633975057E+02    0.5451258572E+01


% run    par  time               x                   y
 93      1    0.33125E+00    0.1625959882E+02    0.5529933806E+01


% run    par  time               x                   y
 94      1    0.33481E+00    0.1627217213E+02    0.5515320415E+01


% run    par  time               x                   y
 95      1    0.33837E+00    0.1616009895E+02    0.5494354314E+01


% run    par  time               x                   y
 96      1    0.34194E+00    0.1614169390E+02    0.5500848208E+01


% run    par  time               x                   y
 97      1    0.34550E+00    0.1623212972E+02    0.5420747233E+01


% run    par  time               x                   y
 98      1    0.34906E+00    0.1614533801E+02    0.5464318437E+01


% run    par  time               x                   y
 99      1    0.35262E+00    0.1622495766E+02    0.5460762051E+01


% run    par  time               x                   y
100      1    0.35618E+00    0.1619766145E+02    0.5694687023E+01


