% itn    run  time           mean square displacement
  1      1    0.35618E-02    0.10736E-01
  1      2    0.71237E-02    0.15577E-01
  1      3    0.10685E-01    0.21438E-01
  1      4    0.14247E-01    0.15101E-01
  1      5    0.17809E-01    0.28330E-01
  1      6    0.21371E-01    0.29859E-01
  1      7    0.24933E-01    0.10401E+00
  1      8    0.28495E-01    0.13928E+00
  1      9    0.32056E-01    0.24517E+00
  1     10    0.35618E-01    0.28130E+00
  1     11    0.39180E-01    0.93899E-01
  1     12    0.42742E-01    0.84125E-01
  1     13    0.46304E-01    0.71828E-01
  1     14    0.49866E-01    0.75203E-01
  1     15    0.53427E-01    0.89425E-01
  1     16    0.56989E-01    0.11137E+00
  1     17    0.60551E-01    0.43185E-01
  1     18    0.64113E-01    0.69930E-01
  1     19    0.67675E-01    0.16952E+00
  1     20    0.71237E-01    0.11868E+00
  1     21    0.74798E-01    0.99208E-01
  1     22    0.78360E-01    0.74993E-01
  1     23    0.81922E-01    0.21141E-01
  1     24    0.85484E-01    0.24694E-01
  1     25    0.89046E-01    0.32013E-01
  1     26    0.92608E-01    0.49322E-01
  1     27    0.96169E-01    0.56819E-01
  1     28    0.99731E-01    0.50510E-01
  1     29    0.10329E+00    0.72122E-02
  1     30    0.10685E+00    0.28775E-01
  1     31    0.11042E+00    0.22498E-01
  1     32    0.11398E+00    0.17021E-01
  1     33    0.11754E+00    0.13584E-01
  1     34    0.12110E+00    0.17447E-01
  1     35    0.12466E+00    0.21032E-01
  1     36    0.12823E+00    0.34828E-01
  1     37    0.13179E+00    0.17158E-01
  1     38    0.13535E+00    0.41925E-01
  1     39    0.13891E+00    0.63725E-02
  1     40    0.14247E+00    0.13611E-02
  1     41    0.14603E+00    0.18458E-01
  1     42    0.14960E+00    0.60010E-01
  1     43    0.15316E+00    0.84870E-01
  1     44    0.15672E+00    0.99788E-01
  1     45    0.16028E+00    0.58881E-01
  1     46    0.16384E+00    0.69680E-01
  1     47    0.16741E+00    0.58185E-01
  1     48    0.17097E+00    0.54251E-01
  1     49    0.17453E+00    0.76034E-01
  1     50    0.17809E+00    0.80039E-01
  1     51    0.18165E+00    0.37719E-01
  1     52    0.18522E+00    0.83310E-01
  1     53    0.18878E+00    0.43780E-01
