% run    par  time               x                   y
  1      1    0.35618E-02    0.9947581910E+01   -0.1818055618E+02


% run    par  time               x                   y
  2      1    0.71237E-02    0.1004196976E+02   -0.1814226192E+02


% run    par  time               x                   y
  3      1    0.10685E-01    0.1001361145E+02   -0.1805517337E+02


% run    par  time               x                   y
  4      1    0.14247E-01    0.9961220604E+01   -0.1799440767E+02


% run    par  time               x                   y
  5      1    0.17809E-01    0.1000686944E+02   -0.1798445157E+02


% run    par  time               x                   y
  6      1    0.21371E-01    0.1013288260E+02   -0.1771295086E+02


% run    par  time               x                   y
  7      1    0.24933E-01    0.1010486975E+02   -0.1763517560E+02


% run    par  time               x                   y
  8      1    0.28495E-01    0.1005577837E+02   -0.1756123069E+02


% run    par  time               x                   y
  9      1    0.32056E-01    0.9936079718E+01   -0.1762447367E+02


% run    par  time               x                   y
 10      1    0.35618E-01    0.1003220168E+02   -0.1766589567E+02


% run    par  time               x                   y
 11      1    0.39180E-01    0.1015322644E+02   -0.1775914918E+02


% run    par  time               x                   y
 12      1    0.42742E-01    0.1025138590E+02   -0.1767453388E+02


% run    par  time               x                   y
 13      1    0.46304E-01    0.1016357210E+02   -0.1769141740E+02


% run    par  time               x                   y
 14      1    0.49866E-01    0.1022850082E+02   -0.1765102668E+02


% run    par  time               x                   y
 15      1    0.53427E-01    0.1024270722E+02   -0.1748784462E+02


% run    par  time               x                   y
 16      1    0.56989E-01    0.1036448303E+02   -0.1756226975E+02


% run    par  time               x                   y
 17      1    0.60551E-01    0.1022542330E+02   -0.1758570635E+02


% run    par  time               x                   y
 18      1    0.64113E-01    0.1022349341E+02   -0.1752281257E+02


% run    par  time               x                   y
 19      1    0.67675E-01    0.1025013616E+02   -0.1752339362E+02


% run    par  time               x                   y
 20      1    0.71237E-01    0.1031221790E+02   -0.1745609231E+02


% run    par  time               x                   y
 21      1    0.74798E-01    0.1022533104E+02   -0.1746913056E+02


% run    par  time               x                   y
 22      1    0.78360E-01    0.1012621375E+02   -0.1756068341E+02


% run    par  time               x                   y
 23      1    0.81922E-01    0.1020378784E+02   -0.1771811378E+02


% run    par  time               x                   y
 24      1    0.85484E-01    0.1016144573E+02   -0.1786607283E+02


% run    par  time               x                   y
 25      1    0.89046E-01    0.1000381591E+02   -0.1790827790E+02


% run    par  time               x                   y
 26      1    0.92608E-01    0.1005658171E+02   -0.1801021401E+02


% run    par  time               x                   y
 27      1    0.96169E-01    0.9915305947E+01   -0.1807688103E+02


% run    par  time               x                   y
 28      1    0.99731E-01    0.9877224566E+01   -0.1815291736E+02


% run    par  time               x                   y
 29      1    0.10329E+00    0.9813902871E+01   -0.1818896274E+02


% run    par  time               x                   y
 30      1    0.10685E+00    0.9700534135E+01   -0.1816106907E+02


% run    par  time               x                   y
 31      1    0.11042E+00    0.9738715548E+01   -0.1818386982E+02


% run    par  time               x                   y
 32      1    0.11398E+00    0.9692389995E+01   -0.1826232803E+02


% run    par  time               x                   y
 33      1    0.11754E+00    0.9764056054E+01   -0.1819549048E+02


% run    par  time               x                   y
 34      1    0.12110E+00    0.9678113215E+01   -0.1834089334E+02


% run    par  time               x                   y
 35      1    0.12466E+00    0.9713742628E+01   -0.1833783222E+02


% run    par  time               x                   y
 36      1    0.12823E+00    0.9676957622E+01   -0.1827168077E+02


% run    par  time               x                   y
 37      1    0.13179E+00    0.9609653771E+01   -0.1827228187E+02


% run    par  time               x                   y
 38      1    0.13535E+00    0.9356585847E+01   -0.1833571988E+02


% run    par  time               x                   y
 39      1    0.13891E+00    0.9441897859E+01   -0.1822483679E+02


% run    par  time               x                   y
 40      1    0.14247E+00    0.9470832597E+01   -0.1826547349E+02


% run    par  time               x                   y
 41      1    0.14603E+00    0.9431348827E+01   -0.1834131388E+02


% run    par  time               x                   y
 42      1    0.14960E+00    0.9454710177E+01   -0.1843374320E+02


% run    par  time               x                   y
 43      1    0.15316E+00    0.9553129515E+01   -0.1840546513E+02


% run    par  time               x                   y
 44      1    0.15672E+00    0.9545506161E+01   -0.1827063596E+02


% run    par  time               x                   y
 45      1    0.16028E+00    0.9426667540E+01   -0.1831274738E+02


% run    par  time               x                   y
 46      1    0.16384E+00    0.9416817000E+01   -0.1835652484E+02


% run    par  time               x                   y
 47      1    0.16741E+00    0.9388813892E+01   -0.1841386628E+02


% run    par  time               x                   y
 48      1    0.17097E+00    0.9527822187E+01   -0.1841418156E+02


% run    par  time               x                   y
 49      1    0.17453E+00    0.9670414448E+01   -0.1848261536E+02


% run    par  time               x                   y
 50      1    0.17809E+00    0.9783942752E+01   -0.1863859346E+02


% run    par  time               x                   y
 51      1    0.18165E+00    0.9746371344E+01   -0.1855756689E+02


% run    par  time               x                   y
 52      1    0.18522E+00    0.9696039354E+01   -0.1858936704E+02


% run    par  time               x                   y
 53      1    0.18878E+00    0.9762986243E+01   -0.1847757311E+02


% run    par  time               x                   y
 54      1    0.19234E+00    0.9846958786E+01   -0.1850625538E+02


% run    par  time               x                   y
 55      1    0.19590E+00    0.9771374224E+01   -0.1843938364E+02


% run    par  time               x                   y
 56      1    0.19946E+00    0.9836190295E+01   -0.1841308670E+02


% run    par  time               x                   y
 57      1    0.20302E+00    0.9787817451E+01   -0.1839736300E+02


% run    par  time               x                   y
 58      1    0.20659E+00    0.9879863075E+01   -0.1841219430E+02


% run    par  time               x                   y
