% run    par  time               x                   y
  1      1    0.35618E-02    0.1393902590E+02   -0.3809963401E+01


% run    par  time               x                   y
  2      1    0.71237E-02    0.1380171493E+02   -0.3542241870E+01


% run    par  time               x                   y
  3      1    0.10685E-01    0.1345473595E+02   -0.3525919385E+01


% run    par  time               x                   y
  4      1    0.14247E-01    0.1335234753E+02   -0.3339278527E+01


% run    par  time               x                   y
  5      1    0.17809E-01    0.1334050401E+02   -0.3113574258E+01


% run    par  time               x                   y
  6      1    0.21371E-01    0.1335727290E+02   -0.2794163446E+01


% run    par  time               x                   y
  7      1    0.24933E-01    0.1337322010E+02   -0.2571308799E+01


% run    par  time               x                   y
  8      1    0.28495E-01    0.1309875513E+02   -0.2721403336E+01


% run    par  time               x                   y
  9      1    0.32056E-01    0.1318406090E+02   -0.2996966244E+01


% run    par  time               x                   y
 10      1    0.35618E-01    0.1314512171E+02   -0.3115632175E+01


% run    par  time               x                   y
 11      1    0.39180E-01    0.1283324653E+02   -0.2980487350E+01


% run    par  time               x                   y
 12      1    0.42742E-01    0.1279585330E+02   -0.3281796080E+01


% run    par  time               x                   y
 13      1    0.46304E-01    0.1323753517E+02   -0.3375528033E+01


% run    par  time               x                   y
 14      1    0.49866E-01    0.1350894822E+02   -0.3352146403E+01


% run    par  time               x                   y
 15      1    0.53427E-01    0.1379345371E+02   -0.3513549279E+01


% run    par  time               x                   y
 16      1    0.56989E-01    0.1409097227E+02   -0.3734941075E+01


% run    par  time               x                   y
 17      1    0.60551E-01    0.1396387248E+02   -0.4076557744E+01


% run    par  time               x                   y
 18      1    0.64113E-01    0.1354403333E+02   -0.3972679786E+01


% run    par  time               x                   y
 19      1    0.67675E-01    0.1350898561E+02   -0.3778439318E+01


% run    par  time               x                   y
 20      1    0.71237E-01    0.1349306369E+02   -0.3353453964E+01


% run    par  time               x                   y
 21      1    0.74798E-01    0.1375498199E+02   -0.3559206624E+01


% run    par  time               x                   y
 22      1    0.78360E-01    0.1389025085E+02   -0.3770135986E+01


% run    par  time               x                   y
 23      1    0.81922E-01    0.1368176597E+02   -0.3704910690E+01


% run    par  time               x                   y
 24      1    0.85484E-01    0.1366594972E+02   -0.3349325734E+01


% run    par  time               x                   y
 25      1    0.89046E-01    0.1395750908E+02   -0.3462892466E+01


% run    par  time               x                   y
 26      1    0.92608E-01    0.1418421618E+02   -0.3507365667E+01


% run    par  time               x                   y
 27      1    0.96169E-01    0.1421959761E+02   -0.3760779604E+01


% run    par  time               x                   y
 28      1    0.99731E-01    0.1419506951E+02   -0.3559823884E+01


% run    par  time               x                   y
 29      1    0.10329E+00    0.1388771629E+02   -0.3351554705E+01


% run    par  time               x                   y
 30      1    0.10685E+00    0.1360588690E+02   -0.3080191340E+01


% run    par  time               x                   y
 31      1    0.11042E+00    0.1356808879E+02   -0.2991369454E+01


% run    par  time               x                   y
 32      1    0.11398E+00    0.1365480930E+02   -0.3209084620E+01


% run    par  time               x                   y
 33      1    0.11754E+00    0.1373759080E+02   -0.3527800773E+01


% run    par  time               x                   y
 34      1    0.12110E+00    0.1400186217E+02   -0.3788695409E+01


% run    par  time               x                   y
 35      1    0.12466E+00    0.1434776195E+02   -0.3938860880E+01


% run    par  time               x                   y
 36      1    0.12823E+00    0.1450237234E+02   -0.4249853731E+01


% run    par  time               x                   y
 37      1    0.13179E+00    0.1436322444E+02   -0.4496452144E+01


% run    par  time               x                   y
 38      1    0.13535E+00    0.1439136698E+02   -0.4815281616E+01


% run    par  time               x                   y
 39      1    0.13891E+00    0.1484395796E+02   -0.5005738933E+01


% run    par  time               x                   y
 40      1    0.14247E+00    0.1487372350E+02   -0.4866467685E+01


% run    par  time               x                   y
 41      1    0.14603E+00    0.1496706424E+02   -0.5129523706E+01


% run    par  time               x                   y
 42      1    0.14960E+00    0.1460205267E+02   -0.4948483012E+01


% run    par  time               x                   y
 43      1    0.15316E+00    0.1464959103E+02   -0.4694043367E+01


% run    par  time               x                   y
 44      1    0.15672E+00    0.1479861640E+02   -0.4865279923E+01


% run    par  time               x                   y
 45      1    0.16028E+00    0.1500820261E+02   -0.5072165946E+01


% run    par  time               x                   y
 46      1    0.16384E+00    0.1522703808E+02   -0.5212129111E+01


% run    par  time               x                   y
 47      1    0.16741E+00    0.1540599136E+02   -0.5419308607E+01


% run    par  time               x                   y
 48      1    0.17097E+00    0.1517343011E+02   -0.5197536398E+01


% run    par  time               x                   y
 49      1    0.17453E+00    0.1541372356E+02   -0.5047539289E+01


% run    par  time               x                   y
 50      1    0.17809E+00    0.1534607275E+02   -0.5249004799E+01


% run    par  time               x                   y
 51      1    0.18165E+00    0.1581517764E+02   -0.5352348010E+01


% run    par  time               x                   y
 52      1    0.18522E+00    0.1576292252E+02   -0.5581734099E+01


% run    par  time               x                   y
 53      1    0.18878E+00    0.1581952800E+02   -0.5892109730E+01


% run    par  time               x                   y
 54      1    0.19234E+00    0.1604762488E+02   -0.6059555536E+01


% run    par  time               x                   y
 55      1    0.19590E+00    0.1619298989E+02   -0.6067573236E+01


% run    par  time               x                   y
 56      1    0.19946E+00    0.1638865850E+02   -0.6361529507E+01


% run    par  time               x                   y
 57      1    0.20302E+00    0.1624636977E+02   -0.6611501558E+01


% run    par  time               x                   y
 58      1    0.20659E+00    0.1640272276E+02   -0.6810963182E+01


% run    par  time               x                   y
 59      1    0.21015E+00    0.1676052435E+02   -0.7072144666E+01


% run    par  time               x                   y
 60      1    0.21371E+00    0.1710720343E+02   -0.7078223472E+01


% run    par  time               x                   y
 61      1    0.21727E+00    0.1719922975E+02   -0.7357425612E+01


% run    par  time               x                   y
 62      1    0.22083E+00    0.1751841570E+02   -0.7611057021E+01


% run    par  time               x                   y
 63      1    0.22440E+00    0.1786169619E+02   -0.7510009567E+01


% run    par  time               x                   y
 64      1    0.22796E+00    0.1795906455E+02   -0.7663657083E+01


% run    par  time               x                   y
 65      1    0.23152E+00    0.1815274944E+02   -0.7915514324E+01


% run    par  time               x                   y
 66      1    0.23508E+00    0.1824140047E+02   -0.8254164178E+01


% run    par  time               x                   y
 67      1    0.23864E+00    0.1850925725E+02   -0.8392495858E+01


% run    par  time               x                   y
 68      1    0.24220E+00    0.1860123033E+02   -0.8202688095E+01


% run    par  time               x                   y
 69      1    0.24577E+00    0.1860208539E+02   -0.8268574548E+01


% run    par  time               x                   y
 70      1    0.24933E+00    0.1885470369E+02   -0.8251018874E+01


% run    par  time               x                   y
 71      1    0.25289E+00    0.1895603782E+02   -0.8325779644E+01


% run    par  time               x                   y
 72      1    0.25645E+00    0.1873538585E+02   -0.8251425440E+01


% run    par  time               x                   y
 73      1    0.26001E+00    0.1874885374E+02   -0.8001056086E+01


% run    par  time               x                   y
 74      1    0.26358E+00    0.1889832064E+02   -0.8071254191E+01


% run    par  time               x                   y
 75      1    0.26714E+00    0.1885928287E+02   -0.8472865512E+01


% run    par  time               x                   y
 76      1    0.27070E+00    0.1911813246E+02   -0.8614455778E+01


% run    par  time               x                   y
 77      1    0.27426E+00    0.1953829932E+02   -0.8596030225E+01


% run    par  time               x                   y
 78      1    0.27782E+00    0.1988287107E+02   -0.8650946095E+01


% run    par  time               x                   y
 79      1    0.28138E+00    0.2000482161E+02   -0.8859283987E+01


% run    par  time               x                   y
 80      1    0.28495E+00    0.1997985775E+02   -0.9210808792E+01


% run    par  time               x                   y
 81      1    0.28851E+00    0.1987545778E+02   -0.9279213239E+01


% run    par  time               x                   y
 82      1    0.29207E+00    0.1993835379E+02   -0.9436298471E+01


% run    par  time               x                   y
 83      1    0.29563E+00    0.1970021659E+02   -0.9269587233E+01


% run    par  time               x                   y
 84      1    0.29919E+00    0.1984776017E+02   -0.9175974553E+01


% run    par  time               x                   y
 85      1    0.30276E+00    0.1976421779E+02   -0.9232246094E+01


% run    par  time               x                   y
 86      1    0.30632E+00    0.1955085585E+02   -0.9082137495E+01


% run    par  time               x                   y
 87      1    0.30988E+00    0.1961296581E+02   -0.8972455226E+01


% run    par  time               x                   y
 88      1    0.31344E+00    0.1967861788E+02   -0.9411836994E+01


% run    par  time               x                   y
 89      1    0.31700E+00    0.1973508342E+02   -0.9064504272E+01


% run    par  time               x                   y
 90      1    0.32056E+00    0.1968948667E+02   -0.8868856543E+01


% run    par  time               x                   y
 91      1    0.32413E+00    0.1967544951E+02   -0.8478425778E+01


% run    par  time               x                   y
 92      1    0.32769E+00    0.1992372998E+02   -0.8281524501E+01


% run    par  time               x                   y
 93      1    0.33125E+00    0.2024582845E+02   -0.8593337147E+01


% run    par  time               x                   y
 94      1    0.33481E+00    0.2062060900E+02   -0.8204828550E+01


% run    par  time               x                   y
 95      1    0.33837E+00    0.2089286712E+02   -0.8161961070E+01


% run    par  time               x                   y
 96      1    0.34194E+00    0.2119564789E+02   -0.8222038170E+01


% run    par  time               x                   y
 97      1    0.34550E+00    0.2129880710E+02   -0.7981382549E+01


% run    par  time               x                   y
 98      1    0.34906E+00    0.2135245959E+02   -0.7728871517E+01


% run    par  time               x                   y
 99      1    0.35262E+00    0.2132339077E+02   -0.8073188413E+01


% run    par  time               x                   y
100      1    0.35618E+00    0.2153980999E+02   -0.8189624444E+01


