% run    par  time               x                   y
  1      1    0.35618E-02    0.1032675901E+02   -0.1859624491E+02


% run    par  time               x                   y
  2      1    0.71237E-02    0.1003301535E+02   -0.1881651775E+02


% run    par  time               x                   y
  3      1    0.10685E-01    0.9776208395E+01   -0.1909511058E+02


% run    par  time               x                   y
  4      1    0.14247E-01    0.9597941689E+01   -0.1881590549E+02


% run    par  time               x                   y
  5      1    0.17809E-01    0.9402862443E+01   -0.1871233516E+02


% run    par  time               x                   y
  6      1    0.21371E-01    0.9262055948E+01   -0.1869656580E+02


% run    par  time               x                   y
  7      1    0.24933E-01    0.8984463560E+01   -0.1861610363E+02


% run    par  time               x                   y
  8      1    0.28495E-01    0.9006259942E+01   -0.1855109585E+02


% run    par  time               x                   y
  9      1    0.32056E-01    0.9167322382E+01   -0.1828554545E+02


% run    par  time               x                   y
 10      1    0.35618E-01    0.9088051105E+01   -0.1808565008E+02


% run    par  time               x                   y
 11      1    0.39180E-01    0.9166967419E+01   -0.1782134975E+02


% run    par  time               x                   y
 12      1    0.42742E-01    0.8951102401E+01   -0.1773414386E+02


% run    par  time               x                   y
 13      1    0.46304E-01    0.8847471828E+01   -0.1782713532E+02


% run    par  time               x                   y
 14      1    0.49866E-01    0.9050675171E+01   -0.1766554557E+02


% run    par  time               x                   y
 15      1    0.53427E-01    0.9297777823E+01   -0.1767377799E+02


% run    par  time               x                   y
 16      1    0.56989E-01    0.9573268370E+01   -0.1722128289E+02


% run    par  time               x                   y
 17      1    0.60551E-01    0.9661135956E+01   -0.1722643161E+02


% run    par  time               x                   y
 18      1    0.64113E-01    0.9533884788E+01   -0.1740005665E+02


% run    par  time               x                   y
 19      1    0.67675E-01    0.9401567333E+01   -0.1771398181E+02


% run    par  time               x                   y
 20      1    0.71237E-01    0.9225774120E+01   -0.1740229293E+02


% run    par  time               x                   y
 21      1    0.74798E-01    0.9206063192E+01   -0.1708634689E+02


% run    par  time               x                   y
