  0      1    0.10685E-03    0.52683E-03
  0      2    0.21371E-03    0.13205E-02
  0      3    0.32056E-03    0.22360E-02
  0      4    0.42742E-03    0.33816E-02
  0      5    0.53427E-03    0.46355E-02
  0      6    0.64113E-03    0.60481E-02
  0      7    0.74798E-03    0.75730E-02
  0      8    0.85484E-03    0.92097E-02
  0      9    0.96169E-03    0.10822E-01
  0     10    0.10685E-02    0.12563E-01
  0     11    0.11754E-02    0.14368E-01
  0     12    0.12823E-02    0.16140E-01
  0     13    0.13891E-02    0.18008E-01
  0     14    0.14960E-02    0.19923E-01
  0     15    0.16028E-02    0.22036E-01
  0     16    0.17097E-02    0.24198E-01
  0     17    0.18165E-02    0.26198E-01
  0     18    0.19234E-02    0.28448E-01
  0     19    0.20302E-02    0.30429E-01
  0     20    0.21371E-02    0.32516E-01
  0     21    0.22440E-02    0.34564E-01
  0     22    0.23508E-02    0.36654E-01
  0     23    0.24577E-02    0.38867E-01
  0     24    0.25645E-02    0.41223E-01
  0     25    0.26714E-02    0.43299E-01
  0     26    0.27782E-02    0.45328E-01
  0     27    0.28851E-02    0.47642E-01
  0     28    0.29919E-02    0.49772E-01
  0     29    0.30988E-02    0.52084E-01
  0     30    0.32056E-02    0.54376E-01
  0     31    0.33125E-02    0.56952E-01
  0     32    0.34194E-02    0.59408E-01
  0     33    0.35262E-02    0.61775E-01
  0     34    0.36331E-02    0.64165E-01
  0     35    0.37399E-02    0.66595E-01
  0     36    0.38468E-02    0.68985E-01
  0     37    0.39536E-02    0.71471E-01
  0     38    0.40605E-02    0.73332E-01
  0     39    0.41673E-02    0.75646E-01
  0     40    0.42742E-02    0.78099E-01
  0     41    0.43810E-02    0.80287E-01
  0     42    0.44879E-02    0.82953E-01
  0     43    0.45948E-02    0.85819E-01
  0     44    0.47016E-02    0.88357E-01
  0     45    0.48085E-02    0.90783E-01
  0     46    0.49153E-02    0.93785E-01
  0     47    0.50222E-02    0.96521E-01
  0     48    0.51290E-02    0.99366E-01
  0     49    0.52359E-02    0.10193E+00
  0     50    0.53427E-02    0.10500E+00
  0     51    0.54496E-02    0.10788E+00
  0     52    0.55565E-02    0.11068E+00
  0     53    0.56633E-02    0.11324E+00
  0     54    0.57702E-02    0.11599E+00
  0     55    0.58770E-02    0.11890E+00
  0     56    0.59839E-02    0.12153E+00
  0     57    0.60907E-02    0.12430E+00
  0     58    0.61976E-02    0.12698E+00
  0     59    0.63044E-02    0.13025E+00
  0     60    0.64113E-02    0.13323E+00
  0     61    0.65181E-02    0.13621E+00
  0     62    0.66250E-02    0.13949E+00
  0     63    0.67319E-02    0.14230E+00
  0     64    0.68387E-02    0.14506E+00
  0     65    0.69456E-02    0.14767E+00
  0     66    0.70524E-02    0.15092E+00
  0     67    0.71593E-02    0.15396E+00
  0     68    0.72661E-02    0.15692E+00
  0     69    0.73730E-02    0.16003E+00
  0     70    0.74798E-02    0.16320E+00
  0     71    0.75867E-02    0.16609E+00
  0     72    0.76935E-02    0.16892E+00
  0     73    0.78004E-02    0.17204E+00
  0     74    0.79073E-02    0.17516E+00
  0     75    0.80141E-02    0.17807E+00
  0     76    0.81210E-02    0.18137E+00
  0     77    0.82278E-02    0.18418E+00
  0     78    0.83347E-02    0.18773E+00
  0     79    0.84415E-02    0.19096E+00
  0     80    0.85484E-02    0.19442E+00
  0     81    0.86552E-02    0.19849E+00
  0     82    0.87621E-02    0.20216E+00
  0     83    0.88690E-02    0.20556E+00
  0     84    0.89758E-02    0.20874E+00
  0     85    0.90827E-02    0.21225E+00
  0     86    0.91895E-02    0.21651E+00
  0     87    0.92964E-02    0.21954E+00
  0     88    0.94032E-02    0.22246E+00
  0     89    0.95101E-02    0.22570E+00
  0     90    0.96169E-02    0.22911E+00
  0     91    0.97238E-02    0.23223E+00
  0     92    0.98306E-02    0.23603E+00
  0     93    0.99375E-02    0.23935E+00
  0     94    0.10044E-01    0.24278E+00
  0     95    0.10151E-01    0.24623E+00
  0     96    0.10258E-01    0.24941E+00
  0     97    0.10365E-01    0.25308E+00
  0     98    0.10472E-01    0.25664E+00
  0     99    0.10579E-01    0.26027E+00
  0    100    0.10685E-01    0.26403E+00
  0    101    0.10792E-01    0.26787E+00
  0    102    0.10899E-01    0.27146E+00
  0    103    0.11006E-01    0.27455E+00
  0    104    0.11113E-01    0.27832E+00
  0    105    0.11220E-01    0.28203E+00
  0    106    0.11327E-01    0.28517E+00
  0    107    0.11433E-01    0.28890E+00
  0    108    0.11540E-01    0.29285E+00
  0    109    0.11647E-01    0.29680E+00
  0    110    0.11754E-01    0.30088E+00
  0    111    0.11861E-01    0.30506E+00
  0    112    0.11968E-01    0.30937E+00
  0    113    0.12075E-01    0.31308E+00
  0    114    0.12181E-01    0.31713E+00
  0    115    0.12288E-01    0.32079E+00
  0    116    0.12395E-01    0.32493E+00
  0    117    0.12502E-01    0.32899E+00
  0    118    0.12609E-01    0.33420E+00
  0    119    0.12716E-01    0.33839E+00
  0    120    0.12823E-01    0.34314E+00
  0    121    0.12929E-01    0.34742E+00
  0    122    0.13036E-01    0.35166E+00
  0    123    0.13143E-01    0.35548E+00
  0    124    0.13250E-01    0.35974E+00
  0    125    0.13357E-01    0.36388E+00
  0    126    0.13464E-01    0.36788E+00
  0    127    0.13571E-01    0.37289E+00
  0    128    0.13677E-01    0.37662E+00
  0    129    0.13784E-01    0.38123E+00
  0    130    0.13891E-01    0.38516E+00
  0    131    0.13998E-01    0.38946E+00
  0    132    0.14105E-01    0.39372E+00
  0    133    0.14212E-01    0.39797E+00
  0    134    0.14319E-01    0.40198E+00
  0    135    0.14425E-01    0.40561E+00
  0    136    0.14532E-01    0.41022E+00
  0    137    0.14639E-01    0.41372E+00
  0    138    0.14746E-01    0.41816E+00
  0    139    0.14853E-01    0.42283E+00
  0    140    0.14960E-01    0.42778E+00
  0    141    0.15067E-01    0.43248E+00
  0    142    0.15173E-01    0.43687E+00
  0    143    0.15280E-01    0.44159E+00
  0    144    0.15387E-01    0.44654E+00
  0    145    0.15494E-01    0.45196E+00
  0    146    0.15601E-01    0.45640E+00
  0    147    0.15708E-01    0.45988E+00
  0    148    0.15815E-01    0.46452E+00
  0    149    0.15921E-01    0.46940E+00
  0    150    0.16028E-01    0.47371E+00
  0    151    0.16135E-01    0.47895E+00
  0    152    0.16242E-01    0.48444E+00
  0    153    0.16349E-01    0.48952E+00
  0    154    0.16456E-01    0.49412E+00
  0    155    0.16562E-01    0.49881E+00
  0    156    0.16669E-01    0.50419E+00
  0    157    0.16776E-01    0.51020E+00
  0    158    0.16883E-01    0.51575E+00
  0    159    0.16990E-01    0.52010E+00
