*	*	*	0.03952847075	0.0
*	*	*	0.0790569415	0.0
*	*	*	0.1185854123	0.0
*	*	*	0.158113883	0.0
*	*	*	0.1976423538	0.0
*	*	*	0.2371708245	0.0
*	*	*	0.2766992953	0.0
*	*	*	0.316227766	0.0
*	*	*	0.3557562368	0.0
*	*	*	0.3952847075	0.0
*	*	*	0.4348131783	0.0
*	*	*	0.474341649	0.0
*	*	*	0.5138701198	0.0
*	*	*	0.5533985905	5.030082152
*	*	*	0.5929270613	28.09907961
*	*	*	0.632455532	30.66727506
*	*	*	0.6719840028	123.5891185
*	*	*	0.7115124735	119.8639834
*	*	*	0.7510409443	121.7905242
*	*	*	0.790569415	141.035765
*	*	*	0.8300978858	134.2884713
*	*	*	0.8696263565	193.2007763
*	*	*	0.9091548273	252.3994622
*	*	*	0.9486832981	308.5249048
*	*	*	0.9882117688	269.7951288
*	*	*	1.02774024	37.14863613
*	*	*	1.06726871	10.24997872
*	*	*	1.106797181	7.556097953
*	*	*	1.146325652	7.00505125
*	*	*	1.185854123	20.87825116
*	*	*	1.225382593	21.6408977
*	*	*	1.264911064	36.13036151
*	*	*	1.304439535	38.6333525
*	*	*	1.343968006	66.81150312
*	*	*	1.383496476	99.30038266
*	*	*	1.423024947	106.9090827
*	*	*	1.462553418	133.6168973
*	*	*	1.502081889	173.2058488
*	*	*	1.541610359	155.6019985
*	*	*	1.58113883	123.7782241
*	*	*	1.620667301	139.4338773
*	*	*	1.660195772	129.4797689
*	*	*	1.699724242	92.46415367
*	*	*	1.739252713	73.05760698
*	*	*	1.778781184	67.43305526
*	*	*	1.818309655	71.50289417
*	*	*	1.857838125	94.45520717
*	*	*	1.897366596	93.52458219
*	*	*	1.936895067	88.83799215
*	*	*	1.976423538	43.43247298
*	*	*	2.015952008	57.49832125
*	*	*	2.055480479	83.78163435
*	*	*	2.09500895	79.65063229
*	*	*	2.134537421	106.3904684
*	*	*	2.174065891	90.86958777
*	*	*	2.213594362	96.38996885
*	*	*	2.253122833	97.76075947
*	*	*	2.292651304	98.9775826
*	*	*	2.332179774	82.40435353
*	*	*	2.371708245	117.7571821
*	*	*	2.411236716	112.6006754
*	*	*	2.450765187	100.0152091
*	*	*	2.490293657	92.86296225
*	*	*	2.529822128	86.6952482
*	*	*	2.569350599	63.6843494
*	*	*	2.60887907	67.38774181
*	*	*	2.64840754	69.82586071
*	*	*	2.687936011	76.56791052
*	*	*	2.727464482	75.71778992
*	*	*	2.766992953	86.48991041
*	*	*	2.806521423	102.4370879
*	*	*	2.846049894	89.10421191
*	*	*	2.885578365	96.15505042
*	*	*	2.925106836	77.54230929
*	*	*	2.964635306	59.13756182
*	*	*	3.004163777	83.33113912
*	*	*	3.043692248	96.3379087
*	*	*	3.083220719	69.91262505
*	*	*	3.122749189	80.43197477
*	*	*	3.16227766	95.04292773
*	*	*	3.201806131	78.12998535
*	*	*	3.241334602	79.22934859
*	*	*	3.280863072	73.758381
*	*	*	3.320391543	84.52074148
*	*	*	3.359920014	70.04374515
*	*	*	3.399448485	78.47722381
*	*	*	3.438976955	76.14119673
*	*	*	3.478505426	85.29007297
*	*	*	3.518033897	74.68137394
*	*	*	3.557562368	84.31738435
*	*	*	3.597090838	79.78405056
*	*	*	3.636619309	65.44961483
*	*	*	3.67614778	65.63033675
*	*	*	3.715676251	69.18434169
*	*	*	3.755204721	77.81537089
*	*	*	3.794733192	77.12854083
*	*	*	3.834261663	76.91334424
*	*	*	3.873790134	67.95486216
*	*	*	3.913318604	70.09151378
*	*	*	3.952847075	79.46720943
*	*	*	3.992375546	65.20337834
*	*	*	4.031904017	61.85142642
*	*	*	4.071432487	71.65585127
*	*	*	4.110960958	65.09145004
*	*	*	4.150489429	80.0317358
*	*	*	4.1900179	73.77628644
*	*	*	4.22954637	77.7062677
*	*	*	4.269074841	61.45029106
*	*	*	4.308603312	67.14881512
*	*	*	4.348131783	71.86884912
*	*	*	4.387660253	66.7507834
*	*	*	4.427188724	63.27753122
*	*	*	4.466717195	60.07125309
*	*	*	4.506245666	62.15054281
*	*	*	4.545774136	57.39104081
*	*	*	4.585302607	65.88950339
*	*	*	4.624831078	57.89797264
*	*	*	4.664359549	64.59460263
*	*	*	4.70388802	63.52802742
*	*	*	4.74341649	61.32575137
*	*	*	4.782944961	58.30345264
*	*	*	4.822473432	56.91817404
*	*	*	4.862001903	66.79743788
*	*	*	4.901530373	66.85040274
*	*	*	4.941058844	57.27021245
*	*	*	4.980587315	51.68980556
*	*	*	5.020115786	65.85013753
*	*	*	5.059644256	61.74396253
*	*	*	5.099172727	57.93421584
*	*	*	5.138701198	65.26852042
*	*	*	5.178229669	54.08032118
*	*	*	5.217758139	47.66853937
*	*	*	5.25728661	50.84501946
*	*	*	5.296815081	49.46718431
*	*	*	5.336343552	48.20071547
*	*	*	5.375872022	56.64020993
*	*	*	5.415400493	56.3546083
*	*	*	5.454928964	47.87504154
*	*	*	5.494457435	50.5741166
*	*	*	5.533985905	58.62804139
*	*	*	5.573514376	50.811169
*	*	*	5.613042847	60.62599828
*	*	*	5.652571318	44.92763482
*	*	*	5.692099788	55.02997506
*	*	*	5.731628259	48.85010406
*	*	*	5.77115673	56.95245696
*	*	*	5.810685201	45.25837876
*	*	*	5.850213671	42.90284951
*	*	*	5.889742142	53.7624326
*	*	*	5.929270613	44.65905446
*	*	*	5.968799084	49.74066088
*	*	*	6.008327554	36.73205041
