% itn    run  time               r                   g
  1      1    0.35618E-02    0.3952847075E-01    0.0000000000E+00
  1      1    0.35618E-02    0.7905694150E-01    0.0000000000E+00
  1      1    0.35618E-02    0.1185854123E+00    0.0000000000E+00
  1      1    0.35618E-02    0.1581138830E+00    0.0000000000E+00
  1      1    0.35618E-02    0.1976423538E+00    0.0000000000E+00
  1      1    0.35618E-02    0.2371708245E+00    0.0000000000E+00
  1      1    0.35618E-02    0.2766992953E+00    0.0000000000E+00
  1      1    0.35618E-02    0.3162277660E+00    0.0000000000E+00
  1      1    0.35618E-02    0.3557562368E+00    0.7988954006E-01
  1      1    0.35618E-02    0.3952847075E+00    0.0000000000E+00
  1      1    0.35618E-02    0.4348131783E+00    0.1940174544E+00
  1      1    0.35618E-02    0.4743416490E+00    0.1180975810E+00
  1      1    0.35618E-02    0.5138701198E+00    0.1086497745E+00
  1      1    0.35618E-02    0.5533985905E+00    0.3521057506E+00
  1      1    0.35618E-02    0.5929270613E+00    0.2809907961E+00
  1      1    0.35618E-02    0.6324555320E+00    0.2190519647E+00
  1      1    0.35618E-02    0.6719840028E+00    0.4938626113E+00
  1      1    0.35618E-02    0.7115124735E+00    0.3104279271E+00
  1      1    0.35618E-02    0.7510409443E+00    0.5872960783E+00
  1      1    0.35618E-02    0.7905694150E+00    0.6616492677E+00
  1      1    0.35618E-02    0.8300978858E+00    0.3974991749E+00
  1      1    0.35618E-02    0.8696263565E+00    0.3474266045E+00
  1      1    0.35618E-02    0.9091548273E+00    0.4225269008E+00
  1      1    0.35618E-02    0.9486832981E+00    0.7513016321E+00
  1      1    0.35618E-02    0.9882117688E+00    0.4157516881E+00
  1      1    0.35618E-02    0.1027740240E+01    0.3728178536E+00
  1      1    0.35618E-02    0.1067268710E+01    0.4356240958E+00
  1      1    0.35618E-02    0.1106797181E+01    0.3457038279E+00
  1      1    0.35618E-02    0.1146325652E+01    0.4765340986E+00
  1      1    0.35618E-02    0.1185854123E+01    0.3683043203E+00
  1      1    0.35618E-02    0.1225382593E+01    0.3562287688E+00
  1      1    0.35618E-02    0.1264911064E+01    0.1940174544E+00
  1      1    0.35618E-02    0.1304439535E+01    0.2298360614E+00
  1      1    0.35618E-02    0.1343968006E+01    0.4256800866E+00
  1      1    0.35618E-02    0.1383496476E+01    0.2165122318E+00
  1      1    0.35618E-02    0.1423024947E+01    0.3251841842E+00
  1      1    0.35618E-02    0.1462553418E+01    0.2046485478E+00
  1      1    0.35618E-02    0.1502081889E+01    0.3983825064E+00
  1      1    0.35618E-02    0.1541610359E+01    0.3527590081E+00
  1      1    0.35618E-02    0.1581138830E+01    0.4125940803E+00
  1      1    0.35618E-02    0.1620667301E+01    0.4694743342E+00
  1      1    0.35618E-02    0.1660195772E+01    0.2290808498E+00
  1      1    0.35618E-02    0.1699724242E+01    0.4473814243E+00
  1      1    0.35618E-02    0.1739252713E+01    0.4995391930E+00
  1      1    0.35618E-02    0.1778781184E+01    0.3967547945E+00
  1      1    0.35618E-02    0.1818309655E+01    0.3432616502E+00
  1      1    0.35618E-02    0.1857838125E+01    0.2920692862E+00
  1      1    0.35618E-02    0.1897366596E+01    0.2859204592E+00
  1      1    0.35618E-02    0.1936895067E+01    0.3220289708E+00
  1      1    0.35618E-02    0.1976423538E+01    0.3566785526E+00
  1      1    0.35618E-02    0.2015952008E+01    0.4168493823E+00
  1      1    0.35618E-02    0.2055480479E+01    0.2900843494E+00
  1      1    0.35618E-02    0.2095008950E+01    0.2328209453E+00
  1      1    0.35618E-02    0.2134537421E+01    0.2919328053E+00
