% itn    run  time           mean square displacement
  1      1    0.35618E-02    0.42096E-01
  1      2    0.71237E-02    0.90273E-01
  1      3    0.10685E-01    0.13343E+00
  1      4    0.14247E-01    0.17998E+00
  1      5    0.17809E-01    0.23540E+00
  1      6    0.21371E-01    0.29050E+00
  1      7    0.24933E-01    0.34704E+00
  1      8    0.28495E-01    0.40071E+00
  1      9    0.32056E-01    0.43745E+00
  1     10    0.35618E-01    0.48525E+00
  1     11    0.39180E-01    0.55343E+00
  1     12    0.42742E-01    0.59183E+00
  1     13    0.46304E-01    0.60396E+00
  1     14    0.49866E-01    0.63161E+00
  1     15    0.53427E-01    0.69244E+00
  1     16    0.56989E-01    0.73264E+00
  1     17    0.60551E-01    0.76647E+00
  1     18    0.64113E-01    0.79782E+00
  1     19    0.67675E-01    0.83315E+00
  1     20    0.71237E-01    0.86926E+00
  1     21    0.74798E-01    0.91742E+00
  1     22    0.78360E-01    0.96744E+00
  1     23    0.81922E-01    0.10336E+01
  1     24    0.85484E-01    0.10689E+01
  1     25    0.89046E-01    0.11292E+01
  1     26    0.92608E-01    0.11513E+01
  1     27    0.96169E-01    0.11965E+01
  1     28    0.99731E-01    0.12393E+01
  1     29    0.10329E+00    0.12831E+01
  1     30    0.10685E+00    0.13433E+01
  1     31    0.11042E+00    0.13796E+01
  1     32    0.11398E+00    0.14116E+01
  1     33    0.11754E+00    0.14718E+01
  1     34    0.12110E+00    0.15240E+01
  1     35    0.12466E+00    0.15803E+01
  1     36    0.12823E+00    0.15970E+01
  1     37    0.13179E+00    0.16186E+01
  1     38    0.13535E+00    0.16349E+01
  1     39    0.13891E+00    0.16635E+01
  1     40    0.14247E+00    0.16832E+01
  1     41    0.14603E+00    0.17090E+01
  1     42    0.14960E+00    0.17776E+01
  1     43    0.15316E+00    0.18130E+01
  1     44    0.15672E+00    0.18481E+01
  1     45    0.16028E+00    0.19409E+01
  1     46    0.16384E+00    0.20176E+01
  1     47    0.16741E+00    0.20738E+01
  1     48    0.17097E+00    0.20996E+01
  1     49    0.17453E+00    0.21727E+01
  1     50    0.17809E+00    0.22405E+01
  1     51    0.18165E+00    0.22748E+01
  1     52    0.18522E+00    0.22664E+01
  1     53    0.18878E+00    0.22646E+01
  1     54    0.19234E+00    0.23139E+01
  1     55    0.19590E+00    0.23160E+01
  1     56    0.19946E+00    0.23455E+01
  1     57    0.20302E+00    0.23473E+01
  1     58    0.20659E+00    0.24435E+01
  1     59    0.21015E+00    0.25408E+01
  1     60    0.21371E+00    0.26136E+01
  1     61    0.21727E+00    0.26683E+01
  1     62    0.22083E+00    0.27009E+01
  1     63    0.22440E+00    0.27345E+01
  1     64    0.22796E+00    0.27314E+01
  1     65    0.23152E+00    0.27781E+01
  1     66    0.23508E+00    0.28202E+01
  1     67    0.23864E+00    0.28937E+01
  1     68    0.24220E+00    0.28917E+01
  1     69    0.24577E+00    0.29138E+01
  1     70    0.24933E+00    0.29115E+01
  1     71    0.25289E+00    0.29597E+01
  1     72    0.25645E+00    0.30339E+01
  1     73    0.26001E+00    0.30973E+01
  1     74    0.26358E+00    0.31255E+01
