% run    par  time               x                   y
  1      1    0.35618E-02    0.3497014027E+01    0.9670317551E+01


% run    par  time               x                   y
  2      1    0.71237E-02    0.3618903600E+01    0.9844659056E+01


% run    par  time               x                   y
  3      1    0.10685E-01    0.3881266383E+01    0.9974887061E+01


% run    par  time               x                   y
  4      1    0.14247E-01    0.4038203991E+01    0.9737644512E+01


% run    par  time               x                   y
  5      1    0.17809E-01    0.4238754857E+01    0.9842794770E+01


% run    par  time               x                   y
  6      1    0.21371E-01    0.4164057458E+01    0.1015019185E+02


% run    par  time               x                   y
  7      1    0.24933E-01    0.4329350160E+01    0.1033767859E+02


% run    par  time               x                   y
  8      1    0.28495E-01    0.4397300509E+01    0.1028665708E+02


% run    par  time               x                   y
  9      1    0.32056E-01    0.4459253132E+01    0.9951836956E+01


% run    par  time               x                   y
 10      1    0.35618E-01    0.4602318848E+01    0.9778710995E+01


% run    par  time               x                   y
 11      1    0.39180E-01    0.4939821066E+01    0.9711045708E+01


% run    par  time               x                   y
 12      1    0.42742E-01    0.5273490494E+01    0.9516205841E+01


% run    par  time               x                   y
 13      1    0.46304E-01    0.5407886195E+01    0.9375953223E+01


% run    par  time               x                   y
 14      1    0.49866E-01    0.5556681647E+01    0.9087252032E+01


% run    par  time               x                   y
 15      1    0.53427E-01    0.5496629188E+01    0.9239749900E+01


% run    par  time               x                   y
 16      1    0.56989E-01    0.5126098216E+01    0.9243080982E+01


% run    par  time               x                   y
 17      1    0.60551E-01    0.5079280167E+01    0.9358713597E+01


% run    par  time               x                   y
 18      1    0.64113E-01    0.5403816663E+01    0.9545552443E+01


% run    par  time               x                   y
 19      1    0.67675E-01    0.5389256400E+01    0.9670665190E+01


% run    par  time               x                   y
 20      1    0.71237E-01    0.5446103105E+01    0.9243849584E+01


% run    par  time               x                   y
 21      1    0.74798E-01    0.5504170101E+01    0.9150487182E+01


% run    par  time               x                   y
 22      1    0.78360E-01    0.5679781450E+01    0.8823395927E+01


% run    par  time               x                   y
 23      1    0.81922E-01    0.5255228267E+01    0.8804220504E+01


% run    par  time               x                   y
 24      1    0.85484E-01    0.4976959114E+01    0.8971789374E+01


% run    par  time               x                   y
 25      1    0.89046E-01    0.4746946034E+01    0.8977817385E+01


% run    par  time               x                   y
 26      1    0.92608E-01    0.4842931154E+01    0.9325421010E+01


% run    par  time               x                   y
 27      1    0.96169E-01    0.4820595681E+01    0.9648861015E+01


% run    par  time               x                   y
 28      1    0.99731E-01    0.4687583804E+01    0.9881145708E+01


% run    par  time               x                   y
 29      1    0.10329E+00    0.4391402311E+01    0.9797590084E+01


% run    par  time               x                   y
 30      1    0.10685E+00    0.4320538855E+01    0.9527456823E+01


% run    par  time               x                   y
 31      1    0.11042E+00    0.4229731640E+01    0.9188273141E+01


% run    par  time               x                   y
 32      1    0.11398E+00    0.3878376196E+01    0.9318441908E+01


% run    par  time               x                   y
 33      1    0.11754E+00    0.3546068657E+01    0.9484711308E+01


% run    par  time               x                   y
 34      1    0.12110E+00    0.3512480494E+01    0.9156626487E+01


% run    par  time               x                   y
 35      1    0.12466E+00    0.3054904036E+01    0.8884658637E+01


% run    par  time               x                   y
 36      1    0.12823E+00    0.3274559416E+01    0.8607244680E+01


% run    par  time               x                   y
 37      1    0.13179E+00    0.2922975590E+01    0.8550719364E+01


% run    par  time               x                   y
 38      1    0.13535E+00    0.2613438003E+01    0.8613093726E+01


% run    par  time               x                   y
 39      1    0.13891E+00    0.2608794921E+01    0.8358717118E+01


% run    par  time               x                   y
 40      1    0.14247E+00    0.2717061453E+01    0.8314393054E+01


% run    par  time               x                   y
 41      1    0.14603E+00    0.2914117848E+01    0.8555743263E+01


% run    par  time               x                   y
 42      1    0.14960E+00    0.2776859065E+01    0.8540301190E+01


% run    par  time               x                   y
 43      1    0.15316E+00    0.2840887294E+01    0.8400542634E+01


% run    par  time               x                   y
 44      1    0.15672E+00    0.2643467320E+01    0.8312205160E+01


% run    par  time               x                   y
 45      1    0.16028E+00    0.2557642007E+01    0.8506759227E+01


% run    par  time               x                   y
 46      1    0.16384E+00    0.2675514915E+01    0.8895013261E+01


% run    par  time               x                   y
 47      1    0.16741E+00    0.2718684015E+01    0.9267480270E+01


% run    par  time               x                   y
 48      1    0.17097E+00    0.3123041089E+01    0.9452635596E+01


% run    par  time               x                   y
 49      1    0.17453E+00    0.3383689055E+01    0.9603409695E+01


% run    par  time               x                   y
 50      1    0.17809E+00    0.3520303820E+01    0.9245401534E+01


% run    par  time               x                   y
 51      1    0.18165E+00    0.3585700675E+01    0.9598727724E+01


% run    par  time               x                   y
 52      1    0.18522E+00    0.3634080719E+01    0.9812598075E+01


% run    par  time               x                   y
 53      1    0.18878E+00    0.3713798703E+01    0.1002455528E+02


% run    par  time               x                   y
 54      1    0.19234E+00    0.3697217971E+01    0.1036982923E+02


% run    par  time               x                   y
 55      1    0.19590E+00    0.3600194326E+01    0.1055963302E+02


% run    par  time               x                   y
 56      1    0.19946E+00    0.3637424271E+01    0.1058446153E+02


% run    par  time               x                   y
 57      1    0.20302E+00    0.3779753217E+01    0.1047214688E+02


% run    par  time               x                   y
 58      1    0.20659E+00    0.4087009453E+01    0.1026289380E+02


% run    par  time               x                   y
 59      1    0.21015E+00    0.4290200424E+01    0.1009133959E+02


% run    par  time               x                   y
 60      1    0.21371E+00    0.4165501173E+01    0.9877883369E+01


% run    par  time               x                   y
 61      1    0.21727E+00    0.4498858250E+01    0.9870188737E+01


% run    par  time               x                   y
 62      1    0.22083E+00    0.4715198937E+01    0.9957981300E+01


% run    par  time               x                   y
 63      1    0.22440E+00    0.4655507591E+01    0.9669888974E+01


% run    par  time               x                   y
 64      1    0.22796E+00    0.4930975924E+01    0.9346653431E+01


% run    par  time               x                   y
 65      1    0.23152E+00    0.4757460552E+01    0.9156676250E+01


% run    par  time               x                   y
 66      1    0.23508E+00    0.4596482055E+01    0.8667615901E+01


% run    par  time               x                   y
 67      1    0.23864E+00    0.5056812341E+01    0.8638038702E+01


% run    par  time               x                   y
 68      1    0.24220E+00    0.4856034511E+01    0.8608574484E+01


% run    par  time               x                   y
 69      1    0.24577E+00    0.4606567031E+01    0.8407079166E+01


% run    par  time               x                   y
 70      1    0.24933E+00    0.4352565727E+01    0.8081915747E+01


% run    par  time               x                   y
 71      1    0.25289E+00    0.4052233333E+01    0.7940747019E+01


% run    par  time               x                   y
 72      1    0.25645E+00    0.3859552253E+01    0.7915168629E+01


% run    par  time               x                   y
 73      1    0.26001E+00    0.3910160557E+01    0.7733222847E+01


% run    par  time               x                   y
 74      1    0.26358E+00    0.4073695006E+01    0.7585364835E+01


% run    par  time               x                   y
 75      1    0.26714E+00    0.4152443378E+01    0.7388439971E+01


% run    par  time               x                   y
 76      1    0.27070E+00    0.4220984779E+01    0.6919294992E+01


% run    par  time               x                   y
 77      1    0.27426E+00    0.4389273418E+01    0.6626443285E+01


% run    par  time               x                   y
 78      1    0.27782E+00    0.4395217455E+01    0.6491621486E+01


% run    par  time               x                   y
 79      1    0.28138E+00    0.4034572184E+01    0.6691371038E+01


% run    par  time               x                   y
 80      1    0.28495E+00    0.3962774799E+01    0.6721034034E+01


% run    par  time               x                   y
 81      1    0.28851E+00    0.4227149304E+01    0.6746188683E+01


% run    par  time               x                   y
 82      1    0.29207E+00    0.4292274286E+01    0.7286959920E+01


% run    par  time               x                   y
 83      1    0.29563E+00    0.4155175870E+01    0.7285865165E+01


% run    par  time               x                   y
 84      1    0.29919E+00    0.3919568448E+01    0.7456423000E+01


% run    par  time               x                   y
 85      1    0.30276E+00    0.3854543417E+01    0.7566501068E+01


% run    par  time               x                   y
 86      1    0.30632E+00    0.4061365234E+01    0.7492794227E+01


% run    par  time               x                   y
 87      1    0.30988E+00    0.4422409108E+01    0.7344137086E+01


% run    par  time               x                   y
 88      1    0.31344E+00    0.4689591552E+01    0.7138821923E+01


% run    par  time               x                   y
 89      1    0.31700E+00    0.4934146552E+01    0.7183182234E+01


% run    par  time               x                   y
 90      1    0.32056E+00    0.4718375506E+01    0.7617895750E+01


% run    par  time               x                   y
 91      1    0.32413E+00    0.4513242122E+01    0.7469922158E+01


% run    par  time               x                   y
 92      1    0.32769E+00    0.4763551924E+01    0.7589223670E+01


% run    par  time               x                   y
 93      1    0.33125E+00    0.4981495721E+01    0.7563224008E+01


% run    par  time               x                   y
 94      1    0.33481E+00    0.4661641254E+01    0.7506688153E+01


% run    par  time               x                   y
 95      1    0.33837E+00    0.4553837845E+01    0.7744267721E+01


% run    par  time               x                   y
 96      1    0.34194E+00    0.4923668001E+01    0.7911990757E+01


% run    par  time               x                   y
 97      1    0.34550E+00    0.4628971363E+01    0.8101011514E+01


% run    par  time               x                   y
 98      1    0.34906E+00    0.4314933996E+01    0.7907067808E+01


% run    par  time               x                   y
 99      1    0.35262E+00    0.4066629060E+01    0.7903199219E+01


% run    par  time               x                   y
100      1    0.35618E+00    0.3935785453E+01    0.8180391955E+01


