% run    par  time               x                   y
  1      1    0.35618E-02   -0.2649332592E+01   -0.1262003736E+00


% run    par  time               x                   y
  2      1    0.71237E-02   -0.2834496546E+01   -0.7625449999E-01


% run    par  time               x                   y
  3      1    0.10685E-01   -0.3008970595E+01   -0.2222008298E+00


% run    par  time               x                   y
  4      1    0.14247E-01   -0.2782199682E+01   -0.2391932361E+00


% run    par  time               x                   y
  5      1    0.17809E-01   -0.2667635581E+01   -0.5026957956E-01


% run    par  time               x                   y
  6      1    0.21371E-01   -0.2657632590E+01    0.5488004535E-01


% run    par  time               x                   y
  7      1    0.24933E-01   -0.2892235219E+01    0.2974932461E-01


% run    par  time               x                   y
  8      1    0.28495E-01   -0.2988464713E+01    0.2614307979E-01


% run    par  time               x                   y
  9      1    0.32056E-01   -0.3289658250E+01   -0.2378512900E+00


% run    par  time               x                   y
 10      1    0.35618E-01   -0.3414541039E+01   -0.3133494777E+00


% run    par  time               x                   y
 11      1    0.39180E-01   -0.3525817230E+01   -0.5541738935E+00


% run    par  time               x                   y
 12      1    0.42742E-01   -0.3599135946E+01   -0.2029054220E+00


% run    par  time               x                   y
 13      1    0.46304E-01   -0.3914565299E+01   -0.2608748507E+00


% run    par  time               x                   y
 14      1    0.49866E-01   -0.4163030729E+01   -0.5547776830E+00


% run    par  time               x                   y
 15      1    0.53427E-01   -0.4464632673E+01   -0.6828670781E+00


% run    par  time               x                   y
 16      1    0.56989E-01   -0.4815617928E+01   -0.5650722601E+00


% run    par  time               x                   y
 17      1    0.60551E-01   -0.5138055943E+01   -0.6369033256E+00


% run    par  time               x                   y
 18      1    0.64113E-01   -0.5206452635E+01   -0.8714069598E+00


% run    par  time               x                   y
 19      1    0.67675E-01   -0.5256510288E+01   -0.1148685443E+01


% run    par  time               x                   y
 20      1    0.71237E-01   -0.5124573134E+01   -0.1440283305E+01


% run    par  time               x                   y
 21      1    0.74798E-01   -0.5541466230E+01   -0.1572779199E+01


% run    par  time               x                   y
 22      1    0.78360E-01   -0.5953094152E+01   -0.1553829540E+01


% run    par  time               x                   y
 23      1    0.81922E-01   -0.6308227166E+01   -0.1413762350E+01


% run    par  time               x                   y
 24      1    0.85484E-01   -0.6235440118E+01   -0.1596457941E+01


% run    par  time               x                   y
 25      1    0.89046E-01   -0.6325059449E+01   -0.2010008578E+01


% run    par  time               x                   y
 26      1    0.92608E-01   -0.6431902154E+01   -0.2331995600E+01


% run    par  time               x                   y
 27      1    0.96169E-01   -0.6320366885E+01   -0.2265521436E+01


% run    par  time               x                   y
 28      1    0.99731E-01   -0.6340687289E+01   -0.2592231096E+01


% run    par  time               x                   y
 29      1    0.10329E+00   -0.6523006637E+01   -0.2359805304E+01


% run    par  time               x                   y
 30      1    0.10685E+00   -0.6445834436E+01   -0.1953409977E+01


% run    par  time               x                   y
 31      1    0.11042E+00   -0.6548338909E+01   -0.2148945488E+01


% run    par  time               x                   y
 32      1    0.11398E+00   -0.6757254327E+01   -0.2322125594E+01


% run    par  time               x                   y
 33      1    0.11754E+00   -0.7111783753E+01   -0.2116081829E+01


% run    par  time               x                   y
 34      1    0.12110E+00   -0.7006850713E+01   -0.1809955967E+01


% run    par  time               x                   y
 35      1    0.12466E+00   -0.6805615581E+01   -0.1769256170E+01


% run    par  time               x                   y
 36      1    0.12823E+00   -0.6962029773E+01   -0.1770079942E+01


% run    par  time               x                   y
 37      1    0.13179E+00   -0.6790114902E+01   -0.2133460779E+01


% run    par  time               x                   y
 38      1    0.13535E+00   -0.6694459568E+01   -0.2428986966E+01


% run    par  time               x                   y
 39      1    0.13891E+00   -0.6300200967E+01   -0.2414617501E+01


% run    par  time               x                   y
 40      1    0.14247E+00   -0.6317523524E+01   -0.2224941943E+01


% run    par  time               x                   y
 41      1    0.14603E+00   -0.6569089556E+01   -0.2310043681E+01


% run    par  time               x                   y
 42      1    0.14960E+00   -0.6481797326E+01   -0.2113363010E+01


% run    par  time               x                   y
 43      1    0.15316E+00   -0.6114081832E+01   -0.2075839839E+01


% run    par  time               x                   y
 44      1    0.15672E+00   -0.5982183330E+01   -0.1712121478E+01


% run    par  time               x                   y
 45      1    0.16028E+00   -0.5861252822E+01   -0.1906780870E+01


% run    par  time               x                   y
 46      1    0.16384E+00   -0.5887416970E+01   -0.2237047864E+01


% run    par  time               x                   y
 47      1    0.16741E+00   -0.6286277775E+01   -0.2301627264E+01


% run    par  time               x                   y
 48      1    0.17097E+00   -0.6329213428E+01   -0.2423494933E+01


% run    par  time               x                   y
 49      1    0.17453E+00   -0.6096828262E+01   -0.2460668838E+01


% run    par  time               x                   y
 50      1    0.17809E+00   -0.5882676562E+01   -0.2373856938E+01


% run    par  time               x                   y
 51      1    0.18165E+00   -0.5580616040E+01   -0.2466762996E+01


% run    par  time               x                   y
 52      1    0.18522E+00   -0.5384564293E+01   -0.2626786920E+01


% run    par  time               x                   y
 53      1    0.18878E+00   -0.5096944672E+01   -0.2969785122E+01


% run    par  time               x                   y
 54      1    0.19234E+00   -0.5388038757E+01   -0.2878483770E+01


% run    par  time               x                   y
 55      1    0.19590E+00   -0.5578153273E+01   -0.2988189506E+01


% run    par  time               x                   y
 56      1    0.19946E+00   -0.5395198384E+01   -0.3154285861E+01


% run    par  time               x                   y
 57      1    0.20302E+00   -0.5649196926E+01   -0.3173099890E+01


% run    par  time               x                   y
 58      1    0.20659E+00   -0.5880164902E+01   -0.3086340043E+01


% run    par  time               x                   y
 59      1    0.21015E+00   -0.5888640853E+01   -0.3345524063E+01


% run    par  time               x                   y
 60      1    0.21371E+00   -0.5710140933E+01   -0.3740494791E+01


% run    par  time               x                   y
 61      1    0.21727E+00   -0.5941889689E+01   -0.3867199842E+01


% run    par  time               x                   y
 62      1    0.22083E+00   -0.6191938955E+01   -0.3679845826E+01


% run    par  time               x                   y
 63      1    0.22440E+00   -0.6082690429E+01   -0.3491041095E+01


% run    par  time               x                   y
 64      1    0.22796E+00   -0.6397558221E+01   -0.3493822085E+01


% run    par  time               x                   y
 65      1    0.23152E+00   -0.6391876417E+01   -0.3578186932E+01


% run    par  time               x                   y
 66      1    0.23508E+00   -0.6121248418E+01   -0.3552146504E+01


% run    par  time               x                   y
 67      1    0.23864E+00   -0.5998339754E+01   -0.3789686532E+01


% run    par  time               x                   y
 68      1    0.24220E+00   -0.5999435533E+01   -0.4032330407E+01


% run    par  time               x                   y
 69      1    0.24577E+00   -0.5746935033E+01   -0.4051646830E+01


% run    par  time               x                   y
 70      1    0.24933E+00   -0.5538539381E+01   -0.3812827453E+01


% run    par  time               x                   y
 71      1    0.25289E+00   -0.5144461565E+01   -0.3832518979E+01


% run    par  time               x                   y
 72      1    0.25645E+00   -0.5261394150E+01   -0.3908387358E+01


% run    par  time               x                   y
 73      1    0.26001E+00   -0.5049117706E+01   -0.3578193328E+01


% run    par  time               x                   y
 74      1    0.26358E+00   -0.4664884730E+01   -0.3450175282E+01


% run    par  time               x                   y
 75      1    0.26714E+00   -0.4576843342E+01   -0.3383343379E+01


% run    par  time               x                   y
 76      1    0.27070E+00   -0.4534436703E+01   -0.3410505210E+01


% run    par  time               x                   y
 77      1    0.27426E+00   -0.4740799583E+01   -0.3547966035E+01


% run    par  time               x                   y
 78      1    0.27782E+00   -0.5034270089E+01   -0.3649705414E+01


% run    par  time               x                   y
 79      1    0.28138E+00   -0.5158405571E+01   -0.3370992255E+01


% run    par  time               x                   y
 80      1    0.28495E+00   -0.4939491820E+01   -0.3364831618E+01


% run    par  time               x                   y
 81      1    0.28851E+00   -0.4914363660E+01   -0.3286446572E+01


% run    par  time               x                   y
 82      1    0.29207E+00   -0.4805004088E+01   -0.3159076533E+01


% run    par  time               x                   y
 83      1    0.29563E+00   -0.5050004487E+01   -0.3197307907E+01


% run    par  time               x                   y
 84      1    0.29919E+00   -0.4928233469E+01   -0.3008082959E+01


% run    par  time               x                   y
 85      1    0.30276E+00   -0.4810980257E+01   -0.2769076397E+01


% run    par  time               x                   y
 86      1    0.30632E+00   -0.4697867643E+01   -0.2582813340E+01


% run    par  time               x                   y
 87      1    0.30988E+00   -0.5051954865E+01   -0.2533070830E+01


% run    par  time               x                   y
 88      1    0.31344E+00   -0.4960681766E+01   -0.2837359219E+01


% run    par  time               x                   y
 89      1    0.31700E+00   -0.4888021776E+01   -0.3013608808E+01


% run    par  time               x                   y
 90      1    0.32056E+00   -0.5268884848E+01   -0.3169099690E+01


% run    par  time               x                   y
 91      1    0.32413E+00   -0.5464234602E+01   -0.3118014018E+01


% run    par  time               x                   y
 92      1    0.32769E+00   -0.5362943436E+01   -0.2935843376E+01


% run    par  time               x                   y
 93      1    0.33125E+00   -0.5498730508E+01   -0.3188545820E+01


% run    par  time               x                   y
 94      1    0.33481E+00   -0.5583804477E+01   -0.3163291616E+01


% run    par  time               x                   y
 95      1    0.33837E+00   -0.5460968053E+01   -0.3193876149E+01


% run    par  time               x                   y
 96      1    0.34194E+00   -0.5633093548E+01   -0.3424018515E+01


% run    par  time               x                   y
 97      1    0.34550E+00   -0.5547024428E+01   -0.3614035564E+01


% run    par  time               x                   y
 98      1    0.34906E+00   -0.5796867764E+01   -0.3692776631E+01


% run    par  time               x                   y
 99      1    0.35262E+00   -0.5712836656E+01   -0.3372740778E+01


% run    par  time               x                   y
100      1    0.35618E+00   -0.6051776310E+01   -0.3272918499E+01


