*	*	*	0.0632455532	0.0
*	*	*	0.1264911064	0.0
*	*	*	0.1897366596	0.0
*	*	*	0.2529822128	0.0
*	*	*	0.316227766	0.0
*	*	*	0.3794733192	0.0
*	*	*	0.4427188724	0.0
*	*	*	0.5059644256	0.0
*	*	*	0.5692099788	0.0
*	*	*	0.632455532	0.0
*	*	*	0.6957010852	0.0
*	*	*	0.7589466384	0.0
*	*	*	0.8221921916	0.0
*	*	*	0.8854377448	0.0
*	*	*	0.9486832981	0.0
*	*	*	1.011928851	168.4068937
*	*	*	1.075174404	3.051976892
*	*	*	1.138419958	0.1657863991
*	*	*	1.201665511	0.08961426976
*	*	*	1.264911064	0.07439133291
*	*	*	1.328156617	0.06065356063
*	*	*	1.39140217	0.05301309272
*	*	*	1.454647724	0.05526213302
*	*	*	1.517893277	0.05731976563
*	*	*	1.58113883	0.07189716286
*	*	*	1.644384383	0.2194231752
*	*	*	1.707629936	2.936452493
*	*	*	1.77087549	80.18409905
*	*	*	1.834121043	0.410830331
*	*	*	1.897366596	0.2142578462
*	*	*	1.960612149	0.2751782443
*	*	*	2.023857703	68.24544486
*	*	*	2.087103256	0.4272187976
*	*	*	2.150348809	0.1206281635
*	*	*	2.213594362	0.1651857237
*	*	*	2.276839915	0.1751264779
*	*	*	2.340085469	0.1305851773
*	*	*	2.403331022	0.1326291192
*	*	*	2.466576575	0.1426408953
*	*	*	2.529822128	0.1810009737
*	*	*	2.593067681	1.10524266
*	*	*	2.656313235	89.3448871
*	*	*	2.719558788	1.52377205
*	*	*	2.782804341	0.2143789643
*	*	*	2.846049894	0.2724298973
*	*	*	2.909295447	0.2641651413
*	*	*	2.972541001	6.112259309
*	*	*	3.035786554	30.71847462
*	*	*	3.099032107	0.2285972255
*	*	*	3.16227766	0.2511915137
*	*	*	3.225523213	0.2544246718
*	*	*	3.288768767	0.2172928531
*	*	*	3.35201432	0.2289431225
*	*	*	3.415259873	1.094267704
*	*	*	3.478505426	30.95946929
*	*	*	3.541750979	1.010027499
*	*	*	3.604996533	56.45356993
*	*	*	3.668242086	1.701112616
*	*	*	3.731487639	0.2461998875
*	*	*	3.794733192	0.3239104015
*	*	*	3.857978745	0.3939139647
*	*	*	3.921224299	0.315061551
*	*	*	3.984469852	17.53522743
*	*	*	4.047715405	7.302107636
*	*	*	4.110960958	0.3052268975
*	*	*	4.174206511	0.3654261277
*	*	*	4.237452065	0.3599309979
*	*	*	4.300697618	1.754572723
*	*	*	4.363943171	39.21241627
*	*	*	4.427188724	1.228489144
*	*	*	4.490434277	0.6657911239
*	*	*	4.553679831	19.19151471
*	*	*	4.616925384	21.80376986
*	*	*	4.680170937	0.4285634805
*	*	*	4.74341649	0.446454984
*	*	*	4.806662043	0.6134645727
