  1    100    0.35618E+00    0.6327642729E-01    0.7970686581E+01
  1    100    0.35618E+00    0.1265528546E+00    0.8591779042E+01
  1    100    0.35618E+00    0.1898292819E+00    0.8467560550E+01
  1    100    0.35618E+00    0.2531057091E+00    0.7896747002E+01
  1    100    0.35618E+00    0.3163821364E+00    0.8131710552E+01
  1    100    0.35618E+00    0.3796585637E+00    0.8488263632E+01
  1    100    0.35618E+00    0.4429349910E+00    0.8814735310E+01
  1    100    0.35618E+00    0.5062114183E+00    0.8854018081E+01
  1    100    0.35618E+00    0.5694878456E+00    0.8999751541E+01
  1    100    0.35618E+00    0.6327642729E+00    0.8417437298E+01
  1    100    0.35618E+00    0.6960407001E+00    0.9114285398E+01
  1    100    0.35618E+00    0.7593171274E+00    0.9248876863E+01
  1    100    0.35618E+00    0.8225935547E+00    0.9283261981E+01
  1    100    0.35618E+00    0.8858699820E+00    0.9377729378E+01
  1    100    0.35618E+00    0.9491464093E+00    0.8670307974E+01
  1    100    0.35618E+00    0.1012422837E+01    0.8915682099E+01
  1    100    0.35618E+00    0.1075699264E+01    0.8858409644E+01
  1    100    0.35618E+00    0.1138975691E+01    0.8869791858E+01
  1    100    0.35618E+00    0.1202252118E+01    0.9271623492E+01
  1    100    0.35618E+00    0.1265528546E+01    0.8968681304E+01
  1    100    0.35618E+00    0.1328804973E+01    0.9578962587E+01
  1    100    0.35618E+00    0.1392081400E+01    0.9164724800E+01
  1    100    0.35618E+00    0.1455357828E+01    0.9442905747E+01
  1    100    0.35618E+00    0.1518634255E+01    0.9204061680E+01
  1    100    0.35618E+00    0.1581910682E+01    0.9236109656E+01
  1    100    0.35618E+00    0.1645187109E+01    0.8965246404E+01
  1    100    0.35618E+00    0.1708463537E+01    0.8900372151E+01
  1    100    0.35618E+00    0.1771739964E+01    0.8968198715E+01
  1    100    0.35618E+00    0.1835016391E+01    0.9181998485E+01
  1    100    0.35618E+00    0.1898292819E+01    0.8718102932E+01
  1    100    0.35618E+00    0.1961569246E+01    0.8444142309E+01
  1    100    0.35618E+00    0.2024845673E+01    0.8553987701E+01
  1    100    0.35618E+00    0.2088122100E+01    0.8520114527E+01
  1    100    0.35618E+00    0.2151398528E+01    0.8378568197E+01
  1    100    0.35618E+00    0.2214674955E+01    0.8504766088E+01
  1    100    0.35618E+00    0.2277951382E+01    0.8249157614E+01
  1    100    0.35618E+00    0.2341227810E+01    0.8313847256E+01
  1    100    0.35618E+00    0.2404504237E+01    0.8318498359E+01
  1    100    0.35618E+00    0.2467780664E+01    0.8208637589E+01
  1    100    0.35618E+00    0.2531057091E+01    0.8217027051E+01
  1    100    0.35618E+00    0.2594333519E+01    0.8245449707E+01
  1    100    0.35618E+00    0.2657609946E+01    0.8267513902E+01
  1    100    0.35618E+00    0.2720886373E+01    0.8387183878E+01
  1    100    0.35618E+00    0.2784162801E+01    0.8078961320E+01
  1    100    0.35618E+00    0.2847439228E+01    0.8376606560E+01
  1    100    0.35618E+00    0.2910715655E+01    0.8363135114E+01
  1    100    0.35618E+00    0.2973992082E+01    0.8245614606E+01
  1    100    0.35618E+00    0.3037268510E+01    0.8447947103E+01
  1    100    0.35618E+00    0.3100544937E+01    0.8435972342E+01
  1    100    0.35618E+00    0.3163821364E+01    0.8418207748E+01
  1    100    0.35618E+00    0.3227097792E+01    0.8466740625E+01
  1    100    0.35618E+00    0.3290374219E+01    0.8162642341E+01
  1    100    0.35618E+00    0.3353650646E+01    0.8403479581E+01
  1    100    0.35618E+00    0.3416927073E+01    0.8421510704E+01
  1    100    0.35618E+00    0.3480203501E+01    0.8381899173E+01
  1    100    0.35618E+00    0.3543479928E+01    0.8363299082E+01
  1    100    0.35618E+00    0.3606756355E+01    0.8483683304E+01
  1    100    0.35618E+00    0.3670032783E+01    0.8519768322E+01
  1    100    0.35618E+00    0.3733309210E+01    0.8513921297E+01
  1    100    0.35618E+00    0.3796585637E+01    0.8755315992E+01
  1    100    0.35618E+00    0.3859862064E+01    0.8687594959E+01
  1    100    0.35618E+00    0.3923138492E+01    0.8735690709E+01
  1    100    0.35618E+00    0.3986414919E+01    0.8870028464E+01
  1    100    0.35618E+00    0.4049691346E+01    0.8793104288E+01
  1    100    0.35618E+00    0.4112967774E+01    0.8972940436E+01
  1    100    0.35618E+00    0.4176244201E+01    0.9021644562E+01
  1    100    0.35618E+00    0.4239520628E+01    0.8826829071E+01
  1    100    0.35618E+00    0.4302797055E+01    0.8923795135E+01
  1    100    0.35618E+00    0.4366073483E+01    0.8888724707E+01
  1    100    0.35618E+00    0.4429349910E+01    0.8893388690E+01
  1    100    0.35618E+00    0.4492626337E+01    0.8882503172E+01
  1    100    0.35618E+00    0.4555902765E+01    0.8824869686E+01
  1    100    0.35618E+00    0.4619179192E+01    0.8820226843E+01
  1    100    0.35618E+00    0.4682455619E+01    0.8970631359E+01
  1    100    0.35618E+00    0.4745732046E+01    0.8868978026E+01
  1    100    0.35618E+00    0.4809008474E+01    0.8859136724E+01
  1    100    0.35618E+00    0.4872284901E+01    0.8865790421E+01
  1    100    0.35618E+00    0.4935561328E+01    0.8651884764E+01
  1    100    0.35618E+00    0.4998837756E+01    0.8728261143E+01
  1    100    0.35618E+00    0.5062114183E+01    0.8895163829E+01
  1    100    0.35618E+00    0.5125390610E+01    0.8739015246E+01
  1    100    0.35618E+00    0.5188667037E+01    0.8714346368E+01
  1    100    0.35618E+00    0.5251943465E+01    0.8793163567E+01
  1    100    0.35618E+00    0.5315219892E+01    0.8779594427E+01
  1    100    0.35618E+00    0.5378496319E+01    0.8557478077E+01
  1    100    0.35618E+00    0.5441772747E+01    0.8638391244E+01
  1    100    0.35618E+00    0.5505049174E+01    0.8746752979E+01
  1    100    0.35618E+00    0.5568325601E+01    0.8510741263E+01
  1    100    0.35618E+00    0.5631602028E+01    0.8613417856E+01
  1    100    0.35618E+00    0.5694878456E+01    0.8483637245E+01
  1    100    0.35618E+00    0.5758154883E+01    0.8702729260E+01
  1    100    0.35618E+00    0.5821431310E+01    0.8569718381E+01
  1    100    0.35618E+00    0.5884707738E+01    0.8507288085E+01
  1    100    0.35618E+00    0.5947984165E+01    0.8607832234E+01
  1    100    0.35618E+00    0.6011260592E+01    0.8489359033E+01
  1    100    0.35618E+00    0.6074537019E+01    0.8588527249E+01
  1    100    0.35618E+00    0.6137813447E+01    0.8492018076E+01
  1    100    0.35618E+00    0.6201089874E+01    0.8404920455E+01
  1    100    0.35618E+00    0.6264366301E+01    0.8536605854E+01
  1    100    0.35618E+00    0.6327642729E+01    0.8601662423E+01
  1    100    0.35618E+00    0.6390919156E+01    0.8540793840E+01
  1    100    0.35618E+00    0.6454195583E+01    0.8691215027E+01
  1    100    0.35618E+00    0.6517472010E+01    0.8805374254E+01
  1    100    0.35618E+00    0.6580748438E+01    0.8692794080E+01
  1    100    0.35618E+00    0.6644024865E+01    0.8794847550E+01
  1    100    0.35618E+00    0.6707301292E+01    0.8863568318E+01
  1    100    0.35618E+00    0.6770577720E+01    0.8764790713E+01
  1    100    0.35618E+00    0.6833854147E+01    0.8758366632E+01
  1    100    0.35618E+00    0.6897130574E+01    0.8654269911E+01
  1    100    0.35618E+00    0.6960407001E+01    0.8798337189E+01
  1    100    0.35618E+00    0.7023683429E+01    0.8884526242E+01
  1    100    0.35618E+00    0.7086959856E+01    0.8816449259E+01
  1    100    0.35618E+00    0.7150236283E+01    0.8832394862E+01
  1    100    0.35618E+00    0.7213512711E+01    0.8884540686E+01
  1    100    0.35618E+00    0.7276789138E+01    0.8929447214E+01
  1    100    0.35618E+00    0.7340065565E+01    0.8935037934E+01
  1    100    0.35618E+00    0.7403341992E+01    0.8932980050E+01
  1    100    0.35618E+00    0.7466618420E+01    0.8952100767E+01
  1    100    0.35618E+00    0.7529894847E+01    0.9001036170E+01
  1    100    0.35618E+00    0.7593171274E+01    0.8984184739E+01
  1    100    0.35618E+00    0.7656447702E+01    0.9062967444E+01
  1    100    0.35618E+00    0.7719724129E+01    0.8907011155E+01
  1    100    0.35618E+00    0.7783000556E+01    0.8987250160E+01
  1    100    0.35618E+00    0.7846276983E+01    0.8997877958E+01
  1    100    0.35618E+00    0.7909553411E+01    0.8985470180E+01
  1    100    0.35618E+00    0.7972829838E+01    0.8863558545E+01
  1    100    0.35618E+00    0.8036106265E+01    0.8879821922E+01
  1    100    0.35618E+00    0.8099382693E+01    0.8890146989E+01
  1    100    0.35618E+00    0.8162659120E+01    0.8793573674E+01
  1    100    0.35618E+00    0.8225935547E+01    0.8945489999E+01
  1    100    0.35618E+00    0.8289211974E+01    0.8857904866E+01
  1    100    0.35618E+00    0.8352488402E+01    0.8713006214E+01
  1    100    0.35618E+00    0.8415764829E+01    0.8721856897E+01
  1    100    0.35618E+00    0.8479041256E+01    0.8808502316E+01
  1    100    0.35618E+00    0.8542317684E+01    0.8707993368E+01
  1    100    0.35618E+00    0.8605594111E+01    0.8649839346E+01
  1    100    0.35618E+00    0.8668870538E+01    0.8584195495E+01
  1    100    0.35618E+00    0.8732146965E+01    0.8794292826E+01
  1    100    0.35618E+00    0.8795423393E+01    0.8598879377E+01
  1    100    0.35618E+00    0.8858699820E+01    0.8755400174E+01
  1    100    0.35618E+00    0.8921976247E+01    0.8715555475E+01
  1    100    0.35618E+00    0.8985252675E+01    0.8695294452E+01
  1    100    0.35618E+00    0.9048529102E+01    0.8648076896E+01
  1    100    0.35618E+00    0.9111805529E+01    0.8648045258E+01
  1    100    0.35618E+00    0.9175081956E+01    0.8765140490E+01
  1    100    0.35618E+00    0.9238358384E+01    0.8760747495E+01
  1    100    0.35618E+00    0.9301634811E+01    0.8777965462E+01
  1    100    0.35618E+00    0.9364911238E+01    0.8806529655E+01
  1    100    0.35618E+00    0.9428187666E+01    0.8733982029E+01
  1    100    0.35618E+00    0.9491464093E+01    0.8818543569E+01
  1    100    0.35618E+00    0.9554740520E+01    0.8727965428E+01
  1    100    0.35618E+00    0.9618016947E+01    0.8739023734E+01
  1    100    0.35618E+00    0.9681293375E+01    0.8633185206E+01
  1    100    0.35618E+00    0.9744569802E+01    0.8826458929E+01
  1    100    0.35618E+00    0.9807846229E+01    0.8769999748E+01
  1    100    0.35618E+00    0.9871122657E+01    0.8661344060E+01
  1    100    0.35618E+00    0.9934399084E+01    0.8809062187E+01
  1    100    0.35618E+00    0.9997675511E+01    0.8771862993E+01
  1    100    0.35618E+00    0.1006095194E+02    0.8740031396E+01
  1    100    0.35618E+00    0.1012422837E+02    0.8779988878E+01
  1    100    0.35618E+00    0.1018750479E+02    0.8911032176E+01
  1    100    0.35618E+00    0.1025078122E+02    0.8845920590E+01
  1    100    0.35618E+00    0.1031405765E+02    0.8946279508E+01
  1    100    0.35618E+00    0.1037733407E+02    0.8899476224E+01
  1    100    0.35618E+00    0.1044061050E+02    0.8865827438E+01
  1    100    0.35618E+00    0.1050388693E+02    0.8902325272E+01
  1    100    0.35618E+00    0.1056716336E+02    0.8840153855E+01
  1    100    0.35618E+00    0.1063043978E+02    0.8904179279E+01
  1    100    0.35618E+00    0.1069371621E+02    0.8810482223E+01
  1    100    0.35618E+00    0.1075699264E+02    0.8847361338E+01
  1    100    0.35618E+00    0.1082026907E+02    0.8758435816E+01
  1    100    0.35618E+00    0.1088354549E+02    0.8828385693E+01
  1    100    0.35618E+00    0.1094682192E+02    0.8821913301E+01
  1    100    0.35618E+00    0.1101009835E+02    0.8802986276E+01
  1    100    0.35618E+00    0.1107337477E+02    0.8951561828E+01
  1    100    0.35618E+00    0.1113665120E+02    0.8860742159E+01
  1    100    0.35618E+00    0.1119992763E+02    0.8853646637E+01
  1    100    0.35618E+00    0.1126320406E+02    0.8922153576E+01
  1    100    0.35618E+00    0.1132648048E+02    0.9002361173E+01
  1    100    0.35618E+00    0.1138975691E+02    0.8899730178E+01
  1    100    0.35618E+00    0.1145303334E+02    0.8957380560E+01
  1    100    0.35618E+00    0.1151630977E+02    0.8955081060E+01
  1    100    0.35618E+00    0.1157958619E+02    0.9048948470E+01
  1    100    0.35618E+00    0.1164286262E+02    0.8974250148E+01
  1    100    0.35618E+00    0.1170613905E+02    0.9068118246E+01
  1    100    0.35618E+00    0.1176941548E+02    0.9061086103E+01
  1    100    0.35618E+00    0.1183269190E+02    0.9098810287E+01
  1    100    0.35618E+00    0.1189596833E+02    0.9034548956E+01
  1    100    0.35618E+00    0.1195924476E+02    0.9019294940E+01
  1    100    0.35618E+00    0.1202252118E+02    0.8928272407E+01
