% itn    run  time           vxave               vyave               vaverun
  1      1    0.35618E-02    0.1132814079E+04    0.3706385516E+04    0.3875636894E+04
  1      2    0.71237E-02    0.6723821147E+03    0.3556801860E+04    0.3619797948E+04
  1      3    0.10685E-01   -0.3423829477E+04    0.2567148816E+04    0.4279352910E+04
  1      4    0.14247E-01   -0.2462842001E+04   -0.5332339143E+04    0.5873621665E+04
  1      5    0.17809E-01    0.1644235773E+04    0.2368336133E+04    0.2883145386E+04
  1      6    0.21371E-01    0.3745270668E+04   -0.1368863498E+04    0.3987585692E+04
  1      7    0.24933E-01   -0.6789152558E+03    0.7182514584E+03    0.9883375345E+03
  1      8    0.28495E-01   -0.9967875863E+03    0.9274355583E+03    0.1361514674E+04
  1      9    0.32056E-01   -0.5433596580E+04   -0.2621008265E+04    0.6032715485E+04
  1     10    0.35618E-01    0.3028901236E+04    0.2170976955E+04    0.3726578006E+04
  1     11    0.39180E-01    0.2305324736E+04    0.6345174948E+03    0.2391053029E+04
  1     12    0.42742E-01   -0.1987565539E+04   -0.2841462459E+03    0.2007773857E+04
  1     13    0.46304E-01   -0.5954340416E+03   -0.1639321175E+04    0.1744108830E+04
  1     14    0.49866E-01    0.3466539981E+04    0.1769277089E+04    0.3891945639E+04
  1     15    0.53427E-01   -0.2842074771E+04   -0.2439682157E+03    0.2852526861E+04
  1     16    0.56989E-01    0.6100472141E+02   -0.1525031106E+03    0.1642521683E+03
  1     17    0.60551E-01    0.2309307995E+04    0.2468095858E+04    0.3380000086E+04
  1     18    0.64113E-01   -0.3348763219E+03   -0.7943021612E+03    0.8620081637E+03
  1     19    0.67675E-01   -0.3345138852E+04    0.2093339841E+04    0.3946140599E+04
  1     20    0.71237E-01   -0.7735347689E+02    0.3302769584E+04    0.3303675300E+04
  1     21    0.74798E-01    0.1771928593E+04    0.1880879672E+04    0.2584074163E+04
  1     22    0.78360E-01    0.2648807183E+04    0.1588329186E+04    0.3088522154E+04
  1     23    0.81922E-01   -0.9253726730E+03   -0.3752999055E+04    0.3865399913E+04
  1     24    0.85484E-01   -0.1558180313E+04   -0.5977505239E+03    0.1668901308E+04
  1     25    0.89046E-01    0.6976087637E+03    0.7303183242E+03    0.1009961802E+04
  1     26    0.92608E-01   -0.1773724040E+03   -0.7068953139E+03    0.7288085857E+03
  1     27    0.96169E-01   -0.2107077579E+04    0.2871689757E+04    0.3561794208E+04
  1     28    0.99731E-01   -0.1064669162E+04    0.2404071414E+03    0.1091474240E+04
  1     29    0.10329E+00    0.3671779098E+03   -0.1196815854E+04    0.1251873718E+04
