% itn    run  time           mean square displacement
  1      1    0.35618E-02    0.14256E-01
  1      2    0.71237E-02    0.29387E-01
  1      3    0.10685E-01    0.44334E-01
  1      4    0.14247E-01    0.58374E-01
  1      5    0.17809E-01    0.71396E-01
  1      6    0.21371E-01    0.85397E-01
  1      7    0.24933E-01    0.10127E+00
  1      8    0.28495E-01    0.11474E+00
  1      9    0.32056E-01    0.12961E+00
  1     10    0.35618E-01    0.14329E+00
  1     11    0.39180E-01    0.15800E+00
  1     12    0.42742E-01    0.17512E+00
  1     13    0.46304E-01    0.18863E+00
  1     14    0.49866E-01    0.20277E+00
  1     15    0.53427E-01    0.21332E+00
  1     16    0.56989E-01    0.23013E+00
  1     17    0.60551E-01    0.24415E+00
  1     18    0.64113E-01    0.26007E+00
  1     19    0.67675E-01    0.27436E+00
  1     20    0.71237E-01    0.28938E+00
  1     21    0.74798E-01    0.29969E+00
  1     22    0.78360E-01    0.30891E+00
  1     23    0.81922E-01    0.32355E+00
  1     24    0.85484E-01    0.33701E+00
  1     25    0.89046E-01    0.35130E+00
  1     26    0.92608E-01    0.36489E+00
  1     27    0.96169E-01    0.38389E+00
  1     28    0.99731E-01    0.39373E+00
  1     29    0.10329E+00    0.40679E+00
  1     30    0.10685E+00    0.42305E+00
  1     31    0.11042E+00    0.43558E+00
  1     32    0.11398E+00    0.45072E+00
  1     33    0.11754E+00    0.46669E+00
  1     34    0.12110E+00    0.48539E+00
  1     35    0.12466E+00    0.50285E+00
  1     36    0.12823E+00    0.51402E+00
  1     37    0.13179E+00    0.53693E+00
  1     38    0.13535E+00    0.55626E+00
  1     39    0.13891E+00    0.56936E+00
  1     40    0.14247E+00    0.58225E+00
  1     41    0.14603E+00    0.59641E+00
  1     42    0.14960E+00    0.60963E+00
  1     43    0.15316E+00    0.62375E+00
  1     44    0.15672E+00    0.64349E+00
  1     45    0.16028E+00    0.65463E+00
  1     46    0.16384E+00    0.66564E+00
  1     47    0.16741E+00    0.68168E+00
  1     48    0.17097E+00    0.70146E+00
  1     49    0.17453E+00    0.72049E+00
  1     50    0.17809E+00    0.73948E+00
  1     51    0.18165E+00    0.75747E+00
  1     52    0.18522E+00    0.77177E+00
  1     53    0.18878E+00    0.79149E+00
  1     54    0.19234E+00    0.80427E+00
  1     55    0.19590E+00    0.81935E+00
  1     56    0.19946E+00    0.82697E+00
  1     57    0.20302E+00    0.83510E+00
  1     58    0.20659E+00    0.85677E+00
  1     59    0.21015E+00    0.87085E+00
  1     60    0.21371E+00    0.88225E+00
  1     61    0.21727E+00    0.89482E+00
  1     62    0.22083E+00    0.90930E+00
  1     63    0.22440E+00    0.91729E+00
  1     64    0.22796E+00    0.93589E+00
  1     65    0.23152E+00    0.95027E+00
  1     66    0.23508E+00    0.96748E+00
  1     67    0.23864E+00    0.98017E+00
  1     68    0.24220E+00    0.99593E+00
  1     69    0.24577E+00    0.10060E+01
  1     70    0.24933E+00    0.10202E+01
  1     71    0.25289E+00    0.10423E+01
  1     72    0.25645E+00    0.10555E+01
  1     73    0.26001E+00    0.10776E+01
  1     74    0.26358E+00    0.10896E+01
  1     75    0.26714E+00    0.11089E+01
  1     76    0.27070E+00    0.11219E+01
  1     77    0.27426E+00    0.11378E+01
  1     78    0.27782E+00    0.11584E+01
  1     79    0.28138E+00    0.11779E+01
  1     80    0.28495E+00    0.11907E+01
  1     81    0.28851E+00    0.12025E+01
  1     82    0.29207E+00    0.12156E+01
  1     83    0.29563E+00    0.12343E+01
  1     84    0.29919E+00    0.12487E+01
  1     85    0.30276E+00    0.12788E+01
  1     86    0.30632E+00    0.13039E+01
  1     87    0.30988E+00    0.13197E+01
  1     88    0.31344E+00    0.13243E+01
  1     89    0.31700E+00    0.13314E+01
  1     90    0.32056E+00    0.13381E+01
  1     91    0.32413E+00    0.13570E+01
  1     92    0.32769E+00    0.13678E+01
  1     93    0.33125E+00    0.13842E+01
  1     94    0.33481E+00    0.14044E+01
  1     95    0.33837E+00    0.14184E+01
  1     96    0.34194E+00    0.14331E+01
  1     97    0.34550E+00    0.14446E+01
  1     98    0.34906E+00    0.14549E+01
  1     99    0.35262E+00    0.14818E+01
  1    100    0.35618E+00    0.14972E+01


% itn    run  time           mean square displacement
  2      1    0.35618E-02    0.14157E-01
  2      2    0.71237E-02    0.28864E-01
  2      3    0.10685E-01    0.44549E-01
  2      4    0.14247E-01    0.58511E-01
  2      5    0.17809E-01    0.70544E-01
  2      6    0.21371E-01    0.85560E-01
  2      7    0.24933E-01    0.95981E-01
  2      8    0.28495E-01    0.11181E+00
  2      9    0.32056E-01    0.12911E+00
  2     10    0.35618E-01    0.14361E+00
  2     11    0.39180E-01    0.15678E+00
  2     12    0.42742E-01    0.16868E+00
  2     13    0.46304E-01    0.18422E+00
  2     14    0.49866E-01    0.19931E+00
  2     15    0.53427E-01    0.21590E+00
  2     16    0.56989E-01    0.23007E+00
  2     17    0.60551E-01    0.24396E+00
  2     18    0.64113E-01    0.26022E+00
  2     19    0.67675E-01    0.26460E+00
  2     20    0.71237E-01    0.27890E+00
  2     21    0.74798E-01    0.29475E+00
  2     22    0.78360E-01    0.30663E+00
  2     23    0.81922E-01    0.32130E+00
  2     24    0.85484E-01    0.33225E+00
  2     25    0.89046E-01    0.34661E+00
  2     26    0.92608E-01    0.36003E+00
  2     27    0.96169E-01    0.37386E+00
  2     28    0.99731E-01    0.38653E+00
  2     29    0.10329E+00    0.39742E+00
  2     30    0.10685E+00    0.41053E+00
  2     31    0.11042E+00    0.42525E+00
  2     32    0.11398E+00    0.43674E+00
  2     33    0.11754E+00    0.44453E+00
  2     34    0.12110E+00    0.45149E+00
  2     35    0.12466E+00    0.46702E+00
  2     36    0.12823E+00    0.48804E+00
  2     37    0.13179E+00    0.50173E+00
  2     38    0.13535E+00    0.51578E+00
  2     39    0.13891E+00    0.53529E+00
  2     40    0.14247E+00    0.54880E+00
  2     41    0.14603E+00    0.56103E+00
  2     42    0.14960E+00    0.57551E+00
  2     43    0.15316E+00    0.58492E+00
  2     44    0.15672E+00    0.60161E+00
  2     45    0.16028E+00    0.62275E+00
  2     46    0.16384E+00    0.63548E+00
  2     47    0.16741E+00    0.64951E+00
  2     48    0.17097E+00    0.66072E+00
  2     49    0.17453E+00    0.67229E+00
  2     50    0.17809E+00    0.68735E+00
  2     51    0.18165E+00    0.69910E+00
  2     52    0.18522E+00    0.71518E+00
  2     53    0.18878E+00    0.73157E+00
  2     54    0.19234E+00    0.74099E+00
  2     55    0.19590E+00    0.75461E+00
  2     56    0.19946E+00    0.77100E+00
  2     57    0.20302E+00    0.78479E+00
  2     58    0.20659E+00    0.79710E+00
  2     59    0.21015E+00    0.81490E+00
  2     60    0.21371E+00    0.82553E+00
  2     61    0.21727E+00    0.84058E+00
  2     62    0.22083E+00    0.86087E+00
  2     63    0.22440E+00    0.86904E+00
  2     64    0.22796E+00    0.88461E+00
  2     65    0.23152E+00    0.89423E+00
  2     66    0.23508E+00    0.91395E+00
  2     67    0.23864E+00    0.92462E+00
  2     68    0.24220E+00    0.93700E+00
  2     69    0.24577E+00    0.96212E+00
  2     70    0.24933E+00    0.97308E+00
  2     71    0.25289E+00    0.98450E+00
  2     72    0.25645E+00    0.10080E+01
  2     73    0.26001E+00    0.10118E+01
  2     74    0.26358E+00    0.10185E+01
  2     75    0.26714E+00    0.10326E+01
  2     76    0.27070E+00    0.10541E+01
  2     77    0.27426E+00    0.10631E+01
  2     78    0.27782E+00    0.10774E+01
  2     79    0.28138E+00    0.10881E+01
  2     80    0.28495E+00    0.10969E+01
  2     81    0.28851E+00    0.11109E+01
  2     82    0.29207E+00    0.11182E+01
  2     83    0.29563E+00    0.11266E+01
  2     84    0.29919E+00    0.11354E+01
  2     85    0.30276E+00    0.11549E+01
  2     86    0.30632E+00    0.11679E+01
  2     87    0.30988E+00    0.11889E+01
  2     88    0.31344E+00    0.11945E+01
  2     89    0.31700E+00    0.12063E+01
  2     90    0.32056E+00    0.12136E+01
  2     91    0.32413E+00    0.12295E+01
  2     92    0.32769E+00    0.12480E+01
  2     93    0.33125E+00    0.12597E+01
  2     94    0.33481E+00    0.12794E+01
  2     95    0.33837E+00    0.12907E+01
  2     96    0.34194E+00    0.13014E+01
  2     97    0.34550E+00    0.13178E+01
  2     98    0.34906E+00    0.13374E+01
  2     99    0.35262E+00    0.13543E+01
  2    100    0.35618E+00    0.13669E+01


% itn    run  time           mean square displacement
  3      1    0.35618E-02    0.14504E-01
  3      2    0.71237E-02    0.28081E-01
  3      3    0.10685E-01    0.42072E-01
  3      4    0.14247E-01    0.56341E-01
  3      5    0.17809E-01    0.71371E-01
  3      6    0.21371E-01    0.86025E-01
  3      7    0.24933E-01    0.10013E+00
  3      8    0.28495E-01    0.11240E+00
  3      9    0.32056E-01    0.12725E+00
  3     10    0.35618E-01    0.13830E+00
  3     11    0.39180E-01    0.15443E+00
  3     12    0.42742E-01    0.16432E+00
  3     13    0.46304E-01    0.17705E+00
  3     14    0.49866E-01    0.19240E+00
  3     15    0.53427E-01    0.20843E+00
  3     16    0.56989E-01    0.22484E+00
  3     17    0.60551E-01    0.23693E+00
  3     18    0.64113E-01    0.25181E+00
  3     19    0.67675E-01    0.26389E+00
  3     20    0.71237E-01    0.27630E+00
  3     21    0.74798E-01    0.29317E+00
  3     22    0.78360E-01    0.30808E+00
  3     23    0.81922E-01    0.32533E+00
  3     24    0.85484E-01    0.34087E+00
  3     25    0.89046E-01    0.35508E+00
  3     26    0.92608E-01    0.36757E+00
  3     27    0.96169E-01    0.38293E+00
  3     28    0.99731E-01    0.39941E+00
  3     29    0.10329E+00    0.40914E+00
  3     30    0.10685E+00    0.42164E+00
  3     31    0.11042E+00    0.43200E+00
  3     32    0.11398E+00    0.44910E+00
  3     33    0.11754E+00    0.46428E+00
  3     34    0.12110E+00    0.47872E+00
  3     35    0.12466E+00    0.49388E+00
  3     36    0.12823E+00    0.51452E+00
  3     37    0.13179E+00    0.53313E+00
  3     38    0.13535E+00    0.54873E+00
  3     39    0.13891E+00    0.57174E+00
