  0      1    0.10685E-03    0.40190E-03
  0      2    0.21371E-03    0.85789E-03
  0      3    0.32056E-03    0.13214E-02
  0      4    0.42742E-03    0.18032E-02
  0      5    0.53427E-03    0.22532E-02
  0      6    0.64113E-03    0.27514E-02
  0      7    0.74798E-03    0.32671E-02
  0      8    0.85484E-03    0.36640E-02
  0      9    0.96169E-03    0.41624E-02
  0     10    0.10685E-02    0.46403E-02
  0     11    0.11754E-02    0.48814E-02
  0     12    0.12823E-02    0.51276E-02
  0     13    0.13891E-02    0.55738E-02
  0     14    0.14960E-02    0.59128E-02
  0     15    0.16028E-02    0.59776E-02
  0     16    0.17097E-02    0.63911E-02
  0     17    0.18165E-02    0.69704E-02
  0     18    0.19234E-02    0.73620E-02
  0     19    0.20302E-02    0.80346E-02
  0     20    0.21371E-02    0.85431E-02
  0     21    0.22440E-02    0.90348E-02
  0     22    0.23508E-02    0.95714E-02
  0     23    0.24577E-02    0.10022E-01
  0     24    0.25645E-02    0.10629E-01
  0     25    0.26714E-02    0.11031E-01
  0     26    0.27782E-02    0.11637E-01
  0     27    0.28851E-02    0.12570E-01
  0     28    0.29919E-02    0.12970E-01
  0     29    0.30988E-02    0.13355E-01
  0     30    0.32056E-02    0.13782E-01
  0     31    0.33125E-02    0.13890E-01
  0     32    0.34194E-02    0.14417E-01
  0     33    0.35262E-02    0.15119E-01
  0     34    0.36331E-02    0.15475E-01
  0     35    0.37399E-02    0.15875E-01
  0     36    0.38468E-02    0.16255E-01
  0     37    0.39536E-02    0.16722E-01
  0     38    0.40605E-02    0.17229E-01
  0     39    0.41673E-02    0.17636E-01
  0     40    0.42742E-02    0.17878E-01
  0     41    0.43810E-02    0.18115E-01
  0     42    0.44879E-02    0.18145E-01
  0     43    0.45948E-02    0.18833E-01
  0     44    0.47016E-02    0.19370E-01
  0     45    0.48085E-02    0.19877E-01
  0     46    0.49153E-02    0.20852E-01
  0     47    0.50222E-02    0.21350E-01
  0     48    0.51290E-02    0.21586E-01
  0     49    0.52359E-02    0.21893E-01
  0     50    0.53427E-02    0.22206E-01
  0     51    0.54496E-02    0.22895E-01
  0     52    0.55565E-02    0.23715E-01
  0     53    0.56633E-02    0.24170E-01
  0     54    0.57702E-02    0.24702E-01
  0     55    0.58770E-02    0.24577E-01
  0     56    0.59839E-02    0.24824E-01
  0     57    0.60907E-02    0.25421E-01
  0     58    0.61976E-02    0.26022E-01
  0     59    0.63044E-02    0.26523E-01
  0     60    0.64113E-02    0.27087E-01
  0     61    0.65181E-02    0.27715E-01
  0     62    0.66250E-02    0.28604E-01
  0     63    0.67319E-02    0.29180E-01
  0     64    0.68387E-02    0.28978E-01
  0     65    0.69456E-02    0.28922E-01
  0     66    0.70524E-02    0.29263E-01
  0     67    0.71593E-02    0.29954E-01
  0     68    0.72661E-02    0.30338E-01
  0     69    0.73730E-02    0.31073E-01
  0     70    0.74798E-02    0.31488E-01
  0     71    0.75867E-02    0.32012E-01
  0     72    0.76935E-02    0.32441E-01
  0     73    0.78004E-02    0.32888E-01
  0     74    0.79073E-02    0.33326E-01
  0     75    0.80141E-02    0.33589E-01
  0     76    0.81210E-02    0.34260E-01
  0     77    0.82278E-02    0.34406E-01
  0     78    0.83347E-02    0.34825E-01
  0     79    0.84415E-02    0.34798E-01
  0     80    0.85484E-02    0.35014E-01
  0     81    0.86552E-02    0.35462E-01
  0     82    0.87621E-02    0.36219E-01
  0     83    0.88690E-02    0.35963E-01
  0     84    0.89758E-02    0.35946E-01
  0     85    0.90827E-02    0.36310E-01
  0     86    0.91895E-02    0.37063E-01
  0     87    0.92964E-02    0.37249E-01
  0     88    0.94032E-02    0.38001E-01
  0     89    0.95101E-02    0.37844E-01
  0     90    0.96169E-02    0.38564E-01
  0     91    0.97238E-02    0.38967E-01
  0     92    0.98306E-02    0.39366E-01
  0     93    0.99375E-02    0.40281E-01
  0     94    0.10044E-01    0.40899E-01
  0     95    0.10151E-01    0.41325E-01
  0     96    0.10258E-01    0.42391E-01
  0     97    0.10365E-01    0.42748E-01
  0     98    0.10472E-01    0.43049E-01
  0     99    0.10579E-01    0.43172E-01
  0    100    0.10685E-01    0.43267E-01
  0    101    0.10792E-01    0.43346E-01
  0    102    0.10899E-01    0.42714E-01
  0    103    0.11006E-01    0.42520E-01
  0    104    0.11113E-01    0.43522E-01
  0    105    0.11220E-01    0.43390E-01
  0    106    0.11327E-01    0.43964E-01
  0    107    0.11433E-01    0.45023E-01
  0    108    0.11540E-01    0.45121E-01
  0    109    0.11647E-01    0.45524E-01
  0    110    0.11754E-01    0.46019E-01
  0    111    0.11861E-01    0.46154E-01
  0    112    0.11968E-01    0.46304E-01
  0    113    0.12075E-01    0.46461E-01
  0    114    0.12181E-01    0.46320E-01
  0    115    0.12288E-01    0.47218E-01
  0    116    0.12395E-01    0.47339E-01
  0    117    0.12502E-01    0.46632E-01
  0    118    0.12609E-01    0.47970E-01
  0    119    0.12716E-01    0.48114E-01
  0    120    0.12823E-01    0.48623E-01
  0    121    0.12929E-01    0.48915E-01
  0    122    0.13036E-01    0.48340E-01
  0    123    0.13143E-01    0.48710E-01
  0    124    0.13250E-01    0.49036E-01
  0    125    0.13357E-01    0.49062E-01
  0    126    0.13464E-01    0.48971E-01
  0    127    0.13571E-01    0.49107E-01
  0    128    0.13677E-01    0.48432E-01
  0    129    0.13784E-01    0.49550E-01
  0    130    0.13891E-01    0.49667E-01
  0    131    0.13998E-01    0.50157E-01
  0    132    0.14105E-01    0.50889E-01
  0    133    0.14212E-01    0.52238E-01
  0    134    0.14319E-01    0.52994E-01
  0    135    0.14425E-01    0.52675E-01
  0    136    0.14532E-01    0.52966E-01
  0    137    0.14639E-01    0.53891E-01
  0    138    0.14746E-01    0.54275E-01
  0    139    0.14853E-01    0.54072E-01
  0    140    0.14960E-01    0.55189E-01
  0    141    0.15067E-01    0.55676E-01
  0    142    0.15173E-01    0.55403E-01
  0    143    0.15280E-01    0.56744E-01
  0    144    0.15387E-01    0.57391E-01
  0    145    0.15494E-01    0.58838E-01
  0    146    0.15601E-01    0.59283E-01
  0    147    0.15708E-01    0.58959E-01
  0    148    0.15815E-01    0.59188E-01
  0    149    0.15921E-01    0.59861E-01
  0    150    0.16028E-01    0.60012E-01
  0    151    0.16135E-01    0.59678E-01
  0    152    0.16242E-01    0.59967E-01
  0    153    0.16349E-01    0.59661E-01
  0    154    0.16456E-01    0.59896E-01
  0    155    0.16562E-01    0.59831E-01
  0    156    0.16669E-01    0.60409E-01
  0    157    0.16776E-01    0.60838E-01
  0    158    0.16883E-01    0.60986E-01
  0    159    0.16990E-01    0.61665E-01
  0    160    0.17097E-01    0.61788E-01
  0    161    0.17204E-01    0.62087E-01
  0    162    0.17310E-01    0.62252E-01
  0    163    0.17417E-01    0.62190E-01
  0    164    0.17524E-01    0.63734E-01
  0    165    0.17631E-01    0.64356E-01
  0    166    0.17738E-01    0.63916E-01
  0    167    0.17845E-01    0.63254E-01
  0    168    0.17952E-01    0.63092E-01
  0    169    0.18058E-01    0.63011E-01
  0    170    0.18165E-01    0.63883E-01
  0    171    0.18272E-01    0.64150E-01
  0    172    0.18379E-01    0.64551E-01
  0    173    0.18486E-01    0.65329E-01
  0    174    0.18593E-01    0.65608E-01
  0    175    0.18700E-01    0.65266E-01
  0    176    0.18806E-01    0.65324E-01
  0    177    0.18913E-01    0.65744E-01
  0    178    0.19020E-01    0.66587E-01
  0    179    0.19127E-01    0.67290E-01
  0    180    0.19234E-01    0.66502E-01
  0    181    0.19341E-01    0.67057E-01
  0    182    0.19448E-01    0.67308E-01
  0    183    0.19554E-01    0.68005E-01
  0    184    0.19661E-01    0.68327E-01
  0    185    0.19768E-01    0.68897E-01
  0    186    0.19875E-01    0.69948E-01
  0    187    0.19982E-01    0.70326E-01
  0    188    0.20089E-01    0.69710E-01
  0    189    0.20196E-01    0.70623E-01
  0    190    0.20302E-01    0.71502E-01
  0    191    0.20409E-01    0.72061E-01
  0    192    0.20516E-01    0.72524E-01
  0    193    0.20623E-01    0.72758E-01
  0    194    0.20730E-01    0.72163E-01
  0    195    0.20837E-01    0.72450E-01
  0    196    0.20944E-01    0.72791E-01
  0    197    0.21050E-01    0.73442E-01
  0    198    0.21157E-01    0.73294E-01
  0    199    0.21264E-01    0.72782E-01
  0    200    0.21371E-01    0.73513E-01
  0    201    0.21478E-01    0.73956E-01
  0    202    0.21585E-01    0.73757E-01
  0    203    0.21692E-01    0.73875E-01
  0    204    0.21798E-01    0.74742E-01
  0    205    0.21905E-01    0.75686E-01
  0    206    0.22012E-01    0.76207E-01
  0    207    0.22119E-01    0.77256E-01
  0    208    0.22226E-01    0.76985E-01
  0    209    0.22333E-01    0.77405E-01
  0    210    0.22440E-01    0.78664E-01
  0    211    0.22546E-01    0.77884E-01
  0    212    0.22653E-01    0.77547E-01
  0    213    0.22760E-01    0.78312E-01
  0    214    0.22867E-01    0.77561E-01
  0    215    0.22974E-01    0.77880E-01
  0    216    0.23081E-01    0.78134E-01
  0    217    0.23187E-01    0.79171E-01
  0    218    0.23294E-01    0.79625E-01
  0    219    0.23401E-01    0.80315E-01
  0    220    0.23508E-01    0.79251E-01
  0    221    0.23615E-01    0.79352E-01
  0    222    0.23722E-01    0.78693E-01
  0    223    0.23829E-01    0.78959E-01
  0    224    0.23935E-01    0.78714E-01
  0    225    0.24042E-01    0.79167E-01
  0    226    0.24149E-01    0.78825E-01
  0    227    0.24256E-01    0.79788E-01
  0    228    0.24363E-01    0.80720E-01
  0    229    0.24470E-01    0.80798E-01
  0    230    0.24577E-01    0.80872E-01
  0    231    0.24683E-01    0.80888E-01
  0    232    0.24790E-01    0.81824E-01
  0    233    0.24897E-01    0.81455E-01
  0    234    0.25004E-01    0.81978E-01
  0    235    0.25111E-01    0.81875E-01
  0    236    0.25218E-01    0.82104E-01
  0    237    0.25325E-01    0.81995E-01
  0    238    0.25431E-01    0.81331E-01
  0    239    0.25538E-01    0.82086E-01
  0    240    0.25645E-01    0.82792E-01
  0    241    0.25752E-01    0.82850E-01
  0    242    0.25859E-01    0.82614E-01
  0    243    0.25966E-01    0.83786E-01
  0    244    0.26073E-01    0.83910E-01
  0    245    0.26179E-01    0.83029E-01
  0    246    0.26286E-01    0.83380E-01
  0    247    0.26393E-01    0.83786E-01
  0    248    0.26500E-01    0.84638E-01
  0    249    0.26607E-01    0.85218E-01
  0    250    0.26714E-01    0.85031E-01
  0    251    0.26821E-01    0.85394E-01
  0    252    0.26927E-01    0.85693E-01
  0    253    0.27034E-01    0.85182E-01
  0    254    0.27141E-01    0.85677E-01
  0    255    0.27248E-01    0.86793E-01
  0    256    0.27355E-01    0.87967E-01
  0    257    0.27462E-01    0.88666E-01
  0    258    0.27569E-01    0.88766E-01
  0    259    0.27675E-01    0.89157E-01
  0    260    0.27782E-01    0.88842E-01
  0    261    0.27889E-01    0.88980E-01
  0    262    0.27996E-01    0.88719E-01
  0    263    0.28103E-01    0.89052E-01
  0    264    0.28210E-01    0.90383E-01
  0    265    0.28317E-01    0.91689E-01
  0    266    0.28423E-01    0.92889E-01
  0    267    0.28530E-01    0.92768E-01
  0    268    0.28637E-01    0.92687E-01
  0    269    0.28744E-01    0.93774E-01
  0    270    0.28851E-01    0.94500E-01
  0    271    0.28958E-01    0.93924E-01
  0    272    0.29065E-01    0.95199E-01
  0    273    0.29171E-01    0.95736E-01
  0    274    0.29278E-01    0.95537E-01
  0    275    0.29385E-01    0.95446E-01
  0    276    0.29492E-01    0.95738E-01
  0    277    0.29599E-01    0.95940E-01
  0    278    0.29706E-01    0.96949E-01
  0    279    0.29812E-01    0.96987E-01
  0    280    0.29919E-01    0.96646E-01
  0    281    0.30026E-01    0.96296E-01
  0    282    0.30133E-01    0.96440E-01
  0    283    0.30240E-01    0.96214E-01
  0    284    0.30347E-01    0.97669E-01
  0    285    0.30454E-01    0.98474E-01
  0    286    0.30560E-01    0.98547E-01
  0    287    0.30667E-01    0.99310E-01
  0    288    0.30774E-01    0.99322E-01
  0    289    0.30881E-01    0.10056E+00
  0    290    0.30988E-01    0.10056E+00
  0    291    0.31095E-01    0.99345E-01
  0    292    0.31202E-01    0.98076E-01
  0    293    0.31308E-01    0.98815E-01
  0    294    0.31415E-01    0.99566E-01
  0    295    0.31522E-01    0.10003E+00
  0    296    0.31629E-01    0.10015E+00
  0    297    0.31736E-01    0.10050E+00
  0    298    0.31843E-01    0.10050E+00
  0    299    0.31950E-01    0.10068E+00
  0    300    0.32056E-01    0.10109E+00
  0    301    0.32163E-01    0.10090E+00
  0    302    0.32270E-01    0.10096E+00
  0    303    0.32377E-01    0.10014E+00
  0    304    0.32484E-01    0.10069E+00
  0    305    0.32591E-01    0.10135E+00
  0    306    0.32698E-01    0.10208E+00
  0    307    0.32804E-01    0.10381E+00
  0    308    0.32911E-01    0.10329E+00
  0    309    0.33018E-01    0.10385E+00
  0    310    0.33125E-01    0.10472E+00
  0    311    0.33232E-01    0.10440E+00
  0    312    0.33339E-01    0.10532E+00
  0    313    0.33446E-01    0.10584E+00
  0    314    0.33552E-01    0.10518E+00
