% itn    run  time           mean square displacement
  1      1    0.35618E-02    0.93903E-01
  1      2    0.71237E-02    0.22611E+00
  1      3    0.10685E-01    0.37084E+00
  1      4    0.14247E-01    0.50653E+00
  1      5    0.17809E-01    0.63276E+00
  1      6    0.21371E-01    0.75532E+00
  1      7    0.24933E-01    0.87506E+00
  1      8    0.28495E-01    0.97373E+00
  1      9    0.32056E-01    0.10851E+01
  1     10    0.35618E-01    0.11971E+01
  1     11    0.39180E-01    0.13286E+01
  1     12    0.42742E-01    0.14747E+01
  1     13    0.46304E-01    0.15957E+01
  1     14    0.49866E-01    0.17048E+01
  1     15    0.53427E-01    0.18128E+01
  1     16    0.56989E-01    0.19361E+01
  1     17    0.60551E-01    0.20690E+01
  1     18    0.64113E-01    0.22031E+01
  1     19    0.67675E-01    0.23394E+01
  1     20    0.71237E-01    0.24328E+01
  1     21    0.74798E-01    0.25382E+01
  1     22    0.78360E-01    0.26597E+01
  1     23    0.81922E-01    0.27818E+01
  1     24    0.85484E-01    0.29044E+01
  1     25    0.89046E-01    0.30088E+01
  1     26    0.92608E-01    0.31444E+01
  1     27    0.96169E-01    0.33066E+01
  1     28    0.99731E-01    0.34364E+01
  1     29    0.10329E+00    0.35479E+01
  1     30    0.10685E+00    0.36154E+01
  1     31    0.11042E+00    0.37025E+01
  1     32    0.11398E+00    0.37900E+01
  1     33    0.11754E+00    0.39064E+01
  1     34    0.12110E+00    0.40193E+01
  1     35    0.12466E+00    0.41004E+01
  1     36    0.12823E+00    0.41947E+01
  1     37    0.13179E+00    0.43004E+01
  1     38    0.13535E+00    0.44052E+01
  1     39    0.13891E+00    0.45764E+01
  1     40    0.14247E+00    0.47147E+01
  1     41    0.14603E+00    0.47578E+01
  1     42    0.14960E+00    0.48885E+01
  1     43    0.15316E+00    0.49802E+01
  1     44    0.15672E+00    0.50835E+01
  1     45    0.16028E+00    0.51546E+01
  1     46    0.16384E+00    0.52715E+01
  1     47    0.16741E+00    0.53995E+01
  1     48    0.17097E+00    0.55166E+01
  1     49    0.17453E+00    0.56347E+01
  1     50    0.17809E+00    0.57462E+01
  1     51    0.18165E+00    0.58337E+01
  1     52    0.18522E+00    0.59604E+01
  1     53    0.18878E+00    0.61520E+01
  1     54    0.19234E+00    0.63344E+01
  1     55    0.19590E+00    0.65144E+01
  1     56    0.19946E+00    0.66116E+01
  1     57    0.20302E+00    0.67832E+01
  1     58    0.20659E+00    0.69281E+01
  1     59    0.21015E+00    0.70609E+01
  1     60    0.21371E+00    0.71597E+01
  1     61    0.21727E+00    0.72756E+01
  1     62    0.22083E+00    0.73338E+01
  1     63    0.22440E+00    0.74495E+01
  1     64    0.22796E+00    0.75982E+01
  1     65    0.23152E+00    0.77423E+01
  1     66    0.23508E+00    0.79184E+01
  1     67    0.23864E+00    0.80690E+01
  1     68    0.24220E+00    0.81742E+01
  1     69    0.24577E+00    0.82217E+01
  1     70    0.24933E+00    0.82680E+01
  1     71    0.25289E+00    0.83272E+01
  1     72    0.25645E+00    0.83894E+01
  1     73    0.26001E+00    0.84973E+01
  1     74    0.26358E+00    0.85858E+01
  1     75    0.26714E+00    0.86736E+01
  1     76    0.27070E+00    0.88858E+01
  1     77    0.27426E+00    0.90204E+01
  1     78    0.27782E+00    0.91795E+01
  1     79    0.28138E+00    0.92513E+01
  1     80    0.28495E+00    0.93908E+01
  1     81    0.28851E+00    0.94895E+01
  1     82    0.29207E+00    0.96315E+01
  1     83    0.29563E+00    0.98314E+01
  1     84    0.29919E+00    0.99616E+01
  1     85    0.30276E+00    0.10088E+02
  1     86    0.30632E+00    0.10205E+02
  1     87    0.30988E+00    0.10265E+02
  1     88    0.31344E+00    0.10350E+02
  1     89    0.31700E+00    0.10462E+02
  1     90    0.32056E+00    0.10565E+02
  1     91    0.32413E+00    0.10597E+02
  1     92    0.32769E+00    0.10712E+02
  1     93    0.33125E+00    0.10810E+02
  1     94    0.33481E+00    0.10962E+02
  1     95    0.33837E+00    0.11081E+02
  1     96    0.34194E+00    0.11179E+02
  1     97    0.34550E+00    0.11317E+02
  1     98    0.34906E+00    0.11407E+02
  1     99    0.35262E+00    0.11520E+02
  1    100    0.35618E+00    0.11634E+02


% itn    run  time           mean square displacement
  2      1    0.35618E-02    0.96794E-01
  2      2    0.71237E-02    0.22894E+00
  2      3    0.10685E-01    0.36757E+00
  2      4    0.14247E-01    0.49713E+00
  2      5    0.17809E-01    0.61067E+00
  2      6    0.21371E-01    0.74434E+00
  2      7    0.24933E-01    0.86686E+00
  2      8    0.28495E-01    0.98363E+00
  2      9    0.32056E-01    0.11363E+01
  2     10    0.35618E-01    0.12624E+01
  2     11    0.39180E-01    0.13961E+01
  2     12    0.42742E-01    0.15093E+01
  2     13    0.46304E-01    0.16329E+01
  2     14    0.49866E-01    0.17317E+01
  2     15    0.53427E-01    0.18254E+01
  2     16    0.56989E-01    0.19264E+01
  2     17    0.60551E-01    0.20469E+01
  2     18    0.64113E-01    0.21789E+01
  2     19    0.67675E-01    0.22875E+01
  2     20    0.71237E-01    0.24158E+01
  2     21    0.74798E-01    0.25511E+01
  2     22    0.78360E-01    0.27036E+01
  2     23    0.81922E-01    0.28394E+01
  2     24    0.85484E-01    0.29772E+01
  2     25    0.89046E-01    0.30800E+01
  2     26    0.92608E-01    0.31626E+01
  2     27    0.96169E-01    0.32442E+01
  2     28    0.99731E-01    0.33367E+01
  2     29    0.10329E+00    0.34593E+01
  2     30    0.10685E+00    0.36158E+01
  2     31    0.11042E+00    0.37218E+01
  2     32    0.11398E+00    0.38164E+01
  2     33    0.11754E+00    0.39637E+01
  2     34    0.12110E+00    0.40701E+01
  2     35    0.12466E+00    0.41760E+01
  2     36    0.12823E+00    0.42825E+01
  2     37    0.13179E+00    0.43518E+01
  2     38    0.13535E+00    0.44797E+01
  2     39    0.13891E+00    0.46337E+01
  2     40    0.14247E+00    0.47355E+01
  2     41    0.14603E+00    0.48197E+01
  2     42    0.14960E+00    0.49747E+01
  2     43    0.15316E+00    0.51117E+01
  2     44    0.15672E+00    0.52562E+01
  2     45    0.16028E+00    0.53871E+01
