% run    par  time              vx                  vy
  1      1    0.35618E-02   -0.5828633881E+02    0.4356865788E+04
  1      2    0.35618E-02   -0.1259972955E+04    0.1908675455E+04
  1      3    0.35618E-02    0.2321733257E+04    0.2330851081E+04
  1      4    0.35618E-02    0.6684499840E+04   -0.4373189293E+03
  1      5    0.35618E-02   -0.4026901890E+04   -0.2900869616E+04
  1      6    0.35618E-02   -0.3368255826E+04   -0.1202248357E+04
  1      7    0.35618E-02    0.1465636615E+02   -0.6319993484E+03
  1      8    0.35618E-02   -0.3964027366E+04    0.2330758062E+04
  1      9    0.35618E-02   -0.7287449386E+03   -0.2727433511E+04
  1     10    0.35618E-02    0.9639322528E+03    0.2300917253E+04
  1     11    0.35618E-02   -0.1673355762E+03   -0.8662396948E+03
  1     12    0.35618E-02    0.9183681553E+03    0.5034375461E+04
  1     13    0.35618E-02    0.1424495752E+04    0.1710327290E+04
  1     14    0.35618E-02    0.3438864792E+04    0.8263223100E+03
  1     15    0.35618E-02    0.3609992117E+04   -0.3696112152E+04
  1     16    0.35618E-02   -0.3653289312E+02    0.1517535174E+04
  1     17    0.35618E-02    0.2115679786E+04   -0.1916096971E+03
  1     18    0.35618E-02    0.1024206001E+04   -0.2285825297E+04
  1     19    0.35618E-02    0.4830622011E+03   -0.4019728933E+04
  1     20    0.35618E-02   -0.1780145799E+04   -0.1495491039E+04
  1     21    0.35618E-02    0.1433660713E+04    0.2346710193E+03
  1     22    0.35618E-02    0.2833103705E+04   -0.2760033782E+04
  1     23    0.35618E-02    0.5530309835E+02    0.2096870413E+04
  1     24    0.35618E-02    0.1668793888E+04   -0.1247416110E+04
  1     25    0.35618E-02    0.2520932699E+04    0.2276718745E+04
  1     26    0.35618E-02    0.4018810763E+03   -0.1759046143E+04
  1     27    0.35618E-02   -0.2461891818E+04   -0.1942188017E+04
  1     28    0.35618E-02   -0.3503672952E+04   -0.9027308937E+03
  1     29    0.35618E-02    0.7772409748E+03    0.1326224639E+04
  1     30    0.35618E-02   -0.3066463331E+03    0.7888366943E+03
  1     31    0.35618E-02   -0.1506126560E+04   -0.4470680016E+04
  1     32    0.35618E-02   -0.3657499524E+04    0.6472533105E+03
  1     33    0.35618E-02    0.1253784395E+04   -0.2816707891E+04
  1     34    0.35618E-02    0.2362181580E+03   -0.6855351520E+04
  1     35    0.35618E-02    0.5592472990E+03    0.2404467571E+04
  1     36    0.35618E-02   -0.5146480762E+03   -0.6643550102E+04
  1     37    0.35618E-02    0.6775755332E+03    0.3141126185E+04
  1     38    0.35618E-02    0.2302840534E+04    0.7879413286E+03
  1     39    0.35618E-02    0.4628196287E+03   -0.1710724229E+04
  1     40    0.35618E-02   -0.6854459402E+04    0.7860602408E+03
  1     41    0.35618E-02    0.1698039486E+04    0.3368299464E+04
  1     42    0.35618E-02    0.1822879409E+03   -0.1156438815E+04
  1     43    0.35618E-02    0.5101379183E+04   -0.1716684786E+04
  1     44    0.35618E-02    0.4367616421E+04    0.3109498998E+03
  1     45    0.35618E-02    0.5604367422E+04   -0.1676946596E+04
  1     46    0.35618E-02   -0.5819052395E+03   -0.2722252942E+04
  1     47    0.35618E-02    0.5034459916E+03   -0.2763177853E+04
  1     48    0.35618E-02    0.5002495635E+03   -0.2716396960E+03
  1     49    0.35618E-02   -0.3678739503E+04    0.3395333913E+03
  1     50    0.35618E-02    0.4221386868E+03   -0.4376122945E+04
  1     51    0.35618E-02    0.2334640906E+04    0.3111711438E+03
  1     52    0.35618E-02    0.2575060996E+04   -0.2027274043E+03
  1     53    0.35618E-02    0.2080240582E+03   -0.6888485719E+04
  1     54    0.35618E-02   -0.9160078737E+03    0.6467246432E+04
  1     55    0.35618E-02    0.4328906621E+04   -0.1205427997E+04
  1     56    0.35618E-02   -0.1319830512E+04    0.2151149045E+03
  1     57    0.35618E-02   -0.1377425969E+04   -0.4008849068E+04
  1     58    0.35618E-02   -0.2495228446E+04   -0.3209928701E+04
  1     59    0.35618E-02    0.1573361089E+04   -0.5434727205E+03
  1     60    0.35618E-02    0.4422956246E+04    0.2761602997E+04
  1     61    0.35618E-02   -0.3533879253E+04    0.2234118697E+04
  1     62    0.35618E-02    0.1128147904E+03    0.8260543150E+03
  1     63    0.35618E-02   -0.2206007423E+04    0.1212908819E+04
  1     64    0.35618E-02    0.1088294760E+04    0.4810093853E+04
  1     65    0.35618E-02    0.7811357979E+03   -0.2321039187E+04
  1     66    0.35618E-02   -0.1769631395E+04   -0.3838078337E+04
  1     67    0.35618E-02   -0.1698732129E+04   -0.5311489166E+03
  1     68    0.35618E-02   -0.3317069834E+02    0.1707218394E+04
  1     69    0.35618E-02   -0.2662706534E+04   -0.2859985104E+04
  1     70    0.35618E-02   -0.3783150128E+03    0.1040990095E+04
  1     71    0.35618E-02    0.1833961182E+04   -0.1531621789E+04
  1     72    0.35618E-02   -0.5490885267E+03   -0.1681865506E+04
  1     73    0.35618E-02   -0.1761618706E+04   -0.1833013855E+04
  1     74    0.35618E-02   -0.2681147515E+04    0.3751805851E+03
  1     75    0.35618E-02    0.1540131470E+04   -0.1792156248E+04
  1     76    0.35618E-02    0.2459599551E+04   -0.1996389400E+04
  1     77    0.35618E-02   -0.6761835963E+02    0.1504728628E+04
  1     78    0.35618E-02    0.2702001297E+04    0.4993398446E+04
  1     79    0.35618E-02   -0.6618877861E+03   -0.2467316714E+03
  1     80    0.35618E-02   -0.1008126084E+04    0.2990411219E+04
  1     81    0.35618E-02   -0.2337069812E+04    0.3044996278E+04
  1     82    0.35618E-02   -0.6999854038E+03    0.2343689909E+04
  1     83    0.35618E-02    0.7654015753E+02   -0.1345390800E+04
  1     84    0.35618E-02   -0.2566461411E+04   -0.1298249835E+04
  1     85    0.35618E-02   -0.5060178932E+03    0.2901985134E+04
  1     86    0.35618E-02    0.1642577767E+04   -0.9667415903E+03
  1     87    0.35618E-02    0.2023239670E+04   -0.6010699328E+03
  1     88    0.35618E-02    0.8304785072E+03   -0.4660903040E+03
  1     89    0.35618E-02   -0.1357414662E+04   -0.1645169068E+02
  1     90    0.35618E-02    0.1489650522E+03    0.8517591120E+03
  1     91    0.35618E-02    0.3411671968E+04   -0.2267834447E+04
  1     92    0.35618E-02    0.1297852425E+04    0.5326558726E+04
  1     93    0.35618E-02   -0.1665050250E+04   -0.2098193648E+04
  1     94    0.35618E-02   -0.1344957767E+04    0.1247895710E+03
  1     95    0.35618E-02    0.3314043123E+03   -0.6457921573E+03
  1     96    0.35618E-02    0.1963537158E+03   -0.1206515767E+04
  1     97    0.35618E-02    0.4796140916E+03   -0.5749796734E+04
  1     98    0.35618E-02    0.2712350984E+03    0.2353171920E+04
  1     99    0.35618E-02    0.7454127945E+04    0.2286280522E+04
  1    100    0.35618E-02   -0.1165980699E+04    0.3832738257E+04
  1    101    0.35618E-02    0.3122612397E+04    0.2825439823E+04
  1    102    0.35618E-02    0.9682634792E+03    0.1002715981E+04
  1    103    0.35618E-02    0.5414731273E+03   -0.2598429869E+04
  1    104    0.35618E-02   -0.3589297873E+04    0.1038414469E+04
  1    105    0.35618E-02    0.2029026280E+04    0.1800248783E+03
  1    106    0.35618E-02   -0.2661424563E+04    0.2154090410E+04
  1    107    0.35618E-02   -0.3110105138E+03    0.8171152465E+03
  1    108    0.35618E-02   -0.2108605721E+04    0.3499544002E+04
  1    109    0.35618E-02    0.7932359385E+03    0.2928808688E+03
  1    110    0.35618E-02    0.7719801999E+03   -0.2531317402E+04
  1    111    0.35618E-02    0.5296246322E+04    0.2829480180E+04
  1    112    0.35618E-02    0.1439877553E+04    0.2464027791E+04
  1    113    0.35618E-02    0.4757865742E+04    0.1170266284E+04
  1    114    0.35618E-02    0.3354136794E+04    0.4811010457E+04
  1    115    0.35618E-02    0.3488670424E+04   -0.3777337861E+04
  1    116    0.35618E-02    0.6344277416E+03   -0.1578789012E+04
  1    117    0.35618E-02   -0.1965195468E+04   -0.1355845040E+04
  1    118    0.35618E-02   -0.3193269910E+02    0.9732410185E+03
  1    119    0.35618E-02   -0.7875691392E+03   -0.2841275195E+04
  1    120    0.35618E-02   -0.1291280274E+04   -0.8798852663E+03
  1    121    0.35618E-02    0.2835273616E+04   -0.3449455690E+04
  1    122    0.35618E-02   -0.4284645844E+03   -0.4246735777E+03
  1    123    0.35618E-02   -0.1265297444E+03    0.8312977550E+03
  1    124    0.35618E-02   -0.5350265407E+03    0.2253603838E+04
  1    125    0.35618E-02   -0.3367606081E+03   -0.2684168949E+03
  1    126    0.35618E-02    0.1618003887E+04    0.2784808116E+04
  1    127    0.35618E-02    0.7417076407E+03   -0.4259287108E+02
  1    128    0.35618E-02    0.3584945613E+04    0.1217627348E+04
  1    129    0.35618E-02   -0.4592913271E+03    0.8321348556E+03
  1    130    0.35618E-02    0.7941536402E+03   -0.7792704191E+03
  1    131    0.35618E-02    0.1333851702E+04    0.2313165881E+04
  1    132    0.35618E-02    0.1643651834E+04    0.1321397918E+04
  1    133    0.35618E-02   -0.5333615932E+04    0.4108719042E+02
  1    134    0.35618E-02    0.5556403667E+04   -0.1841013157E+04
  1    135    0.35618E-02    0.2121083248E+03    0.8875851290E+03
  1    136    0.35618E-02    0.8656046909E+03   -0.3701105371E+04
  1    137    0.35618E-02    0.2888557496E+04    0.3985607265E+03
  1    138    0.35618E-02   -0.1070961680E+04    0.4578175128E+04
  1    139    0.35618E-02   -0.1931191468E+04   -0.2057064682E+04
  1    140    0.35618E-02    0.3584944390E+04    0.2129868367E+03
  1    141    0.35618E-02    0.1451982879E+04   -0.3351402248E+04
  1    142    0.35618E-02   -0.4185070248E+03   -0.3200460306E+04
  1    143    0.35618E-02    0.2015179220E+04   -0.2273108342E+04
  1    144    0.35618E-02   -0.2017596872E+04    0.4921301971E+04
  1    145    0.35618E-02   -0.9115713722E+03    0.1162345311E+04
  1    146    0.35618E-02   -0.3439582717E+04    0.3297631601E+04
  1    147    0.35618E-02   -0.4815213890E+04    0.2502648914E+04
  1    148    0.35618E-02    0.1749171083E+04    0.2297092496E+03
  1    149    0.35618E-02   -0.2708833066E+04    0.1752065139E+04
  1    150    0.35618E-02   -0.5023663477E+04   -0.5060145935E+04
  1    151    0.35618E-02    0.2604226501E+04    0.2478930461E+04
  1    152    0.35618E-02   -0.5466795482E+02    0.1623630847E+04
  1    153    0.35618E-02    0.8999795490E+03    0.5434254195E+03
  1    154    0.35618E-02   -0.8142778005E+03    0.1319102292E+04
  1    155    0.35618E-02   -0.2889066981E+02    0.3881132675E+04
  1    156    0.35618E-02    0.6779754184E+03   -0.1377751901E+04
  1    157    0.35618E-02    0.6361753995E+03    0.1027294237E+04
  1    158    0.35618E-02   -0.1123249714E+04   -0.3381568550E+04
  1    159    0.35618E-02    0.2760523333E+04   -0.1668837398E+04
  1    160    0.35618E-02   -0.1564111925E+04    0.1405888715E+04
  1    161    0.35618E-02   -0.2268659261E+04   -0.2297971096E+04
  1    162    0.35618E-02   -0.1781494591E+04   -0.1301875715E+04
  1    163    0.35618E-02   -0.2576343719E+04    0.7530057699E+03
  1    164    0.35618E-02    0.9514035243E+03    0.3011937094E+04
  1    165    0.35618E-02    0.1764111283E+04   -0.2024629198E+04
  1    166    0.35618E-02   -0.1203848609E+04    0.2182763245E+04
  1    167    0.35618E-02   -0.2149390911E+04   -0.2262833590E+04
  1    168    0.35618E-02    0.5139926801E+03    0.2851694397E+04
  1    169    0.35618E-02   -0.2700463775E+04    0.1272976133E+04
  1    170    0.35618E-02    0.2886037203E+04   -0.1222892974E+04
  1    171    0.35618E-02    0.4408312794E+04   -0.2513141272E+04
  1    172    0.35618E-02    0.8814723810E+03   -0.1826136560E+04
  1    173    0.35618E-02    0.7771074203E+03    0.3099458348E+04
  1    174    0.35618E-02   -0.1115251752E+04    0.2659284416E+04
  1    175    0.35618E-02   -0.5437158647E+04    0.1342727988E+04
  1    176    0.35618E-02    0.4516544256E+03    0.2240593578E+04
  1    177    0.35618E-02    0.1090529129E+03    0.3301623788E+04
  1    178    0.35618E-02   -0.6154189715E+03    0.1914470223E+04
  1    179    0.35618E-02   -0.1067221017E+04    0.6157990301E+03
  1    180    0.35618E-02   -0.1470109932E+04    0.1172029121E+04
  1    181    0.35618E-02   -0.4249621799E+04    0.5832589794E+02
  1    182    0.35618E-02   -0.5807323607E+04   -0.1274534380E+04
  1    183    0.35618E-02   -0.6947102764E+03   -0.1922053631E+04
  1    184    0.35618E-02   -0.3631827878E+04   -0.6129442585E+03
  1    185    0.35618E-02    0.1560384364E+04   -0.2188352075E+03
  1    186    0.35618E-02   -0.8264021729E+03    0.1876212420E+04
  1    187    0.35618E-02   -0.1929045585E+04   -0.3084741689E+04
  1    188    0.35618E-02    0.3463458856E+04    0.2885881150E+02
  1    189    0.35618E-02   -0.1719902561E+04    0.1552444712E+04
  1    190    0.35618E-02    0.2936527794E+04    0.1092290235E+04
  1    191    0.35618E-02    0.1683132770E+03   -0.1079334213E+04
  1    192    0.35618E-02   -0.1526170706E+03    0.2743882636E+04
  1    193    0.35618E-02    0.3626828493E+04    0.8602337409E+03
  1    194    0.35618E-02   -0.4824032477E+04   -0.1544484056E+04
  1    195    0.35618E-02   -0.4934622007E+03   -0.9232255971E+03
  1    196    0.35618E-02   -0.1937722404E+03    0.1176296538E+04
  1    197    0.35618E-02    0.1328525619E+03    0.6698675082E+03
  1    198    0.35618E-02   -0.5546436792E+03    0.2592212863E+03
  1    199    0.35618E-02    0.1574419611E+04   -0.9707624114E+03
  1    200    0.35618E-02   -0.1319805021E+04    0.2341643423E+03


% run    par  time              vx                  vy
  2      1    0.71237E-02   -0.1874979169E+04   -0.3810556171E+04
  2      2    0.71237E-02   -0.2801709017E+04    0.1567328598E+04
  2      3    0.71237E-02   -0.4806691246E+04   -0.2616444167E+04
  2      4    0.71237E-02   -0.1328560645E+04   -0.1952416393E+04
  2      5    0.71237E-02    0.2047204840E+04    0.1037444764E+03
  2      6    0.71237E-02   -0.1536509876E+02    0.2031690382E+04
  2      7    0.71237E-02   -0.1083749060E+04    0.2887275747E+04
  2      8    0.71237E-02   -0.6025834601E+04    0.1332762918E+04
  2      9    0.71237E-02    0.2808461765E+04    0.2027731815E+04
  2     10    0.71237E-02   -0.1003320991E+04   -0.1229407818E+04
  2     11    0.71237E-02    0.2025515479E+04   -0.3101136269E+04
  2     12    0.71237E-02   -0.2314078981E+04   -0.2114778095E+04
  2     13    0.71237E-02    0.2182113309E+03    0.2489301666E+04
  2     14    0.71237E-02    0.5444370834E+03   -0.2511032721E+04
  2     15    0.71237E-02    0.4162690484E+04    0.1143050894E+03
  2     16    0.71237E-02   -0.1384609221E+04    0.1247292011E+04
  2     17    0.71237E-02   -0.1390860376E+04    0.4289476448E+03
  2     18    0.71237E-02   -0.1528328318E+04   -0.3066989221E+03
  2     19    0.71237E-02   -0.5184297432E+03    0.3642827608E+04
  2     20    0.71237E-02   -0.9233410338E+02    0.1415876291E+04
  2     21    0.71237E-02    0.5336992774E+04   -0.1668796454E+04
  2     22    0.71237E-02    0.1828653084E+04    0.6220047824E+03
  2     23    0.71237E-02    0.1370647586E+04    0.1592074944E+03
  2     24    0.71237E-02   -0.5110736980E+04    0.1450513522E+04
  2     25    0.71237E-02   -0.2684095067E+04    0.1764071576E+04
  2     26    0.71237E-02   -0.3623468782E+03   -0.3115088070E+04
  2     27    0.71237E-02    0.1997578161E+04    0.1815816866E+04
  2     28    0.71237E-02   -0.1737482100E+04    0.7677477895E+03
  2     29    0.71237E-02    0.6285947226E+03   -0.2896928372E+04
