% run    par  time              vx                  vy
  1      1    0.35618E-02   -0.1773800076E+04    0.2776326407E+04
  1      2    0.35618E-02   -0.1474445539E+03    0.3571967214E+04
  1      3    0.35618E-02    0.9079899151E+03    0.3678895005E+04
  1      4    0.35618E-02    0.1653484100E+04   -0.1126585564E+04
  1      5    0.35618E-02   -0.3196833210E+03   -0.1124002167E+03
  1      6    0.35618E-02    0.1748206461E+04    0.3952818493E+03
  1      7    0.35618E-02    0.4318799127E+02    0.2090711525E+04
  1      8    0.35618E-02   -0.3404672080E+04    0.1057220150E+04
  1      9    0.35618E-02   -0.4236738938E+03    0.1648378949E+04
  1     10    0.35618E-02   -0.1122078077E+04   -0.2539713097E+04
  1     11    0.35618E-02   -0.1620833185E+03   -0.4853402155E+03
  1     12    0.35618E-02   -0.2030234834E+03    0.2685772368E+04
  1     13    0.35618E-02    0.1554624342E+04    0.3882874004E+03
  1     14    0.35618E-02   -0.2485150152E+03    0.1744950572E+04
  1     15    0.35618E-02   -0.9341380004E+03    0.1230777693E+04
  1     16    0.35618E-02   -0.3349245386E+02   -0.1668469427E+04
  1     17    0.35618E-02   -0.2494717879E+04   -0.4568873732E+04
  1     18    0.35618E-02    0.2235444345E+02    0.1995006750E+04
  1     19    0.35618E-02   -0.1895217515E+04    0.5855405889E+03
  1     20    0.35618E-02    0.3898909783E+04   -0.4275395084E+04
  1     21    0.35618E-02    0.2640762594E+04   -0.1128387926E+04
  1     22    0.35618E-02    0.1659163235E+04    0.5078759701E+03
  1     23    0.35618E-02   -0.1971166793E+04   -0.3886349935E+03
  1     24    0.35618E-02   -0.3578274040E+04    0.2966649375E+04
  1     25    0.35618E-02   -0.2161649400E+04   -0.9173902838E+03
  1     26    0.35618E-02    0.5624362061E+04   -0.1644223673E+04
  1     27    0.35618E-02   -0.2628790045E+04   -0.5785979547E+03
  1     28    0.35618E-02   -0.2356745740E+04   -0.1190196697E+04
  1     29    0.35618E-02    0.2832436383E+03   -0.1427951436E+04
  1     30    0.35618E-02    0.4820076981E+03   -0.1136710188E+04
  1     31    0.35618E-02   -0.1332089581E+04   -0.7888333845E+04
  1     32    0.35618E-02    0.2481851743E+04    0.2331999035E+04
  1     33    0.35618E-02    0.2565118614E+04    0.1617050959E+04
  1     34    0.35618E-02   -0.6660671057E+04    0.2951228776E+04
  1     35    0.35618E-02   -0.2467871126E+04   -0.1725460025E+04
  1     36    0.35618E-02   -0.6290931742E+03   -0.1602222477E+04
  1     37    0.35618E-02    0.5381264287E+04    0.1722179089E+03
  1     38    0.35618E-02    0.5097450110E+03   -0.1102610172E+04
  1     39    0.35618E-02    0.1785619957E+04   -0.1121009737E+04
  1     40    0.35618E-02    0.3118849265E+04    0.4991996567E+04
  1     41    0.35618E-02    0.9689919050E+03    0.3549942459E+03
  1     42    0.35618E-02   -0.5055549321E+04    0.9020363473E+03
  1     43    0.35618E-02   -0.2803602786E+03   -0.1679671274E+04
  1     44    0.35618E-02    0.6739762725E+03    0.3461166805E+04
  1     45    0.35618E-02    0.2732242217E+03    0.6366135947E+04
  1     46    0.35618E-02    0.6937264803E+03    0.2880326725E+04
  1     47    0.35618E-02   -0.4922554941E+04    0.2240957498E+04
  1     48    0.35618E-02   -0.8305052606E+03    0.6318291150E+03
  1     49    0.35618E-02    0.1098934946E+04   -0.5555018559E+04
  1     50    0.35618E-02    0.3960551676E+04    0.1705457476E+04
  1     51    0.35618E-02   -0.5646420545E+02    0.1344529170E+04
  1     52    0.35618E-02    0.3961703042E+04    0.9662722294E+03
  1     53    0.35618E-02    0.3286710426E+02    0.7068300280E+03
  1     54    0.35618E-02   -0.2684014705E+03   -0.4406771139E+02
  1     55    0.35618E-02    0.9754260649E+03   -0.3637379217E+04
  1     56    0.35618E-02   -0.5594625767E+03   -0.3782784689E+03
  1     57    0.35618E-02    0.8670493182E+03   -0.8748823302E+03
  1     58    0.35618E-02    0.3901539594E+03    0.1238401906E+04
  1     59    0.35618E-02   -0.3352833467E+04    0.4078123004E+03
  1     60    0.35618E-02    0.2490429310E+04   -0.4892304253E+04
  1     61    0.35618E-02    0.1723722019E+03    0.4760534779E+04
  1     62    0.35618E-02   -0.3814082796E+03   -0.5862976143E+04
  1     63    0.35618E-02   -0.1674504027E+04   -0.2900957578E+04
  1     64    0.35618E-02    0.8525919437E+03    0.1043965589E+04
  1     65    0.35618E-02   -0.2574484820E+03   -0.1039549931E+04
  1     66    0.35618E-02    0.1130719653E+03   -0.1351053310E+04
  1     67    0.35618E-02    0.1235347995E+04    0.1006741270E+03
  1     68    0.35618E-02    0.1136392316E+04    0.2648067311E+03
  1     69    0.35618E-02    0.2924753343E+04   -0.2359210875E+04
  1     70    0.35618E-02    0.4329398660E+04   -0.1940521356E+04
  1     71    0.35618E-02   -0.1827620713E+03   -0.9553598825E+03
  1     72    0.35618E-02    0.3410030320E+04    0.1861660301E+04
  1     73    0.35618E-02   -0.1250783393E+04    0.2015918603E+04
  1     74    0.35618E-02   -0.1022949643E+04   -0.2631525588E+04
  1     75    0.35618E-02    0.9573538890E+03    0.3743095674E+04
  1     76    0.35618E-02   -0.3716056688E+04    0.1269251627E+04
  1     77    0.35618E-02   -0.1929076631E+04   -0.3341996864E+04
  1     78    0.35618E-02   -0.2103958962E+04   -0.1639863745E+04
  1     79    0.35618E-02   -0.5769667890E+04    0.5080835069E+04
  1     80    0.35618E-02    0.2597261370E+04   -0.7678359475E+03
  1     81    0.35618E-02   -0.1320884704E+04    0.4293330402E+04
  1     82    0.35618E-02    0.6803603585E+03    0.4802907709E+03
  1     83    0.35618E-02    0.7065065167E+03   -0.1489948668E+04
  1     84    0.35618E-02   -0.4829962233E+03   -0.2018616767E+04
  1     85    0.35618E-02    0.2333687140E+04    0.7761563751E+03
  1     86    0.35618E-02   -0.8615586728E+01   -0.3849209132E+04
  1     87    0.35618E-02   -0.4351438434E+03    0.8206616633E+03
  1     88    0.35618E-02   -0.1908912315E+04   -0.3683339855E+04
  1     89    0.35618E-02    0.1234062600E+04   -0.3711582859E+04
  1     90    0.35618E-02   -0.1586273902E+04    0.1837991185E+04
  1     91    0.35618E-02   -0.5049469370E+04    0.1835281990E+03
  1     92    0.35618E-02   -0.1053196071E+04    0.4108771211E+04
  1     93    0.35618E-02    0.2817777371E+04   -0.9832178099E+02
  1     94    0.35618E-02    0.1886277675E+04    0.1349443354E+04
  1     95    0.35618E-02    0.3838023821E+04    0.7736074934E+03
  1     96    0.35618E-02    0.1457617335E+04    0.1991418140E+04
  1     97    0.35618E-02   -0.3944517051E+04    0.3270145288E+04
  1     98    0.35618E-02   -0.6244369504E+03    0.3621155505E+03
  1     99    0.35618E-02   -0.2401095867E+04    0.2358332852E+04
  1    100    0.35618E-02    0.4731445348E+02   -0.6366781163E+03
  1    101    0.35618E-02   -0.3886092698E+03    0.1244574982E+04
  1    102    0.35618E-02   -0.3621434655E+04   -0.1073348440E+04
  1    103    0.35618E-02    0.7692361298E+03   -0.3334552659E+03
  1    104    0.35618E-02    0.1989427539E+04    0.4837491016E+04
  1    105    0.35618E-02   -0.3661770625E+04   -0.1311461175E+04
  1    106    0.35618E-02    0.2383513847E+04   -0.6271116286E+03
  1    107    0.35618E-02    0.1602211620E+04   -0.2336767030E+04
  1    108    0.35618E-02    0.1500366198E+04    0.2211714017E+04
  1    109    0.35618E-02    0.3832188918E+04   -0.2542145581E+04
  1    110    0.35618E-02   -0.9391170671E+03   -0.3086206862E+04
  1    111    0.35618E-02    0.2202051776E+04    0.2942882607E+04
  1    112    0.35618E-02   -0.6330624070E+03    0.4716942579E+04
  1    113    0.35618E-02   -0.9986135751E+03    0.3818857311E+04
  1    114    0.35618E-02   -0.6921404525E+03    0.3334152201E+03
  1    115    0.35618E-02   -0.3928201610E+04    0.1635315955E+04
  1    116    0.35618E-02    0.2363129947E+04   -0.2182914226E+04
  1    117    0.35618E-02    0.2230016535E+04   -0.7063190785E+03
  1    118    0.35618E-02    0.1828069103E+04   -0.2018695113E+03
  1    119    0.35618E-02   -0.2833515883E+03    0.1708822123E+04
  1    120    0.35618E-02   -0.8925566255E+03   -0.1879908775E+04
  1    121    0.35618E-02    0.7329792902E+03   -0.2461347109E+04
  1    122    0.35618E-02   -0.3180139220E+03   -0.2994301728E+03
  1    123    0.35618E-02   -0.2595455325E+03   -0.3077750631E+03
  1    124    0.35618E-02    0.3723214115E+03   -0.4803499139E+03
  1    125    0.35618E-02   -0.2537434127E+04   -0.2255604741E+03
  1    126    0.35618E-02   -0.3176348780E+04   -0.5536132510E+04
  1    127    0.35618E-02   -0.6881040726E+03    0.2213450442E+04
  1    128    0.35618E-02    0.1031827291E+04   -0.2315068823E+04
  1    129    0.35618E-02   -0.1634656115E+04    0.2906376100E+04
  1    130    0.35618E-02   -0.5245976379E+03    0.2425450538E+04
  1    131    0.35618E-02   -0.7126034460E+03   -0.3461621163E+04
  1    132    0.35618E-02    0.3624028325E+04   -0.3360335918E+03
  1    133    0.35618E-02   -0.6730550915E+02    0.2421125833E+04
  1    134    0.35618E-02   -0.1057011359E+04   -0.2069206597E+04
  1    135    0.35618E-02   -0.2543247870E+04    0.4566896756E+04
  1    136    0.35618E-02   -0.1354487370E+04    0.3622811031E+03
  1    137    0.35618E-02    0.3513580136E+04   -0.2512278452E+04
  1    138    0.35618E-02   -0.2132172957E+04    0.1104521891E+04
  1    139    0.35618E-02    0.4298662784E+04   -0.4818419259E+04
  1    140    0.35618E-02   -0.2215842909E+04    0.2232323018E+04
  1    141    0.35618E-02    0.1238161528E+04    0.2997825397E+04
  1    142    0.35618E-02   -0.1293417859E+04   -0.2122231994E+04
  1    143    0.35618E-02    0.4775385507E+03    0.2781754370E+04
  1    144    0.35618E-02    0.1317781898E+04   -0.4065311178E+04
  1    145    0.35618E-02    0.1789836970E+04    0.6347744183E+03
  1    146    0.35618E-02   -0.2274095445E+03   -0.9210796336E+03
  1    147    0.35618E-02   -0.9041427518E+03    0.2174612679E+04
  1    148    0.35618E-02   -0.1139807235E+04    0.1310557033E+03
  1    149    0.35618E-02    0.4730908617E+03    0.3476828529E+03
  1    150    0.35618E-02   -0.3511693075E+04   -0.4309785962E+03
  1    151    0.35618E-02    0.1021717217E+04   -0.2640658935E+03
  1    152    0.35618E-02   -0.4195531240E+04   -0.4566795968E+04
  1    153    0.35618E-02   -0.1198225191E+04    0.1322917614E+04
  1    154    0.35618E-02    0.3090654467E+04   -0.4058768923E+04
  1    155    0.35618E-02    0.2317877282E+04    0.2484025013E+04
  1    156    0.35618E-02   -0.1927833679E+04   -0.1569972461E+04
  1    157    0.35618E-02   -0.5931917955E+03   -0.6404784110E+03
  1    158    0.35618E-02    0.7079393767E+03   -0.1461488384E+04
  1    159    0.35618E-02   -0.1793206411E+04    0.3064250721E+04
  1    160    0.35618E-02    0.2604391815E+04   -0.3673887808E+04
  1    161    0.35618E-02    0.6475151808E+03   -0.3633848980E+04
  1    162    0.35618E-02    0.2819499404E+04    0.3549887460E+04
  1    163    0.35618E-02   -0.2744914721E+04    0.3254404687E+04
  1    164    0.35618E-02    0.2550937063E+04    0.6847864731E+02
  1    165    0.35618E-02   -0.2343607627E+04   -0.7040922474E+03
  1    166    0.35618E-02    0.2056325227E+04    0.3741584352E+04
  1    167    0.35618E-02    0.8345575343E+03    0.1522397004E+04
  1    168    0.35618E-02    0.2022500922E+04   -0.2063720591E+04
  1    169    0.35618E-02    0.3426372914E+04   -0.8333355569E+03
  1    170    0.35618E-02   -0.1389416519E+04    0.2783688822E+03
  1    171    0.35618E-02   -0.3549677454E+04   -0.1435612162E+04
  1    172    0.35618E-02   -0.4213431696E+04   -0.4523005234E+04
  1    173    0.35618E-02    0.8679810452E+03   -0.7923460128E+03
  1    174    0.35618E-02    0.1858087583E+04    0.2033051116E+04
  1    175    0.35618E-02   -0.3596891318E+04   -0.8273075071E+02
  1    176    0.35618E-02    0.2573721062E+04    0.4901223575E+04
  1    177    0.35618E-02    0.1297522236E+04   -0.1898283409E+03
  1    178    0.35618E-02   -0.2658384962E+04    0.5222734162E+02
  1    179    0.35618E-02   -0.5138097592E+03   -0.4179815488E+04
  1    180    0.35618E-02    0.3195234100E+04   -0.1788196850E+03
  1    181    0.35618E-02   -0.1277166662E+04   -0.5558294999E+04
  1    182    0.35618E-02    0.2545646438E+04   -0.1433300021E+04
  1    183    0.35618E-02   -0.2043685278E+03    0.1641694548E+04
  1    184    0.35618E-02   -0.7788760013E+03    0.1837269894E+04
  1    185    0.35618E-02   -0.6461394416E+03    0.2077199028E+04
  1    186    0.35618E-02   -0.3712382578E+04   -0.1256561259E+04
  1    187    0.35618E-02   -0.3731245543E+04    0.2261579846E+03
  1    188    0.35618E-02   -0.2872982429E+03    0.2784612467E+04
  1    189    0.35618E-02   -0.5029717475E+03   -0.2541750610E+04
  1    190    0.35618E-02    0.2005016065E+04   -0.6561754202E+03
  1    191    0.35618E-02   -0.1027884258E+04    0.3354086244E+04
  1    192    0.35618E-02   -0.9766887786E+03    0.2715994531E+04
  1    193    0.35618E-02   -0.1353652772E+03    0.2210651068E+04
  1    194    0.35618E-02   -0.1012933525E+04   -0.2925766474E+04
  1    195    0.35618E-02    0.1999068614E+04    0.7697680608E+03
  1    196    0.35618E-02   -0.4942785510E+03   -0.1411539647E+04
  1    197    0.35618E-02    0.1031539164E+04    0.1007176851E+04
  1    198    0.35618E-02    0.2038832962E+03   -0.7014965456E+02
  1    199    0.35618E-02   -0.3505877984E+03   -0.1035226754E+04
