% run    par  time               x                   y
  1      1    0.35618E-02    0.1249369185E+01    0.1410425600E+00


% run    par  time               x                   y
  2      1    0.71237E-02    0.1062776250E+01   -0.3752068059E-01


% run    par  time               x                   y
  3      1    0.10685E-01    0.9904897776E+00   -0.4143123755E+00


% run    par  time               x                   y
  4      1    0.14247E-01    0.8981840277E+00   -0.6145381564E+00


% run    par  time               x                   y
  5      1    0.17809E-01    0.9336203519E+00   -0.6526604591E+00


% run    par  time               x                   y
  6      1    0.21371E-01    0.1070778959E+01   -0.6601758605E+00


% run    par  time               x                   y
  7      1    0.24933E-01    0.1020573151E+01   -0.8757633762E+00


% run    par  time               x                   y
  8      1    0.28495E-01    0.7757207074E+00   -0.1031233704E+01


% run    par  time               x                   y
  9      1    0.32056E-01    0.3980614780E+00   -0.1214569721E+01


% run    par  time               x                   y
 10      1    0.35618E-01    0.2941738361E+00   -0.9425296308E+00


% run    par  time               x                   y
 11      1    0.39180E-01    0.6140444535E+00   -0.7426234016E+00


% run    par  time               x                   y
 12      1    0.42742E-01    0.8345861975E+00   -0.4707372982E+00


% run    par  time               x                   y
 13      1    0.46304E-01    0.8870173338E+00   -0.3825206481E+00


% run    par  time               x                   y
 14      1    0.49866E-01    0.8403078538E+00   -0.5422640098E+00


% run    par  time               x                   y
 15      1    0.53427E-01    0.8751955295E+00   -0.4066990563E+00


% run    par  time               x                   y
 16      1    0.56989E-01    0.1164451943E+01   -0.2594586317E+00


% run    par  time               x                   y
 17      1    0.60551E-01    0.1364939666E+01   -0.5854250553E-01


% run    par  time               x                   y
 18      1    0.64113E-01    0.1650252242E+01    0.1282009406E+00


% run    par  time               x                   y
 19      1    0.67675E-01    0.1422210734E+01    0.1642351061E+00


% run    par  time               x                   y
 20      1    0.71237E-01    0.1460947796E+01    0.5212027816E+00


% run    par  time               x                   y
 21      1    0.74798E-01    0.1502146685E+01    0.6567629745E+00


% run    par  time               x                   y
 22      1    0.78360E-01    0.1712127434E+01    0.6111142242E+00


% run    par  time               x                   y
 23      1    0.81922E-01    0.1542856617E+01    0.6392564481E+00


% run    par  time               x                   y
 24      1    0.85484E-01    0.1380566919E+01    0.5619504576E+00


% run    par  time               x                   y
 25      1    0.89046E-01    0.1069816083E+01    0.4938952984E+00


% run    par  time               x                   y
 26      1    0.92608E-01    0.1046536283E+01    0.8138008514E+00


% run    par  time               x                   y
 27      1    0.96169E-01    0.1299842748E+01    0.6401105781E+00


% run    par  time               x                   y
 28      1    0.99731E-01    0.1315906125E+01    0.5884660935E+00


% run    par  time               x                   y
 29      1    0.10329E+00    0.1640000365E+01    0.5578923919E+00


% run    par  time               x                   y
 30      1    0.10685E+00    0.1441602151E+01    0.5656079706E+00


% run    par  time               x                   y
 31      1    0.11042E+00    0.1537189293E+01    0.4435669651E+00


% run    par  time               x                   y
 32      1    0.11398E+00    0.1813531659E+01    0.3376537335E+00


% run    par  time               x                   y
 33      1    0.11754E+00    0.2100279768E+01    0.3643574759E+00


% run    par  time               x                   y
 34      1    0.12110E+00    0.2439111706E+01    0.5904577631E+00


% run    par  time               x                   y
 35      1    0.12466E+00    0.2405523262E+01    0.3779904927E+00


% run    par  time               x                   y
 36      1    0.12823E+00    0.2689768277E+01    0.1532756951E+00


% run    par  time               x                   y
 37      1    0.13179E+00    0.2909669873E+01    0.2078088544E+00


% run    par  time               x                   y
 38      1    0.13535E+00    0.3053362940E+01    0.2228898678E+00


% run    par  time               x                   y
 39      1    0.13891E+00    0.3155663331E+01    0.3075820932E+00


% run    par  time               x                   y
 40      1    0.14247E+00    0.3244280869E+01    0.3497694077E-02


% run    par  time               x                   y
 41      1    0.14603E+00    0.3105349172E+01   -0.4647588485E-01


% run    par  time               x                   y
 42      1    0.14960E+00    0.3360154052E+01   -0.1853766281E+00


% run    par  time               x                   y
 43      1    0.15316E+00    0.3725041679E+01   -0.2949405837E+00


% run    par  time               x                   y
 44      1    0.15672E+00    0.3867740514E+01   -0.4327328228E-01


% run    par  time               x                   y
 45      1    0.16028E+00    0.3820446981E+01    0.2270285817E+00


% run    par  time               x                   y
 46      1    0.16384E+00    0.3928503796E+01    0.6301976910E+00


% run    par  time               x                   y
 47      1    0.16741E+00    0.4061896366E+01    0.8795693980E+00


% run    par  time               x                   y
 48      1    0.17097E+00    0.3869362821E+01    0.1121705789E+01


% run    par  time               x                   y
 49      1    0.17453E+00    0.4197454788E+01    0.1093200298E+01


% run    par  time               x                   y
 50      1    0.17809E+00    0.4517053421E+01    0.1347733843E+01


% run    par  time               x                   y
 51      1    0.18165E+00    0.4456180522E+01    0.8326544774E+00


% run    par  time               x                   y
 52      1    0.18522E+00    0.4520496948E+01    0.5897557712E+00


% run    par  time               x                   y
 53      1    0.18878E+00    0.4818870464E+01    0.7040168880E+00


