% run    par  time               x                   y
  1      1    0.35618E-02    0.1209831899E+01   -0.1891580782E+00


% run    par  time               x                   y
  2      1    0.71237E-02    0.1514822751E+01   -0.4432028942E+00


% run    par  time               x                   y
  3      1    0.10685E-01    0.1687465615E+01   -0.3893481828E+00


% run    par  time               x                   y
  4      1    0.14247E-01    0.1725170624E+01   -0.1192315731E+00


% run    par  time               x                   y
  5      1    0.17809E-01    0.1810672916E+01    0.2251548184E+00


% run    par  time               x                   y
  6      1    0.21371E-01    0.1710658838E+01    0.4597979077E+00


% run    par  time               x                   y
  7      1    0.24933E-01    0.1679281770E+01    0.2375214403E+00


% run    par  time               x                   y
  8      1    0.28495E-01    0.1938263743E+01   -0.3189128390E-01


% run    par  time               x                   y
  9      1    0.32056E-01    0.1999987743E+01   -0.2832220459E+00


% run    par  time               x                   y
 10      1    0.35618E-01    0.1860301195E+01   -0.8385370611E-01


% run    par  time               x                   y
 11      1    0.39180E-01    0.1873155501E+01    0.9148944186E-01


% run    par  time               x                   y
 12      1    0.42742E-01    0.2172685523E+01    0.3880807968E+00


% run    par  time               x                   y
 13      1    0.46304E-01    0.2086369362E+01    0.2401534922E+00


% run    par  time               x                   y
 14      1    0.49866E-01    0.2082338397E+01    0.2545319422E+00


% run    par  time               x                   y
 15      1    0.53427E-01    0.1846470030E+01    0.3818910122E+00


% run    par  time               x                   y
 16      1    0.56989E-01    0.1998271664E+01    0.2717317048E+00


% run    par  time               x                   y
 17      1    0.60551E-01    0.2012538586E+01    0.1897450470E-02


% run    par  time               x                   y
 18      1    0.64113E-01    0.1917728829E+01    0.7325987663E-01


% run    par  time               x                   y
 19      1    0.67675E-01    0.1668306456E+01   -0.9025945659E-01


% run    par  time               x                   y
 20      1    0.71237E-01    0.1430250904E+01   -0.2355512096E+00


% run    par  time               x                   y
 21      1    0.74798E-01    0.1198240376E+01   -0.3467406297E-01


% run    par  time               x                   y
 22      1    0.78360E-01    0.1006274518E+01    0.2977361940E+00


% run    par  time               x                   y
 23      1    0.81922E-01    0.8519515743E+00    0.6658586427E+00


% run    par  time               x                   y
 24      1    0.85484E-01    0.6040978347E+00    0.5354539846E+00


% run    par  time               x                   y
 25      1    0.89046E-01    0.7592740290E+00    0.2571038047E+00


% run    par  time               x                   y
 26      1    0.92608E-01    0.1110488040E+01    0.4840660664E-01


% run    par  time               x                   y
 27      1    0.96169E-01    0.1407611177E+01   -0.5443413475E-01


% run    par  time               x                   y
 28      1    0.99731E-01    0.1441299247E+01   -0.2027998578E+00


% run    par  time               x                   y
 29      1    0.10329E+00    0.1382424988E+01   -0.2839888386E+00


% run    par  time               x                   y
 30      1    0.10685E+00    0.1336445460E+01   -0.3169892556E+00


% run    par  time               x                   y
 31      1    0.11042E+00    0.1517609386E+01   -0.1182464869E+00


% run    par  time               x                   y
 32      1    0.11398E+00    0.1771667258E+01   -0.1681372916E+00


% run    par  time               x                   y
 33      1    0.11754E+00    0.1597257682E+01   -0.4158272293E+00


% run    par  time               x                   y
 34      1    0.12110E+00    0.1812351267E+01   -0.2406831790E+00


% run    par  time               x                   y
 35      1    0.12466E+00    0.2076121903E+01   -0.5320929084E-01


% run    par  time               x                   y
 36      1    0.12823E+00    0.2338569616E+01   -0.1402353042E+00


% run    par  time               x                   y
 37      1    0.13179E+00    0.2476827864E+01    0.5404195073E-01


% run    par  time               x                   y
 38      1    0.13535E+00    0.2618207096E+01   -0.2849654853E+00


% run    par  time               x                   y
 39      1    0.13891E+00    0.2485629685E+01   -0.5505491033E+00


% run    par  time               x                   y
 40      1    0.14247E+00    0.2408946798E+01   -0.7092491177E+00


% run    par  time               x                   y
 41      1    0.14603E+00    0.2142787664E+01   -0.7255362689E+00


% run    par  time               x                   y
 42      1    0.14960E+00    0.1953556380E+01   -0.5265252022E+00


% run    par  time               x                   y
 43      1    0.15316E+00    0.1923776519E+01   -0.3117400647E+00


% run    par  time               x                   y
 44      1    0.15672E+00    0.1695327641E+01   -0.4540242904E+00


% run    par  time               x                   y
 45      1    0.16028E+00    0.1578888866E+01   -0.6837989454E+00


% run    par  time               x                   y
