% run    par  time               x                   y
  1      1    0.35618E-02    0.3993447711E+00    0.1451800592E-01
  1      2    0.35618E-02    0.9112733678E+00    0.1032819951E+01
  1      3    0.35618E-02   -0.2428289834E+00    0.6559721186E+00
  1      4    0.35618E-02   -0.7018012236E+00   -0.4634137176E-01
  1      5    0.35618E-02   -0.1435364297E+00   -0.8862518404E+00
  1      6    0.35618E-02    0.8390524020E+00   -0.7270393098E+00
  1      7    0.35618E-02    0.2186011276E+01   -0.1489992260E-01
  1      8    0.35618E-02    0.1765901321E+01    0.8380598444E+00
  1      9    0.35618E-02    0.9748669510E+00    0.1830549315E+01
  1     10    0.35618E-02    0.2998483856E+00    0.2031494315E+01
  1     11    0.35618E-02   -0.1180849573E+01    0.1968460178E+01
  1     12    0.35618E-02   -0.1211407862E+01    0.9659749501E+00
  1     13    0.35618E-02   -0.2035056222E+01    0.1046259011E+00
  1     14    0.35618E-02   -0.1299216867E+01   -0.9915439192E+00
  1     15    0.35618E-02   -0.6263354158E+00   -0.1739543190E+01
  1     16    0.35618E-02    0.2548643094E+00   -0.1804668681E+01
  1     17    0.35618E-02    0.1066343614E+01   -0.1929179227E+01
  1     18    0.35618E-02    0.1758029998E+01   -0.8904699616E+00
  1     19    0.35618E-02    0.3151664156E+01   -0.8425009696E-01
  1     20    0.35618E-02    0.2667656834E+01    0.1030874657E+01
  1     21    0.35618E-02    0.2164872747E+01    0.1554356666E+01
  1     22    0.35618E-02    0.1406304072E+01    0.2686307090E+01
  1     23    0.35618E-02    0.6859707714E+00    0.2628878766E+01
  1     24    0.35618E-02   -0.4379843854E+00    0.2822064891E+01
  1     25    0.35618E-02   -0.1739883526E+01    0.2571726057E+01
  1     26    0.35618E-02   -0.2203500876E+01    0.1762296740E+01
  1     27    0.35618E-02   -0.2730165305E+01    0.1018553301E+01
  1     28    0.35618E-02   -0.2883152141E+01   -0.8010486203E-01
  1     29    0.35618E-02   -0.2272141761E+01   -0.9320109175E+00
  1     30    0.35618E-02   -0.2107959190E+01   -0.1698013161E+01
  1     31    0.35618E-02   -0.1266256240E+01   -0.2459309307E+01
  1     32    0.35618E-02   -0.3120330521E+00   -0.2431783036E+01
  1     33    0.35618E-02    0.7364050955E+00   -0.2496420471E+01
  1     34    0.35618E-02    0.1717132832E+01   -0.2492471513E+01
  1     35    0.35618E-02    0.2333635908E+01   -0.1925490065E+01
  1     36    0.35618E-02    0.2741039207E+01   -0.6813233411E+00
  1     37    0.35618E-02    0.4202991465E+01    0.8139189707E-01
  1     38    0.35618E-02    0.3535875022E+01    0.1072253787E+01
  1     39    0.35618E-02    0.3239405572E+01    0.1936475898E+01
  1     40    0.35618E-02    0.2630907383E+01    0.2897158794E+01
  1     41    0.35618E-02    0.2143242614E+01    0.3319050017E+01
