% run    par  time              vx                  vy
  1      1    0.35618E-02   -0.3645102453E+03   -0.9586601139E+03


% run    par  time              vx                  vy
  2      1    0.71237E-02   -0.3735614738E+04    0.1229320870E+04


% run    par  time              vx                  vy
  3      1    0.10685E-01    0.2997055200E+04    0.2758527689E+03


% run    par  time              vx                  vy
  4      1    0.14247E-01   -0.2709611852E+04    0.8779138853E+03


% run    par  time              vx                  vy
  5      1    0.17809E-01    0.8141770520E+03    0.2628176828E+04


% run    par  time              vx                  vy
  6      1    0.21371E-01    0.6417262955E+04    0.1607206332E+04


% run    par  time              vx                  vy
  7      1    0.24933E-01   -0.1426898267E+04    0.1130174108E+04


% run    par  time              vx                  vy
  8      1    0.28495E-01    0.3229521033E+03   -0.1090989684E+04


% run    par  time              vx                  vy
  9      1    0.32056E-01    0.5587372137E+03   -0.1861458710E+04


% run    par  time              vx                  vy
 10      1    0.35618E-01   -0.3906262865E+03    0.1326449398E+04


% run    par  time              vx                  vy
 11      1    0.39180E-01   -0.1012270833E+04    0.2989603700E+04


% run    par  time              vx                  vy
 12      1    0.42742E-01    0.1575565427E+04   -0.7842869848E+02


% run    par  time              vx                  vy
 13      1    0.46304E-01    0.3782113945E+04   -0.8112356668E+03


% run    par  time              vx                  vy
 14      1    0.49866E-01    0.2967190451E+03   -0.1110386529E+04


% run    par  time              vx                  vy
 15      1    0.53427E-01   -0.1632599830E+03    0.3124576259E+04


% run    par  time              vx                  vy
 16      1    0.56989E-01   -0.3738889432E+04    0.1990318474E+04


% run    par  time              vx                  vy
 17      1    0.60551E-01    0.4201603659E+04    0.1062375497E+04


% run    par  time              vx                  vy
 18      1    0.64113E-01   -0.8314107989E+03   -0.6135584223E+04


% run    par  time              vx                  vy
 19      1    0.67675E-01    0.3365408695E+03   -0.3346821843E+04


% run    par  time              vx                  vy
 20      1    0.71237E-01    0.2175298677E+04    0.8289114183E+03


% run    par  time              vx                  vy
 21      1    0.74798E-01   -0.1424356931E+04    0.8782365601E+03


% run    par  time              vx                  vy
 22      1    0.78360E-01   -0.3413392946E+04    0.2173523703E+04


% run    par  time              vx                  vy
 23      1    0.81922E-01    0.2352817345E+04   -0.1379584970E+04


% run    par  time              vx                  vy
 24      1    0.85484E-01   -0.2906618392E+04    0.6711555955E+03


% run    par  time              vx                  vy
 25      1    0.89046E-01    0.1945957030E+04    0.4095773237E+04


% run    par  time              vx                  vy
 26      1    0.92608E-01   -0.1565749441E+04   -0.2509021329E+04


% run    par  time              vx                  vy
 27      1    0.96169E-01    0.1052663221E+04   -0.4367228120E+04


% run    par  time              vx                  vy
 28      1    0.99731E-01   -0.1599955157E+04    0.4659695198E+02


% run    par  time              vx                  vy
 29      1    0.10329E+00    0.1333534447E+04    0.4107937946E+03


% run    par  time              vx                  vy
 30      1    0.10685E+00   -0.1980045131E+04    0.3692467843E+04


% run    par  time              vx                  vy
 31      1    0.11042E+00   -0.4443233827E+04    0.1728970221E+03


% run    par  time              vx                  vy
 32      1    0.11398E+00   -0.3013134126E+04    0.8709892511E+03


% run    par  time              vx                  vy
 33      1    0.11754E+00    0.2291422294E+02    0.5944383855E+04


% run    par  time              vx                  vy
 34      1    0.12110E+00    0.2516017356E+04   -0.4117248763E+03


% run    par  time              vx                  vy
 35      1    0.12466E+00   -0.1552947506E+04   -0.3626223776E+03


% run    par  time              vx                  vy
 36      1    0.12823E+00   -0.2460517537E+04   -0.8805339054E+03


% run    par  time              vx                  vy
 37      1    0.13179E+00    0.2827835078E+04   -0.3731918499E+04


% run    par  time              vx                  vy
 38      1    0.13535E+00   -0.2061308067E+03    0.2393656099E+04


% run    par  time              vx                  vy
 39      1    0.13891E+00    0.4823489075E+03   -0.1878173568E+04


% run    par  time              vx                  vy
 40      1    0.14247E+00   -0.1193640635E+04    0.1286219921E+04


% run    par  time              vx                  vy
 41      1    0.14603E+00    0.1304664011E+04   -0.2283472097E+04


% run    par  time              vx                  vy
 42      1    0.14960E+00    0.2092853665E+04   -0.2952896253E+04


% run    par  time              vx                  vy
 43      1    0.15316E+00   -0.4665160568E+04    0.3041777235E+04


% run    par  time              vx                  vy
 44      1    0.15672E+00   -0.3584897239E+03    0.1520599008E+04


% run    par  time              vx                  vy
 45      1    0.16028E+00    0.1133753832E+04   -0.1951451456E+03


% run    par  time              vx                  vy
 46      1    0.16384E+00   -0.7314100783E+03   -0.3990778495E+04


% run    par  time              vx                  vy
 47      1    0.16741E+00    0.2074929669E+04   -0.2027201884E+04


% run    par  time              vx                  vy
 48      1    0.17097E+00   -0.2582153964E+04    0.1337465635E+04


% run    par  time              vx                  vy
 49      1    0.17453E+00    0.1422142183E+04   -0.6170930645E+03


% run    par  time              vx                  vy
 50      1    0.17809E+00   -0.1719854417E+04   -0.1609134157E+03


% run    par  time              vx                  vy
 51      1    0.18165E+00   -0.2280322788E+04    0.2912947312E+04


% run    par  time              vx                  vy
 52      1    0.18522E+00   -0.1595350536E+04    0.2479259705E+04


% run    par  time              vx                  vy
 53      1    0.18878E+00   -0.2154534019E+03   -0.1661736992E+04


% run    par  time              vx                  vy
 54      1    0.19234E+00    0.7749943533E+03   -0.1806275297E+04


% run    par  time              vx                  vy
 55      1    0.19590E+00   -0.2298859390E+04    0.1336623970E+04


% run    par  time              vx                  vy
 56      1    0.19946E+00   -0.1768201035E+04   -0.8967414791E+03


% run    par  time              vx                  vy
 57      1    0.20302E+00   -0.1587876628E+04   -0.3373382101E+04


% run    par  time              vx                  vy
 58      1    0.20659E+00   -0.1084031057E+03   -0.3380846212E+04


% run    par  time              vx                  vy
