% run    par  time               x                   y
  1      1    0.35618E-02    0.1210586746E+01   -0.1296005351E+00


% run    par  time               x                   y
  2      1    0.71237E-02    0.8357050630E+00   -0.3837971278E+00


% run    par  time               x                   y
  3      1    0.10685E-01    0.6304934502E+00   -0.1805448828E+00


% run    par  time               x                   y
  4      1    0.14247E-01    0.3609611853E+00   -0.2922915397E+00


% run    par  time               x                   y
  5      1    0.17809E-01    0.3069855391E+00   -0.5335591694E+00


% run    par  time               x                   y
  6      1    0.21371E-01    0.2805540520E+00   -0.7882777022E+00


% run    par  time               x                   y
  7      1    0.24933E-01    0.4017681881E+00   -0.1099568068E+01


% run    par  time               x                   y
  8      1    0.28495E-01    0.5427242649E+00   -0.1044524091E+01


% run    par  time               x                   y
  9      1    0.32056E-01    0.4287736318E+00   -0.7581219886E+00


% run    par  time               x                   y
 10      1    0.35618E-01    0.2233660247E+00   -0.5822927407E+00


% run    par  time               x                   y
 11      1    0.39180E-01   -0.1344041517E+00   -0.4247998032E+00


% run    par  time               x                   y
 12      1    0.42742E-01   -0.2024674694E+00   -0.2969759328E+00


% run    par  time               x                   y
 13      1    0.46304E-01    0.7323319462E-01   -0.1946158359E+00


% run    par  time               x                   y
 14      1    0.49866E-01   -0.2148413785E-01   -0.6583830194E-02


% run    par  time               x                   y
 15      1    0.53427E-01   -0.1044867891E+00   -0.2581036824E+00


% run    par  time               x                   y
 16      1    0.56989E-01   -0.8808794182E-01   -0.5081560394E+00


% run    par  time               x                   y
 17      1    0.60551E-01   -0.4660857589E+00   -0.5290239518E+00


% run    par  time               x                   y
 18      1    0.64113E-01   -0.8360309091E+00   -0.4824772880E+00


% run    par  time               x                   y
 19      1    0.67675E-01   -0.5826922998E+00   -0.3727445558E+00


% run    par  time               x                   y
 20      1    0.71237E-01   -0.3186252283E+00   -0.6139809754E+00


% run    par  time               x                   y
 21      1    0.74798E-01   -0.4915185839E+00   -0.9689172206E+00


% run    par  time               x                   y
 22      1    0.78360E-01   -0.6092510124E+00   -0.1226761233E+01


% run    par  time               x                   y
 23      1    0.81922E-01   -0.5570620654E+00   -0.1524019418E+01


% run    par  time               x                   y
 24      1    0.85484E-01   -0.6465959347E+00   -0.1720901755E+01


% run    par  time               x                   y
 25      1    0.89046E-01   -0.3702428670E+00   -0.1583033285E+01


% run    par  time               x                   y
 26      1    0.92608E-01   -0.5880983622E+00   -0.1753702200E+01


% run    par  time               x                   y
 27      1    0.96169E-01   -0.8722356158E+00   -0.1774475672E+01


% run    par  time               x                   y
 28      1    0.99731E-01   -0.1034444210E+01   -0.1680822619E+01


% run    par  time               x                   y
 29      1    0.10329E+00   -0.1119405549E+01   -0.1900867058E+01


% run    par  time               x                   y
 30      1    0.10685E+00   -0.1212446244E+01   -0.1931900473E+01


% run    par  time               x                   y
 31      1    0.11042E+00   -0.9948580155E+00   -0.1804623476E+01


% run    par  time               x                   y
 32      1    0.11398E+00   -0.7297876657E+00   -0.1676413739E+01


% run    par  time               x                   y
 33      1    0.11754E+00   -0.4860746612E+00   -0.1432320451E+01


% run    par  time               x                   y
 34      1    0.12110E+00   -0.3967410234E+00   -0.1149282028E+01


% run    par  time               x                   y
 35      1    0.12466E+00   -0.5752146685E+00   -0.8712853136E+00


% run    par  time               x                   y
 36      1    0.12823E+00   -0.9423128820E+00   -0.7866692472E+00


% run    par  time               x                   y
 37      1    0.13179E+00   -0.1092768152E+01   -0.8968722402E+00


% run    par  time               x                   y
 38      1    0.13535E+00   -0.1290894595E+01   -0.5125304732E+00


% run    par  time               x                   y
 39      1    0.13891E+00   -0.1129730935E+01   -0.2549162593E+00


% run    par  time               x                   y
 40      1    0.14247E+00   -0.1252144751E+01    0.5410918389E-01


% run    par  time               x                   y
 41      1    0.14603E+00   -0.1602772190E+01    0.3768380722E+00


% run    par  time               x                   y
 42      1    0.14960E+00   -0.1789070531E+01    0.5568052500E+00


% run    par  time               x                   y
 43      1    0.15316E+00   -0.2162694290E+01    0.7705648804E+00


% run    par  time               x                   y
 44      1    0.15672E+00   -0.2013699095E+01    0.1003531587E+01


% run    par  time               x                   y
 45      1    0.16028E+00   -0.2276838996E+01    0.9810233073E+00


% run    par  time               x                   y
 46      1    0.16384E+00   -0.2145605554E+01    0.1009715767E+01


% run    par  time               x                   y
 47      1    0.16741E+00   -0.2446917515E+01    0.9825780077E+00


% run    par  time               x                   y
 48      1    0.17097E+00   -0.2199295204E+01    0.1109678065E+01


% run    par  time               x                   y
 49      1    0.17453E+00   -0.2156234358E+01    0.7794125076E+00


% run    par  time               x                   y
 50      1    0.17809E+00   -0.2182714511E+01    0.1000286343E+01


% run    par  time               x                   y
 51      1    0.18165E+00   -0.2046534161E+01    0.9155612279E+00


% run    par  time               x                   y
 52      1    0.18522E+00   -0.2135228076E+01    0.6535999678E+00


% run    par  time               x                   y
 53      1    0.18878E+00   -0.1960539437E+01    0.3265424085E+00


% run    par  time               x                   y
 54      1    0.19234E+00   -0.1673473650E+01    0.2612292094E+00


% run    par  time               x                   y
 55      1    0.19590E+00   -0.1421160107E+01    0.7224275497E-01


% run    par  time               x                   y
 56      1    0.19946E+00   -0.1463031338E+01   -0.2931910711E+00


% run    par  time               x                   y
 57      1    0.20302E+00   -0.1629706759E+01   -0.5713782494E+00


% run    par  time               x                   y
 58      1    0.20659E+00   -0.1470344485E+01   -0.7213973855E+00


% run    par  time               x                   y
 59      1    0.21015E+00   -0.1619910448E+01   -0.7354858817E+00


% run    par  time               x                   y
 60      1    0.21371E+00   -0.1537433742E+01   -0.3147323269E+00


% run    par  time               x                   y
 61      1    0.21727E+00   -0.1710884290E+01    0.9941188923E-01


% run    par  time               x                   y
 62      1    0.22083E+00   -0.2022304965E+01    0.2375907937E+00


% run    par  time               x                   y
 63      1    0.22440E+00   -0.2231701143E+01    0.2286031363E+00


% run    par  time               x                   y
 64      1    0.22796E+00   -0.2058183023E+01   -0.9119262433E-01


% run    par  time               x                   y
 65      1    0.23152E+00   -0.1868607924E+01   -0.1535391732E+00


% run    par  time               x                   y
 66      1    0.23508E+00   -0.1920661924E+01    0.2024674548E+00


% run    par  time               x                   y
 67      1    0.23864E+00   -0.1740262465E+01    0.2004875256E+00


% run    par  time               x                   y
 68      1    0.24220E+00   -0.1930280428E+01    0.3666306012E-01


% run    par  time               x                   y
 69      1    0.24577E+00   -0.1971033208E+01    0.3371491314E+00


% run    par  time               x                   y
