% run    par  time               x                   y
  1      1    0.35618E-02    0.1250368239E+01   -0.2708100855E+00


% run    par  time               x                   y
  2      1    0.71237E-02    0.1134013629E+01   -0.2450686328E+00


% run    par  time               x                   y
  3      1    0.10685E-01    0.1345801059E+01    0.1183021185E+00


% run    par  time               x                   y
  4      1    0.14247E-01    0.1403675173E+01    0.6405368599E-01


% run    par  time               x                   y
  5      1    0.17809E-01    0.1165255763E+01   -0.1480888649E+00


% run    par  time               x                   y
  6      1    0.21371E-01    0.8177686847E+00   -0.1629114679E+00


% run    par  time               x                   y
  7      1    0.24933E-01    0.6456513592E+00   -0.3019930339E+00


% run    par  time               x                   y
  8      1    0.28495E-01    0.1651828182E+00   -0.2819265794E+00


% run    par  time               x                   y
  9      1    0.32056E-01    0.8313268258E-02   -0.1408046527E+00


% run    par  time               x                   y
 10      1    0.35618E-01   -0.4836617206E+00    0.8634959277E-02


% run    par  time               x                   y
 11      1    0.39180E-01   -0.4871809814E+00   -0.1268643545E+00


% run    par  time               x                   y
 12      1    0.42742E-01   -0.7267956516E+00   -0.3114466585E+00


% run    par  time               x                   y
 13      1    0.46304E-01   -0.6330277818E+00   -0.1648955711E+00


% run    par  time               x                   y
 14      1    0.49866E-01   -0.5692407252E+00   -0.1419106595E+00


% run    par  time               x                   y
 15      1    0.53427E-01   -0.6559227731E+00   -0.2001911076E+00


% run    par  time               x                   y
 16      1    0.56989E-01   -0.9361953502E+00   -0.2311938426E+00


% run    par  time               x                   y
 17      1    0.60551E-01   -0.8203449768E+00   -0.4997661602E+00


% run    par  time               x                   y
 18      1    0.64113E-01   -0.4656804161E+00   -0.3846588542E+00


% run    par  time               x                   y
 19      1    0.67675E-01   -0.2809921705E+00   -0.4052737444E+00


% run    par  time               x                   y
 20      1    0.71237E-01   -0.2097054105E+00   -0.1029645765E+00


% run    par  time               x                   y
 21      1    0.74798E-01   -0.1329031838E+00   -0.3528825530E+00


% run    par  time               x                   y
 22      1    0.78360E-01   -0.2590973566E+00   -0.4707791985E+00


% run    par  time               x                   y
 23      1    0.81922E-01   -0.4150197891E+00   -0.6369726254E+00


% run    par  time               x                   y
 24      1    0.85484E-01   -0.4806196031E+00   -0.9338986840E+00


% run    par  time               x                   y
 25      1    0.89046E-01   -0.2258906099E+00   -0.1304794875E+01


% run    par  time               x                   y
 26      1    0.92608E-01   -0.3744582195E+00   -0.1520534425E+01


% run    par  time               x                   y
 27      1    0.96169E-01   -0.4902927929E+00   -0.1447116570E+01


% run    par  time               x                   y
 28      1    0.99731E-01   -0.6600406746E+00   -0.1252746138E+01


% run    par  time               x                   y
 29      1    0.10329E+00   -0.7013361073E+00   -0.1141862353E+01


% run    par  time               x                   y
 30      1    0.10685E+00   -0.7082885446E+00   -0.1220706113E+01


% run    par  time               x                   y
 31      1    0.11042E+00   -0.7793883544E+00   -0.1124177528E+01


% run    par  time               x                   y
 32      1    0.11398E+00   -0.6177774829E+00   -0.1395019796E+01


% run    par  time               x                   y
 33      1    0.11754E+00   -0.3919104899E+00   -0.1209716173E+01


% run    par  time               x                   y
 34      1    0.12110E+00   -0.1441271525E-02   -0.1181630271E+01


% run    par  time               x                   y
 35      1    0.12466E+00   -0.1318227067E+00   -0.1170434381E+01


% run    par  time               x                   y
 36      1    0.12823E+00   -0.5227232745E+00   -0.1194841128E+01


% run    par  time               x                   y
 37      1    0.13179E+00   -0.3847537097E+00   -0.1497993996E+01


% run    par  time               x                   y
 38      1    0.13535E+00   -0.4241567058E+00   -0.1576014522E+01


% run    par  time               x                   y
 39      1    0.13891E+00   -0.2945738632E+00   -0.1479433563E+01


% run    par  time               x                   y
 40      1    0.14247E+00    0.1323391203E+00   -0.1680893186E+01


% run    par  time               x                   y
 41      1    0.14603E+00    0.7365063493E-01   -0.1274228874E+01


% run    par  time               x                   y
 42      1    0.14960E+00    0.5998436808E-02   -0.1182751484E+01


% run    par  time               x                   y
 43      1    0.15316E+00   -0.6393846819E-01   -0.1341270865E+01


% run    par  time               x                   y
 44      1    0.15672E+00   -0.4187303717E-01   -0.1620494835E+01


% run    par  time               x                   y
 45      1    0.16028E+00    0.9767853850E-02   -0.1552538468E+01


% run    par  time               x                   y
 46      1    0.16384E+00   -0.2733387496E+00   -0.1359368276E+01


% run    par  time               x                   y
 47      1    0.16741E+00   -0.5117087151E+00   -0.1146614852E+01


% run    par  time               x                   y
 48      1    0.17097E+00   -0.4460851163E+00   -0.1060987606E+01


% run    par  time               x                   y
 49      1    0.17453E+00   -0.5571524607E+00   -0.8919425919E+00


% run    par  time               x                   y
 50      1    0.17809E+00   -0.9389307227E+00   -0.9732741437E+00


% run    par  time               x                   y
 51      1    0.18165E+00   -0.7733100756E+00   -0.1250656814E+01


% run    par  time               x                   y
 52      1    0.18522E+00   -0.4424231481E+00   -0.1423427000E+01


% run    par  time               x                   y
 53      1    0.18878E+00   -0.2107408147E+00   -0.1565346743E+01


% run    par  time               x                   y
 54      1    0.19234E+00   -0.3984053435E-01   -0.1445113429E+01


% run    par  time               x                   y
 55      1    0.19590E+00    0.3625833409E+00   -0.1574708453E+01


% run    par  time               x                   y
 56      1    0.19946E+00    0.5221735282E+00   -0.1696390471E+01


% run    par  time               x                   y
 57      1    0.20302E+00    0.4889516327E+00   -0.1837746760E+01


% run    par  time               x                   y
 58      1    0.20659E+00    0.4998818763E+00   -0.1689837694E+01


% run    par  time               x                   y
 59      1    0.21015E+00    0.1815843818E+00   -0.1523145463E+01


% run    par  time               x                   y
 60      1    0.21371E+00    0.2621271167E+00   -0.1612871299E+01


% run    par  time               x                   y
 61      1    0.21727E+00    0.5071391873E-01   -0.1844697063E+01


% run    par  time               x                   y
 62      1    0.22083E+00    0.1842595739E+00   -0.2358978308E+01


% run    par  time               x                   y
 63      1    0.22440E+00    0.4639921103E+00   -0.2370465204E+01


% run    par  time               x                   y
 64      1    0.22796E+00    0.6818646879E+00   -0.2218382081E+01


% run    par  time               x                   y
 65      1    0.23152E+00    0.5345749019E+00   -0.2073237765E+01


% run    par  time               x                   y
 66      1    0.23508E+00    0.6150819248E+00   -0.1658328614E+01


% run    par  time               x                   y
 67      1    0.23864E+00    0.5291308358E+00   -0.1677223252E+01


% run    par  time               x                   y
 68      1    0.24220E+00    0.5687736176E+00   -0.1334693041E+01


% run    par  time               x                   y
 69      1    0.24577E+00    0.8637857560E+00   -0.1114935060E+01


% run    par  time               x                   y
 70      1    0.24933E+00    0.8675391544E+00   -0.8064218048E+00


% run    par  time               x                   y
 71      1    0.25289E+00    0.1039941926E+01   -0.1016160471E+01


% run    par  time               x                   y
 72      1    0.25645E+00    0.9340898065E+00   -0.1036655713E+01


% run    par  time               x                   y
 73      1    0.26001E+00    0.6014034093E+00   -0.8029600886E+00


% run    par  time               x                   y
 74      1    0.26358E+00    0.5882502367E+00   -0.1058554988E+01


% run    par  time               x                   y
 75      1    0.26714E+00    0.2402367615E+00   -0.1030328162E+01


% run    par  time               x                   y
 76      1    0.27070E+00    0.3511331893E+00   -0.9373998222E+00


% run    par  time               x                   y
 77      1    0.27426E+00    0.6489124929E+00   -0.1133907796E+01


% run    par  time               x                   y
 78      1    0.27782E+00    0.1026640997E+01   -0.1041321125E+01


% run    par  time               x                   y
 79      1    0.28138E+00    0.1419915940E+01   -0.9860492235E+00


% run    par  time               x                   y
 80      1    0.28495E+00    0.1480408460E+01   -0.1252160015E+01


% run    par  time               x                   y
 81      1    0.28851E+00    0.1588555067E+01   -0.1447545419E+01


% run    par  time               x                   y
 82      1    0.29207E+00    0.2011197838E+01   -0.1643847302E+01


% run    par  time               x                   y
 83      1    0.29563E+00    0.1929530510E+01   -0.1556594235E+01


% run    par  time               x                   y
 84      1    0.29919E+00    0.1693757711E+01   -0.1463896868E+01


% run    par  time               x                   y
 85      1    0.30276E+00    0.1704378003E+01   -0.1002427823E+01


% run    par  time               x                   y
 86      1    0.30632E+00    0.1810066559E+01   -0.8352264483E+00


% run    par  time               x                   y
 87      1    0.30988E+00    0.1479173657E+01   -0.8071908698E+00


% run    par  time               x                   y
 88      1    0.31344E+00    0.1395205184E+01   -0.4035536460E+00


% run    par  time               x                   y
 89      1    0.31700E+00    0.1677112605E+01   -0.3105742666E+00


% run    par  time               x                   y
 90      1    0.32056E+00    0.2026115383E+01   -0.2975051284E+00


% run    par  time               x                   y
 91      1    0.32413E+00    0.2240971931E+01   -0.3661689868E+00


% run    par  time               x                   y
 92      1    0.32769E+00    0.2133034421E+01   -0.5339342094E+00


% run    par  time               x                   y
 93      1    0.33125E+00    0.2002838969E+01   -0.8318986337E+00


% run    par  time               x                   y
 94      1    0.33481E+00    0.1871984354E+01   -0.6523775716E+00


% run    par  time               x                   y
 95      1    0.33837E+00    0.1651228860E+01   -0.3337013957E+00


% run    par  time               x                   y
 96      1    0.34194E+00    0.1740582789E+01   -0.4694565906E+00


% run    par  time               x                   y
 97      1    0.34550E+00    0.1855935963E+01   -0.9596832517E-01


% run    par  time               x                   y
 98      1    0.34906E+00    0.1946628078E+01   -0.2690768753E-01


% run    par  time               x                   y
 99      1    0.35262E+00    0.1837954603E+01    0.1884598673E+00


% run    par  time               x                   y
100      1    0.35618E+00    0.1795574108E+01   -0.1139955124E+00


