% run    par  time              vx                  vy
  1      1    0.35618E-02    0.6946178998E+02    0.4480773334E+03
  1      2    0.35618E-02    0.2669977282E+04    0.6116869622E+03
  1      3    0.35618E-02   -0.1107508642E+04    0.1792622593E+04
  1      4    0.35618E-02   -0.6337271459E+03    0.1297107540E+04
  1      5    0.35618E-02   -0.4885318092E+04   -0.4797748455E+03
  1      6    0.35618E-02    0.2260564022E+04   -0.2272881694E+04
  1      7    0.35618E-02    0.2147994836E+04    0.1540825946E+04
  1      8    0.35618E-02   -0.2721199744E+03   -0.3901891750E+04
  1      9    0.35618E-02   -0.2370615238E+04   -0.1826217327E+04
  1     10    0.35618E-02   -0.2322920789E+04    0.2186077036E+04
  1     11    0.35618E-02   -0.1459093211E+04    0.5991383616E+03
  1     12    0.35618E-02   -0.2678744686E+04    0.3099770228E+04
  1     13    0.35618E-02   -0.9084852830E+03    0.9150604020E+03
  1     14    0.35618E-02   -0.3026585015E+04    0.2523558126E+04
  1     15    0.35618E-02   -0.4375019434E+04   -0.3653011311E+03
  1     16    0.35618E-02    0.2351054484E+04    0.2013518622E+04
  1     17    0.35618E-02    0.2440443861E+04    0.2286917115E+04
  1     18    0.35618E-02    0.1047619237E+04   -0.2281900900E+04
  1     19    0.35618E-02   -0.2865781415E+04    0.8172621889E+03
  1     20    0.35618E-02    0.3075259341E+04    0.6365831970E+03
  1     21    0.35618E-02    0.6023975530E+03    0.1073563195E+04
  1     22    0.35618E-02    0.2112011359E+04    0.2308448359E+04
  1     23    0.35618E-02    0.3736749440E+04   -0.3089477915E+04
  1     24    0.35618E-02   -0.6283001640E+03   -0.2544337118E+03
  1     25    0.35618E-02    0.3485804249E+03   -0.2269333149E+04
  1     26    0.35618E-02    0.1449874575E+04    0.9386538970E+03
  1     27    0.35618E-02   -0.1232818313E+04   -0.4199540821E+04
  1     28    0.35618E-02    0.8358820554E+03   -0.1670798632E+04
  1     29    0.35618E-02    0.3455487087E+04   -0.4700875287E+03
  1     30    0.35618E-02    0.4047895579E+03   -0.3101456177E+04
  1     31    0.35618E-02    0.2367727049E+04   -0.1806216632E+04
  1     32    0.35618E-02    0.2111979032E+04   -0.3251661108E+03
