*	*	*	0.03952847075	0.0
*	*	*	0.0790569415	0.0
*	*	*	0.1185854123	0.0
*	*	*	0.158113883	0.0
*	*	*	0.1976423538	0.0
*	*	*	0.2371708245	0.0
*	*	*	0.2766992953	0.0
*	*	*	0.316227766	0.0
*	*	*	0.3557562368	0.0
*	*	*	0.3952847075	0.0
*	*	*	0.4348131783	0.0
*	*	*	0.474341649	0.0
*	*	*	0.5138701198	0.0
*	*	*	0.5533985905	0.0
*	*	*	0.5929270613	0.0
*	*	*	0.632455532	0.0
*	*	*	0.6719840028	0.0
*	*	*	0.7115124735	0.0
*	*	*	0.7510409443	0.0
*	*	*	0.790569415	0.6964729134
*	*	*	0.8300978858	1.3249972498
*	*	*	0.8696263565	5.628310992
*	*	*	0.9091548273	29.86661578
*	*	*	0.9486832981	86.87358564
*	*	*	0.9882117688	66.80298124
*	*	*	1.02774024	7.55755049
*	*	*	1.06726871	0.0
*	*	*	1.106797181	0.49386261119999997
*	*	*	1.146325652	0.0
*	*	*	1.185854123	0.0
*	*	*	1.225382593	0.0
*	*	*	1.264911064	0.0
*	*	*	1.304439535	0.0
*	*	*	1.343968006	0.4054096062
*	*	*	1.383496476	1.1809758096
*	*	*	1.423024947	1.0826720485999999
*	*	*	1.462553418	1.1795198120000001
*	*	*	1.502081889	0.362165915
*	*	*	1.541610359	8.113457186
*	*	*	1.58113883	14.076334706
*	*	*	1.620667301	28.765363139999998
*	*	*	1.660195772	30.647745120000003
*	*	*	1.699724242	18.620653998
*	*	*	1.739252713	5.73221224
*	*	*	1.778781184	4.571836016000001
*	*	*	1.818309655	11.903717050000001
*	*	*	1.857838125	15.701644828
*	*	*	1.897366596	29.118139559999996
*	*	*	1.936895067	20.31862792
*	*	*	1.976423538	8.996530570000001
*	*	*	2.015952008	1.6136105122
*	*	*	2.055480479	0.0
*	*	*	2.09500895	0.0
*	*	*	2.134537421	0.0
*	*	*	2.174065891	0.4759657552
*	*	*	2.213594362	1.0008504
*	*	*	2.253122833	0.7211268218
*	*	*	2.292651304	2.125756458
*	*	*	2.332179774	3.714522204
*	*	*	2.371708245	9.707720396000001
*	*	*	2.411236716	13.255721454
*	*	*	2.450765187	19.943416938
*	*	*	2.490293657	30.36326598
*	*	*	2.529822128	25.618248
*	*	*	2.569350599	15.851075626
*	*	*	2.60887907	6.41738649
*	*	*	2.64840754	3.102236982
*	*	*	2.687936011	4.78260211
*	*	*	2.727464482	5.616876116
*	*	*	2.766992953	6.214141778
*	*	*	2.806521423	10.918917052000001
*	*	*	2.846049894	11.125205056
*	*	*	2.885578365	8.770659382
*	*	*	2.925106836	3.645680358
*	*	*	2.964635306	1.4438023724
*	*	*	3.004163777	0.5396511978
*	*	*	3.043692248	2.6807379
*	*	*	3.083220719	2.61109942
*	*	*	3.122749189	4.935952334
*	*	*	3.16227766	6.1346122659999995
*	*	*	3.201806131	7.544748316000001
*	*	*	3.241334602	15.769214968
*	*	*	3.280863072	14.67430439
*	*	*	3.320391543	15.028801142
*	*	*	3.359920014	17.311637884
*	*	*	3.399448485	16.23551674
*	*	*	3.438976955	14.40551562
*	*	*	3.478505426	8.487099526
*	*	*	3.518033897	4.62221922
*	*	*	3.557562368	3.424895824
*	*	*	3.597090838	2.317061488
*	*	*	3.636619309	4.994624196
*	*	*	3.67614778	3.575164876
*	*	*	3.715676251	4.443310964
*	*	*	3.755204721	7.527877232
*	*	*	3.794733192	7.163205682
*	*	*	3.834261663	5.692854116
*	*	*	3.873790134	5.151113668
*	*	*	3.913318604	5.637930556
*	*	*	3.952847075	5.439313458
*	*	*	3.992375546	6.2919570899999995
*	*	*	4.031904017	7.622878882
*	*	*	4.071432487	11.836200432
*	*	*	4.110960958	14.396095120000002
*	*	*	4.150489429	13.868441908
*	*	*	4.1900179	9.974152284
*	*	*	4.22954637	8.568284446
*	*	*	4.269074841	9.307242890000001
*	*	*	4.308603312	10.54954262
*	*	*	4.348131783	9.03554346
*	*	*	4.387660253	6.570607402
*	*	*	4.427188724	4.472667846
*	*	*	4.466717195	2.776605348
*	*	*	4.506245666	3.636417012
*	*	*	4.545774136	3.3935262539999997
*	*	*	4.585302607	2.3623094900000003
*	*	*	4.624831078	4.833282886
*	*	*	4.664359549	6.125997924
*	*	*	4.70388802	8.515483380000001
*	*	*	4.74341649	8.537417426000001
*	*	*	4.782944961	7.312445404
*	*	*	4.822473432	6.954926922
*	*	*	4.862001903	9.208622724
*	*	*	4.901530373	9.300112782
*	*	*	4.941058844	11.421316656
*	*	*	4.980587315	10.97968737
*	*	*	5.020115786	8.744589062
*	*	*	5.059644256	8.680264826
*	*	*	5.099172727	5.511756556
*	*	*	5.138701198	4.607127986
*	*	*	5.178229669	6.281705352
*	*	*	5.217758139	7.422679936
*	*	*	5.25728661	6.386761743999999
*	*	*	5.296815081	5.857728478
*	*	*	5.336343552	2.599112634
*	*	*	5.375872022	3.5140785
*	*	*	5.415400493	3.662452562
*	*	*	5.454928964	4.884301226
*	*	*	5.494457435	4.264601708
*	*	*	5.533985905	5.316634574
*	*	*	5.573514376	5.4566546
*	*	*	5.613042847	8.191924252
*	*	*	5.652571318	9.352458219999999
*	*	*	5.692099788	10.0415863
*	*	*	5.731628259	9.460801298
*	*	*	5.77115673	7.10423912
*	*	*	5.810685201	7.380212070000001
*	*	*	5.850213671	7.203111744
*	*	*	5.889742142	6.2180961
*	*	*	5.929270613	6.409064874
