% run    par  time               x                   y
  1      1    0.35618E-02    0.1921841365E+01    0.4739108013E+01
  1      2    0.35618E-02    0.4575518191E+01    0.1324047804E+02
  1      3    0.35618E-02    0.7105137651E+01   -0.1354637768E+02
  1      4    0.35618E-02    0.3047841649E+01   -0.8160246405E+01
  1      5    0.35618E-02   -0.1094198841E+02    0.8025106712E+01
  1      6    0.35618E-02    0.7357752792E+01    0.1137728323E+02
  1      7    0.35618E-02    0.1107740145E+02    0.4802850615E+01
  1      8    0.35618E-02   -0.3625085403E+01    0.9475651757E+01
  1      9    0.35618E-02    0.4403257835E+01    0.2864298627E+00
  1     10    0.35618E-02   -0.7173906809E+01   -0.8040722793E+01
  1     11    0.35618E-02   -0.3679162990E+01   -0.1458464942E+02
  1     12    0.35618E-02   -0.5813142511E+01   -0.3400496159E+01
  1     13    0.35618E-02   -0.7074051906E+01   -0.3267822481E+01
  1     14    0.35618E-02   -0.1037342335E+02    0.2289025711E+01
  1     15    0.35618E-02    0.1473793663E+02   -0.1519205443E+01
  1     16    0.35618E-02    0.8751597532E+01   -0.3557252132E+01
  1     17    0.35618E-02   -0.2886269153E+01    0.2979154920E+01
  1     18    0.35618E-02    0.9966731049E+01    0.9477359017E+01
  1     19    0.35618E-02    0.1037759409E+02    0.1999160043E-01
  1     20    0.35618E-02    0.5462012944E+01   -0.8583329570E+01
  1     21    0.35618E-02   -0.3300024879E+01    0.1237680366E+01
  1     22    0.35618E-02   -0.3244692847E+01   -0.1495449482E+02
  1     23    0.35618E-02   -0.1065410376E+01   -0.8122657959E+01
  1     24    0.35618E-02    0.1895315263E+01    0.3902967304E+01
  1     25    0.35618E-02    0.1011867118E+02    0.1105925872E+02
  1     26    0.35618E-02   -0.4612323842E+01    0.1060539546E+01
  1     27    0.35618E-02    0.3986333005E+01    0.1205209481E+02
  1     28    0.35618E-02   -0.2291422328E+01    0.4970270405E+01
  1     29    0.35618E-02    0.1146595949E+02    0.8552955110E+01
  1     30    0.35618E-02    0.1524783526E+02   -0.5541454821E+00
  1     31    0.35618E-02    0.8134931718E+01    0.1220922414E+02
  1     32    0.35618E-02   -0.1249266499E+02    0.2358821542E+01
  1     33    0.35618E-02    0.4091152324E+00   -0.1926426742E+01
  1     34    0.35618E-02    0.6502318410E+01   -0.9367486169E+01
  1     35    0.35618E-02   -0.3524431289E+01    0.6065798183E+01
  1     36    0.35618E-02   -0.6733586328E+01    0.9384169487E+01
  1     37    0.35618E-02   -0.6096165250E+01    0.1146932387E+01
  1     38    0.35618E-02    0.3537510430E+01    0.6742683995E+01
  1     39    0.35618E-02   -0.6182208070E+01   -0.1153260082E+02
  1     40    0.35618E-02   -0.1103711285E+02   -0.1660840186E+01
  1     41    0.35618E-02   -0.4810802120E+01    0.2894142436E+00
  1     42    0.35618E-02    0.8785421944E+01   -0.2462130825E-01
  1     43    0.35618E-02   -0.5622215583E+01    0.6293174021E+01
  1     44    0.35618E-02   -0.5534835331E+00   -0.1603630876E+01
  1     45    0.35618E-02    0.5227313331E+01    0.6702980683E+00
  1     46    0.35618E-02    0.3384532454E+00    0.5914193436E+01
  1     47    0.35618E-02    0.1046547509E+02    0.8597123688E+01
  1     48    0.35618E-02   -0.2551437873E+01    0.8788005203E+01
  1     49    0.35618E-02    0.6833156434E+01   -0.5654746543E+01
  1     50    0.35618E-02    0.7449522409E+01    0.6940248165E+01
  1     51    0.35618E-02   -0.4733535208E+01   -0.1191391040E+02
  1     52    0.35618E-02   -0.1342146123E+02   -0.1232473907E+01
  1     53    0.35618E-02    0.2269263028E+01   -0.1873507379E+01
  1     54    0.35618E-02    0.3073083833E+01    0.7664416888E+01
  1     55    0.35618E-02   -0.9345541505E+01   -0.5608642546E+01
  1     56    0.35618E-02    0.6716695618E+00    0.1895085906E+01
  1     57    0.35618E-02   -0.4684128237E+01   -0.2818101397E+00
  1     58    0.35618E-02    0.9462330960E+01    0.9719417742E+01
