% itn    run  time           vxave               vyave               vaverun
  1      1    0.35618E-02    0.4563630958E+02    0.1264760334E+03    0.1344576505E+03
  1      2    0.71237E-02    0.2729282734E+02    0.5149632767E+02    0.5828181696E+02
  1      3    0.10685E-01   -0.2644647484E+03    0.3159311617E+03    0.4120122596E+03
  1      4    0.14247E-01    0.1459683608E+03    0.4237303772E+02    0.1519941995E+03
  1      5    0.17809E-01    0.2083308315E+03   -0.2014526794E+03    0.2898015138E+03
  1      6    0.21371E-01   -0.1925190304E+02   -0.3014619886E+03    0.3020760936E+03
  1      7    0.24933E-01    0.4007090969E+03    0.1306707494E+03    0.4214767195E+03
  1      8    0.28495E-01    0.2075358612E+03   -0.1827526135E+02    0.2083389519E+03
  1      9    0.32056E-01   -0.2547582613E+03    0.1622727040E+02    0.2552745503E+03
  1     10    0.35618E-01    0.1381608925E+03    0.1489716264E+03    0.2031772075E+03
  1     11    0.39180E-01   -0.1122322579E+03    0.2243868208E+03    0.2508894678E+03
  1     12    0.42742E-01    0.1273721464E+03   -0.7866815424E+02    0.1497075221E+03
  1     13    0.46304E-01   -0.5234591882E+02   -0.2682961735E+03    0.2733549559E+03
  1     14    0.49866E-01    0.3585703737E+02   -0.9954035218E+02    0.1058017431E+03
  1     15    0.53427E-01   -0.1173422659E+03   -0.1674025015E+03    0.2044328860E+03
  1     16    0.56989E-01    0.1886143967E+03    0.5861637816E+02    0.1975127095E+03
  1     17    0.60551E-01   -0.4302642538E+03   -0.2254391211E+03    0.4857469767E+03
  1     18    0.64113E-01   -0.1364656345E+03   -0.1031221650E+03    0.1710469243E+03
  1     19    0.67675E-01    0.1930770691E+03    0.4409912731E+02    0.1980492051E+03
  1     20    0.71237E-01   -0.5190444998E+02    0.4169843486E+03    0.4202023547E+03
  1     21    0.74798E-01    0.1841064641E+03    0.1148805681E+03    0.2170086060E+03
  1     22    0.78360E-01   -0.7036825261E+02    0.9948578332E+02    0.1218569327E+03
  1     23    0.81922E-01   -0.4438301973E+02   -0.1771292067E+03    0.1826050610E+03
  1     24    0.85484E-01   -0.2969949562E+02   -0.1643231451E+03    0.1669854966E+03
  1     25    0.89046E-01    0.4876820461E+03   -0.7287032336E+02    0.4930961996E+03
  1     26    0.92608E-01   -0.2183104023E+03    0.1250405267E+03    0.2515841113E+03
  1     27    0.96169E-01   -0.7588685898E+01   -0.1087889466E+03    0.1090533037E+03
  1     28    0.99731E-01    0.8509897264E+02    0.8689370067E+02    0.1216238067E+03
  1     29    0.10329E+00    0.7237284875E+02    0.1724177744E+03    0.1869912248E+03
  1     30    0.10685E+00    0.4149261123E+01   -0.9442585499E+02    0.9451697445E+02
  1     31    0.11042E+00    0.1775861037E+03   -0.6441414477E+02    0.1889074014E+03
  1     32    0.11398E+00    0.4836804228E+02    0.2073046509E+03    0.2128724636E+03
  1     33    0.11754E+00    0.1028812731E+03   -0.8172053771E+02    0.1313879851E+03
  1     34    0.12110E+00   -0.1597554339E+03   -0.1429944849E+03    0.2144043408E+03
  1     35    0.12466E+00   -0.4791915561E+02    0.7945722042E+02    0.9278844406E+02
  1     36    0.12823E+00   -0.1665399505E+03    0.2496092068E+03    0.3000671779E+03
  1     37    0.13179E+00    0.6557335082E+02   -0.6390189953E+02    0.9156045599E+02
  1     38    0.13535E+00   -0.4049141625E+03   -0.1666856442E+03    0.4378807862E+03
  1     39    0.13891E+00    0.2174351879E+03   -0.1295778258E+03    0.2531175100E+03
  1     40    0.14247E+00   -0.1265961206E+03    0.1791121731E+03    0.2193347859E+03
  1     41    0.14603E+00   -0.2225803804E+02    0.6774697528E+02    0.7130969722E+02
  1     42    0.14960E+00    0.3677934802E+03    0.9359374242E+01    0.3679125466E+03
  1     43    0.15316E+00    0.1493838777E+02   -0.1877271372E+03    0.1883205604E+03
  1     44    0.15672E+00    0.2253586655E+03    0.2701336267E+03    0.3517935537E+03
  1     45    0.16028E+00   -0.9243601303E+02   -0.1572443328E+03    0.1824011971E+03
  1     46    0.16384E+00   -0.1282307868E+03   -0.4417175321E+02    0.1356255082E+03
  1     47    0.16741E+00    0.1737903280E+03    0.2585908252E+03    0.3115642679E+03
  1     48    0.17097E+00   -0.3229908748E+02   -0.9585677089E+02    0.1011521210E+03
  1     49    0.17453E+00    0.2863609688E+02   -0.8874461090E+02    0.9325037270E+02
  1     50    0.17809E+00   -0.1577682067E+03    0.2308366173E+03    0.2796003414E+03
  1     51    0.18165E+00   -0.1804779221E+02   -0.7934976246E+02    0.8137633321E+02
  1     52    0.18522E+00   -0.1737226946E+03   -0.2081379143E+03    0.2711106158E+03
  1     53    0.18878E+00   -0.2403781919E+03    0.2398468889E+03    0.3395706190E+03
  1     54    0.19234E+00    0.2206141566E+02    0.1055953294E+03    0.1078752967E+03
  1     55    0.19590E+00    0.2110772254E+03    0.1092145962E+03    0.2376582065E+03
  1     56    0.19946E+00   -0.2855268655E+03    0.4221268089E+03    0.5096240121E+03
  1     57    0.20302E+00   -0.1776511171E+03   -0.1535257771E+03    0.2347979634E+03
  1     58    0.20659E+00    0.1334293977E+02   -0.1419927137E+03    0.1426182484E+03
  1     59    0.21015E+00   -0.1012252464E+03   -0.2817365663E+03    0.2993694095E+03
  1     60    0.21371E+00    0.1778010856E+03    0.8433652739E+02    0.1967889120E+03
