% run    par  time              vx                  vy
  1      1    0.35618E-02   -0.2505370292E+04   -0.1122358334E+04


% run    par  time              vx                  vy
  2      1    0.71237E-02   -0.3055328336E+04    0.2505020505E+04


% run    par  time              vx                  vy
  3      1    0.10685E-01   -0.5129822611E+04    0.1060736088E+04


% run    par  time              vx                  vy
  4      1    0.14247E-01    0.1427539416E+04   -0.3863664737E+03


% run    par  time              vx                  vy
  5      1    0.17809E-01   -0.5091571604E+04   -0.4810287696E+04


% run    par  time              vx                  vy
  6      1    0.21371E-01    0.4787569019E+04   -0.9807769097E+03


% run    par  time              vx                  vy
  7      1    0.24933E-01   -0.1347351610E+04   -0.1628295790E+04


% run    par  time              vx                  vy
  8      1    0.28495E-01   -0.3304847958E+04    0.2258762012E+04


% run    par  time              vx                  vy
  9      1    0.32056E-01    0.4797251459E+04   -0.2198748422E+04


% run    par  time              vx                  vy
 10      1    0.35618E-01    0.1193102951E+03   -0.2145999752E+04


% run    par  time              vx                  vy
 11      1    0.39180E-01   -0.8912618466E+03   -0.3915485583E+04


% run    par  time              vx                  vy
 12      1    0.42742E-01   -0.3581662497E+04   -0.5114251068E+04


% run    par  time              vx                  vy
 13      1    0.46304E-01   -0.3591145881E+04   -0.1570141072E+04


% run    par  time              vx                  vy
 14      1    0.49866E-01   -0.3087130443E+04   -0.1524817172E+04


% run    par  time              vx                  vy
 15      1    0.53427E-01   -0.1899644653E+04   -0.1017883002E+04


% run    par  time              vx                  vy
 16      1    0.56989E-01    0.2846860951E+04    0.3814923269E+03


% run    par  time              vx                  vy
 17      1    0.60551E-01    0.5812420675E+04    0.1395206621E+02


% run    par  time              vx                  vy
 18      1    0.64113E-01    0.3682587100E+04    0.2180521019E+04


% run    par  time              vx                  vy
 19      1    0.67675E-01    0.2195608091E+04    0.2694890864E+04


% run    par  time              vx                  vy
 20      1    0.71237E-01    0.4879902036E+04    0.2086375761E+04


% run    par  time              vx                  vy
 21      1    0.74798E-01   -0.3603475301E+04   -0.2961888787E+04


% run    par  time              vx                  vy
 22      1    0.78360E-01   -0.2099689285E+03    0.1058156606E+04


% run    par  time              vx                  vy
 23      1    0.81922E-01    0.1449106439E+03    0.3912950518E+03


% run    par  time              vx                  vy
 24      1    0.85484E-01   -0.1980534535E+03   -0.4793561506E+04


% run    par  time              vx                  vy
 25      1    0.89046E-01    0.1216038021E+04   -0.1237675421E+04


% run    par  time              vx                  vy
 26      1    0.92608E-01    0.7043950030E+03    0.7214437861E+03


% run    par  time              vx                  vy
 27      1    0.96169E-01    0.2954460164E+04   -0.5316507327E+03


% run    par  time              vx                  vy
 28      1    0.99731E-01   -0.3705915818E+04    0.2619198506E+04


% run    par  time              vx                  vy
 29      1    0.10329E+00   -0.6428750746E+03    0.1511536219E+04


% run    par  time              vx                  vy
 30      1    0.10685E+00    0.1291705291E+04   -0.8385709800E+03


% run    par  time              vx                  vy
 31      1    0.11042E+00    0.2737384769E+04   -0.2304127220E+04


% run    par  time              vx                  vy
 32      1    0.11398E+00    0.1997927418E+04   -0.2562208160E+03


% run    par  time              vx                  vy
 33      1    0.11754E+00   -0.1127697636E+04   -0.2677366386E+01


% run    par  time              vx                  vy
 34      1    0.12110E+00   -0.3806605631E+04    0.1965550187E+04


% run    par  time              vx                  vy
 35      1    0.12466E+00   -0.3870110181E+03    0.6150864223E+03


% run    par  time              vx                  vy
 36      1    0.12823E+00    0.5044393975E+03   -0.4122059761E+03


% run    par  time              vx                  vy
 37      1    0.13179E+00    0.1521634190E+04    0.2136099317E+04


% run    par  time              vx                  vy
 38      1    0.13535E+00    0.4486941582E+04    0.4705284750E+03


% run    par  time              vx                  vy
 39      1    0.13891E+00   -0.4965666235E+03    0.2677983396E+04


% run    par  time              vx                  vy
 40      1    0.14247E+00    0.2607942078E+04    0.1966335624E+04


% run    par  time              vx                  vy
 41      1    0.14603E+00    0.1894942123E+04   -0.7851785155E+03


% run    par  time              vx                  vy
 42      1    0.14960E+00    0.2013036026E+04   -0.1455082371E+04


% run    par  time              vx                  vy
 43      1    0.15316E+00   -0.5786630246E+03   -0.2869412768E+04


% run    par  time              vx                  vy
 44      1    0.15672E+00   -0.2595771720E+04    0.2137215476E+04


% run    par  time              vx                  vy
 45      1    0.16028E+00   -0.4188512942E+03   -0.1158732859E+04


% run    par  time              vx                  vy
