% run    par  time              vx                  vy
  1      1    0.35618E-02    0.1964608642E+04   -0.2480175520E+04


% run    par  time              vx                  vy
  2      1    0.71237E-02   -0.3899848961E+04    0.3156992220E+03


% run    par  time              vx                  vy
  3      1    0.10685E-01    0.4529863922E+03   -0.2578470865E+04


% run    par  time              vx                  vy
  4      1    0.14247E-01    0.2177994625E+04    0.1051614126E+04


% run    par  time              vx                  vy
  5      1    0.17809E-01    0.3779795341E+04   -0.8306737827E+02


% run    par  time              vx                  vy
  6      1    0.21371E-01   -0.3314542112E+04    0.2557476331E+04


% run    par  time              vx                  vy
  7      1    0.24933E-01    0.6107557797E+03   -0.2330084525E+04


% run    par  time              vx                  vy
  8      1    0.28495E-01    0.2000139794E+04   -0.2654685809E+04


% run    par  time              vx                  vy
  9      1    0.32056E-01   -0.5171409780E+04    0.9041760598E+03


% run    par  time              vx                  vy
 10      1    0.35618E-01    0.3551211051E+03   -0.1421081082E+04


% run    par  time              vx                  vy
 11      1    0.39180E-01   -0.2306025161E+04   -0.5857065087E+02


% run    par  time              vx                  vy
 12      1    0.42742E-01   -0.4546793050E+04    0.5945158121E+04


% run    par  time              vx                  vy
 13      1    0.46304E-01   -0.1407332733E+04    0.5655806325E+03


% run    par  time              vx                  vy
 14      1    0.49866E-01    0.2413052433E+04   -0.3206213536E+04


% run    par  time              vx                  vy
 15      1    0.53427E-01    0.2776642798E+04   -0.3187734108E+04


% run    par  time              vx                  vy
 16      1    0.56989E-01   -0.5150138406E+04    0.1889983697E+04


% run    par  time              vx                  vy
 17      1    0.60551E-01    0.5963007554E+03    0.1120464844E+04


% run    par  time              vx                  vy
 18      1    0.64113E-01    0.3411039923E+04   -0.2532893836E+04


% run    par  time              vx                  vy
 19      1    0.67675E-01    0.1246958022E+04   -0.7221255039E+03


% run    par  time              vx                  vy
 20      1    0.71237E-01    0.9120183783E+02    0.8539498851E+03


% run    par  time              vx                  vy
 21      1    0.74798E-01   -0.4227551156E+04    0.4808928870E+03


% run    par  time              vx                  vy
 22      1    0.78360E-01   -0.2632023332E+04   -0.7807138458E+03


% run    par  time              vx                  vy
 23      1    0.81922E-01   -0.4837415896E+03   -0.2802068575E+04


% run    par  time              vx                  vy
 24      1    0.85484E-01   -0.2761325947E+04   -0.1986198652E+04


% run    par  time              vx                  vy
 25      1    0.89046E-01    0.2767315101E+04   -0.1980750959E+04


% run    par  time              vx                  vy
 26      1    0.92608E-01    0.1221031775E+04   -0.4113003111E+04


% run    par  time              vx                  vy
 27      1    0.96169E-01    0.2100327741E+04    0.1508136534E+04


% run    par  time              vx                  vy
 28      1    0.99731E-01   -0.1109657600E+04    0.3040404666E+04


% run    par  time              vx                  vy
 29      1    0.10329E+00   -0.6285723074E+02   -0.5018598787E+03


% run    par  time              vx                  vy
 30      1    0.10685E+00    0.5644659743E+03   -0.3854302337E+04


% run    par  time              vx                  vy
 31      1    0.11042E+00   -0.2388778309E+04   -0.1922156438E+04


% run    par  time              vx                  vy
 32      1    0.11398E+00   -0.6348443539E+03    0.7797064658E+03


% run    par  time              vx                  vy
 33      1    0.11754E+00    0.2675360287E+04   -0.9697210864E+03


% run    par  time              vx                  vy
 34      1    0.12110E+00    0.5265106174E+03   -0.2004383024E+04


% run    par  time              vx                  vy
 35      1    0.12466E+00    0.5163228709E+03   -0.1144159242E+04


% run    par  time              vx                  vy
 36      1    0.12823E+00    0.4050348357E+03   -0.4258868675E+04


% run    par  time              vx                  vy
 37      1    0.13179E+00    0.1564034768E+04    0.1151636204E+04


% run    par  time              vx                  vy
 38      1    0.13535E+00    0.2365618470E+04   -0.1232878538E+04


% run    par  time              vx                  vy
 39      1    0.13891E+00    0.6582363134E+03   -0.1290944650E+04


% run    par  time              vx                  vy
 40      1    0.14247E+00   -0.5363776480E+03    0.3559502885E+04


% run    par  time              vx                  vy
 41      1    0.14603E+00   -0.2011537430E+03   -0.4923525284E+04


% run    par  time              vx                  vy
 42      1    0.14960E+00    0.3114920155E+04   -0.1846184349E+04


% run    par  time              vx                  vy
 43      1    0.15316E+00   -0.6127049022E+03   -0.1001824672E+03


% run    par  time              vx                  vy
 44      1    0.15672E+00   -0.2215284235E+04   -0.1529685000E+04


% run    par  time              vx                  vy
 45      1    0.16028E+00    0.2127575808E+04   -0.2490376651E+04


% run    par  time              vx                  vy
 46      1    0.16384E+00   -0.1508218223E+04   -0.3659157008E+04


% run    par  time              vx                  vy
 47      1    0.16741E+00   -0.5771582368E+03    0.2007630180E+04


% run    par  time              vx                  vy
 48      1    0.17097E+00   -0.3319994199E+04   -0.2915065358E+04


% run    par  time              vx                  vy
 49      1    0.17453E+00    0.3526427034E+04    0.4147190878E+04


% run    par  time              vx                  vy
 50      1    0.17809E+00   -0.2317762839E+04    0.6255497221E+03


% run    par  time              vx                  vy
 51      1    0.18165E+00   -0.1482946906E+04   -0.3339577501E+04


% run    par  time              vx                  vy
 52      1    0.18522E+00    0.2377286094E+04    0.3141714147E+04


% run    par  time              vx                  vy
 53      1    0.18878E+00    0.6551293948E+03   -0.1223666252E+04


% run    par  time              vx                  vy
 54      1    0.19234E+00   -0.1955321038E+04    0.1551674046E+04


% run    par  time              vx                  vy
 55      1    0.19590E+00   -0.1307839934E+03    0.2086227832E+04


% run    par  time              vx                  vy
 56      1    0.19946E+00    0.3941670279E+04   -0.2164916009E+04


% run    par  time              vx                  vy
 57      1    0.20302E+00    0.7756877092E+03    0.2364768631E+04


% run    par  time              vx                  vy
 58      1    0.20659E+00    0.2228822589E+04   -0.4136405530E+03


% run    par  time              vx                  vy
 59      1    0.21015E+00   -0.1193804509E+04   -0.2368301903E+04


% run    par  time              vx                  vy
 60      1    0.21371E+00    0.1036978453E+04   -0.1353060680E+04


% run    par  time              vx                  vy
 61      1    0.21727E+00    0.9055302478E+03   -0.1819524583E+04


% run    par  time              vx                  vy
 62      1    0.22083E+00   -0.1436412433E+04    0.1387133375E+04


% run    par  time              vx                  vy
 63      1    0.22440E+00    0.2174488638E+04    0.2361961836E+04


% run    par  time              vx                  vy
 64      1    0.22796E+00    0.5213866385E+03    0.1102819993E+04


% run    par  time              vx                  vy
 65      1    0.23152E+00    0.3572706275E+04   -0.2371556404E+04


% run    par  time              vx                  vy
 66      1    0.23508E+00    0.4303805094E+04    0.3487712752E+04


% run    par  time              vx                  vy
 67      1    0.23864E+00    0.3586243670E+04    0.6006031795E+03


% run    par  time              vx                  vy
 68      1    0.24220E+00    0.4629770979E+04    0.2303096440E+04


% run    par  time              vx                  vy
 69      1    0.24577E+00   -0.1351642793E+04    0.4574157763E+03


% run    par  time              vx                  vy
 70      1    0.24933E+00   -0.1287030560E+04   -0.1829843802E+04


% run    par  time              vx                  vy
