% run    par  time               x                   y
  1      1    0.35618E-02    0.1220466247E+02    0.4056924991E+01


% run    par  time               x                   y
  2      1    0.71237E-02    0.1258009507E+02    0.3900753319E+01


% run    par  time               x                   y
  3      1    0.10685E-01    0.1287493865E+02    0.3851740926E+01


% run    par  time               x                   y
  4      1    0.14247E-01    0.1303799768E+02    0.3772826646E+01


% run    par  time               x                   y
  5      1    0.17809E-01    0.1337565897E+02    0.3539893446E+01


% run    par  time               x                   y
  6      1    0.21371E-01    0.1369353286E+02    0.3626722728E+01


% run    par  time               x                   y
  7      1    0.24933E-01    0.1359931714E+02    0.3380851389E+01


% run    par  time               x                   y
  8      1    0.28495E-01    0.1340141228E+02    0.3349028220E+01


% run    par  time               x                   y
  9      1    0.32056E-01    0.1343029390E+02    0.3162647012E+01


% run    par  time               x                   y
 10      1    0.35618E-01    0.1322738675E+02    0.3219931879E+01


% run    par  time               x                   y
 11      1    0.39180E-01    0.1318465557E+02    0.3495204031E+01


% run    par  time               x                   y
 12      1    0.42742E-01    0.1320046657E+02    0.3248294671E+01


% run    par  time               x                   y
 13      1    0.46304E-01    0.1309845922E+02    0.3029161933E+01


% run    par  time               x                   y
 14      1    0.49866E-01    0.1334598908E+02    0.3215937486E+01


% run    par  time               x                   y
 15      1    0.53427E-01    0.1328700588E+02    0.3419013856E+01


% run    par  time               x                   y
 16      1    0.56989E-01    0.1296742318E+02    0.3351031330E+01


% run    par  time               x                   y
 17      1    0.60551E-01    0.1288460096E+02    0.3045820969E+01


% run    par  time               x                   y
 18      1    0.64113E-01    0.1320605689E+02    0.2821039072E+01


% run    par  time               x                   y
 19      1    0.67675E-01    0.1351854960E+02    0.2726779537E+01


% run    par  time               x                   y
 20      1    0.71237E-01    0.1339102959E+02    0.2329314283E+01


% run    par  time               x                   y
 21      1    0.74798E-01    0.1334386025E+02    0.2532946641E+01


% run    par  time               x                   y
 22      1    0.78360E-01    0.1324435897E+02    0.2262030066E+01


% run    par  time               x                   y
 23      1    0.81922E-01    0.1349825628E+02    0.2335173856E+01


% run    par  time               x                   y
 24      1    0.85484E-01    0.1336450709E+02    0.2016532656E+01


% run    par  time               x                   y
 25      1    0.89046E-01    0.1313179128E+02    0.1855978710E+01


% run    par  time               x                   y
 26      1    0.92608E-01    0.1281985531E+02    0.1931358459E+01


% run    par  time               x                   y
 27      1    0.96169E-01    0.1268827372E+02    0.1915583769E+01


% run    par  time               x                   y
 28      1    0.99731E-01    0.1244665522E+02    0.2096119985E+01


% run    par  time               x                   y
 29      1    0.10329E+00    0.1257838885E+02    0.2296167646E+01


% run    par  time               x                   y
 30      1    0.10685E+00    0.1269222151E+02    0.2241139342E+01


% run    par  time               x                   y
 31      1    0.11042E+00    0.1260651247E+02    0.2084152613E+01


% run    par  time               x                   y
 32      1    0.11398E+00    0.1240691409E+02    0.2115892600E+01


% run    par  time               x                   y
 33      1    0.11754E+00    0.1250121617E+02    0.2247484082E+01


% run    par  time               x                   y
 34      1    0.12110E+00    0.1238577465E+02    0.1964998762E+01


% run    par  time               x                   y
 35      1    0.12466E+00    0.1202079660E+02    0.1841893681E+01


% run    par  time               x                   y
 36      1    0.12823E+00    0.1163239935E+02    0.1978349693E+01


% run    par  time               x                   y
 37      1    0.13179E+00    0.1149825292E+02    0.2163022522E+01


% run    par  time               x                   y
 38      1    0.13535E+00    0.1172185898E+02    0.2073376573E+01


% run    par  time               x                   y
 39      1    0.13891E+00    0.1186842442E+02    0.2414202621E+01


% run    par  time               x                   y
 40      1    0.14247E+00    0.1180069634E+02    0.2703047468E+01


% run    par  time               x                   y
 41      1    0.14603E+00    0.1157451606E+02    0.2568902941E+01


% run    par  time               x                   y
 42      1    0.14960E+00    0.1189131132E+02    0.2465002985E+01


% run    par  time               x                   y
 43      1    0.15316E+00    0.1219928098E+02    0.2781312798E+01


% run    par  time               x                   y
 44      1    0.15672E+00    0.1251909799E+02    0.2761266250E+01


% run    par  time               x                   y
 45      1    0.16028E+00    0.1266433064E+02    0.2639995994E+01


% run    par  time               x                   y
 46      1    0.16384E+00    0.1308610065E+02    0.2562798378E+01


% run    par  time               x                   y
 47      1    0.16741E+00    0.1313058488E+02    0.2499009909E+01


% run    par  time               x                   y
 48      1    0.17097E+00    0.1318901905E+02    0.2472568544E+01


% run    par  time               x                   y
 49      1    0.17453E+00    0.1341466981E+02    0.2138663186E+01


% run    par  time               x                   y
 50      1    0.17809E+00    0.1348991063E+02    0.2236311057E+01


% run    par  time               x                   y
 51      1    0.18165E+00    0.1357895665E+02    0.2525083555E+01


% run    par  time               x                   y
 52      1    0.18522E+00    0.1342215043E+02    0.2931368096E+01


% run    par  time               x                   y
 53      1    0.18878E+00    0.1312935840E+02    0.2838213969E+01


% run    par  time               x                   y
 54      1    0.19234E+00    0.1295030361E+02    0.3047276637E+01


% run    par  time               x                   y
 55      1    0.19590E+00    0.1273660852E+02    0.3343183585E+01


% run    par  time               x                   y
 56      1    0.19946E+00    0.1291852773E+02    0.3639704561E+01


% run    par  time               x                   y
 57      1    0.20302E+00    0.1320208402E+02    0.3800486599E+01


% run    par  time               x                   y
 58      1    0.20659E+00    0.1349017394E+02    0.3563148271E+01


% run    par  time               x                   y
 59      1    0.21015E+00    0.1387538250E+02    0.3663496762E+01


% run    par  time               x                   y
 60      1    0.21371E+00    0.1419842036E+02    0.3931233908E+01


% run    par  time               x                   y
 61      1    0.21727E+00    0.1403144513E+02    0.4018419280E+01


% run    par  time               x                   y
 62      1    0.22083E+00    0.1393787350E+02    0.4288206905E+01


% run    par  time               x                   y
 63      1    0.22440E+00    0.1377255718E+02    0.4091082559E+01


% run    par  time               x                   y
 64      1    0.22796E+00    0.1367760512E+02    0.3893413671E+01


% run    par  time               x                   y
 65      1    0.23152E+00    0.1376135676E+02    0.3798894208E+01


% run    par  time               x                   y
 66      1    0.23508E+00    0.1365063668E+02    0.4335280172E+01


% run    par  time               x                   y
 67      1    0.23864E+00    0.1376722963E+02    0.4303830037E+01


% run    par  time               x                   y
 68      1    0.24220E+00    0.1395906517E+02    0.4035105988E+01


% run    par  time               x                   y
 69      1    0.24577E+00    0.1420784630E+02    0.3982030729E+01


% run    par  time               x                   y
 70      1    0.24933E+00    0.1457141238E+02    0.4126416879E+01


% run    par  time               x                   y
 71      1    0.25289E+00    0.1471827745E+02    0.4390557695E+01


% run    par  time               x                   y
 72      1    0.25645E+00    0.1484273119E+02    0.4312277691E+01


% run    par  time               x                   y
 73      1    0.26001E+00    0.1483912495E+02    0.4069739889E+01


% run    par  time               x                   y
 74      1    0.26358E+00    0.1476111740E+02    0.4018539903E+01


% run    par  time               x                   y
 75      1    0.26714E+00    0.1455297329E+02    0.3953753706E+01


% run    par  time               x                   y
 76      1    0.27070E+00    0.1457243086E+02    0.4205802195E+01


% run    par  time               x                   y
 77      1    0.27426E+00    0.1461400514E+02    0.4385871126E+01


% run    par  time               x                   y
 78      1    0.27782E+00    0.1468281844E+02    0.4349508288E+01


% run    par  time               x                   y
 79      1    0.28138E+00    0.1468775671E+02    0.4382736300E+01


% run    par  time               x                   y
 80      1    0.28495E+00    0.1422040288E+02    0.4513552431E+01


% run    par  time               x                   y
 81      1    0.28851E+00    0.1439261631E+02    0.4250926706E+01


% run    par  time               x                   y
 82      1    0.29207E+00    0.1479595902E+02    0.4062916411E+01


% run    par  time               x                   y
 83      1    0.29563E+00    0.1492179849E+02    0.3713893740E+01


% run    par  time               x                   y
 84      1    0.29919E+00    0.1475944493E+02    0.3977793187E+01


% run    par  time               x                   y
 85      1    0.30276E+00    0.1497129059E+02    0.4002656371E+01


% run    par  time               x                   y
 86      1    0.30632E+00    0.1500360851E+02    0.4074744276E+01


% run    par  time               x                   y
 87      1    0.30988E+00    0.1555524715E+02    0.3887642268E+01


% run    par  time               x                   y
 88      1    0.31344E+00    0.1557833739E+02    0.3953738251E+01


% run    par  time               x                   y
 89      1    0.31700E+00    0.1584333163E+02    0.4013569287E+01


% run    par  time               x                   y
 90      1    0.32056E+00    0.1584553270E+02    0.4341519912E+01


% run    par  time               x                   y
 91      1    0.32413E+00    0.1607938904E+02    0.4657461616E+01


% run    par  time               x                   y
 92      1    0.32769E+00    0.1628251579E+02    0.4569037199E+01


% run    par  time               x                   y
 93      1    0.33125E+00    0.1632587061E+02    0.4334586596E+01


% run    par  time               x                   y
 94      1    0.33481E+00    0.1641798233E+02    0.4001317674E+01


% run    par  time               x                   y
 95      1    0.33837E+00    0.1681591370E+02    0.3953242307E+01


% run    par  time               x                   y
 96      1    0.34194E+00    0.1669217309E+02    0.4339465113E+01


% run    par  time               x                   y
 97      1    0.34550E+00    0.1662441333E+02    0.4456098651E+01


% run    par  time               x                   y
 98      1    0.34906E+00    0.1668128471E+02    0.4243212086E+01


% run    par  time               x                   y
 99      1    0.35262E+00    0.1643703072E+02    0.4180123995E+01


% run    par  time               x                   y
100      1    0.35618E+00    0.1635329489E+02    0.4435314862E+01


