% run    par  time               x                   y
  1      1    0.35618E-02    0.4599194016E+01    0.1120216857E+02


% run    par  time               x                   y
  2      1    0.71237E-02    0.4412601081E+01    0.1102360533E+02


% run    par  time               x                   y
  3      1    0.10685E-01    0.4340314608E+01    0.1064681364E+02


% run    par  time               x                   y
  4      1    0.14247E-01    0.4248008858E+01    0.1044658786E+02


% run    par  time               x                   y
  5      1    0.17809E-01    0.4283445182E+01    0.1040846555E+02


% run    par  time               x                   y
  6      1    0.21371E-01    0.4420603790E+01    0.1040095015E+02


% run    par  time               x                   y
  7      1    0.24933E-01    0.4370397982E+01    0.1018536264E+02


% run    par  time               x                   y
  8      1    0.28495E-01    0.4125545538E+01    0.1002989231E+02


% run    par  time               x                   y
  9      1    0.32056E-01    0.3747886308E+01    0.9846556292E+01


% run    par  time               x                   y
 10      1    0.35618E-01    0.3643998666E+01    0.1011859638E+02


% run    par  time               x                   y
 11      1    0.39180E-01    0.3963869284E+01    0.1031850261E+02


% run    par  time               x                   y
 12      1    0.42742E-01    0.4184411028E+01    0.1059038871E+02


% run    par  time               x                   y
 13      1    0.46304E-01    0.4236842164E+01    0.1067860536E+02


% run    par  time               x                   y
 14      1    0.49866E-01    0.4190132684E+01    0.1051886200E+02


% run    par  time               x                   y
 15      1    0.53427E-01    0.4225020360E+01    0.1065442696E+02


% run    par  time               x                   y
 16      1    0.56989E-01    0.4514276773E+01    0.1080166738E+02


% run    par  time               x                   y
 17      1    0.60551E-01    0.4714764496E+01    0.1100258351E+02


% run    par  time               x                   y
 18      1    0.64113E-01    0.5000077072E+01    0.1118932695E+02


% run    par  time               x                   y
 19      1    0.67675E-01    0.4772035564E+01    0.1122536112E+02


% run    par  time               x                   y
 20      1    0.71237E-01    0.4810772626E+01    0.1158232879E+02


% run    par  time               x                   y
 21      1    0.74798E-01    0.4851971515E+01    0.1171788899E+02


% run    par  time               x                   y
 22      1    0.78360E-01    0.5061952264E+01    0.1167224024E+02


% run    par  time               x                   y
 23      1    0.81922E-01    0.4892681447E+01    0.1170038246E+02


% run    par  time               x                   y
 24      1    0.85484E-01    0.4730391749E+01    0.1162307647E+02


% run    par  time               x                   y
 25      1    0.89046E-01    0.4419640913E+01    0.1155502131E+02


% run    par  time               x                   y
 26      1    0.92608E-01    0.4396361114E+01    0.1187492686E+02


% run    par  time               x                   y
 27      1    0.96169E-01    0.4649667578E+01    0.1170123659E+02


% run    par  time               x                   y
 28      1    0.99731E-01    0.4665730955E+01    0.1164959211E+02


% run    par  time               x                   y
 29      1    0.10329E+00    0.4989825195E+01    0.1161901840E+02


% run    par  time               x                   y
 30      1    0.10685E+00    0.4791426981E+01    0.1162673398E+02


% run    par  time               x                   y
 31      1    0.11042E+00    0.4887014124E+01    0.1150469298E+02


% run    par  time               x                   y
 32      1    0.11398E+00    0.5163356490E+01    0.1139877975E+02


% run    par  time               x                   y
 33      1    0.11754E+00    0.5450104599E+01    0.1142548349E+02


% run    par  time               x                   y
 34      1    0.12110E+00    0.5788936536E+01    0.1165158378E+02


% run    par  time               x                   y
 35      1    0.12466E+00    0.5755348092E+01    0.1143911651E+02


% run    par  time               x                   y
 36      1    0.12823E+00    0.6039593108E+01    0.1121440171E+02


% run    par  time               x                   y
 37      1    0.13179E+00    0.6259494704E+01    0.1126893487E+02


% run    par  time               x                   y
 38      1    0.13535E+00    0.6403187770E+01    0.1128401588E+02


% run    par  time               x                   y
 39      1    0.13891E+00    0.6505488161E+01    0.1136870811E+02


% run    par  time               x                   y
 40      1    0.14247E+00    0.6594105699E+01    0.1106462371E+02


% run    par  time               x                   y
 41      1    0.14603E+00    0.6455174002E+01    0.1101465013E+02


% run    par  time               x                   y
