% run    par  time               x                   y
  1      1    0.35618E-02    0.1687751215E+02    0.1375875536E+02


% run    par  time               x                   y
  2      1    0.71237E-02    0.1705339794E+02    0.1397980923E+02


% run    par  time               x                   y
  3      1    0.10685E-01    0.1732371608E+02    0.1438769055E+02


% run    par  time               x                   y
  4      1    0.14247E-01    0.1692254651E+02    0.1438340401E+02


% run    par  time               x                   y
  5      1    0.17809E-01    0.1681323042E+02    0.1414484313E+02


% run    par  time               x                   y
  6      1    0.21371E-01    0.1713180310E+02    0.1381110452E+02


% run    par  time               x                   y
  7      1    0.24933E-01    0.1762557216E+02    0.1370773005E+02


% run    par  time               x                   y
  8      1    0.28495E-01    0.1781258261E+02    0.1350427411E+02


% run    par  time               x                   y
  9      1    0.32056E-01    0.1816249405E+02    0.1318985130E+02


% run    par  time               x                   y
 10      1    0.35618E-01    0.1846443648E+02    0.1351787877E+02


% run    par  time               x                   y
 11      1    0.39180E-01    0.2285550331E+00    0.1372007955E+02


% run    par  time               x                   y
 12      1    0.42742E-01    0.3476409870E-01    0.1423301907E+02


% run    par  time               x                   y
 13      1    0.46304E-01    0.3706760698E-01    0.1462571671E+02


% run    par  time               x                   y
 14      1    0.49866E-01    0.2043204192E+00    0.1480002645E+02


% run    par  time               x                   y
 15      1    0.53427E-01    0.1839573596E+02    0.1487199046E+02


% run    par  time               x                   y
 16      1    0.56989E-01    0.1798813086E+02    0.1507090100E+02


% run    par  time               x                   y
 17      1    0.60551E-01    0.1819553127E+02    0.1532160896E+02


% run    par  time               x                   y
 18      1    0.64113E-01    0.1817074773E+02    0.1565439306E+02


% run    par  time               x                   y
 19      1    0.67675E-01    0.1830855809E+02    0.1610125571E+02


% run    par  time               x                   y
 20      1    0.71237E-01    0.1845786718E+02    0.1654805590E+02


% run    par  time               x                   y
 21      1    0.74798E-01    0.2353920496E-01    0.1627941140E+02


% run    par  time               x                   y
 22      1    0.78360E-01    0.1844275591E+02    0.1626542917E+02


% run    par  time               x                   y
 23      1    0.81922E-01    0.1811881945E+02    0.1624998269E+02


% run    par  time               x                   y
 24      1    0.85484E-01    0.1809191524E+02    0.1632764543E+02


% run    par  time               x                   y
 25      1    0.89046E-01    0.1797218743E+02    0.1613885499E+02


% run    par  time               x                   y
 26      1    0.92608E-01    0.1788359320E+02    0.1596623623E+02


% run    par  time               x                   y
 27      1    0.96169E-01    0.1791848648E+02    0.1607700662E+02


% run    par  time               x                   y
 28      1    0.99731E-01    0.1776973855E+02    0.1612810242E+02


% run    par  time               x                   y
 29      1    0.10329E+00    0.1745102466E+02    0.1612844373E+02


% run    par  time               x                   y
 30      1    0.10685E+00    0.1729441178E+02    0.1615499231E+02


% run    par  time               x                   y
 31      1    0.11042E+00    0.1738314095E+02    0.1617269720E+02


% run    par  time               x                   y
 32      1    0.11398E+00    0.1772256075E+02    0.1631400745E+02


% run    par  time               x                   y
 33      1    0.11754E+00    0.1804722974E+02    0.1630633998E+02


% run    par  time               x                   y
 34      1    0.12110E+00    0.1833361378E+02    0.1622325632E+02


% run    par  time               x                   y
 35      1    0.12466E+00    0.7355156286E-01    0.1577489920E+02


% run    par  time               x                   y
 36      1    0.12823E+00    0.1845008768E+02    0.1558216605E+02


% run    par  time               x                   y
 37      1    0.13179E+00    0.8163339003E-01    0.1533548730E+02


% run    par  time               x                   y
 38      1    0.13535E+00    0.1265774938E-01    0.1528678280E+02


% run    par  time               x                   y
 39      1    0.13891E+00    0.1834099319E+02    0.1508056628E+02


% run    par  time               x                   y
 40      1    0.14247E+00    0.1837738011E+02    0.1533553117E+02


% run    par  time               x                   y
 41      1    0.14603E+00    0.1831697009E+02    0.1553943638E+02


% run    par  time               x                   y
 42      1    0.14960E+00    0.1840308026E+02    0.1588077906E+02


% run    par  time               x                   y
 43      1    0.15316E+00    0.1811878391E+02    0.1605686625E+02


% run    par  time               x                   y
 44      1    0.15672E+00    0.1771055941E+02    0.1599697688E+02


% run    par  time               x                   y
 45      1    0.16028E+00    0.1763629189E+02    0.1617817019E+02


% run    par  time               x                   y
 46      1    0.16384E+00    0.1774688843E+02    0.1654941528E+02


% run    par  time               x                   y
 47      1    0.16741E+00    0.1784657424E+02    0.1630250745E+02


% run    par  time               x                   y
 48      1    0.17097E+00    0.1809931070E+02    0.1647261299E+02


% run    par  time               x                   y
 49      1    0.17453E+00    0.1803286443E+02    0.1676036262E+02


% run    par  time               x                   y
 50      1    0.17809E+00    0.1787002749E+02    0.1702367488E+02


% run    par  time               x                   y
 51      1    0.18165E+00    0.1766770130E+02    0.1699213479E+02


% run    par  time               x                   y
 52      1    0.18522E+00    0.1800957081E+02    0.1703462956E+02


% run    par  time               x                   y
 53      1    0.18878E+00    0.1800842677E+02    0.1667586256E+02


% run    par  time               x                   y
 54      1    0.19234E+00    0.1783814436E+02    0.1682558201E+02


% run    par  time               x                   y
 55      1    0.19590E+00    0.1768401570E+02    0.1725789481E+02


