% run    par  time               x                   y
  1      1    0.35618E-02    0.9724996052E+00    0.1117902631E+02


% run    par  time               x                   y
  2      1    0.71237E-02    0.7873356504E+00    0.1122897219E+02


% run    par  time               x                   y
  3      1    0.10685E-01    0.6128616022E+00    0.1108302586E+02


% run    par  time               x                   y
  4      1    0.14247E-01    0.8396325144E+00    0.1106603345E+02


% run    par  time               x                   y
  5      1    0.17809E-01    0.9541966156E+00    0.1125495711E+02


% run    par  time               x                   y
  6      1    0.21371E-01    0.9641996066E+00    0.1136010673E+02


% run    par  time               x                   y
  7      1    0.24933E-01    0.7295969779E+00    0.1133497601E+02


% run    par  time               x                   y
  8      1    0.28495E-01    0.6333674836E+00    0.1133136977E+02


% run    par  time               x                   y
  9      1    0.32056E-01    0.3321739466E+00    0.1106737540E+02


% run    par  time               x                   y
 10      1    0.35618E-01    0.2072911573E+00    0.1099187721E+02


% run    par  time               x                   y
 11      1    0.39180E-01    0.9601496695E-01    0.1075105279E+02


% run    par  time               x                   y
 12      1    0.42742E-01    0.2269625031E-01    0.1110232127E+02


% run    par  time               x                   y
 13      1    0.46304E-01    0.1819477126E+02    0.1104435184E+02


% run    par  time               x                   y
 14      1    0.49866E-01    0.1794630583E+02    0.1075044901E+02


% run    par  time               x                   y
 15      1    0.53427E-01    0.1764470389E+02    0.1062235961E+02


% run    par  time               x                   y
 16      1    0.56989E-01    0.1729371863E+02    0.1074015443E+02


% run    par  time               x                   y
 17      1    0.60551E-01    0.1697128062E+02    0.1066832336E+02


% run    par  time               x                   y
 18      1    0.64113E-01    0.1690288393E+02    0.1043381973E+02


% run    par  time               x                   y
 19      1    0.67675E-01    0.1685282627E+02    0.1015654125E+02


% run    par  time               x                   y
 20      1    0.71237E-01    0.1698476343E+02    0.9864943383E+01


% run    par  time               x                   y
 21      1    0.74798E-01    0.1656787033E+02    0.9732447489E+01


% run    par  time               x                   y
 22      1    0.78360E-01    0.1615624241E+02    0.9751397148E+01


% run    par  time               x                   y
