 10    100    0.35618E+00    0.5000000075E-01    0.0000000000E+00
 10    100    0.35618E+00    0.1000000015E+00    0.5658842252E+02
 10    100    0.35618E+00    0.1500000022E+00    0.3395305351E+02
 10    100    0.35618E+00    0.2000000030E+00    0.1697652676E+03
 10    100    0.35618E+00    0.2500000037E+00    0.7545123003E+02
 10    100    0.35618E+00    0.3000000045E+00    0.6173282457E+02
 10    100    0.35618E+00    0.3500000052E+00    0.1044709339E+03
 10    100    0.35618E+00    0.4000000060E+00    0.1018591605E+03
 10    100    0.35618E+00    0.4500000067E+00    0.9986192210E+02
 10    100    0.35618E+00    0.5000000075E+00    0.1072201690E+03
 10    100    0.35618E+00    0.5500000082E+00    0.4850436216E+02
 10    100    0.35618E+00    0.6000000089E+00    0.7381098590E+02
 10    100    0.35618E+00    0.6500000097E+00    0.8827793914E+02
 10    100    0.35618E+00    0.7000000104E+00    0.8173883253E+02
 10    100    0.35618E+00    0.7500000112E+00    0.3512384846E+02
 10    100    0.35618E+00    0.8000000119E+00    0.6023928849E+02
 10    100    0.35618E+00    0.8500000127E+00    0.6687722662E+02
 10    100    0.35618E+00    0.9000000134E+00    0.6305567081E+02
 10    100    0.35618E+00    0.9500000142E+00    0.7341200760E+02
 10    100    0.35618E+00    0.1000000015E+01    0.4788251137E+02
 10    100    0.35618E+00    0.1050000016E+01    0.5382801167E+02
 10    100    0.35618E+00    0.1100000016E+01    0.6316847165E+02
 10    100    0.35618E+00    0.1150000017E+01    0.5281586102E+02
 10    100    0.35618E+00    0.1200000018E+01    0.3250824273E+02
 10    100    0.35618E+00    0.1250000019E+01    0.4157516757E+02
 10    100    0.35618E+00    0.1300000019E+01    0.5658842252E+02
 10    100    0.35618E+00    0.1350000020E+01    0.2562494605E+02
 10    100    0.35618E+00    0.1400000021E+01    0.4012633597E+02
 10    100    0.35618E+00    0.1450000022E+01    0.5658842252E+02
 10    100    0.35618E+00    0.1500000022E+01    0.4891541608E+02
 10    100    0.35618E+00    0.1550000023E+01    0.5009466912E+02
