% run    par  time               x                   y
  1      1    0.35618E-02    0.1205335125E+02    0.1221525197E+02


% run    par  time               x                   y
  2      1    0.71237E-02    0.1193699664E+02    0.1224099343E+02


% run    par  time               x                   y
  3      1    0.10685E-01    0.1214878407E+02    0.1260436418E+02


% run    par  time               x                   y
  4      1    0.14247E-01    0.1220665818E+02    0.1255011574E+02


% run    par  time               x                   y
  5      1    0.17809E-01    0.1196823877E+02    0.1233797319E+02


% run    par  time               x                   y
  6      1    0.21371E-01    0.1162075169E+02    0.1232315059E+02


% run    par  time               x                   y
  7      1    0.24933E-01    0.1144863437E+02    0.1218406902E+02


% run    par  time               x                   y
  8      1    0.28495E-01    0.1096816583E+02    0.1220413548E+02


% run    par  time               x                   y
  9      1    0.32056E-01    0.1081129628E+02    0.1234525741E+02


% run    par  time               x                   y
 10      1    0.35618E-01    0.1031932129E+02    0.1249469702E+02


% run    par  time               x                   y
 11      1    0.39180E-01    0.1031580203E+02    0.1235919770E+02


% run    par  time               x                   y
 12      1    0.42742E-01    0.1007618736E+02    0.1217461540E+02


% run    par  time               x                   y
 13      1    0.46304E-01    0.1016995523E+02    0.1232116649E+02


% run    par  time               x                   y
 14      1    0.49866E-01    0.1023374228E+02    0.1234415140E+02


% run    par  time               x                   y
 15      1    0.53427E-01    0.1014706023E+02    0.1228587095E+02


% run    par  time               x                   y
 16      1    0.56989E-01    0.9866787657E+01    0.1225486822E+02


% run    par  time               x                   y
 17      1    0.60551E-01    0.9982638031E+01    0.1198629590E+02


% run    par  time               x                   y
 18      1    0.64113E-01    0.1033730259E+02    0.1210140320E+02


% run    par  time               x                   y
 19      1    0.67675E-01    0.1052199084E+02    0.1208078831E+02


% run    par  time               x                   y
 20      1    0.71237E-01    0.1059327760E+02    0.1238309748E+02


% run    par  time               x                   y
 21      1    0.74798E-01    0.1067007982E+02    0.1213317950E+02


% run    par  time               x                   y
 22      1    0.78360E-01    0.1054388565E+02    0.1201528286E+02


% run    par  time               x                   y
 23      1    0.81922E-01    0.1038796322E+02    0.1184908943E+02


% run    par  time               x                   y
 24      1    0.85484E-01    0.1032236340E+02    0.1155216337E+02


% run    par  time               x                   y
 25      1    0.89046E-01    0.1057709240E+02    0.1118126718E+02


% run    par  time               x                   y
 26      1    0.92608E-01    0.1042852479E+02    0.1096552763E+02


% run    par  time               x                   y
 27      1    0.96169E-01    0.1031269021E+02    0.1103894549E+02


% run    par  time               x                   y
 28      1    0.99731E-01    0.1014294233E+02    0.1123331592E+02


% run    par  time               x                   y
 29      1    0.10329E+00    0.1010164690E+02    0.1134419971E+02


% run    par  time               x                   y
 30      1    0.10685E+00    0.1009469446E+02    0.1126535594E+02


% run    par  time               x                   y
 31      1    0.11042E+00    0.1002359465E+02    0.1136188453E+02


% run    par  time               x                   y
 32      1    0.11398E+00    0.1018520552E+02    0.1109104226E+02


% run    par  time               x                   y
 33      1    0.11754E+00    0.1041107252E+02    0.1127634588E+02


% run    par  time               x                   y
 34      1    0.12110E+00    0.1080154174E+02    0.1130443179E+02


% run    par  time               x                   y
 35      1    0.12466E+00    0.1067116030E+02    0.1131562768E+02


% run    par  time               x                   y
 36      1    0.12823E+00    0.1028025973E+02    0.1129122093E+02


% run    par  time               x                   y
 37      1    0.13179E+00    0.1041822930E+02    0.1098806806E+02


% run    par  time               x                   y
 38      1    0.13535E+00    0.1037882630E+02    0.1091004754E+02


% run    par  time               x                   y
 39      1    0.13891E+00    0.1050840914E+02    0.1100662849E+02


% run    par  time               x                   y
 40      1    0.14247E+00    0.1093532213E+02    0.1080516887E+02


% run    par  time               x                   y
 41      1    0.14603E+00    0.1087663364E+02    0.1121183318E+02


% run    par  time               x                   y
 42      1    0.14960E+00    0.1080898144E+02    0.1130331057E+02


% run    par  time               x                   y
 43      1    0.15316E+00    0.1073904454E+02    0.1114479119E+02


% run    par  time               x                   y
 44      1    0.15672E+00    0.1076110997E+02    0.1086556722E+02


% run    par  time               x                   y
 45      1    0.16028E+00    0.1081275086E+02    0.1093352359E+02


% run    par  time               x                   y
 46      1    0.16384E+00    0.1052964426E+02    0.1112669378E+02


% run    par  time               x                   y
 47      1    0.16741E+00    0.1029127429E+02    0.1133944721E+02


% run    par  time               x                   y
 48      1    0.17097E+00    0.1035689789E+02    0.1142507445E+02


% run    par  time               x                   y
 49      1    0.17453E+00    0.1024583055E+02    0.1159411947E+02


% run    par  time               x                   y
 50      1    0.17809E+00    0.9864052285E+01    0.1151278791E+02


% run    par  time               x                   y
 51      1    0.18165E+00    0.1002967293E+02    0.1123540524E+02


% run    par  time               x                   y
 52      1    0.18522E+00    0.1036055986E+02    0.1106263506E+02


% run    par  time               x                   y
 53      1    0.18878E+00    0.1059224219E+02    0.1092071532E+02


% run    par  time               x                   y
 54      1    0.19234E+00    0.1076314247E+02    0.1104094863E+02


% run    par  time               x                   y
 55      1    0.19590E+00    0.1116556635E+02    0.1091135360E+02


% run    par  time               x                   y
 56      1    0.19946E+00    0.1132515654E+02    0.1078967159E+02


% run    par  time               x                   y
 57      1    0.20302E+00    0.1129193464E+02    0.1064831530E+02


% run    par  time               x                   y
 58      1    0.20659E+00    0.1130286488E+02    0.1079622436E+02


% run    par  time               x                   y
 59      1    0.21015E+00    0.1098456739E+02    0.1096291660E+02


% run    par  time               x                   y
 60      1    0.21371E+00    0.1106511012E+02    0.1087319076E+02


% run    par  time               x                   y
 61      1    0.21727E+00    0.1085369693E+02    0.1064136499E+02


% run    par  time               x                   y
 62      1    0.22083E+00    0.1098724258E+02    0.1012708375E+02


% run    par  time               x                   y
 63      1    0.22440E+00    0.1126697512E+02    0.1011559685E+02


% run    par  time               x                   y
 64      1    0.22796E+00    0.1148484770E+02    0.1026767998E+02


% run    par  time               x                   y
 65      1    0.23152E+00    0.1133755791E+02    0.1041282429E+02


% run    par  time               x                   y
 66      1    0.23508E+00    0.1141806493E+02    0.1082773344E+02


% run    par  time               x                   y
 67      1    0.23864E+00    0.1133211384E+02    0.1080883881E+02


% run    par  time               x                   y
 68      1    0.24220E+00    0.1137175663E+02    0.1115136902E+02


% run    par  time               x                   y
 69      1    0.24577E+00    0.1166676876E+02    0.1137112700E+02


% run    par  time               x                   y
 70      1    0.24933E+00    0.1167052216E+02    0.1167964025E+02


% run    par  time               x                   y
 71      1    0.25289E+00    0.1184292493E+02    0.1146990159E+02


% run    par  time               x                   y
 72      1    0.25645E+00    0.1173707281E+02    0.1144940634E+02


% run    par  time               x                   y
 73      1    0.26001E+00    0.1140438642E+02    0.1168310197E+02


% run    par  time               x                   y
 74      1    0.26358E+00    0.1139123324E+02    0.1142750707E+02


% run    par  time               x                   y
 75      1    0.26714E+00    0.1104321977E+02    0.1145573390E+02


% run    par  time               x                   y
 76      1    0.27070E+00    0.1115411620E+02    0.1154866224E+02


% run    par  time               x                   y
 77      1    0.27426E+00    0.1145189550E+02    0.1135215426E+02


% run    par  time               x                   y
 78      1    0.27782E+00    0.1182962400E+02    0.1144474093E+02


% run    par  time               x                   y
 79      1    0.28138E+00    0.1222289895E+02    0.1150001283E+02


% run    par  time               x                   y
 80      1    0.28495E+00    0.1228339147E+02    0.1123390204E+02


% run    par  time               x                   y
 81      1    0.28851E+00    0.1239153807E+02    0.1103851664E+02


% run    par  time               x                   y
 82      1    0.29207E+00    0.1281418085E+02    0.1084221476E+02


% run    par  time               x                   y
 83      1    0.29563E+00    0.1273251352E+02    0.1092946782E+02


% run    par  time               x                   y
 84      1    0.29919E+00    0.1249674072E+02    0.1102216519E+02


% run    par  time               x                   y
 85      1    0.30276E+00    0.1250736101E+02    0.1148363424E+02


% run    par  time               x                   y
 86      1    0.30632E+00    0.1261304957E+02    0.1165083561E+02


% run    par  time               x                   y
 87      1    0.30988E+00    0.1228215666E+02    0.1167887119E+02


% run    par  time               x                   y
 88      1    0.31344E+00    0.1219818819E+02    0.1208250841E+02


% run    par  time               x                   y
 89      1    0.31700E+00    0.1248009561E+02    0.1217548779E+02


% run    par  time               x                   y
 90      1    0.32056E+00    0.1282909839E+02    0.1218855693E+02


% run    par  time               x                   y
 91      1    0.32413E+00    0.1304395494E+02    0.1211989307E+02


% run    par  time               x                   y
 92      1    0.32769E+00    0.1293601743E+02    0.1195212785E+02


% run    par  time               x                   y
 93      1    0.33125E+00    0.1280582198E+02    0.1165416342E+02


% run    par  time               x                   y
 94      1    0.33481E+00    0.1267496736E+02    0.1183368449E+02


% run    par  time               x                   y
 95      1    0.33837E+00    0.1245421187E+02    0.1215236066E+02


% run    par  time               x                   y
 96      1    0.34194E+00    0.1254356580E+02    0.1201660547E+02


% run    par  time               x                   y
 97      1    0.34550E+00    0.1265891897E+02    0.1239009373E+02


% run    par  time               x                   y
 98      1    0.34906E+00    0.1274961109E+02    0.1245915437E+02


% run    par  time               x                   y
 99      1    0.35262E+00    0.1264093761E+02    0.1267452193E+02


% run    par  time               x                   y
100      1    0.35618E+00    0.1259855712E+02    0.1237206655E+02


