% itn    run  time           mean square displacement
  1      1    0.35618E-02    0.94235E-12
  1      2    0.71237E-02    0.23345E-11
  1      3    0.10685E-01    0.11088E-11
  1      4    0.14247E-01    0.23725E-11
  1      5    0.17809E-01    0.45513E-12
  1      6    0.21371E-01    0.38681E-13
  1      7    0.24933E-01    0.35902E-12
  1      8    0.28495E-01    0.35006E-12
  1      9    0.32056E-01    0.51522E-12
  1     10    0.35618E-01    0.56526E-12
  1     11    0.39180E-01    0.73554E-13
  1     12    0.42742E-01    0.15870E-11
  1     13    0.46304E-01    0.55704E-12
  1     14    0.49866E-01    0.12026E-11
  1     15    0.53427E-01    0.10905E-11
  1     16    0.56989E-01    0.12927E-11
  1     17    0.60551E-01    0.30900E-11
  1     18    0.64113E-01    0.28170E-11
  1     19    0.67675E-01    0.78205E-12
  1     20    0.71237E-01    0.62115E-12
  1     21    0.74798E-01    0.50882E-12
  1     22    0.78360E-01    0.18755E-11
  1     23    0.81922E-01    0.18418E-11
  1     24    0.85484E-01    0.96181E-12
  1     25    0.89046E-01    0.31616E-11
  1     26    0.92608E-01    0.70382E-12
  1     27    0.96169E-01    0.51995E-12
  1     28    0.99731E-01    0.12754E-11
  1     29    0.10329E+00    0.17404E-11
  1     30    0.10685E+00    0.26946E-12
  1     31    0.11042E+00    0.18190E-11
  1     32    0.11398E+00    0.12085E-11
  1     33    0.11754E+00    0.87548E-12
  1     34    0.12110E+00    0.94635E-12
  1     35    0.12466E+00    0.13730E-12
  1     36    0.12823E+00    0.31880E-12
  1     37    0.13179E+00    0.83846E-12
  1     38    0.13535E+00    0.21049E-12
  1     39    0.13891E+00    0.17220E-12
  1     40    0.14247E+00    0.14120E-11
  1     41    0.14603E+00    0.65570E-12
  1     42    0.14960E+00    0.40626E-12
  1     43    0.15316E+00    0.11665E-12
  1     44    0.15672E+00    0.66499E-12
  1     45    0.16028E+00    0.39510E-13
  1     46    0.16384E+00    0.53535E-12
  1     47    0.16741E+00    0.22120E-11
  1     48    0.17097E+00    0.13122E-11
  1     49    0.17453E+00    0.17331E-11
  1     50    0.17809E+00    0.13066E-11
  1     51    0.18165E+00    0.11695E-13
  1     52    0.18522E+00    0.15361E-13
  1     53    0.18878E+00    0.68502E-12
  1     54    0.19234E+00    0.74530E-12
  1     55    0.19590E+00    0.51976E-13
  1     56    0.19946E+00    0.10713E-12
  1     57    0.20302E+00    0.50088E-13
  1     58    0.20659E+00    0.38451E-12
  1     59    0.21015E+00    0.31785E-12
  1     60    0.21371E+00    0.41818E-12
  1     61    0.21727E+00    0.44136E-12
  1     62    0.22083E+00    0.41448E-12
  1     63    0.22440E+00    0.20978E-13
  1     64    0.22796E+00    0.52986E-12
  1     65    0.23152E+00    0.11110E-11
  1     66    0.23508E+00    0.12909E-12
  1     67    0.23864E+00    0.21853E-12
  1     68    0.24220E+00    0.14312E-13
  1     69    0.24577E+00    0.62384E-12
  1     70    0.24933E+00    0.68735E-12
  1     71    0.25289E+00    0.80929E-12
  1     72    0.25645E+00    0.11739E-12
  1     73    0.26001E+00    0.63677E-12
  1     74    0.26358E+00    0.64453E-12
  1     75    0.26714E+00    0.22946E-12
  1     76    0.27070E+00    0.24367E-12
  1     77    0.27426E+00    0.35675E-12
  1     78    0.27782E+00    0.17858E-12
  1     79    0.28138E+00    0.48580E-12
  1     80    0.28495E+00    0.43196E-12
  1     81    0.28851E+00    0.70952E-12
  1     82    0.29207E+00    0.95458E-12
  1     83    0.29563E+00    0.51890E-11
  1     84    0.29919E+00    0.74221E-12
  1     85    0.30276E+00    0.46693E-12
  1     86    0.30632E+00    0.10489E-11
  1     87    0.30988E+00    0.26986E-12
  1     88    0.31344E+00    0.72926E-12
  1     89    0.31700E+00    0.31079E-12
  1     90    0.32056E+00    0.21298E-12
  1     91    0.32413E+00    0.10821E-11
  1     92    0.32769E+00    0.22591E-11
  1     93    0.33125E+00    0.36291E-12
  1     94    0.33481E+00    0.35421E-12
  1     95    0.33837E+00    0.13099E-11
  1     96    0.34194E+00    0.77893E-12
  1     97    0.34550E+00    0.60782E-12
  1     98    0.34906E+00    0.29283E-12
  1     99    0.35262E+00    0.31899E-12
  1    100    0.35618E+00    0.80622E-12


% itn    run  time           mean square displacement
  2      1    0.35618E-02    0.15951E-02
  2      2    0.71237E-02    0.15949E-02
  2      3    0.10685E-01    0.15950E-02
  2      4    0.14247E-01    0.15950E-02
  2      5    0.17809E-01    0.15950E-02
  2      6    0.21371E-01    0.15952E-02
  2      7    0.24933E-01    0.15950E-02
  2      8    0.28495E-01    0.15950E-02
  2      9    0.32056E-01    0.15951E-02
  2     10    0.35618E-01    0.15951E-02
  2     11    0.39180E-01    0.15950E-02
  2     12    0.42742E-01    0.15951E-02
  2     13    0.46304E-01    0.15950E-02
  2     14    0.49866E-01    0.15950E-02
  2     15    0.53427E-01    0.15950E-02
  2     16    0.56989E-01    0.15950E-02
  2     17    0.60551E-01    0.15950E-02
  2     18    0.64113E-01    0.15950E-02
  2     19    0.67675E-01    0.15950E-02
  2     20    0.71237E-01    0.15950E-02
  2     21    0.74798E-01    0.15949E-02
  2     22    0.78360E-01    0.15949E-02
  2     23    0.81922E-01    0.15950E-02
  2     24    0.85484E-01    0.15951E-02
  2     25    0.89046E-01    0.15950E-02
  2     26    0.92608E-01    0.15950E-02
  2     27    0.96169E-01    0.15950E-02
  2     28    0.99731E-01    0.15950E-02
  2     29    0.10329E+00    0.15950E-02
  2     30    0.10685E+00    0.15950E-02
