% run    par  time              vx                  vy
  1      1    0.35618E-02    0.3418199274E+04   -0.1531882248E+04


% run    par  time              vx                  vy
  2      1    0.71237E-02    0.7482616354E+03   -0.1556801845E+04


% run    par  time              vx                  vy
  3      1    0.10685E-01    0.1150424186E+04    0.2184517259E+04


% run    par  time              vx                  vy
  4      1    0.14247E-01   -0.1080173234E+04   -0.4925672120E+04


% run    par  time              vx                  vy
  5      1    0.17809E-01   -0.1624692584E+04   -0.6235568660E+03


% run    par  time              vx                  vy
  6      1    0.21371E-01   -0.2243344126E+04    0.3285457536E+04


% run    par  time              vx                  vy
  7      1    0.24933E-01   -0.9781067472E+03   -0.2841598517E+04


% run    par  time              vx                  vy
  8      1    0.28495E-01    0.6926334353E+04    0.6215675044E+03


% run    par  time              vx                  vy
  9      1    0.32056E-01    0.5976325700E+03   -0.2832811148E+04


% run    par  time              vx                  vy
 10      1    0.35618E-01    0.5429327531E+04   -0.2345789301E+04


% run    par  time              vx                  vy
 11      1    0.39180E-01   -0.4337839283E+04    0.6251942276E+01


% run    par  time              vx                  vy
 12      1    0.42742E-01    0.3681869002E+04    0.2482371491E+04


% run    par  time              vx                  vy
 13      1    0.46304E-01    0.3297822901E+04   -0.1238233498E+04


% run    par  time              vx                  vy
 14      1    0.49866E-01   -0.5347283351E+02    0.1725653039E+03


% run    par  time              vx                  vy
 15      1    0.53427E-01   -0.3534543388E+04   -0.3727107746E+03


% run    par  time              vx                  vy
 16      1    0.56989E-01    0.1652174830E+04    0.3224460654E+04


% run    par  time              vx                  vy
 17      1    0.60551E-01   -0.3373839666E+04    0.1978733016E+04


% run    par  time              vx                  vy
 18      1    0.64113E-01   -0.4424766037E+04    0.1136387746E+04


% run    par  time              vx                  vy
 19      1    0.67675E-01    0.3177982862E+04   -0.3369978157E+04


% run    par  time              vx                  vy
 20      1    0.71237E-01    0.4189717318E+04   -0.4564669159E+04


% run    par  time              vx                  vy
 21      1    0.74798E-01    0.3462635748E+04    0.1030941472E+04


% run    par  time              vx                  vy
 22      1    0.78360E-01    0.3222191110E+02   -0.3918912505E+04


% run    par  time              vx                  vy
 23      1    0.81922E-01    0.1534519422E+04   -0.1500173178E+04


% run    par  time              vx                  vy
 24      1    0.85484E-01   -0.1652989663E+04    0.6646381193E+03


% run    par  time              vx                  vy
 25      1    0.89046E-01    0.4769810564E+03   -0.3072550913E+03


% run    par  time              vx                  vy
 26      1    0.92608E-01    0.1496020055E+04    0.2108883241E+04


% run    par  time              vx                  vy
 27      1    0.96169E-01    0.4317781463E+03   -0.3822958188E+03


% run    par  time              vx                  vy
 28      1    0.99731E-01   -0.8937934077E+03   -0.2363777264E+04


% run    par  time              vx                  vy
 29      1    0.10329E+00   -0.3553813390E+02   -0.2092554093E+04


% run    par  time              vx                  vy
 30      1    0.10685E+00    0.3968457673E+04   -0.2653931460E+04


% run    par  time              vx                  vy
 31      1    0.11042E+00   -0.3415853530E+04   -0.1582419975E+04


% run    par  time              vx                  vy
