% run    par  time               x                   y
  1      1    0.35618E-02    0.1474728123E+02    0.1967119483E+02


% run    par  time               x                   y
  2      1    0.71237E-02    0.1475231875E+02    0.1988682876E+02


% run    par  time               x                   y
  3      1    0.10685E-01    0.1434076886E+02    0.1979916332E+02


% run    par  time               x                   y
  4      1    0.14247E-01    0.1422550847E+02    0.1986077334E+02


% run    par  time               x                   y
  5      1    0.17809E-01    0.1407590434E+02    0.1981934150E+02


% run    par  time               x                   y
  6      1    0.21371E-01    0.1425191270E+02    0.1949509628E+02


% run    par  time               x                   y
  7      1    0.24933E-01    0.1456929620E+02    0.1965571590E+02


% run    par  time               x                   y
  8      1    0.28495E-01    0.1492078397E+02    0.1986674200E+02


% run    par  time               x                   y
  9      1    0.32056E-01    0.1493971873E+02    0.1999520529E+02


% run    par  time               x                   y
 10      1    0.35618E-01    0.1519231804E+02    0.2019745358E+02


% run    par  time               x                   y
 11      1    0.39180E-01    0.1554793928E+02    0.2027212484E+02


% run    par  time               x                   y
 12      1    0.42742E-01    0.1549096963E+02    0.1998580792E+02


% run    par  time               x                   y
 13      1    0.46304E-01    0.1538341537E+02    0.1971561331E+02


% run    par  time               x                   y
 14      1    0.49866E-01    0.1555108761E+02    0.1987164485E+02


% run    par  time               x                   y
 15      1    0.53427E-01    0.1591068851E+02    0.1983429095E+02


% run    par  time               x                   y
 16      1    0.56989E-01    0.1633792716E+02    0.1981694181E+02


% run    par  time               x                   y
 17      1    0.60551E-01    0.1664539584E+02    0.1969180146E+02


% run    par  time               x                   y
 18      1    0.64113E-01    0.1689579107E+02    0.1962548944E+02


% run    par  time               x                   y
 19      1    0.67675E-01    0.1714053783E+02    0.1986233413E+02


% run    par  time               x                   y
 20      1    0.71237E-01    0.1746149993E+02    0.1965224319E+02


% run    par  time               x                   y
 21      1    0.74798E-01    0.1741011785E+02    0.1942155658E+02


% run    par  time               x                   y
 22      1    0.78360E-01    0.1709397984E+02    0.1944640671E+02


% run    par  time               x                   y
 23      1    0.81922E-01    0.1731761762E+02    0.1958089474E+02


% run    par  time               x                   y
 24      1    0.85484E-01    0.1712159228E+02    0.1955159736E+02


% run    par  time               x                   y
 25      1    0.89046E-01    0.1679780358E+02    0.1938508681E+02


% run    par  time               x                   y
 26      1    0.92608E-01    0.1669668188E+02    0.1964235036E+02


% run    par  time               x                   y
 27      1    0.96169E-01    0.1634051376E+02    0.1974094910E+02


% run    par  time               x                   y
 28      1    0.99731E-01    0.1620291645E+02    0.1947664432E+02


