% itn    run  time           mean square displacement
  1      1    0.35618E-02    0.98424E-01
  1      2    0.71237E-02    0.23574E+00
  1      3    0.10685E-01    0.37387E+00
  1      4    0.14247E-01    0.50291E+00
  1      5    0.17809E-01    0.62151E+00
  1      6    0.21371E-01    0.72976E+00
  1      7    0.24933E-01    0.83832E+00
  1      8    0.28495E-01    0.96454E+00
  1      9    0.32056E-01    0.11049E+01
  1     10    0.35618E-01    0.12219E+01
  1     11    0.39180E-01    0.13054E+01
  1     12    0.42742E-01    0.14238E+01
  1     13    0.46304E-01    0.15477E+01
  1     14    0.49866E-01    0.16903E+01
  1     15    0.53427E-01    0.18284E+01
  1     16    0.56989E-01    0.19342E+01
  1     17    0.60551E-01    0.20130E+01
  1     18    0.64113E-01    0.21355E+01
  1     19    0.67675E-01    0.22253E+01
  1     20    0.71237E-01    0.23266E+01
  1     21    0.74798E-01    0.24337E+01
  1     22    0.78360E-01    0.25263E+01
  1     23    0.81922E-01    0.26631E+01
  1     24    0.85484E-01    0.27886E+01
  1     25    0.89046E-01    0.29344E+01
  1     26    0.92608E-01    0.30238E+01
  1     27    0.96169E-01    0.31201E+01
  1     28    0.99731E-01    0.31980E+01
  1     29    0.10329E+00    0.33170E+01
  1     30    0.10685E+00    0.34379E+01
  1     31    0.11042E+00    0.35789E+01
  1     32    0.11398E+00    0.36828E+01
  1     33    0.11754E+00    0.37389E+01
  1     34    0.12110E+00    0.38293E+01
  1     35    0.12466E+00    0.39697E+01
  1     36    0.12823E+00    0.40604E+01
  1     37    0.13179E+00    0.42130E+01
  1     38    0.13535E+00    0.43567E+01
  1     39    0.13891E+00    0.44697E+01
  1     40    0.14247E+00    0.45301E+01
  1     41    0.14603E+00    0.46476E+01
  1     42    0.14960E+00    0.47661E+01
  1     43    0.15316E+00    0.49087E+01
  1     44    0.15672E+00    0.50394E+01
  1     45    0.16028E+00    0.51481E+01
  1     46    0.16384E+00    0.52416E+01
  1     47    0.16741E+00    0.53774E+01
  1     48    0.17097E+00    0.55026E+01
  1     49    0.17453E+00    0.56024E+01
  1     50    0.17809E+00    0.57004E+01
  1     51    0.18165E+00    0.57725E+01
  1     52    0.18522E+00    0.58593E+01
  1     53    0.18878E+00    0.59788E+01
  1     54    0.19234E+00    0.60728E+01
  1     55    0.19590E+00    0.61594E+01
  1     56    0.19946E+00    0.62368E+01
  1     57    0.20302E+00    0.62946E+01
  1     58    0.20659E+00    0.63887E+01
  1     59    0.21015E+00    0.65184E+01
  1     60    0.21371E+00    0.66030E+01
  1     61    0.21727E+00    0.67108E+01
  1     62    0.22083E+00    0.68321E+01
  1     63    0.22440E+00    0.69080E+01
  1     64    0.22796E+00    0.69888E+01
  1     65    0.23152E+00    0.70890E+01
  1     66    0.23508E+00    0.71630E+01
  1     67    0.23864E+00    0.72793E+01
  1     68    0.24220E+00    0.73574E+01
  1     69    0.24577E+00    0.74541E+01
  1     70    0.24933E+00    0.75722E+01
  1     71    0.25289E+00    0.76077E+01
  1     72    0.25645E+00    0.76869E+01
  1     73    0.26001E+00    0.78259E+01
  1     74    0.26358E+00    0.79349E+01
  1     75    0.26714E+00    0.80224E+01
  1     76    0.27070E+00    0.81134E+01
  1     77    0.27426E+00    0.82163E+01
  1     78    0.27782E+00    0.83876E+01
  1     79    0.28138E+00    0.85334E+01
  1     80    0.28495E+00    0.86351E+01
  1     81    0.28851E+00    0.87255E+01
  1     82    0.29207E+00    0.88019E+01
  1     83    0.29563E+00    0.89642E+01
  1     84    0.29919E+00    0.91388E+01
  1     85    0.30276E+00    0.92587E+01
  1     86    0.30632E+00    0.93847E+01
  1     87    0.30988E+00    0.95372E+01
  1     88    0.31344E+00    0.96425E+01
  1     89    0.31700E+00    0.97877E+01
  1     90    0.32056E+00    0.98708E+01
  1     91    0.32413E+00    0.99719E+01
  1     92    0.32769E+00    0.10066E+02
  1     93    0.33125E+00    0.10196E+02
  1     94    0.33481E+00    0.10331E+02
  1     95    0.33837E+00    0.10452E+02
  1     96    0.34194E+00    0.10543E+02
  1     97    0.34550E+00    0.10590E+02
  1     98    0.34906E+00    0.10674E+02
  1     99    0.35262E+00    0.10689E+02
  1    100    0.35618E+00    0.10797E+02


% itn    run  time           mean square displacement
  2      1    0.35618E-02    0.95162E-01
  2      2    0.71237E-02    0.22941E+00
  2      3    0.10685E-01    0.36195E+00
  2      4    0.14247E-01    0.49167E+00
  2      5    0.17809E-01    0.62818E+00
  2      6    0.21371E-01    0.74301E+00
  2      7    0.24933E-01    0.84888E+00
  2      8    0.28495E-01    0.97812E+00
  2      9    0.32056E-01    0.10854E+01
  2     10    0.35618E-01    0.11862E+01
  2     11    0.39180E-01    0.13143E+01
  2     12    0.42742E-01    0.14281E+01
  2     13    0.46304E-01    0.15488E+01
  2     14    0.49866E-01    0.16509E+01
  2     15    0.53427E-01    0.17202E+01
  2     16    0.56989E-01    0.18386E+01
  2     17    0.60551E-01    0.19477E+01
  2     18    0.64113E-01    0.20749E+01
  2     19    0.67675E-01    0.21778E+01
  2     20    0.71237E-01    0.22879E+01
  2     21    0.74798E-01    0.23794E+01
  2     22    0.78360E-01    0.25299E+01
  2     23    0.81922E-01    0.26462E+01
  2     24    0.85484E-01    0.27279E+01
  2     25    0.89046E-01    0.28654E+01
  2     26    0.92608E-01    0.30112E+01
  2     27    0.96169E-01    0.31029E+01
  2     28    0.99731E-01    0.32059E+01
  2     29    0.10329E+00    0.32508E+01
  2     30    0.10685E+00    0.32877E+01
  2     31    0.11042E+00    0.34261E+01
  2     32    0.11398E+00    0.35484E+01
  2     33    0.11754E+00    0.36509E+01
  2     34    0.12110E+00    0.37782E+01
  2     35    0.12466E+00    0.39154E+01
  2     36    0.12823E+00    0.40505E+01
  2     37    0.13179E+00    0.41882E+01
  2     38    0.13535E+00    0.43066E+01
  2     39    0.13891E+00    0.44331E+01
  2     40    0.14247E+00    0.45514E+01
  2     41    0.14603E+00    0.46644E+01
  2     42    0.14960E+00    0.47851E+01
  2     43    0.15316E+00    0.48974E+01
  2     44    0.15672E+00    0.49882E+01
  2     45    0.16028E+00    0.50535E+01
  2     46    0.16384E+00    0.51983E+01
  2     47    0.16741E+00    0.52921E+01
  2     48    0.17097E+00    0.53710E+01
  2     49    0.17453E+00    0.54351E+01
  2     50    0.17809E+00    0.55324E+01
  2     51    0.18165E+00    0.56220E+01
  2     52    0.18522E+00    0.57242E+01
  2     53    0.18878E+00    0.58785E+01
  2     54    0.19234E+00    0.59843E+01
  2     55    0.19590E+00    0.60708E+01
  2     56    0.19946E+00    0.61746E+01
  2     57    0.20302E+00    0.62390E+01
  2     58    0.20659E+00    0.62572E+01
  2     59    0.21015E+00    0.63412E+01
  2     60    0.21371E+00    0.64402E+01
  2     61    0.21727E+00    0.65463E+01
  2     62    0.22083E+00    0.66645E+01
  2     63    0.22440E+00    0.67266E+01
  2     64    0.22796E+00    0.68200E+01
  2     65    0.23152E+00    0.69671E+01
  2     66    0.23508E+00    0.71038E+01
  2     67    0.23864E+00    0.71835E+01
  2     68    0.24220E+00    0.72791E+01
  2     69    0.24577E+00    0.73547E+01
  2     70    0.24933E+00    0.74794E+01
  2     71    0.25289E+00    0.76415E+01
  2     72    0.25645E+00    0.77248E+01
  2     73    0.26001E+00    0.78457E+01
  2     74    0.26358E+00    0.79287E+01
  2     75    0.26714E+00    0.80356E+01
  2     76    0.27070E+00    0.81565E+01
  2     77    0.27426E+00    0.82668E+01
  2     78    0.27782E+00    0.83081E+01
  2     79    0.28138E+00    0.82697E+01
  2     80    0.28495E+00    0.83309E+01
  2     81    0.28851E+00    0.84315E+01
  2     82    0.29207E+00    0.85660E+01
  2     83    0.29563E+00    0.86882E+01
  2     84    0.29919E+00    0.87153E+01
  2     85    0.30276E+00    0.88575E+01
  2     86    0.30632E+00    0.89724E+01
  2     87    0.30988E+00    0.90881E+01
  2     88    0.31344E+00    0.92520E+01
  2     89    0.31700E+00    0.93573E+01
  2     90    0.32056E+00    0.94256E+01
  2     91    0.32413E+00    0.94524E+01
  2     92    0.32769E+00    0.95461E+01
  2     93    0.33125E+00    0.96737E+01
  2     94    0.33481E+00    0.97916E+01
  2     95    0.33837E+00    0.98507E+01
  2     96    0.34194E+00    0.99634E+01
  2     97    0.34550E+00    0.10101E+02
  2     98    0.34906E+00    0.10194E+02
  2     99    0.35262E+00    0.10294E+02
  2    100    0.35618E+00    0.10408E+02


% itn    run  time           mean square displacement
  3      1    0.35618E-02    0.95568E-01
  3      2    0.71237E-02    0.22564E+00
  3      3    0.10685E-01    0.36041E+00
  3      4    0.14247E-01    0.48931E+00
  3      5    0.17809E-01    0.61658E+00
  3      6    0.21371E-01    0.75662E+00
  3      7    0.24933E-01    0.87593E+00
  3      8    0.28495E-01    0.10010E+01
  3      9    0.32056E-01    0.11163E+01
  3     10    0.35618E-01    0.12253E+01
  3     11    0.39180E-01    0.13424E+01
  3     12    0.42742E-01    0.14909E+01
  3     13    0.46304E-01    0.16251E+01
  3     14    0.49866E-01    0.17345E+01
  3     15    0.53427E-01    0.18508E+01
  3     16    0.56989E-01    0.19835E+01
  3     17    0.60551E-01    0.21135E+01
  3     18    0.64113E-01    0.22383E+01
  3     19    0.67675E-01    0.23201E+01
  3     20    0.71237E-01    0.24452E+01
  3     21    0.74798E-01    0.25603E+01
  3     22    0.78360E-01    0.26590E+01
  3     23    0.81922E-01    0.27989E+01
  3     24    0.85484E-01    0.29395E+01
  3     25    0.89046E-01    0.30445E+01
  3     26    0.92608E-01    0.31103E+01
  3     27    0.96169E-01    0.31926E+01
  3     28    0.99731E-01    0.32857E+01
  3     29    0.10329E+00    0.33978E+01
  3     30    0.10685E+00    0.34971E+01
  3     31    0.11042E+00    0.36145E+01
  3     32    0.11398E+00    0.37316E+01
  3     33    0.11754E+00    0.38457E+01
  3     34    0.12110E+00    0.39458E+01
  3     35    0.12466E+00    0.40457E+01
  3     36    0.12823E+00    0.41326E+01
  3     37    0.13179E+00    0.42345E+01
  3     38    0.13535E+00    0.43724E+01
  3     39    0.13891E+00    0.44829E+01
  3     40    0.14247E+00    0.45912E+01
  3     41    0.14603E+00    0.46660E+01
  3     42    0.14960E+00    0.47592E+01
  3     43    0.15316E+00    0.48762E+01
  3     44    0.15672E+00    0.49952E+01
  3     45    0.16028E+00    0.51096E+01
  3     46    0.16384E+00    0.52004E+01
  3     47    0.16741E+00    0.52745E+01
  3     48    0.17097E+00    0.53874E+01
  3     49    0.17453E+00    0.55161E+01
  3     50    0.17809E+00    0.56297E+01
  3     51    0.18165E+00    0.57291E+01
  3     52    0.18522E+00    0.58537E+01
  3     53    0.18878E+00    0.60157E+01
  3     54    0.19234E+00    0.61652E+01
  3     55    0.19590E+00    0.62566E+01
  3     56    0.19946E+00    0.63174E+01
  3     57    0.20302E+00    0.63809E+01
  3     58    0.20659E+00    0.64954E+01
  3     59    0.21015E+00    0.65862E+01
  3     60    0.21371E+00    0.66688E+01
  3     61    0.21727E+00    0.67394E+01
  3     62    0.22083E+00    0.68696E+01
  3     63    0.22440E+00    0.70553E+01
  3     64    0.22796E+00    0.71383E+01
  3     65    0.23152E+00    0.72459E+01
  3     66    0.23508E+00    0.73626E+01
  3     67    0.23864E+00    0.74623E+01
  3     68    0.24220E+00    0.75629E+01
  3     69    0.24577E+00    0.76864E+01
  3     70    0.24933E+00    0.78006E+01
  3     71    0.25289E+00    0.78907E+01
  3     72    0.25645E+00    0.79430E+01
  3     73    0.26001E+00    0.79883E+01
  3     74    0.26358E+00    0.80647E+01
  3     75    0.26714E+00    0.81629E+01
  3     76    0.27070E+00    0.82502E+01
  3     77    0.27426E+00    0.83067E+01
  3     78    0.27782E+00    0.83750E+01
  3     79    0.28138E+00    0.84336E+01
  3     80    0.28495E+00    0.84928E+01
  3     81    0.28851E+00    0.86371E+01
  3     82    0.29207E+00    0.87282E+01
  3     83    0.29563E+00    0.88013E+01
  3     84    0.29919E+00    0.89081E+01
  3     85    0.30276E+00    0.90433E+01
  3     86    0.30632E+00    0.91148E+01
  3     87    0.30988E+00    0.91580E+01
  3     88    0.31344E+00    0.92284E+01
  3     89    0.31700E+00    0.92957E+01
  3     90    0.32056E+00    0.93662E+01
  3     91    0.32413E+00    0.94988E+01
  3     92    0.32769E+00    0.96128E+01
  3     93    0.33125E+00    0.97051E+01
  3     94    0.33481E+00    0.98209E+01
  3     95    0.33837E+00    0.99013E+01
  3     96    0.34194E+00    0.99612E+01
  3     97    0.34550E+00    0.10076E+02
  3     98    0.34906E+00    0.10163E+02
  3     99    0.35262E+00    0.10260E+02
  3    100    0.35618E+00    0.10367E+02


