% itn    run  time               r                   g
  1      1    0.35618E-02    0.8944271910E-01    0.0000000000E+00
  1      1    0.35618E-02    0.1788854382E+00    0.0000000000E+00
  1      1    0.35618E-02    0.2683281573E+00    0.2072329988E-01
  1      1    0.35618E-02    0.3577708764E+00    0.3700589265E-01
  1      1    0.35618E-02    0.4472135955E+00    0.1208859160E+00
  1      1    0.35618E-02    0.5366563146E+00    0.1931034762E+00
  1      1    0.35618E-02    0.6260990337E+00    0.3068642482E+00
  1      1    0.35618E-02    0.7155417528E+00    0.4317354142E+00
  1      1    0.35618E-02    0.8049844719E+00    0.4388463504E+00
  1      1    0.35618E-02    0.8944271910E+00    0.5317162470E+00
  1      1    0.35618E-02    0.9838699101E+00    0.4391365927E+00
  1      1    0.35618E-02    0.1073312629E+01    0.3626577479E+00
  1      1    0.35618E-02    0.1162755348E+01    0.3502237680E+00
  1      1    0.35618E-02    0.1252198067E+01    0.3511448036E+00
  1      1    0.35618E-02    0.1341640786E+01    0.3233549378E+00
  1      1    0.35618E-02    0.1431083506E+01    0.3108494982E+00
  1      1    0.35618E-02    0.1520526225E+01    0.3563779601E+00
  1      1    0.35618E-02    0.1609968944E+01    0.3286123267E+00
  1      1    0.35618E-02    0.1699411663E+01    0.3192508360E+00
  1      1    0.35618E-02    0.1788854382E+01    0.3613293313E+00
  1      1    0.35618E-02    0.1878297101E+01    0.3146403458E+00
  1      1    0.35618E-02    0.1967739820E+01    0.3506093178E+00
  1      1    0.35618E-02    0.2057182539E+01    0.3430857425E+00
  1      1    0.35618E-02    0.2146625258E+01    0.3406116842E+00
  1      1    0.35618E-02    0.2236067977E+01    0.3171933655E+00
  1      1    0.35618E-02    0.2325510697E+01    0.3088178022E+00
  1      1    0.35618E-02    0.2414953416E+01    0.3294222670E+00
  1      1    0.35618E-02    0.2504396135E+01    0.3428764162E+00
  1      1    0.35618E-02    0.2593838854E+01    0.3635666646E+00
  1      1    0.35618E-02    0.2683281573E+01    0.3503642650E+00
  1      1    0.35618E-02    0.2772724292E+01    0.3346303342E+00
  1      1    0.35618E-02    0.2862167011E+01    0.2993365538E+00
  1      1    0.35618E-02    0.2951609730E+01    0.3411373981E+00
  1      1    0.35618E-02    0.3041052449E+01    0.3464193413E+00
  1      1    0.35618E-02    0.3130495168E+01    0.3348765126E+00
  1      1    0.35618E-02    0.3219937888E+01    0.3239839841E+00
  1      1    0.35618E-02    0.3309380607E+01    0.3293017515E+00
  1      1    0.35618E-02    0.3398823326E+01    0.3301912448E+00
  1      1    0.35618E-02    0.3488266045E+01    0.3478553909E+00
  1      1    0.35618E-02    0.3577708764E+01    0.3285561152E+00
  1      1    0.35618E-02    0.3667151483E+01    0.3031742020E+00
  1      1    0.35618E-02    0.3756594202E+01    0.3114736940E+00
  1      1    0.35618E-02    0.3846036921E+01    0.3285252540E+00
  1      1    0.35618E-02    0.3935479640E+01    0.3328828918E+00
  1      1    0.35618E-02    0.4024922359E+01    0.3131779589E+00
  1      1    0.35618E-02    0.4114365079E+01    0.3176813553E+00
  1      1    0.35618E-02    0.4203807798E+01    0.3119636541E+00
  1      1    0.35618E-02    0.4293250517E+01    0.3272099981E+00
  1      1    0.35618E-02    0.4382693236E+01    0.3242021399E+00
  1      1    0.35618E-02    0.4472135955E+01    0.3391085435E+00
  1      1    0.35618E-02    0.4561578674E+01    0.3087976864E+00
  1      1    0.35618E-02    0.4651021393E+01    0.2997836585E+00
  1      1    0.35618E-02    0.4740464112E+01    0.3320662100E+00
  1      1    0.35618E-02    0.4829906831E+01    0.2798613863E+00
  1      1    0.35618E-02    0.4919349550E+01    0.3089482781E+00
  1      1    0.35618E-02    0.5008792270E+01    0.3094492753E+00
  1      1    0.35618E-02    0.5098234989E+01    0.3310226220E+00
  1      1    0.35618E-02    0.5187677708E+01    0.3040919004E+00
  1      1    0.35618E-02    0.5277120427E+01    0.3188199982E+00
  1      1    0.35618E-02    0.5366563146E+01    0.3347944876E+00
  1      1    0.35618E-02    0.5456005865E+01    0.3181283432E+00
  1      1    0.35618E-02    0.5545448584E+01    0.3129555246E+00
  1      1    0.35618E-02    0.5634891303E+01    0.3000733823E+00
  1      1    0.35618E-02    0.5724334022E+01    0.3328782028E+00
