% itn    run  time               r                   g
  1      1    0.35618E-02    0.3952847075E-01    0.0000000000E+00
  1      1    0.35618E-02    0.7905694150E-01    0.0000000000E+00
  1      1    0.35618E-02    0.1185854123E+00    0.0000000000E+00
  1      1    0.35618E-02    0.1581138830E+00    0.0000000000E+00
  1      1    0.35618E-02    0.1976423538E+00    0.0000000000E+00
  1      1    0.35618E-02    0.2371708245E+00    0.0000000000E+00
  1      1    0.35618E-02    0.2766992953E+00    0.0000000000E+00
  1      1    0.35618E-02    0.3162277660E+00    0.0000000000E+00
  1      1    0.35618E-02    0.3557562368E+00    0.0000000000E+00
  1      1    0.35618E-02    0.3952847075E+00    0.0000000000E+00
  1      1    0.35618E-02    0.4348131783E+00    0.0000000000E+00
  1      1    0.35618E-02    0.4743416490E+00    0.0000000000E+00
  1      1    0.35618E-02    0.5138701198E+00    0.0000000000E+00
  1      1    0.35618E-02    0.5533985905E+00    0.0000000000E+00
  1      1    0.35618E-02    0.5929270613E+00    0.0000000000E+00
  1      1    0.35618E-02    0.6324555320E+00    0.0000000000E+00
  1      1    0.35618E-02    0.6719840028E+00    0.0000000000E+00
  1      1    0.35618E-02    0.7115124735E+00    0.0000000000E+00
  1      1    0.35618E-02    0.7510409443E+00    0.3670600489E-01
  1      1    0.35618E-02    0.7905694150E+00    0.3482364567E-01
  1      1    0.35618E-02    0.8300978858E+00    0.2318745187E+00
  1      1    0.35618E-02    0.8696263565E+00    0.3790108412E+00
  1      1    0.35618E-02    0.9091548273E+00    0.2414439433E+00
  1      1    0.35618E-02    0.9486832981E+00    0.3756508160E+00
  1      1    0.35618E-02    0.9882117688E+00    0.4989020257E+00
  1      1    0.35618E-02    0.1027740240E+01    0.5858566271E+00
  1      1    0.35618E-02    0.1067268710E+01    0.7431234576E+00
  1      1    0.35618E-02    0.1106797181E+01    0.1061804614E+01
  1      1    0.35618E-02    0.1146325652E+01    0.7386278529E+00
  1      1    0.35618E-02    0.1185854123E+01    0.1381141201E+01
  1      1    0.35618E-02    0.1225382593E+01    0.8905719220E+00
  1      1    0.35618E-02    0.1264911064E+01    0.1099432242E+01
  1      1    0.35618E-02    0.1304439535E+01    0.1044709370E+01
  1      1    0.35618E-02    0.1343968006E+01    0.8108192126E+00
  1      1    0.35618E-02    0.1383496476E+01    0.8463659969E+00
  1      1    0.35618E-02    0.1423024947E+01    0.7842677384E+00
  1      1    0.35618E-02    0.1462553418E+01    0.7627809510E+00
  1      1    0.35618E-02    0.1502081889E+01    0.5432488724E+00
  1      1    0.35618E-02    0.1541610359E+01    0.4762246609E+00
  1      1    0.35618E-02    0.1581138830E+01    0.5157426004E+00
  1      1    0.35618E-02    0.1620667301E+01    0.3521057506E+00
  1      1    0.35618E-02    0.1660195772E+01    0.2618066855E+00
  1      1    0.35618E-02    0.1699724242E+01    0.2716244362E+00
  1      1    0.35618E-02    0.1739252713E+01    0.1561059978E+00
  1      1    0.35618E-02    0.1778781184E+01    0.2288969968E+00
  1      1    0.35618E-02    0.1818309655E+01    0.3283372306E+00
  1      1    0.35618E-02    0.1857838125E+01    0.2044485004E+00
  1      1    0.35618E-02    0.1897366596E+01    0.2716244362E+00
  1      1    0.35618E-02    0.1936895067E+01    0.2660239324E+00
  1      1    0.35618E-02    0.1976423538E+01    0.3841153643E+00
  1      1    0.35618E-02    0.2015952008E+01    0.3227221024E+00
  1      1    0.35618E-02    0.2055480479E+01    0.4219408718E+00
  1      1    0.35618E-02    0.2095008950E+01    0.4785763876E+00
  1      1    0.35618E-02    0.2134537421E+01    0.6092510719E+00
