% run    par  time               x                   y
  1      1    0.35618E-02    0.3124861021E+01   -0.9751848425E+01
  1      2    0.35618E-02   -0.1542387655E+01   -0.4136348701E+01
  1      3    0.35618E-02   -0.3333681859E+01   -0.3187713554E+00
  1      4    0.35618E-02   -0.8355950242E+01    0.1053945435E+02
  1      5    0.35618E-02   -0.9801496768E+01    0.8016809373E+00
  1      6    0.35618E-02   -0.8125958017E+01    0.1192537714E+02
  1      7    0.35618E-02    0.5991974823E+01    0.6679707113E+01
  1      8    0.35618E-02    0.1319758807E+01    0.1154566488E+02
  1      9    0.35618E-02    0.8010167432E+01    0.5958800121E+01
  1     10    0.35618E-02   -0.1956065989E+01   -0.3691598715E+01
  1     11    0.35618E-02   -0.1887987490E+01   -0.2800325219E+01
  1     12    0.35618E-02    0.6579849800E+01   -0.8278396208E+01
  1     13    0.35618E-02    0.1323467936E+02   -0.4444225342E+01
  1     14    0.35618E-02   -0.1029176116E+02   -0.7776301815E+01
  1     15    0.35618E-02   -0.8523014015E+01    0.9603416795E+01
  1     16    0.35618E-02   -0.3678890497E+01    0.1976133272E+00
  1     17    0.35618E-02    0.4144930801E+01    0.1942309520E+01
  1     18    0.35618E-02    0.2665652719E+01    0.9880446214E+01
  1     19    0.35618E-02    0.8661774088E+01    0.1261716654E+02
  1     20    0.35618E-02    0.1112406644E+02    0.5925473145E+01
  1     21    0.35618E-02   -0.1280752410E+02    0.3845917704E+00
  1     22    0.35618E-02    0.1080943737E+02   -0.9032529020E+01
  1     23    0.35618E-02   -0.3698606364E+00    0.1028161742E+02
  1     24    0.35618E-02   -0.1806824843E+01    0.6355663536E+01
  1     25    0.35618E-02    0.7344897046E+01   -0.5922617040E+01
  1     26    0.35618E-02    0.4239067471E+01   -0.3517346135E+01
  1     27    0.35618E-02   -0.1432447758E+02   -0.3676096039E+00
  1     28    0.35618E-02    0.1115276073E+01    0.9994458239E+01
  1     29    0.35618E-02   -0.1407705863E+02   -0.3091878681E+01
  1     30    0.35618E-02    0.1259042558E+02   -0.4413447269E+01
  1     31    0.35618E-02    0.4841300240E+01    0.1428848551E+02
  1     32    0.35618E-02    0.5371909188E+01   -0.1626500976E-01
  1     33    0.35618E-02    0.9550356873E+01    0.1110808763E+02
  1     34    0.35618E-02    0.3571607470E+01   -0.7165904214E+01
  1     35    0.35618E-02   -0.8625614530E+01    0.6367970315E+01
  1     36    0.35618E-02   -0.1054215524E+02   -0.1404662788E+01
  1     37    0.35618E-02   -0.7668300482E+00    0.8397333595E+01
  1     38    0.35618E-02   -0.2645676751E+01   -0.1081307548E+02
  1     39    0.35618E-02   -0.8441553090E+01   -0.1260000719E+02
  1     40    0.35618E-02    0.1461407370E+02   -0.4402791659E+01
  1     41    0.35618E-02    0.1349628874E+01   -0.1270246567E+02
  1     42    0.35618E-02    0.5944283643E+01    0.4562607005E+01
  1     43    0.35618E-02    0.1457012911E+02   -0.6411895139E+00
  1     44    0.35618E-02    0.2199743268E+01   -0.8741370738E+01
  1     45    0.35618E-02   -0.2386135872E+00   -0.2947487491E+01
  1     46    0.35618E-02    0.5710636699E+00   -0.1124645482E+02
  1     47    0.35618E-02   -0.6731243329E+00    0.6391441136E+01
  1     48    0.35618E-02    0.1285394957E+02    0.5298844699E+01
  1     49    0.35618E-02    0.5679511871E+01   -0.4492104643E+01
  1     50    0.35618E-02    0.4993518914E+01    0.1198778316E+02
  1     51    0.35618E-02    0.2119104166E+01    0.7533564405E+01
  1     52    0.35618E-02    0.6548642252E+01    0.8400875263E+00
  1     53    0.35618E-02   -0.7201419961E+01    0.5542348815E+01
  1     54    0.35618E-02   -0.6762815942E+01    0.8140752857E+01
  1     55    0.35618E-02    0.6984988196E+01   -0.7896840120E+01
  1     56    0.35618E-02   -0.1008375553E+02   -0.3634044839E+01
  1     57    0.35618E-02   -0.1074636139E+02   -0.8637974728E+01
  1     58    0.35618E-02   -0.1008033717E+02    0.4812516482E+01
  1     59    0.35618E-02   -0.2704532694E+01    0.1004508911E+02
  1     60    0.35618E-02   -0.2962956538E+00   -0.1456545513E+02
  1     61    0.35618E-02   -0.3429341576E+01    0.8154686236E+01
  1     62    0.35618E-02    0.6326871074E+00   -0.1194099449E+02
  1     63    0.35618E-02   -0.1370409932E+02    0.1591671712E+01
  1     64    0.35618E-02    0.1325578322E+01   -0.7587937396E+01
  1     65    0.35618E-02    0.5119655156E+01   -0.1086457117E+02
  1     66    0.35618E-02   -0.1463696978E+02    0.2698402439E+01
  1     67    0.35618E-02   -0.1116382196E+02    0.2732917600E+01
  1     68    0.35618E-02   -0.1316394182E+02   -0.5325538749E+01
  1     69    0.35618E-02   -0.3750097647E+01   -0.1831213047E+01
  1     70    0.35618E-02    0.3938690740E+01    0.9193058008E+01
  1     71    0.35618E-02    0.1202570617E+02    0.5283090438E+01
  1     72    0.35618E-02    0.1178013275E+02    0.3027844344E+01
  1     73    0.35618E-02   -0.2144995773E+01   -0.4189631529E+01
  1     74    0.35618E-02    0.1264823502E+02    0.2196515267E+01
  1     75    0.35618E-02    0.6043634163E+01   -0.8202113373E+01
  1     76    0.35618E-02    0.4068462145E+00   -0.1370137033E+02
  1     77    0.35618E-02   -0.1387915214E+02   -0.1807392631E+01
  1     78    0.35618E-02    0.4614504217E+01    0.3200189859E+01
  1     79    0.35618E-02   -0.3936183275E+01    0.4135984753E+01
  1     80    0.35618E-02    0.2170192638E+01    0.9594774856E+01
  1     81    0.35618E-02    0.1877615543E+01    0.1464748382E+02
  1     82    0.35618E-02   -0.1155736665E+02    0.7701636312E+01
  1     83    0.35618E-02    0.6665301138E+01   -0.1262090943E+01
  1     84    0.35618E-02   -0.8513276422E+01   -0.5217704461E+01
  1     85    0.35618E-02   -0.6685149313E+01   -0.3545739316E+01
  1     86    0.35618E-02   -0.4817088307E+01   -0.7922387503E+01
  1     87    0.35618E-02   -0.1574409747E+01   -0.1005887764E+02
  1     88    0.35618E-02   -0.5661375490E+01    0.1286898042E+02
  1     89    0.35618E-02   -0.6662544114E+01    0.2120249317E+01
  1     90    0.35618E-02    0.1446902955E+01   -0.1405406600E+02
  1     91    0.35618E-02   -0.1339868568E+02   -0.4514180707E+01
  1     92    0.35618E-02    0.6345224938E+01   -0.1391735325E+02
  1     93    0.35618E-02    0.1073738594E+02    0.2002995448E+01
  1     94    0.35618E-02   -0.5742974960E+01   -0.4900621674E+01
  1     95    0.35618E-02    0.1103653998E+02    0.3799540199E+01
  1     96    0.35618E-02    0.4457301677E+01    0.1244431172E+02
  1     97    0.35618E-02    0.6296127355E+01    0.1749951978E+01
  1     98    0.35618E-02    0.5746575435E+01   -0.9744962296E+01
  1     99    0.35618E-02   -0.5668608239E+01   -0.3953628207E+01
  1    100    0.35618E-02   -0.5963302575E+01    0.1104183965E+02
  1    101    0.35618E-02   -0.1060607642E+02   -0.3689865091E+01
  1    102    0.35618E-02   -0.1219364943E+02   -0.5945491403E+01
  1    103    0.35618E-02    0.7237931422E+01   -0.7555057346E+01
  1    104    0.35618E-02    0.2065856115E+01   -0.5289714415E+01
  1    105    0.35618E-02   -0.2649087832E+00   -0.2172044166E+01
  1    106    0.35618E-02   -0.6176696945E+01   -0.7640091383E+01
  1    107    0.35618E-02    0.4837688836E+01   -0.5997130584E+01
  1    108    0.35618E-02   -0.6887470573E+01    0.5673181020E+00
  1    109    0.35618E-02   -0.7300616895E+01   -0.6841383778E+01
  1    110    0.35618E-02    0.4618366262E+01    0.1196920297E+01
  1    111    0.35618E-02   -0.1620211527E+01    0.1012258389E+02
  1    112    0.35618E-02   -0.1171460541E+02    0.4530726135E+01
  1    113    0.35618E-02    0.1729393792E+00   -0.7901343827E+01
  1    114    0.35618E-02    0.9321950142E+01   -0.4249736925E+00
  1    115    0.35618E-02    0.1490835761E+02   -0.1317700751E+01
  1    116    0.35618E-02   -0.3254346179E+01   -0.5194828163E+01
  1    117    0.35618E-02    0.2731498018E+01    0.7378853748E+01
  1    118    0.35618E-02   -0.1186757739E+02    0.3776450290E+01
  1    119    0.35618E-02   -0.3920006327E+01    0.3286751505E+01
