% itn    run  time           mean square displacement
  1      1    0.12929E-03    0.78591E-02
  1      2    0.25857E-03    0.27628E-01
  1      3    0.38786E-03    0.56854E-01
  1      4    0.51714E-03    0.95393E-01
  1      5    0.64643E-03    0.13631E+00
  1      6    0.77571E-03    0.17949E+00
  1      7    0.90500E-03    0.22491E+00
  1      8    0.10343E-02    0.27488E+00
  1      9    0.11636E-02    0.32609E+00
  1     10    0.12929E-02    0.37689E+00
  1     11    0.14221E-02    0.42619E+00
  1     12    0.15514E-02    0.48065E+00
  1     13    0.16807E-02    0.54238E+00
  1     14    0.18100E-02    0.61944E+00
  1     15    0.19393E-02    0.69664E+00
  1     16    0.20686E-02    0.77366E+00
  1     17    0.21979E-02    0.85083E+00
  1     18    0.23271E-02    0.92951E+00
  1     19    0.24564E-02    0.10102E+01
  1     20    0.25857E-02    0.10842E+01
  1     21    0.27150E-02    0.11510E+01
  1     22    0.28443E-02    0.12281E+01
  1     23    0.29736E-02    0.12966E+01
  1     24    0.31029E-02    0.13517E+01
  1     25    0.32321E-02    0.14060E+01
  1     26    0.33614E-02    0.14672E+01
  1     27    0.34907E-02    0.15317E+01
  1     28    0.36200E-02    0.15990E+01
  1     29    0.37493E-02    0.16420E+01
  1     30    0.38786E-02    0.16960E+01
  1     31    0.40079E-02    0.17657E+01
  1     32    0.41371E-02    0.18371E+01
  1     33    0.42664E-02    0.18986E+01
  1     34    0.43957E-02    0.19521E+01
  1     35    0.45250E-02    0.20173E+01
  1     36    0.46543E-02    0.20820E+01
  1     37    0.47836E-02    0.21387E+01
  1     38    0.49129E-02    0.21892E+01
  1     39    0.50421E-02    0.22383E+01
  1     40    0.51714E-02    0.22811E+01
  1     41    0.53007E-02    0.23203E+01
  1     42    0.54300E-02    0.23508E+01
  1     43    0.55593E-02    0.23639E+01
  1     44    0.56886E-02    0.23980E+01
  1     45    0.58179E-02    0.24346E+01
  1     46    0.59471E-02    0.24862E+01
  1     47    0.60764E-02    0.25441E+01
  1     48    0.62057E-02    0.26010E+01
  1     49    0.63350E-02    0.26413E+01
  1     50    0.64643E-02    0.26745E+01
  1     51    0.65936E-02    0.27051E+01
  1     52    0.67229E-02    0.27191E+01
  1     53    0.68521E-02    0.27576E+01
  1     54    0.69814E-02    0.27819E+01
  1     55    0.71107E-02    0.28094E+01
  1     56    0.72400E-02    0.28362E+01
  1     57    0.73693E-02    0.28770E+01
  1     58    0.74986E-02    0.29229E+01
  1     59    0.76279E-02    0.29575E+01
  1     60    0.77571E-02    0.29934E+01
  1     61    0.78864E-02    0.30121E+01
  1     62    0.80157E-02    0.30249E+01
  1     63    0.81450E-02    0.30708E+01
  1     64    0.82743E-02    0.31422E+01
  1     65    0.84036E-02    0.32070E+01
  1     66    0.85329E-02    0.32829E+01
  1     67    0.86621E-02    0.33577E+01
  1     68    0.87914E-02    0.34109E+01
  1     69    0.89207E-02    0.34629E+01
  1     70    0.90500E-02    0.35297E+01
  1     71    0.91793E-02    0.35870E+01
  1     72    0.93086E-02    0.36487E+01
  1     73    0.94379E-02    0.37113E+01
  1     74    0.95671E-02    0.37745E+01
  1     75    0.96964E-02    0.38405E+01
  1     76    0.98257E-02    0.39148E+01
  1     77    0.99550E-02    0.40019E+01
  1     78    0.10084E-01    0.40800E+01
  1     79    0.10214E-01    0.41732E+01
  1     80    0.10343E-01    0.42645E+01
  1     81    0.10472E-01    0.43480E+01
  1     82    0.10601E-01    0.44430E+01
  1     83    0.10731E-01    0.45124E+01
  1     84    0.10860E-01    0.46012E+01
  1     85    0.10989E-01    0.46623E+01
  1     86    0.11119E-01    0.47175E+01
  1     87    0.11248E-01    0.47590E+01
  1     88    0.11377E-01    0.48233E+01
  1     89    0.11506E-01    0.48751E+01
  1     90    0.11636E-01    0.49284E+01
  1     91    0.11765E-01    0.49753E+01
  1     92    0.11894E-01    0.50385E+01
  1     93    0.12024E-01    0.50760E+01
  1     94    0.12153E-01    0.51313E+01
  1     95    0.12282E-01    0.51955E+01
  1     96    0.12411E-01    0.52538E+01
  1     97    0.12541E-01    0.52985E+01
  1     98    0.12670E-01    0.53374E+01
  1     99    0.12799E-01    0.53771E+01
  1    100    0.12929E-01    0.54067E+01
  1    101    0.13058E-01    0.54466E+01
  1    102    0.13187E-01    0.54861E+01
  1    103    0.13316E-01    0.55279E+01
  1    104    0.13446E-01    0.55651E+01
